No,code,name,ipo_date,industry_zx,industry_sw,MKT_CAP_FLOAT,is_open1,PCT_CHG_NM,mom_con_equal,liq_barra_con_equal,vol_con_equal,growth_con_equal
1,000001.SZ,平安银行,1991-04-03,J66货币金融服务,J66货币金融服务,18732739.2293,True,-0.0433979686057248,0.0747024198422924,1.023791189367665,0.960733150103794,-0.2662327040202604
2,000008.SZ,神州高铁,1992-05-07,C37铁路、船舶、航空航天和其他运输设备制造业,C37铁路、船舶、航空航天和其他运输设备制造业,1121546.9554,True,-0.1356321839080458,1.6330677184443765,0.4922107021949535,0.2168487224839019,-0.2793218628852929
3,000009.SZ,中国宝安,1991-06-25,S91综合,S91综合,852155.2045,True,0.1836228287841188,-0.3057357973442653,0.2315070141950176,-0.1933296594639906,-0.1542528199714652
4,000010.SZ,美丽生态,1995-10-27,E48土木工程建筑业,E48土木工程建筑业,228711.0504,True,-0.0391705069124423,-0.109295911083318,-0.1891260596803452,-0.207913195209582,-1.886272990551316
5,000016.SZ,深康佳Ａ,1992-03-27,C39计算机、通信和其他电子设备制造业,C39计算机、通信和其他电子设备制造业,571573.5994,True,0.0253521126760563,0.0648981159980385,-0.5444980012573768,-0.4645752407186537,-0.4351146583613086
6,000017.SZ,深中华A,1992-03-31,C37铁路、船舶、航空航天和其他运输设备制造业,C37铁路、船舶、航空航天和其他运输设备制造业,131190.7765,True,0.0496613995485326,1.7174380615331184,0.9857990051008114,1.0950760929208685,0.2111669717172404
7,000019.SZ,深粮控股,1992-10-12,C15酒、饮料和精制茶制造业,C15酒、饮料和精制茶制造业,310302.1585,True,-0.0187416331994644,-0.9339082900598624,0.4714976300153874,-0.0550122769417496,-2.4418255782545883
8,000020.SZ,深华发Ａ,1992-04-28,C39计算机、通信和其他电子设备制造业,C39计算机、通信和其他电子设备制造业,182977.0449,True,0.0371819960861055,-0.4673631637705361,-1.0511288950784847,-0.2235970535207103,-0.8903334195527619
9,000021.SZ,深科技,1994-02-02,C39计算机、通信和其他电子设备制造业,C39计算机、通信和其他电子设备制造业,791967.2875,True,0.1135531135531136,-0.0376368291019475,-0.7731161240651107,-0.6575052493436864,-0.6793506863796663
10,000025.SZ,特力Ａ,1993-06-21,F51批发业,F51批发业,700770.6992,True,0.0207214121258634,0.1247047646694283,0.8522783102953263,0.2277368123806989,-0.0408759383033129
11,000026.SZ,飞亚达,1993-06-03,F52零售业,F52零售业,251485.0394,True,0.0539007092198582,-0.212461702919611,-0.6312816881902582,-0.7068695837892529,0.4729906793866693
12,000027.SZ,深圳能源,1993-09-03,D44电力、热力生产和供应业,D44电力、热力生产和供应业,2061535.6304,True,0.0474308300395256,0.0664685117381772,-0.8030617973033785,-0.304950953616568,-0.4819240946177318
13,000028.SZ,国药一致,1993-08-09,F51批发业,F51批发业,1417162.7548,True,-0.0253082414016871,0.6341395410395583,-0.1549603171638477,-0.4662471054042142,0.2871892258242531
14,000030.SZ,富奥股份,1993-09-29,C36汽车制造业,C36汽车制造业,659961.9185,True,0.0079575596816976,-0.0051680480899242,-1.49643826520592,-0.2898744784722634,0.5860002456982387
15,000032.SZ,深桑达Ａ,1993-10-28,F51批发业,F51批发业,187222.9133,True,0.0864381520119224,-0.1914330098175799,-0.3345794557129246,-0.1145462174220135,0.7345954889750278
16,000034.SZ,神州数码,1994-05-09,F51批发业,F51批发业,485765.1991,True,0.0666666666666666,0.5282295043097602,0.4623520202032352,0.6316265222961132,-0.2612937966734632
17,000035.SZ,中国天楹,1994-04-08,N77生态保护和环境治理业,N77生态保护和环境治理业,577771.3654,True,-0.0110864745011085,0.2783853465953274,-1.0598983859241755,-0.5616171201184226,-0.5243515786026627
18,000037.SZ,深南电A,1994-07-01,D44电力、热力生产和供应业,D44电力、热力生产和供应业,155891.2455,True,0.0649350649350648,-0.4860969361009724,-0.4744374348596973,-0.0160322154974161,-0.0454242067450247
19,000038.SZ,大通退(退),1994-08-08,L72商务服务业,L72商务服务业,217050.7967,True,0.1101973684210524,0.2135849240915945,-0.080404093199518,-1.4222977621554744,-0.0181031169365381
20,000039.SZ,中集集团,1994-04-08,C33金属制品业,C33金属制品业,1363834.6279,True,0.0212962962962963,-0.0491798127345615,0.4306175278956529,0.1679344081985438,-0.739840412572227
21,000045.SZ,深纺织Ａ,1994-08-15,C39计算机、通信和其他电子设备制造业,C39计算机、通信和其他电子设备制造业,255929.2954,True,0.0285714285714284,-0.302857857014895,-1.2171450466040126,-0.8882501198990335,-0.9665164390662586
22,000048.SZ,京基智农,1994-11-01,C13农副食品加工业,C13农副食品加工业,824354.0591,True,-0.0398126463700234,-0.0198143206017828,-2.556989489207014,-0.7547417244894286,-1.3479174994059129
23,000049.SZ,德赛电池,1995-03-20,C38电气机械和器材制造业,C38电气机械和器材制造业,558057.7236,True,0.0631956912028726,2.03806639274653,0.4209938315474411,0.4098020045971777,0.1029066089850313
24,000050.SZ,深天马Ａ,1995-03-15,C39计算机、通信和其他电子设备制造业,C39计算机、通信和其他电子设备制造业,1472419.3849,True,0.0124164278892071,-0.5339203527382264,0.3058095649362172,0.2564577091136185,-0.467194832373564
25,000055.SZ,方大集团,1996-04-15,C33金属制品业,C33金属制品业,265214.6075,True,0.1164556962025313,-0.9344203034832692,-0.0772164852452513,-0.6527790730479611,0.1562518220894271
26,000058.SZ,深赛格,1996-12-26,L72商务服务业,L72商务服务业,226502.2967,True,0.3157894736842108,-0.1915258144348131,-1.1610294976038535,-0.7876235091141809,-0.0531940123111946
27,000059.SZ,华锦股份,1997-01-30,C25石油、煤炭及其他燃料加工业,C25石油、煤炭及其他燃料加工业,980456.1567,True,0.0032573289902277,-0.840716842670827,0.0453316725382897,-0.4938615521113663,-0.5302470203739844
28,000060.SZ,中金岭南,1997-01-23,C32有色金属冶炼和压延加工业,C32有色金属冶炼和压延加工业,1527198.8906,True,-0.0165094339622641,0.0110234343631575,0.11842202036777,-0.3674343489397927,0.1884251378891694
29,000062.SZ,深圳华强,1997-01-30,F51批发业,F51批发业,1176499.4419,True,0.0293122886133034,0.148401346399092,-0.553693920000652,-0.1514683193935014,0.9089424540522436
30,000063.SZ,中兴通讯,1997-11-18,C39计算机、通信和其他电子设备制造业,C39计算机、通信和其他电子设备制造业,5813972.5127,True,0.1552325581395348,1.6138854372547191,2.424726061714933,1.856295395148771,-3.0512660597001413
31,000065.SZ,北方国际,1998-06-05,E48土木工程建筑业,E48土木工程建筑业,539004.6712,True,0.0023584905660376,0.2798333387704297,-0.1434372844069294,0.1303939726310936,0.8030054062429878
32,000066.SZ,中国长城,1997-06-26,C39计算机、通信和其他电子设备制造业,C39计算机、通信和其他电子设备制造业,1267775.1103,True,0.0311284046692605,-0.789542016707892,0.5052072944434358,0.1674760139535829,-0.4480930243597346
33,000068.SZ,华控赛格,1997-06-11,C39计算机、通信和其他电子设备制造业,C39计算机、通信和其他电子设备制造业,260727.9092,True,0.5387596899224809,0.5052606039221577,-1.7109929875856975,-0.0810414313055627,-1.4300118395991102
34,000070.SZ,特发信息,2000-05-11,C38电气机械和器材制造业,C38电气机械和器材制造业,346190.0319,True,0.1080246913580245,0.067175505431032,-0.389937066297765,0.1227851705569801,-0.1644686452536708
35,000078.SZ,海王生物,1998-12-18,F52零售业,F52零售业,555139.7517,True,0.1166666666666667,-1.3855177942463055,0.7079296775431225,-0.1487402514019104,-0.4194327062192334
36,000088.SZ,盐田港,1997-07-28,G54道路运输业,G54道路运输业,963331.2,True,0.0,-0.0186816650193868,-0.162240273772825,0.7120898526870941,-0.1154709522951241
37,000089.SZ,深圳机场,1998-04-20,G56航空运输业,G56航空运输业,1560635.5963,True,0.0406290956749673,-0.1683900268574111,-0.1052564238132835,-1.0402111555368363,0.0238021617748744
