No,code,name,ipo_date,industry_zx,industry_sw,MKT_CAP_FLOAT,is_open1,PCT_CHG_NM,mom_con_equal,liq_barra_con_equal,vol_con_equal,growth_con_equal
1,000001.SZ,平安银行,1991-04-03,J66货币金融服务,J66货币金融服务,20913360.5695,True,0.1701814037349531,-0.1658053634209629,0.4501155484117681,0.6914097437209956,-0.2949661620461017
2,000008.SZ,神州高铁,1992-05-07,C37铁路、船舶、航空航天和其他运输设备制造业,C37铁路、船舶、航空航天和其他运输设备制造业,990266.3088,True,-0.0026869693712261,-0.6267872801106986,-0.0344994755504757,-0.8151022003922477,-0.4639827146672607
3,000009.SZ,中国宝安,1991-06-25,S91综合,S91综合,1227357.8692,True,0.0124113475177303,0.3452663781076731,0.3975317742308399,-0.0379812817208048,0.0532277577673582
4,000010.SZ,美丽生态,1995-10-27,E48土木工程建筑业,E48土木工程建筑业,179104.4294,True,-0.0754189944134078,0.8209429023329066,-1.0035337294540183,-0.1414755437289727,0.3236800971767013
5,000016.SZ,深康佳Ａ,1992-03-27,C39计算机、通信和其他电子设备制造业,C39计算机、通信和其他电子设备制造业,691316.6719,True,-0.0140845070422535,-0.5363339863042555,-0.8022479396916427,-0.2682797950322072,-0.4079979949651641
6,000017.SZ,深中华A,1992-03-31,C37铁路、船舶、航空航天和其他运输设备制造业,C37铁路、船舶、航空航天和其他运输设备制造业,134220.5865,True,0.0182232346241455,-0.0120786643099422,0.0055004588250323,0.3278597275433653,-0.8056250185380175
7,000019.SZ,深粮控股,1992-10-12,F51批发业,F51批发业,301574.3191,True,7.657163276264534e-05,-0.3103633370169529,0.3157214478486534,-0.5207481240814092,0.9428904730876284
8,000020.SZ,深华发Ａ,1992-04-28,C39计算机、通信和其他电子设备制造业,C39计算机、通信和其他电子设备制造业,202724.0725,True,0.001834862385321,-0.7875468345766348,-1.912253110924843,-1.0459210960311027,-0.5654827066564928
9,000021.SZ,深科技,1994-02-02,C39计算机、通信和其他电子设备制造业,C39计算机、通信和其他电子设备制造业,1329768.1429,True,-0.0764612049851316,1.3748647136078094,0.2293353160235753,0.4898687916347955,-0.2885536180665357
10,000025.SZ,特力Ａ,1993-06-21,F51批发业,F51批发业,813051.1224,True,-0.0112469437652811,-0.1212679755912358,0.5487032309499869,0.8320279352539925,0.0005129445684097
11,000026.SZ,飞亚达,1993-06-03,F52零售业,F52零售业,281805.9307,True,-0.0164556962025317,-0.1569670101378715,-0.6385882365099497,-0.9105700368918428,0.5840880739318296
12,000027.SZ,深圳能源,1993-09-03,D44电力、热力生产和供应业,D44电力、热力生产和供应业,2358872.5002,True,0.0542543419754104,-0.0820671940777822,-0.915655702333846,-0.7922692091229221,-0.6050487691827242
13,000028.SZ,国药一致,1993-08-09,F51批发业,F51批发业,1317761.3281,True,0.0107146271276179,-0.2895110698636106,-0.8852424462129199,-1.1260274343031318,0.0350530944226671
