No,code,name,ipo_date,industry_zx,industry_sw,MKT_CAP_FLOAT,is_open1,PCT_CHG_NM,mom_con_equal,liq_barra_con_equal,vol_con_equal,growth_con_equal
1,000001.SZ,平安银行,1991-04-03,金融保险业-银行业,金融保险业-银行业,4707723.7468,True,-0.0033003300330034,-0.0971988582048334,0.7154977556663745,0.1993767707652861,0.0569963881847463
2,000002.SZ,万科Ａ,1991-01-29,房地产业-房地产开发与经营业,房地产业-房地产开发与经营业,8608689.0741,True,0.0427170812494448,0.2849751211463321,0.908725801348357,-0.7659567961985065,-0.5445929832950769
3,000006.SZ,深振业Ａ,1992-04-27,房地产业-房地产开发与经营业,房地产业-房地产开发与经营业,555789.0179,True,-0.070419508024471,0.0067408225739309,0.1708751916360803,0.2235719398768203,0.3978602211980431
4,000007.SZ,全新好,1992-04-13,社会服务业-旅馆业,社会服务业-旅馆业,274488.5987,True,0.1176470588235294,0.8035061862982701,1.727779502036258,1.4951593479325629,-0.4661957682565581
5,000008.SZ,神州高铁,1992-05-07,批发和零售贸易-食品饮料烟草批发业-食品饮料烟草和家庭用品批发业,批发和零售贸易-食品饮料烟草批发业-食品饮料烟草和家庭用品批发业,84185.5139,True,-0.189873417721519,6.458897093570423e-15,1.0581588484239908e-14,1.7355610744338624e-14,3.748091200711584e-15
6,000009.SZ,中国宝安,1991-06-25,综合类,综合类,1079437.69,True,-0.1808191808191808,-0.742564881632223,1.5772494227864682,1.604068056240791,0.2031506361777423
7,000010.SZ,美丽生态,1995-10-27,制造业-专用设备制造业-机械设备仪表-石化及其他工业专用设备制造业,制造业-专用设备制造业-机械设备仪表-石化及其他工业专用设备制造业,93555.5075,True,-0.0662482566248257,1.369529080437653,-0.747256903929271,-0.9952016090074088,-1.6705683359472665
8,000011.SZ,深物业A,1992-03-30,房地产业-房地产开发与经营业,房地产业-房地产开发与经营业,108575.7044,True,-0.216508795669824,1.7611180424808024,1.834253498828136,1.232744213118636,-0.0905788196504266
9,000012.SZ,南玻Ａ,1992-02-28,制造业-非金属矿物制品业-金属非金属-玻璃及玻璃制品业,制造业-非金属矿物制品业-金属非金属-玻璃及玻璃制品业,1176468.2118,False,-0.1,0.0486525382262879,1.3682301285126577,0.8987772076956635,-0.1878364117056923
10,000014.SZ,沙河股份,1992-06-02,房地产业-房地产开发与经营业,房地产业-房地产开发与经营业,195654.0314,True,-0.2443064182194617,1.968396310636377,1.874831408441028,2.2386987507464684,-0.3832875487916871
11,000016.SZ,深康佳Ａ,1992-03-27,制造业-日用电子器具制造业-电子,制造业-日用电子器具制造业-电子,223165.9099,True,-0.1548672719246561,0.3031525509403507,-0.0246272735490062,-0.5376129968428126,-0.8109799345970825
12,000017.SZ,深中华A,1992-03-31,制造业-交通运输设备制造业-机械设备仪表,制造业-交通运输设备制造业-机械设备仪表,84411.511,True,-0.1107784431137723,0.0776238289687424,-0.336412365950382,0.2056622797821708,-3.07166317889008
13,000018.SZ,神城A退(退),1992-06-16,制造业-纺织业-纺织、服装、皮毛,制造业-纺织业-纺织、服装、皮毛,59034.5082,True,-0.151414309484193,-0.7475421394265092,-1.8266785844680005,-0.2965037645345967,-0.5434023970322852
14,000020.SZ,深华发Ａ,1992-04-28,制造业-电子元器件制造业-电子,制造业-电子元器件制造业-电子,46437.0068,True,-0.1508379888268156,0.6532095636161044,1.0613373661391627,1.381583094777606,0.2461005099173434
15,000021.SZ,深科技,1994-02-02,信息技术业-计算机及相关设备制造业,信息技术业-计算机及相关设备制造业,709027.3244,True,-0.0794824399260628,0.2027611940250762,-0.7945868086348608,-0.2619461572111172,-0.1091487199756066
16,000024.SZ,招商地产(退),1993-06-07,房地产业-房地产开发与经营业,房地产业-房地产开发与经营业,1678553.3029,True,-0.0652260904361744,0.0524565566813038,1.0868547091878928,-0.1364401957146166,-0.0839864283101483
17,000025.SZ,特力Ａ,1993-06-21,批发和零售贸易-能源材料和机汽车摩托车及零配件批发业械电子设备批发-能源材料和机械电子设备批发业,批发和零售贸易-能源材料和机汽车摩托车及零配件批发业械电子设备批发-能源材料和机械电子设备批发业,118155.1045,True,-0.123647604327666,0.178789762857202,0.5303840238128382,0.984973008358026,-0.3377308513152481
18,000026.SZ,飞亚达,1993-06-03,批发和零售贸易-其他零售业-零售业,批发和零售贸易-其他零售业-零售业,160680.6989,True,-0.2719060523938572,0.738392402867502,-0.1352417188758318,-0.3299048482917735,0.3105153865038303
19,000027.SZ,深圳能源,1993-09-03,电力煤气及水的生产和供应业-电力蒸汽热水的生产和供应业,电力煤气及水的生产和供应业-电力蒸汽热水的生产和供应业,1710017.3755,True,-0.0765765765765765,-0.0432322593554033,-0.8887560471017476,-1.1640942854658278,0.2806459752024117
20,000028.SZ,国药一致,1993-08-09,批发和零售贸易-药品及医疗器械批发业-食品饮料烟草和家庭用品批发业,批发和零售贸易-药品及医疗器械批发业-食品饮料烟草和家庭用品批发业,694645.5581,True,-0.0369127516778523,0.0114294551214256,0.3654829916526682,0.8385127821730838,-0.08632361176193
21,000029.SZ,深深房Ａ,1993-09-15,房地产业-房地产开发与经营业,房地产业-房地产开发与经营业,333480.84,True,-0.0989304812834224,-0.3084694094974324,-1.0460453629802895,-0.0625943053881714,0.1914394383545055
22,000030.SZ,富奥股份,1993-09-29,综合类,综合类,118245.6099,True,-0.186936936936937,-1.9892539580845887,0.816961450428019,0.8659922349207754,-0.9254145646384596
23,000031.SZ,大悦城,1993-10-08,房地产业-房地产开发与经营业,房地产业-房地产开发与经营业,823428.9159,True,-0.105726872246696,0.0286533010762668,-0.8309744475332949,-0.4969125407099166,-0.277352582185451
24,000032.SZ,深桑达Ａ,1993-10-28,制造业-其他电子设备制造业-电子,制造业-其他电子设备制造业-电子,136664.8493,True,-0.1135593220338981,-0.381798104625158,-1.4458687664882988,-0.0071722171536992,-1.6392755518725757
25,000033.SZ,新都退(退),1994-01-03,社会服务业-旅馆业,社会服务业-旅馆业,151195.541,True,-0.0827886710239651,-0.4687728397153297,0.4372258628616274,-0.4544493807664228,-1.0635147039701214
26,000034.SZ,神州数码,1994-05-09,综合类,综合类,157109.2016,True,-0.106290672451193,0.6773034721060913,0.2428176762203057,1.8361881259620747,-0.453839926708145
27,000036.SZ,华联控股,1994-06-17,房地产业-房地产开发与经营业,房地产业-房地产开发与经营业,441687.8708,True,-0.2137404580152672,2.119079460469897,1.1086626957060777,1.5820386792564922,0.6991695816382041
28,000037.SZ,深南电A,1994-07-01,电力煤气及水的生产和供应业-电力蒸汽热水的生产和供应业,电力煤气及水的生产和供应业-电力蒸汽热水的生产和供应业,149113.3653,True,-0.0719101123595504,-0.010972307636147,-1.2509418158139096,-0.0727664907666979,-1.5110647551970406
29,000039.SZ,中集集团,1994-04-08,制造业-金属制品业-金属非金属-集装箱和金属包装物品制造业,制造业-金属制品业-金属非金属-集装箱和金属包装物品制造业,1637954.2063,True,-0.011320754716981,-0.4643672192259672,0.3968741079271826,-0.0011898561869326,-0.6361323081918695
30,000042.SZ,中洲控股,1994-09-21,房地产业-房地产开发与经营业,房地产业-房地产开发与经营业,448387.4493,True,-0.0981432360742705,-0.2338483699160674,-0.7995878743312693,0.3953888951665036,2.205602368930128
31,000045.SZ,深纺织Ａ,1994-08-15,批发和零售贸易-商业经纪与代理业,批发和零售贸易-商业经纪与代理业,184740.6599,True,-0.2743362831858408,-0.0420791193282212,-0.6185214430741862,-0.4100362120385012,0.0858143392447218
32,000048.SZ,京基智农,1994-11-01,制造业-食品加工业-食品、饮料-粮食及饲料加工业,制造业-食品加工业-食品、饮料-粮食及饲料加工业,275777.4082,True,-0.0636237897648687,-1.061123952282888,-1.4108978677467714,-0.2577921113367754,-1.33091925276731
33,000049.SZ,德赛电池,1995-03-20,制造业-电器机械及器材制造业-机械设备仪表,制造业-电器机械及器材制造业-机械设备仪表,482858.0147,True,-0.1551930375345243,2.331573679932072,2.142940907901892,1.895750428270335,2.1965290549835603
34,000050.SZ,深天马Ａ,1995-03-15,制造业-电子元器件制造业-电子,制造业-电子元器件制造业-电子,374962.395,True,-0.1450617283950617,0.0212059303870287,-0.2187271559834936,0.6011032851290674,-0.8741313595865502
35,000055.SZ,方大集团,1996-04-15,制造业-金属制品业-金属非金属-建筑用金属制品业,制造业-金属制品业-金属非金属-建筑用金属制品业,169183.4186,True,-0.0918114143920594,-0.5414313354429592,-0.542201315523343,-0.3682762892300885,0.0532136629415054
36,000056.SZ,皇庭国际,1996-07-08,房地产业-房地产管理业,房地产业-房地产管理业,211006.9958,False,-0.1446327683615819,0.1169200886668302,0.5617113802244379,1.0473875567186963,-0.5172297658717955
37,000060.SZ,中金岭南,1997-01-23,制造业-有色金属冶炼及压延加工业-金属非金属,制造业-有色金属冶炼及压延加工业-金属非金属,1776632.8649,True,-0.0190344955969955,0.01798292481712,-0.849196528595405,-0.7525276991832113,0.140846556319907
38,000062.SZ,深圳华强,1997-01-30,制造业-日用电子器具制造业-电子,制造业-日用电子器具制造业-电子,116015.7447,True,-0.2395382395382395,0.9155051107163444,0.1806158201438505,0.3627522600875057,-0.7079023348037177
