No,code,name,ipo_date,industry_zx,industry_sw,MKT_CAP_FLOAT,is_open1,PCT_CHG_NM,mom_con_equal,liq_barra_con_equal,vol_con_equal,growth_con_equal
1,000001.SZ,平安银行,1991-04-03,J66货币金融服务,J66货币金融服务,11284676.1775,True,0.0969072164948454,0.060946126352837,-0.0997900596585943,-0.1695229361113868,0.0031756287569832
2,000008.SZ,神州高铁,1992-05-07,C37铁路、船舶、航空航天和其他运输设备制造业,C37铁路、船舶、航空航天和其他运输设备制造业,1093240.6847,True,0.3462017434620175,0.544655351046778,-0.3476030038860365,-0.5059339245005625,0.9909444824662318
3,000009.SZ,中国宝安,1991-06-25,S91综合,S91综合,1635656.6301,True,0.2065026362038664,-1.102532649289078,1.4375375951453735,0.3728710077032017,0.9352944692945908
4,000010.SZ,美丽生态,1995-10-27,E48土木工程建筑业,E48土木工程建筑业,326343.94,True,0.0109223300970875,1.3018188909940005,0.4162054717214307,0.3737114646021992,-0.3534265140762362
5,000016.SZ,深康佳Ａ,1992-03-27,C39计算机、通信和其他电子设备制造业,C39计算机、通信和其他电子设备制造业,589116.4907,True,0.02,1.39438485956862,0.8855474850796002,0.5573499445139383,-2.333881080003092
6,000017.SZ,深中华A,1992-03-31,C37铁路、船舶、航空航天和其他运输设备制造业,C37铁路、船舶、航空航天和其他运输设备制造业,328731.9524,True,0.088927637314734,0.2878008887623733,0.5881669117219243,1.6515525901733883,0.0719651060614874
7,000018.SZ,神城A退(退),1992-06-16,C17纺织业,C17纺织业,368666.5147,True,0.2625954198473281,-0.4616597014433828,1.0633372820346116,2.112658639246858,2.480573783855456
8,000019.SZ,深粮控股,1992-10-12,C15酒、饮料和精制茶制造业,C15酒、饮料和精制茶制造业,461621.8334,True,-0.0603260869565217,0.7628604579621712,2.6613121655374314,2.631037145010934,-1.7319871125323458
9,000021.SZ,深科技,1994-02-02,C39计算机、通信和其他电子设备制造业,C39计算机、通信和其他电子设备制造业,1146455.2024,True,0.1480099502487564,0.1569321913891654,-0.0705855145404085,0.2372768410752876,-0.7294585369265929
10,000025.SZ,特力Ａ,1993-06-21,F51批发业,F51批发业,1133141.5181,True,0.1176108374384234,0.5659440141909051,2.075040908180131,1.9935909165631611,-0.1078595942906277
11,000026.SZ,飞亚达,1993-06-03,F52零售业,F52零售业,334711.4674,True,0.092924126172208,1.02208354918987,0.3236117368456475,0.5278591575427883,0.0749401971920924
12,000027.SZ,深圳能源,1993-09-03,D44电力、热力生产和供应业,D44电力、热力生产和供应业,2553132.5885,True,0.1095890410958901,-0.2412165731039358,1.1396417119159008,0.5524141511381734,0.1691599135928419
13,000030.SZ,富奥股份,1993-09-29,C36汽车制造业,C36汽车制造业,366223.1282,True,0.1300448430493275,-0.2089124802170314,-0.7359429648874612,-0.8803047290379828,0.5228923559300461
14,000032.SZ,深桑达Ａ,1993-10-28,F51批发业,F51批发业,408907.8477,True,0.1472868217054264,0.0667165943055877,0.1030808536407102,1.2167619950574773,0.5284819851204041
15,000035.SZ,中国天楹,1994-04-08,N77生态保护和环境治理业,N77生态保护和环境治理业,441081.0255,True,0.1889692585895117,-2.091631775406893,-0.6004816763625415,-1.7077801216867614,0.0010720757168874
