No,code,name,ipo_date,industry_zx,industry_sw,MKT_CAP_FLOAT,is_open1,PCT_CHG_NM,mom_con_equal,liq_barra_con_equal,vol_con_equal,growth_con_equal
1,000001.SZ,平安银行,1991-04-03,J66货币金融服务,J66货币金融服务,23660600.0532,True,0.0143575017946877,-0.0176373287513853,0.7071875915969369,0.9569758018297808,-0.3119323975944809
2,000008.SZ,神州高铁,1992-05-07,C37铁路、船舶、航空航天和其他运输设备制造业,C37铁路、船舶、航空航天和其他运输设备制造业,979869.8121,True,-0.0695876288659792,-0.6541970145722518,-0.207273726173858,-1.0096717104084902,-0.511908833194074
3,000009.SZ,中国宝安,1991-06-25,S91综合,S91综合,1210399.5567,True,-0.0375882672460617,-0.0312588790358603,0.2408406720705181,-0.1696447804346341,0.0550493392185418
4,000010.SZ,美丽生态,1995-10-27,E48土木工程建筑业,E48土木工程建筑业,172838.3852,True,0.0672514619883042,-0.3445416534871502,-1.177924111853516,-0.1798089398024513,0.3331432736244086
5,000016.SZ,深康佳Ａ,1992-03-27,C39计算机、通信和其他电子设备制造业,C39计算机、通信和其他电子设备制造业,670561.206,True,-0.0018239263090679,-0.5821344577040384,-1.026228847878181,-0.5292685970359823,-0.4159362342378297
6,000017.SZ,深中华A,1992-03-31,C37铁路、船舶、航空航天和其他运输设备制造业,C37铁路、船舶、航空航天和其他运输设备制造业,135432.5106,True,-0.0694143167028198,-0.276415839792525,-0.0858589229772638,0.1518080438370729,-0.8556052723146236
7,000019.SZ,深粮控股,1992-10-12,F51批发业,F51批发业,297414.6733,True,-0.0808219178082191,-0.3659822884747413,0.2077929670202128,-0.7809548780761891,0.8953445469552364
8,000020.SZ,深华发Ａ,1992-04-28,C39计算机、通信和其他电子设备制造业,C39计算机、通信和其他电子设备制造业,197832.607,True,-0.0617726051924798,-0.9087561463119164,-2.301116507104396,-1.3136299952236488,-0.5738295244852583
9,000021.SZ,深科技,1994-02-02,C39计算机、通信和其他电子设备制造业,C39计算机、通信和其他电子设备制造业,1194587.293,True,-0.0377358490566037,-0.3030288575592613,0.0044332291888652,0.0237916172480923,-0.2845894378734575
10,000025.SZ,特力Ａ,1993-06-21,F51批发业,F51批发业,794197.763,True,-0.0688985929160601,-0.5680022629165988,0.4467530569604555,0.2625863140035257,-0.0439670711290985
11,000026.SZ,飞亚达,1993-06-03,F52零售业,F52零售业,277168.6179,True,-0.0693568726355611,-0.4769090325867576,-0.5366010338038815,-0.9685541486816508,0.5849715639409824
12,000027.SZ,深圳能源,1993-09-03,D44电力、热力生产和供应业,D44电力、热力生产和供应业,2457984.7901,True,-0.0589171974522292,-0.2900796208801973,-0.941828931858113,-0.6640031912615999,-0.6150027642751987
13,000028.SZ,国药一致,1993-08-09,F51批发业,F51批发业,1287294.637,True,-0.0362285183464933,-0.3962490257917483,-0.7943996081612053,-0.9984320093986764,-0.0096075726577995
14,000030.SZ,富奥股份,1993-09-29,C36汽车制造业,C36汽车制造业,820330.4898,True,-0.0126582278481014,-0.1671904463097074,-1.8027179446455028,-0.7985855420504835,0.6353334402410185
15,000032.SZ,深桑达Ａ,1993-10-28,F51批发业,F51批发业,408404.6744,True,-0.0651530108588352,0.2407542981642343,-0.7121275873899657,-0.4821296652212459,0.2338794892216944
16,000034.SZ,神州数码,1994-05-09,F51批发业,F51批发业,631391.7139,True,-0.023340627279358,-0.3812905646727061,0.0931555539526582,-0.171114422944872,-0.417897322958351
17,000035.SZ,中国天楹,1994-04-08,N77生态保护和环境治理业,N77生态保护和环境治理业,768653.7012,True,-0.1519607843137254,1.0407197366070433,0.0410504876874719,0.243843802968698,-0.3821747711057213
18,000037.SZ,深南电A,1994-07-01,D44电力、热力生产和供应业,D44电力、热力生产和供应业,447678.9885,True,-0.000755857898715,1.905226170684819,0.958100952473413,1.7939694721759445,-1.6461382527808894
19,000038.SZ,大通退(退),1994-08-08,L72商务服务业,L72商务服务业,137431.223,True,0.0550335570469799,-2.153889334624086,0.6965136637076551,0.2005607879241072,-0.4077280219532975
20,000039.SZ,中集集团,1994-04-08,C33金属制品业,C33金属制品业,1625200.934,True,-0.0487132352941177,-0.0360751943107751,-0.285902870065117,-0.6505627883475886,-0.863060269874895
21,000045.SZ,深纺织Ａ,1994-08-15,C39计算机、通信和其他电子设备制造业,C39计算机、通信和其他电子设备制造业,322196.7023,True,-0.0709413369713507,-0.524314605845206,-1.385973695267536,-1.435265946950974,-0.509802199200411
22,000048.SZ,京基智农,1994-11-01,C13农副食品加工业,C13农副食品加工业,760335.9103,True,-0.0606516290726819,-0.3391619367697652,-4.065447041525183,-1.894977275237753,0.9368479986862154
23,000049.SZ,德赛电池,1995-03-20,C38电气机械和器材制造业,C38电气机械和器材制造业,534249.45,True,0.2207174231332358,0.4782191154053687,0.1405482677394471,-0.5768478508149133,0.2558072521964749
24,000050.SZ,深天马Ａ,1995-03-15,C39计算机、通信和其他电子设备制造业,C39计算机、通信和其他电子设备制造业,2445888.6265,True,-0.006765899864682,-0.598825618211284,0.4229704709488349,0.4503062066671466,-0.605710252311958
25,000055.SZ,方大集团,1996-04-15,C33金属制品业,C33金属制品业,347281.3588,True,-0.0676691729323308,-0.0300269939968036,0.3589587060116486,0.327498423140835,-0.327763261298997
26,000058.SZ,深赛格,1996-12-26,L72商务服务业,L72商务服务业,301293.9457,True,-0.092041998470509,0.1776829462808075,-0.355254072782545,-0.1781079604942422,0.1972862903083351
27,000059.SZ,华锦股份,1997-01-30,C25石油、煤炭及其他燃料加工业,C25石油、煤炭及其他燃料加工业,1023641.0118,True,-0.0424242424242423,-0.2168465868918235,-0.2990664838445591,-0.9414224432066054,-0.3339922845576734
28,000060.SZ,中金岭南,1997-01-23,C32有色金属冶炼和压延加工业,C32有色金属冶炼和压延加工业,1673498.0386,True,-0.0880503144654086,-0.2948419246495661,-0.1309553961053773,-0.4608501366105954,0.5751506571730384
29,000061.SZ,农产品,1997-01-10,L72商务服务业,L72商务服务业,918918.3083,True,-0.0217391304347827,-0.1016518077916601,-0.9050339015527424,-0.2357824255418676,-0.5677308662107305
30,000062.SZ,深圳华强,1997-01-30,F51批发业,F51批发业,1388333.213,True,-0.0439164866810655,-0.5332850118035368,-0.7675702467930989,-0.1822579498584804,0.1408671998735435
