No,code,name,ipo_date,industry_zx,industry_sw,MKT_CAP_FLOAT,is_open1,PCT_CHG_NM,mom_con_equal,liq_barra_con_equal,vol_con_equal,growth_con_equal
1,000001.SZ,平安银行,1991-04-03,J66货币金融服务,J66货币金融服务,5807019.5011,True,0.1099947117927022,0.3430166631970439,1.6791734015004254,1.866760389264686,0.0166086347012932
2,000007.SZ,全新好,1992-04-13,H61住宿业,H61住宿业,299427.2568,True,0.0698992443324937,-0.2760362214858977,2.489555865396241,2.8573952514531555,-1.8845005908517385
3,000008.SZ,神州高铁,1992-05-07,H61住宿业,H61住宿业,100904.7717,True,0.390749601275917,0.2304126065500733,0.0883106432727321,0.5274441839438478,0.4932025146628129
4,000009.SZ,中国宝安,1991-06-25,S91综合,S91综合,1070817.1439,False,0.307459677419355,0.7163044815665454,1.52980786914435,0.4194713169786823,-0.2754799286025952
5,000016.SZ,深康佳Ａ,1992-03-27,C39计算机、通信和其他电子设备制造业,C39计算机、通信和其他电子设备制造业,204571.0014,True,-0.0143678160919539,0.734616513665948,-0.2395501725643152,-1.0632172055320463,-0.5474815369588745
6,000018.SZ,神城A退(退),1992-06-16,C17纺织业,C17纺织业,77482.792,True,0.1642156862745099,-0.282735517313034,-2.4153960873024025,-0.9439309242934754,-1.753105648867605
7,000019.SZ,深粮控股,1992-10-12,C15酒、饮料和精制茶制造业,C15酒、饮料和精制茶制造业,153261.9847,True,0.1138743455497384,0.1025669769994516,-1.2412423830892736,-0.6753863610607862,-1.4737453375865823
8,000020.SZ,深华发Ａ,1992-04-28,C39计算机、通信和其他电子设备制造业,C39计算机、通信和其他电子设备制造业,39775.4307,True,0.0801963993453356,-0.0547514407100879,-0.928613527593647,-1.1335439052866905,-0.1729406135182934
9,000021.SZ,深科技,1994-02-02,C39计算机、通信和其他电子设备制造业,C39计算机、通信和其他电子设备制造业,541629.2726,True,0.3898305084745763,-0.5148814048866194,-1.860845941005265,-1.565152924625691,-0.5686099643957048
10,000025.SZ,特力Ａ,1993-06-21,F51批发业,F51批发业,108114.61,True,0.078688524590164,-0.0648870417103153,-1.6478005988198277,-0.836816513422703,0.0892952625889449
11,000026.SZ,飞亚达,1993-06-03,F52零售业,F52零售业,104701.6167,True,0.2197183098591548,0.7803713915812441,0.6514919500041175,0.5707797893200872,-0.0438007471854127
