No,code,name,ipo_date,industry_zx,industry_sw,MKT_CAP_FLOAT,is_open1,PCT_CHG_NM,mom_con_equal,liq_barra_con_equal,vol_con_equal,growth_con_equal
1,000001.SZ,平安银行,1991-04-03,J66货币金融服务,J66货币金融服务,6552306.7979,True,0.0254123941150246,1.5838923859784535,1.037217248052747,1.4537870153726975,-0.0013608963594912
2,000007.SZ,全新好,1992-04-13,H61住宿业,H61住宿业,338301.6489,True,-0.0010172939979654,1.885259242488161,1.5651368064181554,2.244141317661807,-0.0538448206966643
3,000008.SZ,神州高铁,1992-05-07,F51批发业,F51批发业,90666.9883,True,0.1275551921504496,-0.3395409665380626,-1.9100417906514908,-0.9404577634534546,-0.4995585182982305
4,000009.SZ,中国宝安,1991-06-25,S91综合,S91综合,1048148.6358,True,-0.0549792531120332,0.7762049935152113,1.1675884791794988,0.1433028743225357,-0.3893886583093083
5,000016.SZ,深康佳Ａ,1992-03-27,C39计算机、通信和其他电子设备制造业,C39计算机、通信和其他电子设备制造业,209970.236,True,-0.0227272727272727,1.25907595672833,0.0299188010678224,-0.4834397034740654,-0.9766734869845008
6,000018.SZ,神城A退(退),1992-06-16,C17纺织业,C17纺织业,75189.2216,True,0.0092715231788078,-0.3922706826485971,-2.002649169383492,-0.4619711192635067,-1.443251064345912
7,000020.SZ,深华发Ａ,1992-04-28,C39计算机、通信和其他电子设备制造业,C39计算机、通信和其他电子设备制造业,42233.0995,True,0.0122511485451761,0.0223215136262229,-0.3838761236594177,-0.3794148096892403,-0.577140518949695
8,000021.SZ,深科技,1994-02-02,C39计算机、通信和其他电子设备制造业,C39计算机、通信和其他电子设备制造业,616774.6985,True,-0.0148619957537154,-0.6609166808673738,-1.1828744841777945,-1.050884633571474,-1.048320940727574
9,000025.SZ,特力Ａ,1993-06-21,F51批发业,F51批发业,118872.2827,True,0.0180995475113123,-0.3600400643941687,-1.2109964260709718,-0.0743461622415285,-1.0237022428528628
10,000026.SZ,飞亚达,1993-06-03,F52零售业,F52零售业,111365.7931,True,-0.0378096479791394,-0.741415973339515,0.5891116298799418,1.0302589966247269,0.0347954804537854
11,000027.SZ,深圳能源,1993-09-03,D44电力、热力生产和供应业,D44电力、热力生产和供应业,1620155.566,True,-0.0065040650406503,-0.4598549622663022,-1.4061936017619088,-1.707459186491963,0.311385232039404
12,000028.SZ,国药一致,1993-08-09,F51批发业,F51批发业,825274.8176,True,-0.0552077404667045,-0.3201779916615553,-0.4316243302332208,0.0331028497120989,0.5150344956165852
13,000030.SZ,富奥股份,1993-09-29,C41其他制造业,C41其他制造业,166898.1283,True,0.0340285400658617,-0.1149887522293721,0.7742746082182967,0.4319899567657702,-2.7995172804202784
14,000032.SZ,深桑达Ａ,1993-10-28,C39计算机、通信和其他电子设备制造业,C39计算机、通信和其他电子设备制造业,191144.5336,True,-0.0120481927710844,1.0255295634260868,0.4069955735856199,1.4301089616221834,-1.2836603305424836
15,000033.SZ,新都退(退),1994-01-03,H61住宿业,H61住宿业,156465.9738,True,-0.059322033898305,0.7943422749695768,0.4476973861726328,-0.4200832484899046,-1.0087421869366406
16,000034.SZ,神州数码,1994-05-09,S91综合,S91综合,140786.6235,True,0.0095238095238094,-0.9844022903061652,-0.7016049629062971,0.06028713498816,-0.9327486634758554
17,000037.SZ,深南电A,1994-07-01,D44电力、热力生产和供应业,D44电力、热力生产和供应业,158263.5036,True,-0.0218340611353712,-0.586032142747667,-1.3881433120720017,-0.2801927548984496,-1.6596564534149094
18,000039.SZ,中集集团,1994-04-08,C33金属制品业,C33金属制品业,1734014.6785,True,-0.0446175637393767,0.632701649604345,0.8580729752277124,0.1237756966561703,-0.4303437020605393
19,000045.SZ,深纺织Ａ,1994-08-15,F51批发业,F51批发业,190338.8617,True,0.0275119617224881,0.5141916913384572,0.5316374361362138,1.7609640364210857,-1.5894153557518047
20,000048.SZ,京基智农,1994-11-01,C13农副食品加工业,C13农副食品加工业,271598.9626,True,0.0124826629680998,-0.0533335804817504,-0.7444147484615643,0.5630245419099764,-0.2355615539155704
21,000049.SZ,德赛电池,1995-03-20,C38电气机械和器材制造业,C38电气机械和器材制造业,474240.4354,True,0.0986285380799529,0.4816411907263314,1.1649602377111816,1.3277074689431192,1.0581588251412026
22,000050.SZ,深天马Ａ,1995-03-15,C39计算机、通信和其他电子设备制造业,C39计算机、通信和其他电子设备制造业,525406.725,True,0.1866666666666665,0.523949697542323,0.3611411228542949,1.4571787922940804,-0.6473736586998484
23,000055.SZ,方大集团,1996-04-15,C33金属制品业,C33金属制品业,186859.2981,True,0.0497737556561086,-0.5349313517615608,-0.3287718207707656,-0.0566793758361889,-0.8577428722683825
24,000058.SZ,深赛格,1996-12-26,L72商务服务业,L72商务服务业,243312.6071,True,-0.03470715835141,0.630219691094126,-0.0248263173285521,0.9964531777674326,-0.394230033586097
25,000059.SZ,华锦股份,1997-01-30,C25石油、煤炭及其他燃料加工业,C25石油、煤炭及其他燃料加工业,881171.6734,True,-0.0226063829787233,-0.1613730835558105,0.1206817459903476,0.3776005760858664,-0.5549073083408971
26,000060.SZ,中金岭南,1997-01-23,C32有色金属冶炼和压延加工业,C32有色金属冶炼和压延加工业,2112787.8777,True,-0.0506912442396312,0.5970612783386975,-0.1682037886841842,-0.0077190484444687,0.0401961198030125
27,000061.SZ,农产品,1997-01-10,L72商务服务业,L72商务服务业,850639.8577,True,-0.0387722132471728,1.294248320039027,0.8517169244974898,0.4712053200507458,-0.9518758659698564
28,000062.SZ,深圳华强,1997-01-30,L72商务服务业,L72商务服务业,450814.3533,True,-0.0089020771513352,-0.1913401663835741,-0.6482451444642158,-0.2946365718807991,-0.9127142546114676
29,000063.SZ,中兴通讯,1997-11-18,C39计算机、通信和其他电子设备制造业,C39计算机、通信和其他电子设备制造业,3048363.6676,True,-0.1009174311926607,0.1715342846251288,0.818904185292065,0.4239427742933491,-1.7109102863935226
30,000065.SZ,北方国际,1998-06-05,E48土木工程建筑业,E48土木工程建筑业,209543.8848,True,0.1601255886970172,0.7857193374232385,-0.7982671112276175,1.2349856734718323,-0.236930739317515
31,000066.SZ,中国长城,1997-06-26,C39计算机、通信和其他电子设备制造业,C39计算机、通信和其他电子设备制造业,194066.1037,True,-0.0206489675516224,-0.7828600761350757,-0.6804081723190066,-1.2757232714184603,-0.8550610477607111
32,000068.SZ,华控赛格,1997-06-11,C39计算机、通信和其他电子设备制造业,C39计算机、通信和其他电子设备制造业,501237.4114,True,0.1162790697674418,-0.11556084239963,-1.3293199272917822,-0.2973659776869333,-1.9782165371482932
33,000069.SZ,华侨城Ａ,1997-09-10,N78公共设施管理业,N78公共设施管理业,2083440.8906,True,-0.0119047619047619,-0.4899575744402008,1.7719385498011346,1.1243986193134563,-0.9099039192632324
34,000070.SZ,特发信息,2000-05-11,C38电气机械和器材制造业,C38电气机械和器材制造业,170915.5614,True,0.0891364902506963,-0.4540603357525865,-1.5185869512246182,-0.4944892751039221,-0.3126590357676395
35,000078.SZ,海王生物,1998-12-18,F52零售业,F52零售业,519296.893,True,0.0063856960408683,1.588697909842322,1.2006409950993069,1.8819942048193552,-0.4970995620786818
36,000088.SZ,盐田港,1997-07-28,G54道路运输业,G54道路运输业,875856.1916,True,-0.0614035087719297,-0.0385524967069693,-0.5229516659514496,0.1482656717588444,0.3067950056469633
37,000089.SZ,深圳机场,1998-04-20,G56航空运输业,G56航空运输业,714952.7363,True,-0.0258823529411764,-0.0590784690125262,-1.0611704362370664,-0.5182417200105083,-0.074863938387661
38,000090.SZ,天健集团,1999-07-21,E48土木工程建筑业,E48土木工程建筑业,390786.6505,True,-0.0153061224489795,-0.2266474458942894,0.3479679654360805,0.1869600890188313,-0.049613679490655
39,000096.SZ,广聚能源,2000-07-24,F51批发业,F51批发业,263597.568,True,-0.0562015503875971,-0.99048577443655,-0.5337659463966568,0.6681066418973374,-0.3186804873941871
40,000099.SZ,中信海直,2000-07-31,G56航空运输业,G56航空运输业,428856.0,True,0.0011890606420927,0.5406282465710279,1.3107683651035364,1.3287458293251375,-0.1649454089201893
41,000100.SZ,TCL科技,2004-01-30,C39计算机、通信和其他电子设备制造业,C39计算机、通信和其他电子设备制造业,1897450.4376,True,0.0251046025104602,0.0007326069414538,1.1801926242736582,-1.2510641726396237,-0.9359104502204386
42,000151.SZ,中成股份,2000-09-06,F51批发业,F51批发业,191378.5683,True,0.0305555555555554,-0.4702499004047117,-0.3024822061811786,-0.81935970290496,-0.2800719636607978
