No,code,name,ipo_date,industry_zx,industry_sw,MKT_CAP_FLOAT,is_open1,PCT_CHG_NM,mom_con_equal,liq_barra_con_equal,vol_con_equal,growth_con_equal
1,000001.SZ,平安银行,1991-04-03,金融保险业-银行业,金融保险业-银行业,5310163.3291,True,-0.0882182240278584,-0.021338578300339,0.6304710214208261,-0.0822788553867379,0.0603051782059596
2,000002.SZ,万科Ａ,1991-01-29,房地产业-房地产开发与经营业,房地产业-房地产开发与经营业,7997302.8539,True,-0.0024096385542169,-0.1309327440402883,1.1013758153270954,-0.3655267126800801,-0.7982702030685228
3,000006.SZ,深振业Ａ,1992-04-27,房地产业-房地产开发与经营业,房地产业-房地产开发与经营业,510056.8304,True,0.039622641509434,0.0657839487672398,-0.4672441400333276,-0.42102761214384,0.1173822152970924
4,000007.SZ,全新好,1992-04-13,社会服务业-旅馆业,社会服务业-旅馆业,169798.2032,True,0.2598253275109168,0.2052622820594067,0.3326578357274691,0.1931140498715993,0.1997939790556033
5,000009.SZ,中国宝安,1991-06-25,综合类,综合类,1328787.7964,True,-0.1900958466453673,-2.0845400142270027,2.4909509903828275,2.520585036999707,0.0682493309449306
6,000011.SZ,深物业A,1992-03-30,房地产业-房地产开发与经营业,房地产业-房地产开发与经营业,116559.0884,True,-0.1635455680399501,1.5230613337671937,1.914726935585545,1.3551514692286977,2.1301982367787358
7,000012.SZ,南玻Ａ,1992-02-28,制造业-非金属矿物制品业-金属非金属-玻璃及玻璃制品业,制造业-非金属矿物制品业-金属非金属-玻璃及玻璃制品业,1400757.7518,True,-0.1787351054078826,0.6373704614346654,1.845786144322526,0.9159571628013689,0.6182421694617695
8,000014.SZ,沙河股份,1992-06-02,房地产业-房地产开发与经营业,房地产业-房地产开发与经营业,124452.1004,True,-0.1538461538461538,0.2732775617388641,-0.7219280820431747,-0.2795653331921646,-0.2137544533684903
9,000016.SZ,深康佳Ａ,1992-03-27,制造业-日用电子器具制造业-电子,制造业-日用电子器具制造业-电子,220166.9737,True,-0.133879781420765,-0.5187077535302712,-0.3159166491151893,-0.6017794094000483,-0.9282265464853658
10,000017.SZ,深中华A,1992-03-31,制造业-交通运输设备制造业-机械设备仪表,制造业-交通运输设备制造业-机械设备仪表,68014.4494,True,-0.1642651296829972,0.1300060169923539,-0.1099839178626965,-0.0184169512021586,2.888471264118524
11,000018.SZ,神城A退(退),1992-06-16,制造业-纺织业-纺织、服装、皮毛,制造业-纺织业-纺织、服装、皮毛,68109.0694,True,-0.0606508875739646,0.237909429379503,-1.5898233526379555,0.5037024495040912,-2.765266391936569
12,000019.SZ,深粮控股,1992-10-12,制造业-饮料制造业-食品、饮料,制造业-饮料制造业-食品、饮料,121743.0537,True,0.3102272727272726,-1.2344379746663006,-1.6598184822359947,-0.9426054278302382,-0.8341532059965489
13,000020.SZ,深华发Ａ,1992-04-28,制造业-电子元器件制造业-电子,制造业-电子元器件制造业-电子,40098.8081,True,-0.1407624633431085,-0.9562202520166784,-0.9574170623402856,-1.4787374382745877,-0.6170292818060048
14,000021.SZ,深科技,1994-02-02,信息技术业-计算机及相关设备制造业,信息技术业-计算机及相关设备制造业,802597.8449,True,-0.1006389776357826,0.077715726705565,-0.6406014129283383,0.2329503889842888,-0.1881916654515183
15,000024.SZ,招商地产(退),1993-06-07,房地产业-房地产开发与经营业,房地产业-房地产开发与经营业,1385519.6732,True,0.0063819342169857,-0.1537054477444289,0.9895420165187404,-0.7388920652626159,0.1754639359818571
16,000025.SZ,特力Ａ,1993-06-21,批发和零售贸易-能源材料和机汽车摩托车及零配件批发业械电子设备批发-能源材料和机械电子设备批发业,批发和零售贸易-能源材料和机汽车摩托车及零配件批发业械电子设备批发-能源材料和机械电子设备批发业,117079.3372,True,-0.0796992481203007,-0.1345043154250336,0.0602400060173049,0.4310930158149446,-0.5625243880768805
17,000026.SZ,飞亚达,1993-06-03,批发和零售贸易-其他零售业-零售业,批发和零售贸易-其他零售业-零售业,183931.27,True,-0.0720647773279352,-0.452479942429038,0.3775555881987877,-0.5759114431478787,0.0905923237594309
