No,code,name,ipo_date,industry_zx,industry_sw,MKT_CAP_FLOAT,is_open1,PCT_CHG_NM,mom_con_equal,liq_barra_con_equal,vol_con_equal,growth_con_equal
1,000001.SZ,平安银行,1991-04-03,J66货币金融服务,J66货币金融服务,13761560.2979,True,0.1225944404846757,-0.0906826459551627,0.3960682601677719,-0.2393989265083675,-0.0022068458843758
2,000007.SZ,全新好,1992-04-13,H61住宿业,H61住宿业,271261.7198,True,0.4387678437265214,-0.988777489141334,0.187647054139069,0.375295576983899,-0.7015006369821052
3,000008.SZ,神州高铁,1992-05-07,H61住宿业,H61住宿业,381228.5388,True,1.0625607413136675,0.0074845434302831,-0.0832717681445538,0.2799924765289503,-0.1403699654291162
4,000009.SZ,中国宝安,1991-06-25,S91综合,S91综合,2258338.298,True,0.0802069857697282,1.384605273473393,0.5898779043405343,0.2773042976663561,-0.2299141960977143
5,000016.SZ,深康佳Ａ,1992-03-27,C39计算机、通信和其他电子设备制造业,C39计算机、通信和其他电子设备制造业,575918.3616,True,-0.0229083665338645,1.931809889571576,0.5847530644326914,-0.3944377448410902,-0.9417632327913648
6,000017.SZ,深中华A,1992-03-31,C37铁路、船舶、航空航天和其他运输设备制造业,C37铁路、船舶、航空航天和其他运输设备制造业,278737.9366,True,0.1508810572687224,0.4675324713844824,-0.7460465610722128,0.0508176159688233,0.6212864383984951
7,000018.SZ,神城A退(退),1992-06-16,C17纺织业,C17纺织业,243916.228,True,0.0987704918032785,0.3392976921279325,-0.4305207378175955,2.0393518747325468,-0.2070569921045595
8,000019.SZ,深粮控股,1992-10-12,C15酒、饮料和精制茶制造业,C15酒、饮料和精制茶制造业,220216.3173,True,0.2085201793721973,-0.4708161174561269,-0.8479948745256921,-0.4460655423023114,-2.0077737266027524
9,000021.SZ,深科技,1994-02-02,C39计算机、通信和其他电子设备制造业,C39计算机、通信和其他电子设备制造业,1327242.3689,True,0.2296137339055795,-0.5447650051134912,-0.1505355477893001,-0.1983115116905439,-0.8897915563931311
10,000025.SZ,特力Ａ,1993-06-21,F51批发业,F51批发业,264459.4524,True,0.3186813186813189,0.829247962802455,-1.1702795639523975,0.3372064343672795,-0.3800682706641481
11,000026.SZ,飞亚达,1993-06-03,F52零售业,F52零售业,381994.1282,True,0.2266450040617382,0.134473618953087,0.0530288532859801,-0.4709342332224411,0.0488522912318357
12,000027.SZ,深圳能源,1993-09-03,D44电力、热力生产和供应业,D44电力、热力生产和供应业,1030226.2231,True,0.2435185185185182,-0.2210353568795461,0.6252009518894309,0.3121679455269904,0.3331480192693949
13,000028.SZ,国药一致,1993-08-09,F51批发业,F51批发业,1175639.5325,True,0.2179435483870968,-1.1704532551649816,-1.122123857943641,-1.102569302358926,0.5244267035448447
14,000030.SZ,富奥股份,1993-09-29,C36汽车制造业,C36汽车制造业,505066.1304,True,0.1923497267759562,-0.5485957192081993,-0.172686765662314,-0.9011850522055318,0.9430174783080184
15,000032.SZ,深桑达Ａ,1993-10-28,C39计算机、通信和其他电子设备制造业,C39计算机、通信和其他电子设备制造业,311289.822,True,0.1771300448430492,0.7552112020908097,-0.9462753296481474,-0.6164404178237399,-1.2621993030984644
16,000034.SZ,神州数码,1994-05-09,S91综合,S91综合,279532.8612,True,0.1017964071856287,1.365863876418766,-0.3949630744139332,-0.0353907577188008,2.9694193564169464
