No,code,name,ipo_date,industry_zx,industry_sw,MKT_CAP_FLOAT,is_open1,PCT_CHG_NM,mom_con_equal,liq_barra_con_equal,vol_con_equal,growth_con_equal
1,000001.SZ,平安银行,1991-04-03,J66货币金融服务,J66货币金融服务,11804054.579,True,-0.0244897959183673,0.0190267747161907,-0.106406196167918,-0.2483452240428486,0.0142344374283311
2,000008.SZ,神州高铁,1992-05-07,C37铁路、船舶、航空航天和其他运输设备制造业,C37铁路、船舶、航空航天和其他运输设备制造业,1106179.1491,True,-0.1215403128760529,0.4517742037192269,0.2216216162147334,-0.1824395775346463,1.0114978102488843
3,000009.SZ,中国宝安,1991-06-25,S91综合,S91综合,1765257.8385,True,-0.0694915254237288,0.0387110268125374,1.5643825607624884,0.505231407468582,0.979115523444292
4,000010.SZ,美丽生态,1995-10-27,E48土木工程建筑业,E48土木工程建筑业,341845.2772,True,-0.0074441687344913,2.395210292338404,0.4671244267436776,0.534554325045427,-0.3202472563551778
5,000016.SZ,深康佳Ａ,1992-03-27,C39计算机、通信和其他电子设备制造业,C39计算机、通信和其他电子设备制造业,497929.4168,True,0.2275,-0.787602611210362,0.5740353974196591,-0.5102787376499281,-2.35491536102241
6,000017.SZ,深中华A,1992-03-31,C37铁路、船舶、航空航天和其他运输设备制造业,C37铁路、船舶、航空航天和其他运输设备制造业,334488.5488,True,0.028436018957346,1.4092673246031926,-0.1009397011797023,0.4142865935747843,0.1153530905089013
7,000018.SZ,神城A退(退),1992-06-16,C17纺织业,C17纺织业,373652.5374,True,0.0125992878663379,1.3127620368843191,0.3032931897178479,1.3511654165197355,2.5579992219083265
8,000019.SZ,深粮控股,1992-10-12,C15酒、饮料和精制茶制造业,C15酒、饮料和精制茶制造业,310018.1603,True,0.3535502958579883,1.2728291696901035,1.1052543000529338,1.979649624476805,-1.6093392809190032
9,000021.SZ,深科技,1994-02-02,C39计算机、通信和其他电子设备制造业,C39计算机、通信和其他电子设备制造业,1167032.6034,True,-0.0188679245283019,0.0075595036420851,-0.2323006794295709,0.3669203850348589,-0.7814897878751101
10,000025.SZ,特力Ａ,1993-06-21,F51批发业,F51批发业,1259544.1716,True,-0.0637037037037037,0.946249231639785,2.231278943532011,2.578755757945812,-0.123327371007263
11,000026.SZ,飞亚达,1993-06-03,F52零售业,F52零售业,309514.7863,True,0.0857719475277498,-0.2979569508800966,0.0440740934550962,-0.074925615239563,0.0721145798087184
12,000027.SZ,深圳能源,1993-09-03,D44电力、热力生产和供应业,D44电力、热力生产和供应业,930078.6511,True,0.0109890109890109,-0.2412805941546048,0.5605307880675726,0.3375212577013503,0.2499033552895531
13,000030.SZ,富奥股份,1993-09-29,C36汽车制造业,C36汽车制造业,384169.744,True,-0.0577200577200577,0.3281346490197714,-0.8094403604831019,-0.6021748342237786,0.487900111593901
14,000032.SZ,深桑达Ａ,1993-10-28,F51批发业,F51批发业,389813.0621,True,0.1030150753768843,0.1516939055722137,-0.2317968786871046,0.7209933577834755,0.5512594389462503
15,000037.SZ,深南电A,1994-07-01,D44电力、热力生产和供应业,D44电力、热力生产和供应业,277216.2384,True,0.1049382716049383,0.7836316751015375,0.2555556826577991,0.8783153020642187,-1.433560526307872
16,000039.SZ,中集集团,1994-04-08,C33金属制品业,C33金属制品业,1663697.7073,True,0.0347222222222221,-0.314307611044026,0.1041187107192053,0.0587460044125245,-0.504898607323957
17,000045.SZ,深纺织Ａ,1994-08-15,C39计算机、通信和其他电子设备制造业,C39计算机、通信和其他电子设备制造业,385285.6794,True,0.0608695652173911,0.1564970433385772,-0.8572422092473636,-0.245276847448535,-0.864866998281642
18,000048.SZ,京基智农,1994-11-01,C13农副食品加工业,C13农副食品加工业,1433471.7464,True,-0.1250662427133015,1.927456990437313,0.3320261507437392,2.1864660093530284,1.3302640396936474
19,000049.SZ,德赛电池,1995-03-20,C38电气机械和器材制造业,C38电气机械和器材制造业,751192.0811,True,-0.0805517241379312,-0.4282656915617911,0.6183418666629479,0.4380733050603016,0.4468418643030547
20,000050.SZ,深天马Ａ,1995-03-15,C39计算机、通信和其他电子设备制造业,C39计算机、通信和其他电子设备制造业,1427832.8914,True,-0.0209318028359216,0.2400610582378441,0.5042119770173777,0.7365663480631188,-0.5127719086082759
21,000055.SZ,方大集团,1996-04-15,C33金属制品业,C33金属制品业,405893.3246,True,0.0388655462184874,0.8143554228095383,0.1301304572929295,-0.0664844335841942,-0.4992818697642064
22,000059.SZ,华锦股份,1997-01-30,C25石油、煤炭及其他燃料加工业,C25石油、煤炭及其他燃料加工业,751784.4249,True,0.1071428571428569,-0.3754683362314693,-0.4996157072782212,-1.972796934981643,0.0296909676822481
23,000060.SZ,中金岭南,1997-01-23,C32有色金属冶炼和压延加工业,C32有色金属冶炼和压延加工业,1865587.4277,True,0.2820512820512819,-0.3256715987257254,1.0256885948315433,1.2771101727058776,-0.0419916320815624
24,000061.SZ,农产品,1997-01-10,L72商务服务业,L72商务服务业,2417195.7212,True,-0.1559065934065934,0.6837667783919728,0.6312864940062259,-0.1146456759341138,-0.9555979393857684
25,000062.SZ,深圳华强,1997-01-30,L72商务服务业,L72商务服务业,1561328.9481,True,-0.067167476800707,0.1643237720434303,-0.4011030791531159,1.0089535436570043,0.3995102135149731
26,000063.SZ,中兴通讯,1997-11-18,C39计算机、通信和其他电子设备制造业,C39计算机、通信和其他电子设备制造业,4857702.4668,True,-0.0352609308885754,-0.1483086691626008,0.6833232718964545,-0.6395581380828933,-0.4857420731788042
27,000068.SZ,华控赛格,1997-06-11,C39计算机、通信和其他电子设备制造业,C39计算机、通信和其他电子设备制造业,779207.5022,True,-0.0236486486486486,-0.0369992736258789,-1.961854676271748,-2.0920636473230285,-2.448067429188847
28,000069.SZ,华侨城Ａ,1997-09-10,N78公共设施管理业,N78公共设施管理业,2102878.7977,True,0.0221169036334913,0.056147288616477,0.7342563270528899,-0.0808667828744518,-0.4902862008444767
29,000070.SZ,特发信息,2000-05-11,C38电气机械和器材制造业,C38电气机械和器材制造业,518703.9595,True,0.1314984709480122,0.0042989203541043,-0.3107582087445673,0.2825475735913759,-0.3146796540318473
30,000078.SZ,海王生物,1998-12-18,F52零售业,F52零售业,1143651.8464,True,-0.0405046480743691,-0.3180405699031272,2.1382153915460624,1.0299910549050737,0.1393572680717126
31,000088.SZ,盐田港,1997-07-28,G54道路运输业,G54道路运输业,1198303.9567,True,-0.0314049586776858,-0.1353797302827772,-0.984400763453856,0.0788872973061377,0.6363690995854764
32,000089.SZ,深圳机场,1998-04-20,G56航空运输业,G56航空运输业,1425218.8338,True,-0.0342368045649071,0.2798618338487854,-0.7699452853552472,-0.4481601770539392,-0.8418365615158895
33,000090.SZ,天健集团,1999-07-21,E48土木工程建筑业,E48土木工程建筑业,664693.6429,True,-0.0169779286926994,0.1478668736979556,-0.7273226287496319,-0.1844528643800206,0.1564119130070359
34,000096.SZ,广聚能源,2000-07-24,F51批发业,F51批发业,668189.184,True,0.0225442834138485,0.5916591681538156,0.0416168702835137,0.0845627459181753,2.102396437383709
35,000099.SZ,中信海直,2000-07-31,G56航空运输业,G56航空运输业,614555.4059,True,-0.0260521042084167,-0.2602258417681088,0.5308539033546785,0.4815617511639107,-0.6216064007502441
36,000100.SZ,TCL科技,2004-01-30,C39计算机、通信和其他电子设备制造业,C39计算机、通信和其他电子设备制造业,3256740.8424,True,0.0191256830601094,0.1771204828955819,0.9472847116118022,-1.023935774311859,-0.4760582206505226
37,000151.SZ,中成股份,2000-09-06,F51批发业,F51批发业,438464.8257,True,0.1739130434782607,0.0414293675322776,0.8605529786198174,0.6841577885280914,0.2991823702547478
38,000155.SZ,川能动力,2000-09-26,C26化学原料和化学制品制造业,C26化学原料和化学制品制造业,274480.0,True,0.1402936378466557,-0.3552116020377064,-1.0540579491432471,-1.9619080397860276,-2.852251307273195
39,000156.SZ,华数传媒,2000-09-06,R87广播、电视、电影和录音制作业,R87广播、电视、电影和录音制作业,1049987.3952,True,-0.1117021276595745,-0.0337041472005461,0.0682239091279297,-0.0947930562684637,-0.0822302933592259
40,000157.SZ,中联重科,2000-10-12,C35专用设备制造业,C35专用设备制造业,2717661.6128,True,-0.0215311004784689,0.0824768512031412,0.0073740787711117,-1.099314138734217,-1.0962297432391142
41,000158.SZ,常山北明,2000-07-24,C17纺织业,C17纺织业,847380.5183,True,-0.0600522193211487,0.1166430565492236,-0.1129428529830855,0.5752165335033412,-1.0950905362583887
42,000159.SZ,国际实业,2000-09-26,F51批发业,F51批发业,303598.8945,True,0.2766666666666666,-0.1377224376382556,-0.4222848746603864,-0.7767925898445949,-0.8336376705159382
43,000166.SZ,申万宏源,2015-01-26,J67资本市场服务,J67资本市场服务,4246975.8052,True,-0.0618686868686868,-0.0963643028657802,-0.062122508699738,-0.7820968012271645,-0.0345464499886061
44,000301.SZ,东方盛虹,2000-05-29,D44电力、热力生产和供应业,D44电力、热力生产和供应业,520186.962,True,-0.0119047619047619,0.2361567033813913,0.136889633040511,0.0819819310041693,0.0381604410498645
45,000333.SZ,美的集团,2013-09-18,C38电气机械和器材制造业,C38电气机械和器材制造业,6115721.5292,True,-0.0468007312614259,-0.0648710439335515,0.3861049131975167,-0.6275361403987865,1.2696879097316418
46,000338.SZ,潍柴动力,2007-04-30,C36汽车制造业,C36汽车制造业,1512638.7466,True,0.004231311706629,-0.1276940023400065,0.0013359617777246,-1.2603135038359956,-0.7143251438136894
47,000400.SZ,许继电气,1997-04-18,C38电气机械和器材制造业,C38电气机械和器材制造业,960960.9625,True,-0.0354889589905363,-0.4057388050122971,0.0877511258084793,-0.760440367110003,-0.5885954390316692
48,000403.SZ,派林生物,1996-06-28,C27医药制造业,C27医药制造业,463478.9934,True,-0.0730337078651686,1.9406428896258348,-0.3822819527013286,-2.1092487204770585,-0.3078341544944935
49,000404.SZ,长虹华意,1996-06-19,C34通用设备制造业,C34通用设备制造业,330968.7564,True,0.0119402985074625,0.2200664999773691,0.103183869986216,-0.7790752990730518,0.4151904740844631
50,000407.SZ,胜利股份,1996-07-03,C26化学原料和化学制品制造业,C26化学原料和化学制品制造业,339983.2363,True,-0.0019230769230766,-0.0996002644443053,0.0470130316936526,-0.6898928973976003,-0.6029916200546663
51,000408.SZ,藏格矿业,1996-06-28,F51批发业,F51批发业,310582.0386,True,0.0516393442622951,-1.2085979442090409,-0.2724699033694399,0.2942765204814291,-0.7699411895693541
52,000410.SZ,沈阳机床,1996-07-18,C34通用设备制造业,C34通用设备制造业,1140069.3942,True,-0.0537414965986393,-0.5588806784824225,2.195638174254372,1.2991462950653838,-1.4383663431212854
