No,code,name,ipo_date,industry_zx,industry_sw,MKT_CAP_FLOAT,is_open1,PCT_CHG_NM,mom_con_equal,liq_barra_con_equal,vol_con_equal,growth_con_equal
1,000001.SZ,平安银行,1991-04-03,J66货币金融服务,J66货币金融服务,19058973.918,True,0.1035714285714284,0.0810394304771777,0.9229032573031742,0.8133618176403754,-0.2989934381069087
2,000008.SZ,神州高铁,1992-05-07,C37铁路、船舶、航空航天和其他运输设备制造业,C37铁路、船舶、航空航天和其他运输设备制造业,931087.2334,True,0.2486631016042781,-0.6024463110963576,-0.1500938897519955,-0.3466644780856946,-0.2282499733555367
3,000009.SZ,中国宝安,1991-06-25,S91综合,S91综合,862754.1499,True,0.2169811320754717,0.1108599242445623,-0.0964743546219252,-0.5998862001912062,-0.272295104150278
4,000010.SZ,美丽生态,1995-10-27,E48土木工程建筑业,E48土木工程建筑业,154562.719,True,0.1716171617161717,-0.5623374068820488,-0.3825934880777197,0.4403391621672248,-1.8008896488923476
5,000016.SZ,深康佳Ａ,1992-03-27,C39计算机、通信和其他电子设备制造业,C39计算机、通信和其他电子设备制造业,522079.7961,True,0.2716417910447759,-0.1197001578698472,-1.1843945830339435,-0.9569344458224928,-0.5033206470533641
6,000017.SZ,深中华A,1992-03-31,C37铁路、船舶、航空航天和其他运输设备制造业,C37铁路、船舶、航空航天和其他运输设备制造业,122404.3272,True,0.211031175059952,-0.3929549286668442,0.3431648530541579,0.3445620852705876,0.2460783699563228
7,000019.SZ,深粮控股,1992-10-12,F51批发业,F51批发业,287008.6988,True,0.1505681818181818,0.0585090520164661,0.5835250584139277,-0.2700634158664545,-1.407837152566917
8,000020.SZ,深华发Ａ,1992-04-28,C39计算机、通信和其他电子设备制造业,C39计算机、通信和其他电子设备制造业,179353.7371,True,0.1724806201550388,0.4005934699611172,-1.2368348361726118,-0.3610998675678031,-0.8867904552742567
9,000021.SZ,深科技,1994-02-02,C39计算机、通信和其他电子设备制造业,C39计算机、通信和其他电子设备制造业,856617.6783,True,0.220563847429519,-0.1340746493392644,-0.8644281320008528,-0.74656797239306,-0.3457590696783514
10,000025.SZ,特力Ａ,1993-06-21,F51批发业,F51批发业,659325.8144,True,0.1484437350359138,-0.0532543576095528,0.813864586404707,0.241013776248859,-0.0225717876187717
11,000026.SZ,飞亚达,1993-06-03,F52零售业,F52零售业,266110.4105,True,0.1279373368146212,0.4338918444067776,-0.6686396229276245,-0.7444391558729038,0.4811867573038487
12,000027.SZ,深圳能源,1993-09-03,D44电力、热力生产和供应业,D44电力、热力生产和供应业,2009997.2397,True,0.1864077669902912,-0.2766782018410847,-0.957959200506763,-0.5355723004567946,-0.5602225734695954
13,000028.SZ,国药一致,1993-08-09,F51批发业,F51批发业,1204819.1498,True,0.0892504930966469,0.0278531761605724,-0.2384713354769836,-0.5326286234188876,0.3169662554993564
14,000030.SZ,富奥股份,1993-09-29,C36汽车制造业,C36汽车制造业,665213.6048,True,0.1696202531645569,0.0589939167094298,-1.6511547121802843,-0.5783592493256978,0.5627117025976182
15,000032.SZ,深桑达Ａ,1993-10-28,F51批发业,F51批发业,316277.1345,True,0.1305449936628644,0.7948195702166239,0.1769701408062106,0.4531757486116408,0.6492717120685518
16,000034.SZ,神州数码,1994-05-09,F51批发业,F51批发业,374078.58,True,0.2184331797235024,-1.7402324671895928,0.806933503870135,0.6956526515679208,-0.2045784701823108
17,000035.SZ,中国天楹,1994-04-08,N77生态保护和环境治理业,N77生态保护和环境治理业,612360.782,True,0.0881763527054109,0.353211400232481,-0.8091858724190907,0.0326852096984439,-0.513563090081205
18,000037.SZ,深南电A,1994-07-01,D44电力、热力生产和供应业,D44电力、热力生产和供应业,165380.2779,True,0.7499999999999998,0.7276614886071875,-0.0884107340531654,0.1669995312146679,-0.0577667831462233
