No,code,name,ipo_date,industry_zx,industry_sw,MKT_CAP_FLOAT,is_open1,PCT_CHG_NM,mom_con_equal,liq_barra_con_equal,vol_con_equal,growth_con_equal
1,000001.SZ,平安银行,1991-04-03,J66货币金融服务,J66货币金融服务,18051494.9576,True,0.0217391304347827,0.1898810436143327,0.2226640142975432,0.346874690041564,-0.0321443340980061
2,000008.SZ,神州高铁,1992-05-07,C37铁路、船舶、航空航天和其他运输设备制造业,C37铁路、船舶、航空航天和其他运输设备制造业,1510886.6536,True,0.0619235836627143,-0.2286144071704786,-1.2664397258918492,-1.181910052395771,-0.4318409627980434
3,000009.SZ,中国宝安,1991-06-25,S91综合,S91综合,2024662.5802,True,-0.0642076523045562,1.78498983612394,1.5733237209333557,0.906889756153148,0.0418097797072035
4,000010.SZ,美丽生态,1995-10-27,E48土木工程建筑业,E48土木工程建筑业,256386.2055,True,0.030549898167006,-0.1357335077060916,-0.8634984915571531,-1.144714005806141,-0.8775998997322424
5,000016.SZ,深康佳Ａ,1992-03-27,C39计算机、通信和其他电子设备制造业,C39计算机、通信和其他电子设备制造业,900478.9032,True,0.050877192982456,1.5027355027936853,-0.0523473432139531,-0.2576086790240312,-0.8292068709552025
6,000017.SZ,深中华A,1992-03-31,C37铁路、船舶、航空航天和其他运输设备制造业,C37铁路、船舶、航空航天和其他运输设备制造业,243899.1077,True,0.0161691542288557,-0.030201091047414,-0.4633954728509313,-0.8315159092923379,0.0323057818825723
7,000019.SZ,深粮控股,1992-10-12,C15酒、饮料和精制茶制造业,C15酒、饮料和精制茶制造业,475031.5469,True,0.0384615384615385,0.510310738325903,1.4901745626713934,1.23937404366104,-2.554194049605575
8,000021.SZ,深科技,1994-02-02,C39计算机、通信和其他电子设备制造业,C39计算机、通信和其他电子设备制造业,1237587.6519,True,0.0823529411764705,-0.4460982110778278,-0.8114419051847578,-0.7363287971768161,-0.1568684788652995
9,000025.SZ,特力Ａ,1993-06-21,F51批发业,F51批发业,916672.2048,True,-0.0192388122124635,1.0585217900001176,1.6057298377371332,1.6566170396907058,-0.3803023035898377
10,000026.SZ,飞亚达,1993-06-03,F52零售业,F52零售业,408104.8902,True,0.0472027972027973,-0.3745905773314812,0.0903476325629875,-0.1983238049660718,-0.0956940617705731
11,000027.SZ,深圳能源,1993-09-03,D44电力、热力生产和供应业,D44电力、热力生产和供应业,2632422.4204,True,-0.0075301204819276,-0.4698934580272102,-0.6655483257194714,0.1652751393977876,-0.3804489990766879
12,000028.SZ,国药一致,1993-08-09,F51批发业,F51批发业,2331471.2335,True,-0.0847480106100796,-0.6536130773901166,-0.8033509238459154,-0.2572987154210328,0.491905472877638
13,000030.SZ,富奥股份,1993-09-29,C36汽车制造业,C36汽车制造业,1179548.2453,True,-0.0141304347826085,0.0706730719810742,-0.9044697934883508,-0.9122172235254746,0.6493185184655302
14,000035.SZ,中国天楹,1994-04-08,N77生态保护和环境治理业,N77生态保护和环境治理业,753441.1545,True,0.041860465116279,-0.0653074262515947,-0.9272903268102096,-1.3942707834488346,-0.3908735924830881
15,000037.SZ,深南电A,1994-07-01,D44电力、热力生产和供应业,D44电力、热力生产和供应业,328728.3023,True,-0.0410677618069814,-0.0190518020481985,-0.8134229158546052,-0.2418402353987943,-1.2157609266010978
16,000039.SZ,中集集团,1994-04-08,C33金属制品业,C33金属制品业,2429828.5485,True,-0.0036842105263157,0.8637889795837692,0.7744205686287549,0.4939167202956038,-0.5391932422421418
17,000045.SZ,深纺织Ａ,1994-08-15,C39计算机、通信和其他电子设备制造业,C39计算机、通信和其他电子设备制造业,499067.8591,True,0.1338221814848763,0.0157985781055627,-0.0441230223187313,0.112352881891872,-0.9228570051534772
18,000048.SZ,京基智农,1994-11-01,C13农副食品加工业,C13农副食品加工业,1010340.0571,True,0.0038372985418266,-0.2751952839495538,-2.996692000894665,-0.5546636832328661,-1.7536751738062035
19,000049.SZ,德赛电池,1995-03-20,C38电气机械和器材制造业,C38电气机械和器材制造业,1123709.4656,True,0.0134935304990755,-0.04078013217627,1.0263816620272512,0.5150841844663653,0.698446518484509
20,000050.SZ,深天马Ａ,1995-03-15,C39计算机、通信和其他电子设备制造业,C39计算机、通信和其他电子设备制造业,2912297.5691,True,-0.0071639275179098,1.6160249094138412,1.3327901515025076,1.0757758368739894,-0.124554248866505
21,000055.SZ,方大集团,1996-04-15,C33金属制品业,C33金属制品业,509023.8505,True,-0.0698795180722892,1.6931637229786385,-0.0141955938827231,-0.0610188939549997,-0.0974722074492069
22,000058.SZ,深赛格,1996-12-26,L72商务服务业,L72商务服务业,409077.7923,True,0.0213471228339325,-0.1440094979889564,-0.199530190605505,-0.1358540113947378,-0.307289608584708
23,000059.SZ,华锦股份,1997-01-30,C25石油、煤炭及其他燃料加工业,C25石油、煤炭及其他燃料加工业,1794762.8169,True,-0.0578778135048231,0.6037702968489553,1.136466641011661,0.5915129612125126,-0.0175496039161384
24,000060.SZ,中金岭南,1997-01-23,C32有色金属冶炼和压延加工业,C32有色金属冶炼和压延加工业,2739539.8409,True,0.0699013157894736,-0.0516377466412788,0.6204118158357314,-0.1040997506873519,0.3174700719039486
25,000062.SZ,深圳华强,1997-01-30,F51批发业,F51批发业,1700055.0326,True,0.0525321239606955,-0.7754473422555825,0.3464465352377168,1.4729100849097887,0.3099601377002807
26,000063.SZ,中兴通讯,1997-11-18,C39计算机、通信和其他电子设备制造业,C39计算机、通信和其他电子设备制造业,7871140.962,True,0.0455740578439964,-0.626406215746103,1.436239644641164,1.1384378550999037,-0.1980352327502365
27,000065.SZ,北方国际,1998-06-05,E48土木工程建筑业,E48土木工程建筑业,1034118.6842,True,-0.0849571317225253,1.041115944859068,-0.2144796873059143,0.9071382097811737,0.0629223055115461
