No,code,name,ipo_date,industry_zx,industry_sw,MKT_CAP_FLOAT,is_open1,PCT_CHG_NM,mom_con_equal,liq_barra_con_equal,vol_con_equal,growth_con_equal
1,000001.SZ,平安银行,1991-04-03,J66货币金融服务,J66货币金融服务,12863246.0908,True,0.0112930389072056,-0.1713058935177936,-0.0039495230559438,-0.3214039194816823,0.0339583967128288
2,000008.SZ,神州高铁,1992-05-07,C37铁路、船舶、航空航天和其他运输设备制造业,C37铁路、船舶、航空航天和其他运输设备制造业,1731214.0157,True,-0.0579584775086506,0.0652419390722145,-0.0009162696509659,-0.1177497937143936,-0.1682081115946698
3,000009.SZ,中国宝安,1991-06-25,S91综合,S91综合,1993714.8636,True,0.041825095057034,0.7335442665638212,1.650639440546665,0.570562496871468,0.2408717283490761
4,000010.SZ,美丽生态,1995-10-27,E48土木工程建筑业,E48土木工程建筑业,315737.762,True,0.0129366106080206,-0.9195262139596831,0.5191192631492075,-0.0661102283181498,-0.6670737723748016
5,000016.SZ,深康佳Ａ,1992-03-27,C39计算机、通信和其他电子设备制造业,C39计算机、通信和其他电子设备制造业,788717.3372,True,-0.0223577235772359,-0.0960162151879414,-0.2988084436596108,-0.518205446811538,-0.7993906152995544
6,000017.SZ,深中华A,1992-03-31,C37铁路、船舶、航空航天和其他运输设备制造业,C37铁路、船舶、航空航天和其他运输设备制造业,319642.5897,True,0.0066413662239086,-0.9618590906193396,-0.0296930332290213,0.2392253466407982,0.2454548385887034
7,000018.SZ,神城A退(退),1992-06-16,C17纺织业,C17纺织业,453298.0452,True,-0.013043985109911,2.412895145735756,1.2303013487903047,1.6660131037204904,1.1347483118953454
8,000019.SZ,深粮控股,1992-10-12,C15酒、饮料和精制茶制造业,C15酒、饮料和精制茶制造业,415967.546,True,0.2263739448396391,1.333775164593571,2.021063334714249,1.2630092791550682,-2.2627428093789383
9,000020.SZ,深华发Ａ,1992-04-28,C39计算机、通信和其他电子设备制造业,C39计算机、通信和其他电子设备制造业,365229.4283,True,0.0747154873824837,-1.451135530865441,-0.170413442880615,-0.0534544446651686,-0.7212351777931296
10,000021.SZ,深科技,1994-02-02,C39计算机、通信和其他电子设备制造业,C39计算机、通信和其他电子设备制造业,1259630.9082,True,0.2832082376674216,-1.0908025658377665,-0.5074929123106714,-0.493262966820589,0.083585770469678
11,000025.SZ,特力Ａ,1993-06-21,F51批发业,F51批发业,1025385.4971,True,0.2831105710814094,0.1208020566623321,1.1032037993038566,0.8854142353613195,-0.2470983744697183
12,000026.SZ,飞亚达,1993-06-03,F52零售业,F52零售业,337511.0986,True,0.0592487426569645,-0.3955378880012661,-0.1791613467407557,-0.0272873347244047,-0.1873434407919018
13,000027.SZ,深圳能源,1993-09-03,D44电力、热力生产和供应业,D44电力、热力生产和供应业,2580884.0296,True,0.0124931675111314,-0.0323813297009649,-0.2429403188756863,0.3334633972209133,-0.8809653967485831
14,000028.SZ,国药一致,1993-08-09,F51批发业,F51批发业,1520867.0142,True,0.0250354274917337,0.0127857694936405,-1.2259391170704064,-1.2899348601622829,0.5638620285062619
15,000030.SZ,富奥股份,1993-09-29,C36汽车制造业,C36汽车制造业,901749.9188,True,0.0228718209165135,-0.9475429526938052,-1.1959844288656087,-0.6189135033388,0.6575706215410695
16,000032.SZ,深桑达Ａ,1993-10-28,F51批发业,F51批发业,415660.8816,True,0.0140197016302874,-0.3537719597047232,-0.4592376890792281,0.3490564226773951,0.0773472802709102
17,000034.SZ,神州数码,1994-05-09,S91综合,S91综合,638966.7422,True,0.2070815450643777,-1.2500116428314527,-0.0596362498524964,-0.2431672760048069,-0.1751806480116394
18,000035.SZ,中国天楹,1994-04-08,N77生态保护和环境治理业,N77生态保护和环境治理业,555947.0974,True,0.0202020202020203,1.3082443115114646,0.0548103515102219,-0.8814953566169851,0.1592715650611007
19,000039.SZ,中集集团,1994-04-08,C33金属制品业,C33金属制品业,1805553.8484,True,-0.0035161744022502,-0.4857662211649029,-0.2926971400038385,-0.2443485545901481,-0.5941052639676173
20,000045.SZ,深纺织Ａ,1994-08-15,C39计算机、通信和其他电子设备制造业,C39计算机、通信和其他电子设备制造业,578589.6608,True,0.075217735550277,-0.1580654761032934,-0.2058174419014748,0.8409095854480436,-1.1564831860783389
21,000048.SZ,京基智农,1994-11-01,C13农副食品加工业,C13农副食品加工业,1369780.6996,True,0.0047806524184477,-0.0393880333523693,-0.4046194991279776,0.6668408506797667,-0.6182442860597674
22,000049.SZ,德赛电池,1995-03-20,C38电气机械和器材制造业,C38电气机械和器材制造业,806607.8903,True,0.0558912386706949,1.0365506226953167,0.9840621984844332,0.3197687208069388,0.5040958675456431
23,000050.SZ,深天马Ａ,1995-03-15,C39计算机、通信和其他电子设备制造业,C39计算机、通信和其他电子设备制造业,1994627.8502,True,-0.0188058298072402,1.7828597631922989,1.307187650230652,0.9853706935432373,-0.6386033154851697
24,000055.SZ,方大集团,1996-04-15,C33金属制品业,C33金属制品业,682898.3336,True,0.1660470879801736,0.1789118598999899,0.4560956528919048,0.1881235621957342,-0.4605794089492519
25,000058.SZ,深赛格,1996-12-26,L72商务服务业,L72商务服务业,565179.3032,True,0.0208438362137142,0.2204728168269254,0.4001076074318714,0.2452706502333108,0.1354583004818314
26,000059.SZ,华锦股份,1997-01-30,C25石油、煤炭及其他燃料加工业,C25石油、煤炭及其他燃料加工业,1227774.5635,True,0.0032362459546924,0.6902640044631918,0.552119370093939,-0.4591485170645386,1.1307542201202565
27,000060.SZ,中金岭南,1997-01-23,C32有色金属冶炼和压延加工业,C32有色金属冶炼和压延加工业,2173892.1919,True,0.0471623389680511,-0.522139759440306,0.4633817930393083,0.6254543111600575,-0.6663449913167414
28,000061.SZ,农产品,1997-01-10,L72商务服务业,L72商务服务业,2143167.9348,True,-0.0301297325920043,-0.2583222872518854,-0.2080905552298261,-0.1373760793686163,-1.0012429835461938
29,000062.SZ,深圳华强,1997-01-30,L72商务服务业,L72商务服务业,1704056.1565,True,0.0465116279069766,0.0865367530325752,-0.2369501811736155,0.9805882866819606,-0.1483625154928774
30,000063.SZ,中兴通讯,1997-11-18,C39计算机、通信和其他电子设备制造业,C39计算机、通信和其他电子设备制造业,4670543.3288,True,0.0451895043731778,-0.950558471560214,-0.3253262730946599,-1.0534742420459462,-0.4111592279676479
31,000065.SZ,北方国际,1998-06-05,E48土木工程建筑业,E48土木工程建筑业,695588.2347,True,0.1284357160257156,0.0913913882467257,-0.8668514386757122,-0.5994710776497556,0.2492006285771441
32,000066.SZ,中国长城,1997-06-26,C39计算机、通信和其他电子设备制造业,C39计算机、通信和其他电子设备制造业,1454603.5685,True,0.1643835616438353,-1.0682870755341043,-1.065205471681961,-1.0171285998238502,-1.1454888978421331
33,000068.SZ,华控赛格,1997-06-11,C39计算机、通信和其他电子设备制造业,C39计算机、通信和其他电子设备制造业,892188.1067,True,-0.032967032967033,-1.36338903687429,-1.374859725403103,-0.9331389860506534,-2.755526451449957
34,000069.SZ,华侨城Ａ,1997-09-10,N78公共设施管理业,N78公共设施管理业,4050900.4316,True,-0.0165669514068632,0.4519417789069646,-0.0318625724206139,0.1315022715715961,0.1188756304766116
