code,2012-01-31,2012-02-29,2012-03-30,2012-04-27,2012-05-31,2012-06-29,2012-07-31,2012-08-31,2012-09-28,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-29,2013-04-26,2013-05-31,2013-06-28,2013-07-31,2013-08-30,2013-09-30,2013-10-31,2013-11-29,2013-12-31,2014-01-30,2014-02-28,2014-03-31,2014-04-30,2014-05-30,2014-06-30,2014-07-31,2014-08-29,2014-09-30,2014-10-31,2014-11-28,2014-12-31,2015-01-30,2015-02-27,2015-03-31,2015-04-30,2015-05-29,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-30,2015-11-30,2015-12-31,2016-01-29,2016-02-29,2016-03-31,2016-04-29,2016-05-31,2016-06-30,2016-07-29,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-30,2017-01-26,2017-02-28,2017-03-31,2017-04-28,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-29,2017-10-31,2017-11-30,2017-12-29,2018-01-31,2018-02-28,2018-03-30,2018-04-27,2018-05-31,2018-06-29,2018-07-31,2018-08-31,2018-09-28,2018-10-31,2018-11-30,2018-12-28,2019-01-31,2019-02-28,2019-03-29,2019-04-30,2019-05-31,2019-06-28,2019-07-31,2019-08-30,2019-09-30,2019-10-31,2019-11-29
000001.SZ,8.38146575075303,8.156033528388424,9.33420172145174,6.064533752631719,6.400751012601259,6.62453785915985,6.65086950168055,7.597636542173162,8.21096351593662,2.9197587243597063,3.001897644573128,2.3985150449394297,1.8210462604732855,1.6706042460533477,2.5527817867405185,0.3807474518686297,0.3392104931264976,0.4463399658142352,0.4640281563783168,2.7375384966351093,2.44488103034272,2.5851788089834886,2.642210639971207,2.933404368673415,2.7139864448552067,2.779794126721454,1.7312468435281183,6.4256906729634,6.224526518039586,6.019376815654816,5.487779301443898,4.142443051613981,4.187371521492345,5.337911039902343,4.732925641303171,3.717021027913253,4.226665861173201,4.208563419593124,1.7837703997975152,1.0125668615776218,1.0575773631910168,1.1143204144996524,1.3108466218084616,2.5154349230272364,2.654496655732117,1.2742913211199076,1.233040266361461,1.2073352435530087,1.447596653026324,1.5142309535218017,0.0594292607965072,1.198243672053723,1.2005116299702785,1.213158602552225,1.1472275604793127,0.5814378722814795,0.6083629248496268,0.6425590694292984,0.6156503810200471,0.6460913171245194,0.6301619895049053,0.6201950740298927,-0.8524801929038925,0.309658421672556,0.3025882285237458,0.2964675368610978,0.2609008472578865,0.2548570619201624,0.2587572652645454,0.3110883792297766,0.2683068655758743,0.2699197159801509,0.2555113186110236,0.2979216066081109,0.4981538842770412,0.7757113396844676,0.8267664509169365,0.9259125024539786,0.8934759482972182,0.95134709876884,0.8721403988257921,0.960907878566012,1.01192344761118,1.117639902676399,0.9570290119277044,0.8594716592798756,0.9106724091278072,1.3928112688218468,1.5837813290129368,1.399882834112631,1.365210859307222,1.9227660232342416,1.5452294530577468,1.4196309007546937,1.5096807657848823
000002.SZ,2.5670531296276238,2.371742249808122,5.2276374631299625,2.84530425187144,2.762237492279185,2.8676545733265204,2.76822191272052,5.374144298854361,5.112785909314713,10.775966447848283,10.246454208135384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000006.SZ,34.230659182355566,28.51468981726695,27.272624371710137,4.168125568165157,4.324783399131315,4.635313396817114,4.965753663947456,14.61801570024408,14.61801570024408,-4.244661888321826,-4.563533849753893,-3.5586518798175244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000007.SZ,1.3647697051909282,-0.1722722599705214,-0.1370415515594188,0.4907300024540547,0.3591393835283842,0.3799520554770487,0.3411063678348079,3.834251606498957,,1.0619507255265777,1.3520326418164004,1.180108700022654,0.9336341890898988,0.8694588630734417,0.4640380056116082,,,,,0.0513814043385586,0.0547915056772548,6.070896988814471,6.272401675612553,6.398935222579139,6.588815012053129,6.8744005767614,7.310058983937989,0.3031069646058548,,,,,-0.3864139953692778,,,,,,,,,,,,,,,,,,,,,,,1.6151008968609868,1.4875928094110735,2.149538757979563,2.177367744163215,2.1654736976896807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000008.SZ,-0.166171097703286,,,,,,,,,,,,,,0.233828562253818,-0.6785383007426278,-0.5872180022633091,-0.6229371426597343,-0.567687328617258,-0.3630944510555776,-0.3362682553909421,-0.7575608107845689,-0.7168567322922906,-0.800489184186875,-0.8406535389972806,-0.7496776350809901,-0.469170170056433,0.1809306402656194,0.1918898621054362,,,,,-0.208859394189809,-0.1726925298606878,-0.1905168311529516,-0.1652342698727006,-0.0731658957185542,,,,,2.9030406885411546,1.6223658986296592,1.5311486807046424,0.9745808470221118,7.0778194903253135,7.089836296819965,9.966379991627868,10.328828273587405,6.750287143462223,27.904640180479724,-0.3513853887591908,-0.3730041948834239,-0.4049864982099437,0.2802493212866759,0.2733081943847958,,6.546549710964763,6.93711671177663,7.422952320056168,7.380590335432592,7.397475126724698,-0.3862769023673855,-0.4402138323101769,-0.4287253342548315,-0.4140664302629481,1.767089572195677,1.5712391866555278,1.2320380820380818,-1.0625725645981217,-1.0297833372571286,-1.0882387376015747,-1.1918803144810342,-1.3173411223852567,,0.4566530912004273,,,0.1437143954426166,0.1273828435266084,-0.4107666084408632,-0.4817761255679471,-0.465676528127121,-0.5043761783681872,-0.3931335274766758,-0.3973875003407016,0.0746720125588353,0.0840795989258702,0.0849716325520744,0.0887377227137109,0.3437860003291458,0.3467930205613295,1.077800727123314,1.0532376370376213
000009.SZ,-0.8106016229347208,-0.8494536296055571,-1.031238698506285,-0.7883944010151284,-0.7663423885170705,-0.8766957036690441,-1.0691405300944865,-0.543122366766059,-0.5364166281173376,-0.3808499947296192,-0.4332788461762356,-0.3791188248825157,-0.3435888061348187,-0.366218264121236,-0.334964572967446,0.0490857201727163,0.0586849793420575,0.0691949129330892,0.0634577931371277,-0.3663898251220833,-0.3528723925917543,28.674521644841104,28.879561957949843,29.918579554552984,30.17403714496366,25.2890127997646,26.8246102467267,1.336803038336273,,,,,7.377870922724638,-0.9484511376039476,-0.9235295895727664,,-0.9411946639853512,-0.8114382539319994,-0.6964188839886906,-0.1088153433207092,-0.1204394931620045,-0.1493125172748132,,,-0.4201133054313404,-0.2780625833225497,15.96620577442831,17.779737642114732,26.947203125299215,29.08236402866992,23.257392948518767,0.0649665718923429,0.0693245245185329,0.064871733833702,0.0649237808616564,-0.734344458561376,-0.8008433365752274,-1.0445832139788027,-1.0588646932342989,-1.0466008661785682,-1.140145072536268,-1.1109405083960906,-1.182419221478251,-0.2375475356295706,-0.271159646791046,-0.2463566476120982,-0.2086935763438405,0.509856107494091,0.4866036691207278,-0.0903967797584818,-0.0969386356784608,-0.1018996011178129,-0.116204124056198,-0.1219758412154006,-0.1213729206148662,-0.1656065461762457,-0.1115602989991353,-0.1304572925370227,-0.1273386595417059,0.1951607471922756,0.1943196235322661,-0.4566742852322019,-0.3848699725715178,-0.4259466959844663,-0.4510640195668808,-0.3557810603725273,-0.2735961849018444,-1.415658323664291,2.6494510570959595,2.6865726086159194,2.731541475060648,2.779043801535312,0.7160058162062171,12.059080557316117,12.301876402370366
000010.SZ,,,,0.0649731185821318,0.0610695979526563,0.0559804662854469,0.0576945849807758,,,,,,,,,,,,,,,0.2816574253302589,0.311541541544957,0.3062612030010626,0.3404381136178228,0.3222254650119264,0.3716808251414457,-1.4533623251064522,-1.5254757197715785,-1.2166655651039402,-1.158477236396789,,,,,,,,,,,,,,,,,,,,,-0.4710812336314274,-0.5422911737552712,-0.536057963600724,-0.5458171424051576,13.36271532903816,13.251490825688077,-4.398887467988544,-4.410210720752872,-4.456089024739389,-4.819595572403445,-4.833191649623882,-5.0541789700997,0.2085067594719243,0.2608428456128214,0.2572271916369809,0.2645615939020639,,,8.47931807329944,9.966918926473884,9.433630086821235,10.741658997816632,11.489953634742474,11.33709256995989,,,,,,,,,,,,,,,,,,,,
000011.SZ,-1.9230483058608057,-1.4584487835227562,-14.399738223271047,,,,,7.105882130737801,6.96608846193014,15.399204578788313,32.00334899159788,25.3266801918544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000012.SZ,-2.178420184549548,-1.9818517316895128,-4.8560623337134174,-2.9912399720732945,-2.943406498444522,-3.2246737324440367,,-2.6689837658891014,-2.70662349882777,-1.313288613834414,-1.3633538616121188,-1.1270418421204629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000014.SZ,6.572703782893494,5.283735605655702,3.371876513625818,3.251930531161044,3.5951622690464733,2.739000408100801,3.639499415363237,-3.40954306626148,-3.372700288327347,-1.8267103735119123,-2.546739165510342,-1.9521008590432043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
