code,2012-01-31,2012-02-29,2012-03-30,2012-04-27,2012-05-31,2012-06-29,2012-07-31,2012-08-31,2012-09-28,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-29,2013-04-26,2013-05-31,2013-06-28,2013-07-31,2013-08-30,2013-09-30,2013-10-31,2013-11-29,2013-12-31,2014-01-30,2014-02-28,2014-03-31,2014-04-30,2014-05-30,2014-06-30,2014-07-31,2014-08-29,2014-09-30,2014-10-31,2014-11-28,2014-12-31,2015-01-30,2015-02-27,2015-03-31,2015-04-30,2015-05-29,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-30,2015-11-30,2015-12-31,2016-01-29,2016-02-29,2016-03-31,2016-04-29,2016-05-31,2016-06-30,2016-07-29,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-30,2017-01-26,2017-02-28,2017-03-31,2017-04-28,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-29,2017-10-31,2017-11-30,2017-12-29,2018-01-31,2018-02-28,2018-03-30,2018-04-27,2018-05-31,2018-06-29,2018-07-31,2018-08-31,2018-09-28,2018-10-31,2018-11-30,2018-12-28,2019-01-31,2019-02-28,2019-03-29,2019-04-30,2019-05-31,2019-06-28,2019-07-31,2019-08-30,2019-09-30,2019-10-31,2019-11-29
601718.SH,86.115,86.115,86.115,9.1364,9.1364,9.1364,9.1364,22.3367,22.3367,7.5855,7.5855,7.5855,7.5855,7.5855,7.5855,4.6335,4.6335,4.6335,4.6335,14.0354,14.0354,-15.8131,-15.8131,-15.8131,-15.8131,-15.8131,-15.8131,6.1537,6.1537,6.1537,6.1537,41.8607,41.8607,-11.3817,-11.3817,-11.3817,-11.3817,-11.3817,-11.3817,-17.7353,-17.7353,,-17.7353,151.3717,151.3717,-3.2515,-3.2515,-3.2515,-3.2515,-3.2515,-3.2515,2.2165,2.2165,2.2165,2.2165,-50.2186,-50.2186,49.1157,49.1157,49.1157,49.1157,49.1157,49.1157,39.2023,39.2023,39.2023,39.2023,-35.0883,-35.0883,-35.0883,-95.2201,-95.2201,-95.2201,-95.2201,-95.2201,-44.6806,-44.6806,-44.6806,-44.6806,-63.1748,-63.1748,-660.895,-660.895,-660.895,-660.895,-660.895,-660.895,-89.3179,-89.3179,-89.3179,-89.3179,-94.5735,-94.5735,147.9812,147.9812
601727.SH,25.2843,25.2843,-14.4964,14.8376,14.8376,14.8376,14.8376,16.0365,16.0365,16.0365,-6.0541,-6.0541,-6.0541,-6.0541,-5.5498,-27.1642,-27.1642,-27.1642,-27.1642,-27.1642,-6.6981,-6.6981,-19.7647,-19.7647,-19.7647,-19.7647,264.638,264.638,11.0015,11.0015,11.0015,-4.4112,-4.4112,-12.2692,-12.2692,-12.2692,-12.2692,-12.2692,41.8941,2.3437,2.3437,2.3437,2.3437,10.8526,10.8526,,,28.3066,28.3066,28.3066,28.3066,-25.1005,-15.8771,-15.8771,-15.8771,,,,,,,,,,-13.6675,,-13.6675,-13.6675,-1.15,-1.15,-32.1452,-32.1452,-32.1452,-32.1452,78.8634,25.2088,25.2088,,,25.2088,7.0271,7.0271,8.0224,8.0224,8.0224,8.0224,3.4528,3.4528,0.9759,0.9759,0.9759,0.9759,-2.684,-19.253,-19.253
601766.SH,18.9,18.9,18.9,-1.6954,-1.6954,-1.6954,-1.6954,-21.0742,-21.0742,-0.4555,-0.4555,-0.4555,-0.4555,-0.4555,38.9343,-29.8144,-29.8144,-29.8144,-29.8144,-25.2417,-25.2417,28.1566,28.1566,28.1566,28.1566,28.1566,38.2506,13.4743,13.4743,13.4743,13.4743,104.6457,104.6457,,,,82.9962,82.9962,,-25.3535,,35.6516,35.6516,7.341,7.341,7.341,-4.851,-4.851,-4.851,-4.851,40.8271,3.4215,,3.4215,3.4215,9.6328,9.6328,-16.1017,-16.1017,-16.1017,-16.1017,-16.1017,1.0338,-38.7866,-38.7866,-38.7866,-38.7866,-14.3551,-14.3551,10.7203,10.7203,10.7203,10.7203,10.7203,5.057,2.4454,2.4454,2.4454,2.4454,9.7917,9.7917,9.7917,2.6634,2.6634,2.6634,2.6634,-9.2006,-9.2006,32.6969,32.6969,32.6969,3.8061,3.8061,3.8061,9.439
601777.SH,-8.3632,-8.3632,0.973,-8.5184,-8.5184,-8.5184,-8.5184,-9.0349,-9.0349,-4.2401,-4.2401,-4.2401,-4.2401,-4.2401,-61.4694,-13.942,-13.942,-13.942,-13.942,-4.3327,-4.3327,-27.3115,-27.3115,-27.3115,-27.3115,-27.3115,-27.3115,477.881,42.6626,,42.6626,33.1945,33.1945,22.0364,22.0364,22.0364,22.0364,22.0364,22.0364,,,4.698,4.698,-33.0167,-33.0167,-19.4485,-19.4485,-19.4485,-19.4485,-19.4485,-19.4485,-4.6697,-4.6697,-4.6697,-4.6697,-22.1586,-22.1586,-83.409,-83.409,-83.409,-83.409,-83.409,-83.409,-48.2655,-48.2655,-48.2655,-48.2655,-5.3617,-5.3617,284.1307,284.1307,284.1307,284.1307,284.1307,284.1307,7.5737,7.5737,7.5737,7.5737,2.7209,2.7209,-75.4777,-75.4777,-75.4777,-75.4777,-75.4777,-75.4777,-267.3347,-267.3347,-267.3347,-267.3347,-1457.6942,-1457.6942,-16855.6472,-16855.6472
601788.SH,-55.4024,-55.4024,-78.7473,-39.5234,-39.5234,-39.5234,,-16.0451,-16.0451,-16.0451,-47.5375,-47.5375,-47.5375,-47.5375,-66.972,57.288,57.288,57.288,57.288,,-40.8631,-40.8631,-312.9148,-312.9148,-312.9148,-312.9148,-559.8317,-55.108,-55.108,-55.108,-44.1559,-44.1559,-44.1559,285.0805,285.0805,285.0805,,285.0805,285.0805,523.7472,523.7472,523.7472,523.7472,2009.5859,2009.5859,2009.5859,110.6744,110.6744,110.6744,39.3296,39.3296,-60.609,-60.609,-60.609,-60.609,-72.9079,-72.9079,-22.1541,-22.1541,-22.1541,-22.1541,-22.1541,-59.9234,1.5761,1.5761,1.5761,1.5761,-27.4525,-27.4525,20.6938,20.6938,20.6938,20.6938,20.6938,17.0063,25.3443,25.3443,25.3443,25.3443,-59.7425,-59.7425,-77.3715,-77.3715,-77.3715,-77.3715,-77.3715,-233.1577,-233.1577,76.2446,76.2446,76.2446,20.0736,20.0736,185.1248,185.1248
601789.SH,,,33.297,12.6233,12.6233,12.6233,12.6233,17.0317,17.0317,9.4258,9.4258,9.4258,9.4258,9.4258,9.4258,93.5574,93.5574,93.5574,93.5574,56.1462,56.1462,81.3715,81.3715,81.3715,81.3715,81.3715,81.3715,10.1422,10.1422,10.1422,10.1422,-14.6236,-14.6236,-0.8074,-0.8074,-0.8074,-0.8074,-0.8074,-0.8074,-1.2789,-1.2789,,,-5.609,-5.609,11.2957,11.2957,11.2957,11.2957,11.2957,11.2957,-5.5559,-5.5559,-5.5559,,,,,-18.7355,-18.7355,-18.7355,-18.7355,,0.3839,0.3839,0.3839,0.3839,4.5729,4.5729,-0.2878,-0.2878,-0.2878,-0.2878,-0.2878,-0.2878,20.5029,20.5029,20.5029,20.5029,2.7792,2.7792,2.369,2.369,2.369,2.369,2.369,2.369,-16.4619,11.7884,11.7884,11.7884,7.0008,7.0008,-7.543,-7.543
601798.SH,-6.1079,-6.1079,-6.1079,-2.2637,-2.2637,-2.2637,-2.2637,-0.5191,-0.5191,-39.6599,-39.6599,-39.6599,-39.6599,-39.6599,-39.6599,-40.6866,-40.6866,-40.6866,-21.0593,-21.0593,-21.0593,-15.763,-15.763,-15.763,-15.763,-15.763,-15.763,5.3544,5.3544,5.3544,-40.0933,-40.0933,-40.0933,-74.873,-74.873,-74.873,-74.873,-74.873,-74.873,-6.7893,-6.7893,-6.7893,-25.3593,-25.3593,-25.3593,-48.9334,-48.9334,-48.9334,-48.9334,-48.9334,-48.9334,-92.6704,-92.6704,-92.6704,-13.37,,,,,-663.0586,-663.0586,-663.0586,-663.0586,-663.5002,-663.5002,-663.5002,-83.8093,-83.8093,-83.8093,112.2999,112.2999,112.2999,112.2999,112.2999,112.2999,-834.317,-834.317,-834.317,-1571.5557,-1571.5557,-1571.5557,-2708.5117,-2708.5117,-2708.5117,-2708.5117,-2708.5117,-2708.5117,40.4167,40.4167,40.4167,106.79,106.79,106.79,91.8822,91.8822
601799.SH,16.7247,51.81,51.81,-12.8244,-12.8244,-12.8244,-12.8244,78.257,78.257,-2.8972,-2.8972,-2.8972,-2.8972,-2.8972,-2.8972,7.9307,7.9307,7.9307,7.9307,,,3.1775,3.1775,3.1775,3.1775,3.1775,3.1775,19.888,19.888,19.888,12.3326,12.3326,12.3326,66.9138,66.9138,66.9138,66.9138,66.9138,66.9138,14.5745,14.5745,14.5745,28.7242,28.7242,28.7242,-1.3589,,-1.3589,-1.3589,-1.3589,-2.4326,24.9801,24.9801,24.9801,27.6361,27.6361,27.6361,2.5585,2.5585,2.5585,2.5585,2.5585,2.5585,31.7838,31.7838,31.7838,31.7838,32.8829,32.8829,43.6867,43.6867,43.6867,43.6867,43.6867,43.6867,31.5451,31.5451,31.5451,31.5451,31.8814,31.8814,45.2256,45.2256,45.2256,45.2256,45.2256,16.2553,30.0419,30.0419,30.0419,30.0419,-0.0517,-0.0517,37.7407,37.7407
601800.SH,,,-9.5194,-5.7619,-5.7619,-5.7619,-5.7619,-20.5153,-20.5153,-20.5153,-22.7028,-22.7028,-22.7028,-22.7028,29.1772,24.4496,24.4496,24.4496,24.4496,8.8016,8.8016,8.8016,49.1124,49.1124,49.1124,49.1124,-22.6859,-22.6859,0.3132,0.3132,0.3132,11.8848,11.8848,11.8848,45.7848,45.7848,45.7848,45.7848,45.7848,9.356,9.356,9.356,9.356,14.2123,14.2123,14.2123,-10.1164,-10.1164,-10.1164,-10.1164,42.1704,17.6226,17.6226,17.6226,17.6226,17.6226,6.4556,19.7901,19.7901,19.7901,19.7901,19.7901,1.6179,36.4304,36.4304,36.4304,36.4304,-4.3274,-4.3274,-4.3274,0.226,0.226,0.226,0.226,59.8135,7.7277,7.7277,7.7277,7.7277,12.1784,12.1784,12.1784,11.0039,11.0039,11.0039,11.0039,-25.0041,-25.0041,13.6298,13.6298,13.6298,13.6298,9.0966,9.0966,-1.8648
601801.SH,21.7258,21.7258,30.8839,45.8794,45.8794,45.8794,45.8794,54.463,54.463,29.6196,29.6196,29.6196,29.6196,29.6196,29.6196,9.0181,9.0181,9.0181,9.0181,62.7046,62.7046,20.4879,20.4879,20.4879,20.4879,20.4879,20.4879,11.4204,11.4204,11.4204,11.4204,23.8982,23.8982,25.7189,25.7189,25.7189,25.7189,25.7189,25.7189,9.8592,9.8592,9.8592,9.8592,92.6975,92.6975,-8.2925,,-8.2925,-8.2925,-8.2925,-8.2925,10.5276,10.5276,10.5276,10.5276,10.5276,-4.8869,5.2624,5.2624,5.2624,5.2624,5.2624,5.2624,,150.2057,150.2057,150.2057,150.2057,-12.414,-9.1472,-9.1472,-9.1472,-9.1472,-9.1472,-9.1472,6.4167,6.4167,6.4167,6.4167,6.4167,5.9743,4.541,4.541,4.541,4.541,4.541,4.541,-56.3939,-56.3939,-56.3939,-56.3939,-31.8419,-31.8419,-18.0021,-18.0021
601808.SH,3.496,3.496,-4.6714,23.745,23.745,23.745,23.745,8.9025,8.9025,10.6794,10.6794,10.6794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-54.5426,-54.5426,55.218,105.9967,105.9967,105.9967,105.9967,237.6026,237.6026,237.6026,1049.7044
601811.SH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.016,7.016,7.016,7.016,7.016,-5.7407,12.0418,12.0418,12.0418,12.0418,73.7394,73.7394,73.7394,32.3027,32.3027,32.3027,32.3027,60.5534,-6.2171,-6.2171,-6.2171,-6.2171,-12.6393,-12.6393,-13.5565,-13.5565,-13.5565,-13.5565,-13.5565,33.4272,33.4272,28.2751,28.2751,28.2751,33.7856,33.7856,6.7007,6.7007
601818.SH,52.7629,52.7629,52.7629,41.0534,41.0534,41.0534,41.0534,39.4263,39.4263,24.2187,24.2187,24.2187,24.2187,24.2187,24.2187,16.1521,16.1521,16.1521,16.1521,14.7282,14.7282,10.4739,10.4739,10.4739,10.4739,10.4739,10.4739,2.5705,2.5705,2.5705,2.5705,10.4538,10.4538,10.4538,10.7972,10.7972,10.7972,10.7972,10.1108,10.1108,2.3472,2.3472,2.3472,2.3472,,2.6391,2.1092,2.1092,2.1092,2.1092,1.7251,1.7251,1.0511,1.0511,1.0511,1.4313,1.4313,4.8634,4.8634,4.8634,4.8634,4.8634,4.8634,1.643,1.643,1.643,1.643,4.5579,4.5579,4.5579,6.0716,6.0716,6.0716,6.0716,3.9329,5.489,5.489,5.489,5.489,7.8466,7.8466,7.8466,13.9751,13.9751,13.9751,13.9751,-3.3926,7.4964,7.4964,7.4964,7.4964,18.8594,18.8594,18.8594,13.2515
601828.SH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.5885,16.5885,25.5242,29.423,29.423,29.423,29.423,65.2504,65.2504,32.9567,32.9567,32.9567,32.9567,32.9567,-74.5933,10.1935,10.1935,10.1935,10.1935,-24.6829,-24.6829,1.0213,1.0213
