code,2012-01-31,2012-02-29,2012-03-30,2012-04-27,2012-05-31,2012-06-29,2012-07-31,2012-08-31,2012-09-28,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-29,2013-04-26,2013-05-31,2013-06-28,2013-07-31,2013-08-30,2013-09-30,2013-10-31,2013-11-29,2013-12-31,2014-01-30,2014-02-28,2014-03-31,2014-04-30,2014-05-30,2014-06-30,2014-07-31,2014-08-29,2014-09-30,2014-10-31,2014-11-28,2014-12-31,2015-01-30,2015-02-27,2015-03-31,2015-04-30,2015-05-29,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-30,2015-11-30,2015-12-31,2016-01-29,2016-02-29,2016-03-31,2016-04-29,2016-05-31,2016-06-30,2016-07-29,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-30,2017-01-26,2017-02-28,2017-03-31,2017-04-28,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-29,2017-10-31,2017-11-30,2017-12-29,2018-01-31,2018-02-28,2018-03-30,2018-04-27,2018-05-31,2018-06-29,2018-07-31,2018-08-31,2018-09-28,2018-10-31,2018-11-30,2018-12-28,2019-01-31,2019-02-28,2019-03-29,2019-04-30,2019-05-31,2019-06-28,2019-07-31,2019-08-30,2019-09-30,2019-10-31,2019-11-29
000001.SZ,0.0777202072538858,0.0660847880299253,-0.0519010259505129,-0.0911086717892426,-0.0998278829604131,-0.104548139397519,-0.1220930232558139,-0.1618428824571764,-0.1529032258064515,-0.2131834508205649,-0.1879608398138941,0.0645861511448757,0.292212848239163,0.3448073076863269,0.2877772548977422,0.122708864963057,0.3400559812669568,0.0701179776530542,0.0286521556506309,0.2141446782636322,0.4905981358732987,0.6768349589914966,0.7477564027503354,0.2365715710516069,-0.1796348352672232,-0.2209461211851525,-0.1474298751272206,-0.0491209153941946,-0.1122811530745966,0.2369194231416989,0.3334914712565824,0.1603467003048224,0.0106357609055125,-0.0322316343616257,0.1010069302475489,0.5761628632343909,0.4896396545406696,0.5421300912477294,0.7747172601206889,1.2380550670712984,0.9603581882277836,0.7847077539118177,0.3980229858086084,0.3007385603893222,0.2373932606291093,0.2374962494138344,0.1655851620598996,-0.0941917116228915,-0.1120597086101171,-0.175330675688399,-0.1931582552237265,-0.3601694915254236,-0.3364779874213836,-0.2386242063399772,-0.1257838001033123,-0.0008012056237003,0.0326248147284347,0.0005872189571574,-0.0098874785425405,-0.0215682651641718,0.1597773314037571,0.1905719627046624,0.0479273587785979,0.0254334659181429,0.0694133284995739,0.0780711825487945,0.1668076765267208,0.2113234523589817,0.2362379036161204,0.2812752809925203,0.414385237881594,0.4734622095541305,0.5397427649458217,0.288557102182478,0.2010185141250733,0.231615239093933,0.1241262804967087,-0.0186614397600467,-0.1329179561467043,-0.0817050499843548,-0.0062841939222586,-0.0274806245877418,-0.1901683119672189,-0.3042381137536473,-0.1960229143346283,0.0432066505559596,0.2164014175719233,0.2935977195085579,0.2146508754808311,0.6435214074580589,0.5605295747683838,0.404235684939378,0.507581365423242,0.5172006516750562,0.4590240854256249
000002.SZ,-0.0527946199784439,0.010388208063816,-0.0491811647472025,0.0700237951098106,0.1828644501278771,0.0264976958525346,0.1295053545983129,-0.0004809242275283,0.2217171158411499,0.0876839714964439,0.2011707229202752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000006.SZ,-0.1988973835577441,-0.063104395319573,-0.1185132852396461,0.0666629166360541,0.1246307823997237,-0.0189003436426116,-0.073630494179827,-0.0231023959130582,0.0534016333226659,0.028236773401701,0.0433280907769286,0.5949905816147465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000007.SZ,-0.1614832535885167,0.0600461893764434,0.2995495495495492,0.2448537378114843,0.9898605830164764,0.86198243412798,1.0036363636363634,0.9571078431372548,,1.0099999999999998,0.5611866501854141,1.0940665701881334,1.620343839541547,1.1441048034934496,0.3603448275862069,0.3432835820895521,0.066541117388575,-0.1041244083840431,-0.1634559252772912,-0.1333333333333334,-0.1773006134969326,-0.095797280593325,0.1184834123222748,-0.0280112044817927,-0.3143438453713123,-0.4018518518518518,-0.2527675276752767,-0.2392947103274558,,,,,0.2101818181818182,0.1614441416893735,0.2224719101123597,0.0398860398860398,0.0719051148999259,0.0076452599388379,0.58003300330033,1.2018348623853203,,,,,,,,,,,,,,,,-0.2320877613986973,-0.1662667123757284,-0.114844017826534,0.2184512428298279,0.0773434216057169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000008.SZ,-0.4334140435835352,,,-0.2934518997574777,-0.0905829596412555,-0.0811897106109325,-0.2643678160919539,-0.0978348035284684,0.0669253152279341,0.0257826887661141,-0.0248262164846078,0.6208459214501512,0.7585714285714285,0.7862694300518136,0.6558295964125562,0.6213017751479291,0.7616161616161619,0.3873417721518988,0.9780701754385964,0.5978456014362656,0.7730627306273061,0.6921708185053381,1.09375,0.696512723845429,0.4014717906786589,0.4029197080291968,0.3380281690140845,0.4800637958532696,0.0441527446300715,,,,,1.132275132275132,1.6036324786324787,1.4544444444444444,1.9275862068965512,1.6652935118434606,,,,,3.716080832016851,3.056658109531331,1.2558044530015795,1.8169371439513613,1.2041562162396922,1.360635296772737,0.4403460215174617,0.1589752662812675,-0.1679100924737718,-0.1748377605290318,-0.1101795253466051,-0.1617521653135408,0.2227265278917258,0.3399387461209258,0.1267441860465117,,-0.1379605826906597,-0.121583411875589,0.0481347773766549,0.090909090909091,-0.189239332096475,-0.2539242843951984,-0.3866782006920416,-0.3199395149948456,-0.2357677719115007,-0.1376766621760036,-0.0667995916647534,-0.0797874755914808,-0.1541894725263154,-0.0618503439436387,-0.0403175756474879,-0.1328015385501282,-0.2295130494365512,,-0.2028737191013557,,,-0.506336015078509,-0.5121300954554477,-0.513690397924081,-0.5578553137287736,-0.5519569583741218,-0.5505123032157376,-0.3727094155593549,-0.3187270697925672,-0.2502798512732096,-0.3139877935574737,-0.2455456315203488,-0.2775649150632517,-0.1779599044685933,-0.2184247525762678,-0.2094411290426615,-0.1135669032898253
000009.SZ,-0.2813964480942535,-0.4375765738643412,-0.446841471417751,-0.3686063624611922,-0.2952738525012893,-0.420028123108219,-0.5839605692840976,-0.5319148936170212,-0.4410288582183187,-0.4694124772864931,-0.5497076023391814,-0.1287128712871285,-0.2207062600321028,-0.2723642172523961,-0.053231939163498,-0.1373913043478261,0.1447484554280671,0.0989010989010987,0.3323586260311109,0.2842957122761924,0.3201427655320268,0.2822908998293911,0.5040587326120554,0.244420401854714,0.1199687995023313,0.4002234392849944,0.2230232959931266,0.1685025801465822,,,,,0.525516620536693,0.6001386277592695,0.711717476685084,,0.6444894842175075,0.6313102525389653,0.8619163540916281,1.6549814486260748,1.3846401950718348,0.9235154095757478,,,-0.2372636889365966,0.2311602647359627,0.5413179468136764,0.3894475452589081,-0.0739468420177579,-0.2884614368428714,-0.2241685269972557,-0.3873312837252028,-0.388390359485792,-0.0650247740888427,0.2875978219752837,0.5429214270015759,0.2659397315357499,-0.1016432792164938,-0.2808190964863015,-0.1305615087083209,0.0929970097121533,0.1631293635459969,-0.0719208811391521,-0.1964384059336691,-0.241977580914746,-0.1878922841658622,-0.0497512437810946,-0.236240526170415,-0.1554935218983476,-0.2175351754295029,-0.2647051064651501,-0.3071897158163661,-0.3324865475023022,-0.3809784094014756,-0.3485973396974284,-0.3240417048139526,-0.2089103286586454,-0.3891314811566653,-0.4503204494351279,-0.4600389000383286,-0.4925550194326008,-0.5011256291060943,-0.3682244200916199,-0.4088742871404039,-0.3097818677573278,-0.1493594715934465,0.1098070791908534,0.0697299203159156,0.0252013431290869,0.1992835405418509,0.139698104577032,0.2056356129270466,0.1789543726235742,0.3612275128281503,0.0952088710310852
000010.SZ,,,,-0.1872863978127136,-0.1353383458646617,-0.0567327409432673,-0.0847573479152427,,,-0.0054682159945317,0.0403280929596718,,,,,,,,,,,1.2357174417979784,0.9582598173912203,0.6404894616279393,0.4757988637852388,0.5592135821731001,0.3517462056699578,-0.0784265426840323,-0.1219918333935144,0.1008613844665287,0.1311475409836069,0.0679190751445086,0.0988700564971751,-0.0024330900243311,0.1233480176211456,,,,,,,0.6403641881638846,0.1709039548022597,-0.0376850605652758,-0.2170050761421319,0.0481927710843372,0.214190093708166,0.3648648648648649,0.1324324324324324,0.0810810810810811,0.1256756756756758,0.204054054054054,-0.5331724969843185,-0.2090909090909091,0.0185430463576159,0.2930232558139534,0.3161189358372458,-0.0382716049382715,-0.149890590809628,-0.1549450549450548,-0.1178660049627791,-0.1395631067961165,-0.1850961538461538,-0.324295010845987,-0.3557567917205692,-0.3475452196382429,-0.3444592790387183,-0.3932853717026379,-0.3757292882147024,-0.2367088607594936,-0.3423076923076923,-0.3042362002567395,-0.3209700427960057,-0.3714689265536723,-0.3501440922190202,-0.4749596122778675,-0.2484076433121018,-0.2348336594911938,-0.0549898167006109,-0.1051587301587301,-0.1024208566108006,-0.2724252491694352,-0.1996161228406909,-0.4051094890510949,-0.3211009174311927,-0.2004504504504506,-0.2068181818181816,0.0788643533123025,0.0058651026392961,-0.1447028423772609,-0.1995614035087719,-0.267391304347826,-0.2758620689655172,-0.184331797235023,-0.2067307692307693
000011.SZ,-0.1373937677053824,0.051047120418848,-0.1518987341772153,-0.1410526315789474,-0.2757009345794393,-0.3797678275290217,-0.4834968777876895,-0.3631522896698617,-0.2542787286063569,-0.2284644194756554,-0.1929078014184397,0.1864686468646863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000012.SZ,-0.4638348787584431,-0.506519700394451,-0.5664581512827342,-0.4702287299265759,-0.3718278307292149,-0.452240067624683,,-0.536382753139431,-0.4891982711498884,-0.4248884428473763,-0.3384781068305916,-0.0243158590472526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000014.SZ,-0.4669490560966495,-0.3922221108401362,-0.4879321741315546,-0.1007899861791682,-0.0692778847931913,0.2081876299201726,-0.0531450343186954,0.1752005380086096,0.3669224807678479,0.2826138280228918,0.0614146568795939,0.7713105520090122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
