,DEA,DIF,DTOA_barra,LNCAP_barra,MACD,MIDCAP_barra,PSY,ROA_ttm,RSI,RSTR_barra,SP,STOA_barra,STOM_barra,STOQ_barra,bias_turn_12m,bias_turn_1m,bias_turn_3m,bias_turn_6m,exp_wgt_return_12m,exp_wgt_return_1m,exp_wgt_return_3m,exp_wgt_return_6m,ln_capital,std_12m,std_1m,std_3m,std_6m,turn_12m,turn_1m,turn_3m,turn_6m,wgt_return_12m,wgt_return_1m,wgt_return_3m,wgt_return_6m
2014-03-31,-0.03463214494717045,-0.004829679115808084,0.037580465768729795,-0.02041053822423529,0.044649754178042116,0.10247580606414862,0.004330503354621248,-0.041895324052163556,0.01623478477884736,-0.06295848274624355,0.0318288389180132,-0.1599551071299479,-0.1315191761964336,-0.15762746924507948,-0.08346176516768816,-0.04078847400605205,-0.06529444672996264,-0.05968056302580597,-0.11831323792145403,0.021918929669829577,-0.03833264481172006,-0.07640915840711701,-0.02041053822423529,-0.13044717537589798,-0.09763280026621138,-0.11536989197605352,-0.11456731808911316,-0.11859420229091855,-0.12667074832738853,-0.13115370388216335,-0.11707385029817328,-0.14258909249629553,-0.039407956646752,-0.12099339556480246,-0.11994353838803962
2014-04-30,-0.11216707850925597,-0.10734749029670283,-0.05103032819516049,-0.03477570148907146,-0.05850570631083044,0.08464570663875098,-0.02499974256102105,-0.03849843095463961,-0.05770296591651044,-0.015908272897056503,-0.018912848638358803,0.03543320533909208,-0.01301151765075708,0.038122152247196776,0.017960027422451823,-0.07272104533192955,-0.04021937054739756,0.0023748521405447644,0.006269506530953949,-0.08338356307977485,-0.08615222696299764,-0.051691985247778044,-0.03477570148907146,0.12896077891922778,-0.0037098783862185044,0.06414511882227257,0.10784518541461088,0.09365260034849379,-0.009466275217438203,0.03524185790505589,0.0655256161642818,0.10451554323683418,-0.04923314645262736,-0.05059811393425235,0.021781145121758074
2014-05-30,-0.028562112363271008,-0.024838914336428142,-0.059227897282509975,-0.03477910089107806,0.0715461856036747,0.10338562049391462,0.036828812014084486,0.067409096668429,0.001108964958050979,-0.0037300552299276268,-0.043183616088101125,0.0638393215006519,0.025528824920118508,0.05633744724675667,0.007856428937732744,-0.04543890233810825,-0.02655466737460168,0.016008937912648784,0.0016012929020480615,0.0014407824552178637,-0.0451635556474545,-0.04777214429853382,-0.03477910089107806,0.04979524699802989,-0.02798065987417763,0.03560153208307149,0.05023395867065562,0.09737563995883088,0.0375959343167362,0.07935596852465301,0.10826473317599135,0.05200441855146078,-0.02357185703551832,-0.057630678027087275,0.012298059634305032
2014-06-30,-0.15298854414650467,-0.16057294818653148,0.14246103841121066,0.018118040082128924,-0.06500286051511064,-0.024976019729992128,-0.03205280214454478,-0.06703713364757002,-0.11656363302932296,-0.22434751693049723,0.16201702054950196,-0.22649955165669022,-0.22554814736941756,-0.20840981512988627,-0.05156606269687923,-0.051463299377687184,0.0029620259090671203,-0.020776182931428664,-0.1788211919687695,-0.09116186258903514,-0.15068797653697585,-0.1666717948783633,0.018118040082128924,-0.22510112685033867,-0.19020441065638324,-0.1832312516578418,-0.20864639537518115,-0.23082147864754196,-0.20065674937813788,-0.1841312227943131,-0.20583349954371966,-0.19273783102303693,-0.17339002512275514,-0.15611367905265522,-0.12625198647497182
2014-07-31,-0.10202874416554651,-0.11809367580290071,0.026974353717093145,-0.027409832647690303,-0.0667757613455073,0.015036779411588971,-0.022933434252352704,-0.0754056274159397,-0.027370052987990796,-0.05032609005339791,-0.024299965474689943,-0.035707717171341635,-0.10538825952888295,-0.06001718078647273,-0.007599303467172903,-0.08063553154519458,-0.041558985218368705,-0.032068591834187414,-0.1056567200332455,-0.08710526755685978,-0.09787613761564835,-0.1116057211602964,-0.027409832647690303,0.0052285848042309116,-0.08544635545203103,-0.03683496376167223,-0.02896340226746952,-0.05969716982515053,-0.11034742197916436,-0.06356816622859064,-0.06812670888740853,-0.053657804177151464,-0.08361378484840205,-0.09084769660699196,-0.07911879649871585
2014-08-29,-0.10187741540075065,-0.08943606452480239,0.10275836509723411,-0.028885845655256752,-0.0076051019668327965,0.016718161402153008,-0.006634445517155715,-0.12798175982535107,-0.10665627715528254,-0.07397699948065489,0.10064305900755158,-0.14702753724713116,-0.14929371864525912,-0.15377318390091035,-0.0342323345312198,0.014199720731944258,-0.011924691965163057,-0.04141384022494258,-0.11329646325453467,-0.07375331262167431,-0.08493772808410884,-0.09607024882388844,-0.028885845655256752,-0.19744760549167945,-0.09917852072829918,-0.1613053133053489,-0.1947165667801017,-0.15682101821928043,-0.15551220081518477,-0.14533585767889742,-0.1643181241406373,-0.11127846476174036,-0.06928535719000871,-0.0887630301742908,-0.08845238221306741
2014-09-30,-0.042163644416990234,-0.016159644232774727,0.03969768919434247,0.021257941250025066,0.06286962410229079,0.07094297197246771,-0.009358373347198159,0.048868454684959796,-0.019992891194198788,-0.04007377887373605,0.09127537423213106,-0.11779955047207258,-0.11536151621789906,-0.10082404078303793,0.016582212526446677,-0.01623877551479117,0.005278754972984439,-0.004278199909969146,-0.011614874298027435,0.02463511151020203,0.0005159501895230013,-0.023922871384612594,0.021257941250025066,-0.02767796933236399,-0.055669874046286136,-0.0407699878295788,-0.033551805331311954,-0.05005597647225987,-0.05872765273393882,-0.04712776424318519,-0.050359806102832125,-0.031516122429683276,-0.032118685193571125,-0.04820453166472256,-0.037676708573465625
2014-10-31,-0.005059709948455957,0.0020751584163454873,0.03274700520136719,0.001961022954876166,0.03190582194156401,0.09844542853523465,0.02165683923030409,-0.047252939934417114,0.04809349572038815,0.017110232532397286,0.04512421298751757,-0.05889696255406339,-0.024848978307447634,-0.02940802736622782,-0.008393817357807457,-0.0005135643890400739,0.005503899520380743,0.004432875546104095,0.031589660500365865,0.0691905355349106,0.025578214334970633,0.023340406808225727,0.001961022954876166,-0.020167075316051802,0.0016783884217501778,0.00404930381065587,-0.01612689319670133,0.02106957503422231,-0.004303928112339121,0.02354050305268437,0.027492175871274956,0.029967156117491144,0.002986226186467967,0.024424669362051905,0.04210625736406807
2014-11-28,0.020214604479783477,-0.016080886352363218,0.06791691407459391,0.017207928877387202,-0.08672300915070905,0.0770816661341629,0.040495960836953025,-0.03663347291548055,-0.03323759469445108,-0.05632530711424207,0.17687239891864967,-0.05625735861807092,0.009498550788973196,-0.00526837469879783,0.015786224518897406,0.12532529497490938,0.11448931794300989,0.07159770131466263,-0.03536729023301856,-0.03992834662875654,-0.03656329765975443,-0.030621741029104387,0.017207928877387202,-0.17880412739555376,-0.07997993921220854,-0.08948166506725108,-0.13424401540529202,-0.06313102525568957,-0.003055314600245432,-0.011467963270541347,-0.034271004906543986,-0.06684755594018595,-0.030830408452693372,-0.021170440829356357,-0.027702588205718363
2014-12-31,-0.09199630526206894,-0.18235162065369423,-0.03462191804119376,-0.0040157291127190225,-0.17333728540819143,-0.10802278310442874,-0.1543012303033064,0.04450716223990798,-0.13405043018729348,-0.02925794679400507,-0.09256939042862763,-0.031268991111785854,-0.14454831949847916,-0.11211578488492269,-0.06469706214061606,-0.19896237193949284,-0.14740296097003439,-0.12381706573354523,-0.08586697004289956,-0.19286992372890235,-0.18080992444431618,-0.1221700546135743,-0.0040157291127190225,0.14737597726179827,0.05942031214947832,0.09301994757207176,0.10272823042703735,-0.0290866001295609,-0.1271667085294976,-0.08741650065655092,-0.07434763701112253,0.006212745611621975,-0.1559546830763025,-0.0741348643522771,-0.03575886305118943
2015-01-30,-0.023316515044023153,0.00266687187172314,0.028920344122580193,-0.005612719836555844,0.06286582959656543,-0.03936824786240637,-0.018890219424921122,-0.04515810560578265,0.029195849577864596,0.015356266735982496,0.008280557326939041,-0.0003866447985109664,-0.03177411027939895,-0.048186209694031076,0.013467912666461116,0.014819851025057883,0.0017269714240018077,0.002382398216777921,0.021344438013275856,0.01692269806271535,0.04430523120807337,0.020663159812725356,-0.005612719836555844,0.06635485578021508,0.06918713419059627,0.05509442331768123,0.057439257657742944,-0.03444144632304619,-0.017005480807572238,-0.03867843113746524,-0.04594169451369812,0.028335567910043002,0.03177400031708474,-0.0016407054717291758,0.004203917777046218
2015-02-27,-0.032442341446578475,-0.023578385218865575,0.007230788218682892,-0.026839105966644565,-0.005143652763089216,-0.005145200990012472,-0.05545585859502508,-0.051500435255125786,0.005329200558143748,-0.01420170234264281,0.01062081737863066,-0.09077113222356607,-0.11209101423395658,-0.11670520968647238,0.02867700888506643,0.023688760922771484,0.03894360484239217,0.03695205262529651,-0.06983807247330925,-0.044874632413141415,-0.05600446799940463,-0.05887184294510762,-0.026839105966644565,-0.04685772374712966,-0.009820172616932134,-0.020320117030488312,-0.029721664168107707,-0.12504972760915578,-0.09436577431214262,-0.10794142930562167,-0.12376499928421071,-0.06920984971925122,-0.048682814399851344,-0.040449245438033035,-0.05469628783337542
2015-03-31,-0.060468102223978595,-0.07192952243397774,0.06102070066621464,-0.017192445416213717,-0.08460111712203507,0.1169965659794637,-0.11445744128644324,-0.057252472351954485,-0.07385385191238075,0.10536531208215141,0.04832579809245416,-0.15254847506705094,-0.15191147463152616,-0.1302769019268303,0.07280172836208577,-0.0267078537781709,0.006759799165170475,0.06765043905748852,-0.04754266558844694,-0.06453714118899019,-0.07927439404416271,-0.060582875799498274,-0.017192445416213717,0.07603549948354109,0.019018649898359094,0.07383952063774789,0.09752576847108736,-0.07338386013887524,-0.11448243604067057,-0.0997359494519101,-0.0738756851618999,-0.04773375508708487,-0.08341576226426371,-0.08728359360342922,-0.05103071717087494
2015-04-30,0.029617322905408194,0.06492545079078899,0.003450208112416307,-0.05728133561069335,0.08055847131680084,0.14950013904425224,-0.22568308250685246,0.11495740249875716,-0.05112857802324955,0.1502412750788354,-0.030095475009370713,-0.3289421949720172,-0.33747873284913904,-0.3226632934922544,-0.03997239237392832,-0.0966831609861608,-0.07023872375214922,-0.03932541053256162,-0.027098552411281018,-0.021276856780353928,-0.042557439547034906,-0.03858045036313489,-0.05728133561069335,0.21223495701638892,0.15851078125511223,0.21031175847748762,0.20392040936807784,-0.2017869032599509,-0.2313532383760288,-0.21120651318147582,-0.20236879368724506,-0.09665143310910637,-0.08993367386647425,-0.10261748863279667,-0.07289273577176472
