,DEA,DIF,DTOA_barra,LNCAP_barra,MACD,MIDCAP_barra,PSY,ROA_ttm,RSI,RSTR_barra,SP,STOA_barra,STOM_barra,STOQ_barra,bias_turn_12m,bias_turn_1m,bias_turn_3m,bias_turn_6m,exp_wgt_return_12m,exp_wgt_return_1m,exp_wgt_return_3m,exp_wgt_return_6m,ln_capital,std_12m,std_1m,std_3m,std_6m,turn_12m,turn_1m,turn_3m,turn_6m,wgt_return_12m,wgt_return_1m,wgt_return_3m,wgt_return_6m
2015-04-30,0.009351690678377158,0.01342242619880447,-0.011490985471712529,-0.009685458956920173,0.010836789721027196,0.03776231533440996,-0.036925534698239455,0.02491273699591892,-0.004833607454119872,0.034332014822930426,-0.025764212624293945,-0.055374195477466054,-0.0596302518651364,-0.055000353488823525,-0.02110779218963894,-0.027668545141426696,-0.022438504778145803,-0.020793351441030818,0.004363193685968534,-0.0021852107288402685,-0.0035199821746344853,0.001383726001930024,-0.009685458956920173,0.05752438392346665,0.03257889259013061,0.04872660160928881,0.0500980074061086,-0.024812310722845565,-0.04168578468465561,-0.03205562384785901,-0.030168377737907884,-0.004986408769257665,-0.014717155069300407,-0.006622719257893481,-0.005421256242555595
2015-05-29,-0.02834244166147583,-0.03106553142205008,0.020669913745185585,0.0011992060561690121,-0.021346942690748775,0.004922476271826396,-0.021006094122810022,7.633912827384546e-05,-0.04041977655895286,-0.036053200421179946,0.04117044932558532,-0.01238956838637887,-0.022959745247095355,-0.012978356649555933,0.01788393861737085,0.009556620138363042,0.012619734683539045,0.01526444306750795,-0.04958325979875992,-0.03686610562028933,-0.04950731073323987,-0.05040563453842387,0.0011992060561690121,-0.028764305559269385,-0.023065794188705205,-0.029711360386901878,-0.024736133001872145,-0.028344860405808015,-0.026234272573519304,-0.026731270662809684,-0.026765794564055197,-0.03886981383722622,-0.05221567297476217,-0.04645370373684256,-0.0408023009489984
2015-06-30,-0.01686088173408918,-0.02204850957929779,-0.005475540780304709,-0.003627879849066173,-0.006625503774037378,0.012667864836822815,-0.019398924988283196,0.028543929012928206,-0.020160681512305552,-0.0078098828925833195,0.0011022212959454273,-0.023232704692336015,-0.022509424000604003,-0.021353581768801273,-0.011557166194548493,-0.023453433245240622,-0.019830986898395936,-0.014811266505449611,-0.021828433180484108,-0.02030055254976626,-0.02945143523936966,-0.03098645848868261,-0.003627879849066173,0.016485428091122044,0.0031442700848792874,0.011998207277648894,0.014309478858854523,0.0011232151802543506,-0.014598195631153266,-0.00993508121317939,-0.004072372037324513,-0.012526512250957545,-0.040144014440155563,-0.021535943239779406,-0.016658142074378577
2015-07-31,-0.0035771589110594583,-0.004374165876228595,0.004194339724020604,0.0012692541911016146,0.0037115850173993765,-0.0007453800370836486,0.0017330915222345967,-0.021304970803767496,-0.018551219581942384,-0.018299373073028025,0.007757321707564166,0.0041616586322928886,-0.0031289949357682545,-0.0011810505243400275,0.01221885694446052,0.007486904789004299,0.014740801465718979,0.014338609450010972,-0.0047496983804210646,-0.017616055495015485,-0.011502791672105253,-0.006813015031788485,0.0012692541911016146,-0.009594869803937952,0.019841641230888885,-0.00020024074653670135,-0.005964267716157343,-0.016144346730386304,-0.015411816911896966,-0.011288708554518113,-0.012591663715821415,-0.0030066159899729637,-0.0112842611675785,-0.0032601684129199377,-0.001195112076838764
2015-08-31,-0.014903641397631557,-0.016719926603078646,-0.012282537025814975,-0.005616892790043429,-0.011128608614405481,0.00013970436121430862,-0.01956752593286948,0.0149137959326711,-0.013026661097350033,-0.003524790919117557,-0.010319259537401523,-0.013471535590754254,-0.005665253781088061,-0.013037825567537268,-0.021619206375539227,-0.007069609220262792,-0.01355215197463537,-0.017211572381471058,-0.018107955517451146,-0.01585842963335061,-0.024147015533767628,-0.023653616450816185,-0.005616892790043429,0.0059842646575963,0.008564590167192583,-0.0023817114706462745,0.008002463854387035,-0.0067594763836607,-0.004165851799977963,-0.008279731780854869,-0.009443948957523363,-0.008866718317927732,-0.02245955936207674,-0.02160589317937002,-0.009911606041409601
2015-09-30,-0.01167302596172661,-0.014876668754296114,-0.001156170420912695,-0.0022329464204332503,0.005097278641816053,-0.0024524325829665635,-0.004127654990058907,-0.009385378346302597,-0.011124861569664015,-0.015085942585305134,-0.010022212735153005,0.0018537619232182395,0.006361664040267383,0.002124250328427446,0.005159215255816396,0.008166772349871705,0.008752931536651588,0.005311131342284997,-0.01130306957779462,-0.0066829399370201955,-0.011290511156618175,-0.014487894566481658,-0.0022329464204332503,0.008280930239629475,0.01632674033262238,0.010154542556998276,0.009951826619361927,0.0016013667348118207,0.005153583242232852,0.004974382826198467,0.0025722225661315087,0.0016651442440006508,-0.010074164452661658,-0.013069220768498794,-0.005896783733721087
2015-10-30,-0.002637447788476804,-0.002629008094182623,-0.005040958382138256,-0.006991768383367021,0.0009020172017778552,0.014496983206623034,0.0008534183072081802,-0.00036249677905967085,-0.008833548890676205,0.0052744143975892695,-0.010145964971979258,-0.013417800894947735,-0.0031260682578542224,-0.004153095285093868,-0.005963204127053707,-0.005940961415833423,-0.00290364837407054,-0.004688110795940406,-0.004300083364881133,0.0015533300965437943,0.00047672683236449993,0.0006613691865965574,-0.006991768383367021,0.0017727581396818808,0.0033045725824225533,0.0007591606264769389,-0.004294137654522291,0.0004488303343486398,-0.0012719142768060413,0.002456777580311904,0.001980219503303361,-0.009496308289333226,-0.0006587772777493584,-0.01132465300038412,-0.014259028103705515
2015-11-30,-0.005840454492966048,-0.008990118351262885,-0.0003272112228863244,-0.0005334396274016639,-0.012984842858307298,0.0020182433042524733,-0.009599692184932007,-0.0026871363223038114,-0.01478872960007926,-0.013950367235702976,0.005055772908160577,-0.012114212018185855,-0.018017681285530933,-0.014620415136297565,0.005237111480207171,-0.004652335918797018,-0.00033519082425867777,0.0030048589352902563,-0.01958410027027339,-0.020443941876116804,-0.020964842398939885,-0.018271635121261967,-0.0005334396274016639,-0.01724126907280199,-0.013226993225233344,-0.010526472579220424,-0.009312742624922207,-0.021411964130730418,-0.021428969677921832,-0.017533139805114457,-0.01961411391447721,-0.014087471725256324,-0.01786486195989397,-0.01595910869482254,-0.010479125364156877
2015-12-31,0.0007880335181085145,-0.0040967339503418555,-0.0033149891227982845,-0.0006380617307552608,-0.009270377622476757,0.012032000180660323,-0.003909614029448888,0.01662820580164064,-0.009765339298398169,-0.0033260082892595058,0.007696232744060556,-0.012033087830474447,-0.019473119340208768,-0.018647790699425595,-0.007666313760077361,-0.01008517076300907,-0.014284266569256035,-0.01362339651357915,-0.009544989062781221,-0.018302882029892914,-0.01807165234750272,-0.014147557325993704,-0.0006380617307552608,-0.008039051472456578,-0.01027627743526512,-0.015810343167322168,-0.006884354704960307,-0.008610306228015088,-0.012063849932973082,-0.012260924625929741,-0.012212212221403203,-0.010143086851401948,-0.014972091002152079,-0.009268771169303164,-0.005566809576343943
2016-01-29,0.0023301284901723262,0.0022067387827459204,0.007522119229134556,-0.0010161530054144056,-7.139745196953868e-05,0.001061652286905216,-0.0018090334661008073,-0.006880301953990776,-0.002320085359919318,-0.00784404956122648,0.00742433017446298,0.0019192574015003147,-0.004170444055051896,-0.002182118715533212,-0.0005724653107190881,-0.003856359547562239,-0.0016053207959393877,0.0013662678129686004,-0.00014111728394481434,-0.010019802943557195,-0.0035323017474568003,-0.002498178001091952,-0.0010161530054144056,0.002101152978318027,-0.003362097219378142,-0.004622993611352041,0.00144335684194325,-0.0036730236159618042,-0.004184549826148888,-0.003016531759838457,-0.0014222269923480555,-0.0010140708276057402,0.001262264664052335,-0.0010307646071659325,0.0006484649107175498
