,DEA,DIF,DTOA_barra,LNCAP_barra,MACD,MIDCAP_barra,PSY,ROA_ttm,RSI,RSTR_barra,SP,STOA_barra,STOM_barra,STOQ_barra,bias_turn_12m,bias_turn_1m,bias_turn_3m,bias_turn_6m,exp_wgt_return_12m,exp_wgt_return_1m,exp_wgt_return_3m,exp_wgt_return_6m,ln_capital,std_12m,std_1m,std_3m,std_6m,turn_12m,turn_1m,turn_3m,turn_6m,wgt_return_12m,wgt_return_1m,wgt_return_3m,wgt_return_6m
2014-07-31,-4.982853277742499,-5.983088717586972,0.5421431176094599,-3.3121292281041987,-3.690957839225358,0.9018975315973694,-1.9093239171494643,-3.347358776398271,-2.1126077793970195,-2.34915573856208,-2.060455002386256,-1.0678156906112146,-4.731674024765971,-2.2921622620536315,-0.9316931533524029,-4.985580976225775,-2.722690870565328,-2.3590118880513242,-4.409214068641264,-3.9515353846606054,-4.91348914987482,-5.096508229394035,-3.3121292281041987,1.1599166300001371,-4.648265398899017,-1.470161619849733,-0.9162181166651762,-1.2360556028625858,-4.347942338507135,-1.8139981943736416,-1.9668135349828317,-1.5292265883584801,-4.628716396983148,-3.5830262855423687,-3.1240780904067176
2014-08-29,-5.1222245305311915,-4.055611581551221,4.168056759918987,-3.2177490581302344,0.20979750840549083,1.7920393771424286,0.05032201266088372,-6.189758566038208,-4.357312825551136,-3.1647401854450123,4.27836197322745,-6.559209933186085,-5.557901859426464,-6.40114032502464,-1.7317613104331517,0.7235913925058711,-1.005589138351291,-2.4632053186168217,-4.319260500964162,-3.4445901216868613,-3.5951766192994192,-3.9510999107717693,-3.2177490581302344,-8.260537535324005,-4.5155362064459075,-7.4900168572785155,-8.952967369893008,-5.945066005125912,-5.399651876151374,-5.504132828280966,-6.4293342724202045,-4.44969312503645,-2.7219176786001604,-3.5686811987057756,-3.6402549514573455
2014-09-30,-1.414638476810548,0.06009962630751265,2.2048493061064414,2.209977473789873,3.806199530639076,1.8656609936528823,1.7564627375917834,-0.2951123814583919,1.3133719930982948,-0.800496814339655,5.54556157473799,-4.699345700561434,-4.565470042338107,-3.8390202923057832,0.9295208056043257,0.02916205236382206,1.1121871896029798,0.3679528335861535,-0.6347446519984448,1.2395882929062034,0.2060617511759315,-0.7127905289326415,2.209977473789873,-4.22041934278849,-3.450857929523321,-3.436955959573432,-4.051057171808689,-2.7246072257863245,-2.9760302374158196,-2.143255496399954,-2.5570329003917744,-1.1010091865555156,-0.9209225557560836,-1.2391807971010416,-1.2545060322673716
2014-10-31,-0.8347676440204105,-0.44782246427317635,1.9652969473284079,1.8121177274166518,2.363032161817115,4.235671924628885,1.7730297423162804,-2.8454449915287645,2.6971980022442907,-0.5735592986434108,3.313305564893736,-3.9739275088617654,-2.5670961388173392,-2.5969448568171143,0.1817562112273244,1.3351208965427808,0.9425031205874528,0.6502451524585671,0.042831387496355885,3.369033345950627,0.8393642671420471,-0.045657645277049894,1.8121177274166518,-2.9784519440255792,-0.2858800631155358,-1.2495457768010292,-2.6654421258386645,-0.49704558946646094,-1.627523303643271,-0.8448052656560648,-0.4989082556250048,-0.1541040276039193,-0.0024731794830075197,-0.37282750913873,0.30392818319844356
2014-11-28,2.884937573958887,1.2757098533990898,5.464489836205309,5.463277089794865,-3.3135022966316043,3.7481597305434793,3.800799130911167,-4.05173770917747,-0.877850047431717,-2.07928315154242,11.48087835068031,-2.842058231199205,3.6137227585935756,1.3937477305985397,1.8976124057222248,8.631493248444256,7.439322450026762,5.23903795669003,-0.780446825683276,1.4830102477796028,0.9598617655674878,0.39428265228779685,5.463277089794865,-10.354724800609501,-2.9780383925867406,-3.290860517592535,-6.490144809411736,-4.115070071619436,0.5776487267585737,-0.7345785290128362,-2.2166300422500305,-3.4826738446118766,0.7296393042678022,-0.418063143169495,-1.358219633010891
2014-12-31,-5.305101308443284,-9.453913435507328,-1.9286731056750912,-3.691686861458454,-8.804721053182847,-4.824794026821802,-9.516894965039139,3.660961665157202,-6.947420433263397,-3.4125912215453558,-5.818977944117534,-3.335480501212082,-9.541217812583108,-7.742111392780693,-3.396082746977103,-12.343062835256532,-8.92629538002108,-6.294200981202396,-7.033194630038106,-11.5025976955967,-11.307947941375879,-8.919742304646626,-3.691686861458454,8.680321450475429,0.6009296714534046,3.1668962600656743,4.843245094031218,-1.0265034867330949,-8.055148248350312,-5.105697959028874,-3.4243917540479014,-0.9550963215742732,-9.86693822465741,-6.281787863244,-3.296136905745636
2015-01-30,-1.4211869604386298,-1.1100057343217973,1.36734701254174,-0.7396470481501893,1.3951826899234914,-0.8333728518423256,-1.6358833402884376,-1.6306234201815026,1.2533829488674555,1.0387689174933643,1.8900043689922328,1.6549263384783348,0.31813297339740754,-0.07112018805589235,0.14857744904477174,0.5193199944809057,0.051491339889912426,-0.05280919527222942,1.6205570982994217,0.36503897277941305,2.243574319876694,1.3810564054984231,-0.7396470481501893,4.130082736271487,3.494622979067534,3.866745967021332,3.9606919506375857,0.32161136936168966,0.9585688996511091,0.31028308637913354,-0.17277291285778149,2.5753490491426656,1.73314873695731,1.0506133451634814,1.483733753182174
2015-02-27,-2.3242814831210676,-2.0235994654389313,0.20953625966767855,-1.8771134948182067,-0.3082754447470421,0.7083490385742515,-1.2737742633278628,-2.67843796776441,0.3787727053014462,0.6063036636676262,0.5673326166171767,-1.9765238083680354,-2.0915713569941707,-2.3229181152155522,1.386163663277553,1.7899676260307293,2.330456452349992,2.5359183020381506,-2.6046925222626505,-2.1598468658776317,-2.4556742813946952,-2.3724020198979896,-1.8771134948182067,-2.00800714562866,-0.36983666574178187,-0.5787959874481464,-0.5730528609248486,-3.6204078087255605,-2.4810025851671798,-2.565536062834434,-3.2750043067236208,-2.3619157221416938,-2.7670516754610697,-1.3995356441912512,-1.2996772178599936
2015-03-31,-4.004847018914051,-4.718244845147259,3.5696407526864147,1.0398578360721942,-6.0098443679145905,6.747456225953508,-3.866081909264996,-5.183585276433424,-1.9386949115022487,5.816509550194245,3.725864822631432,-3.3434680937618646,-2.469535429903657,-1.5022945757514696,4.162406847018179,0.31948262723939463,1.6065206578509625,4.712385937049844,-0.5850264593077358,-2.8742953140686147,-2.3011266428951624,-1.1906461714403676,1.0398578360721942,4.316561931357089,0.4965271582416704,3.7291643554630594,5.64714075044725,-0.45715493338984625,-2.296118112574813,-1.4880053203737387,-0.3407636193981324,-0.37859609864259564,-1.9252503157082972,-2.1122277707802914,-0.3113689428219795
2015-04-30,1.7535712032846085,2.4654872008424618,-1.823864637311962,-3.7496438427784717,1.9486874751877967,6.709205139991082,-6.001892835980806,3.9195710408972286,-0.8127918395483177,5.519630429205494,-4.385908795695291,-8.814596578863634,-9.576359157483415,-8.780619702439846,-3.5936742663905985,-5.008142669172119,-3.905271467224006,-3.6536208108410375,0.6645039477510953,-0.3423658639948032,-0.5520312899247285,0.21470221323854008,-3.7496438427784717,8.579821229475368,5.349134483196955,7.822773184026452,7.63083806115705,-3.5393986775418917,-6.145260137102485,-4.6439157352321665,-4.41868237905883,-0.7447638777174297,-2.3008160895778462,-1.0130709185853066,-0.8326804967662975
2015-05-29,-8.523303387341736,-9.31170982464011,5.482326334653578,0.7544967939211513,-6.402183671748325,1.392425744463884,-5.659140206381861,0.01986328953752411,-11.36635512539089,-9.662981741169833,11.824270943078142,-3.1618106082690596,-5.870792733866183,-3.3256927091119857,4.963436710331137,2.6659803753889952,3.518462007058552,4.287813394335868,-12.684609486056107,-9.55395795738327,-12.885769245200384,-13.112418472206672,0.7544967939211513,-7.066438525090057,-6.036478626952397,-7.739696436487478,-6.178380680054349,-6.772151241827342,-6.331733221729984,-6.42981696039213,-6.505848407585237,-9.78397645160623,-13.218610253760577,-11.831456522590628,-10.548948368309226
2015-06-30,-5.590381618352507,-7.261001732904263,-1.5930084388475776,-2.6548529473844478,-2.231611455868853,4.0290561592897225,-5.905558444975678,8.270138419336652,-6.064141654961182,-2.193471726113985,0.33979951521281726,-6.695828895432488,-6.796481282607003,-6.334725995140774,-3.495417736956658,-7.459055292756486,-6.2793299812853896,-4.592970118933921,-5.656712503625571,-5.533837296927923,-8.088126632347787,-8.359721295081204,-2.6548529473844478,4.499418578714029,0.8996684680410271,3.42673529916201,4.005949026713879,0.29978340850186247,-4.007936751624115,-2.717235668196367,-1.101735075659716,-3.236843517659027,-11.058021057362298,-5.641796596356678,-4.274402601605751
2015-07-31,-1.2267945083474263,-1.4813547772998492,1.2559814476433708,0.9940319022922256,1.2763621196328756,-0.255627873125481,0.5338662985880442,-6.346571670322949,-5.713910598733313,-5.111520701736395,2.481880267142654,1.3504452750694822,-0.9987732039471034,-0.38970675345235056,3.8571534354301615,2.3323449377029637,4.683622191019513,4.563048928278385,-1.2806895601962198,-4.792773757135599,-3.167643017042845,-1.8501226154383075,0.9940319022922256,-2.68765005457236,6.258767926989177,-0.05753455771235035,-1.7013491397313234,-4.590602123933516,-4.3779861483425995,-3.2214284716974424,-3.5890240399684123,-0.8055382861249172,-3.079379080549577,-0.8762127455907163,-0.320084968925283
2015-08-31,-5.79122306131167,-6.667194872520004,-4.140615955497553,-4.680341731736933,-4.385187555597319,0.05306737438904852,-7.027120426536173,5.072855719547195,-4.701913758507493,-1.1105945212097277,-3.7341867560854385,-5.0044598654615555,-2.0326540406506908,-4.754262676310883,-7.588670204216536,-2.4138777533001443,-4.675493219750321,-6.014332289976349,-5.47850596365281,-5.012158053892066,-7.5211559245406185,-7.23342572946462,-4.680341731736933,1.8809877154453596,3.03034540877439,-0.7882383620115468,2.529907958633917,-2.1346561914085056,-1.3083390397451233,-2.6288178455327573,-2.9972886147404756,-2.6882395548063434,-6.917052294215956,-6.56143220857934,-2.9798562769815087
2015-09-30,-5.262577605524916,-6.610380524307928,-0.4351894711372248,-2.0527757197536594,2.1871862809314573,-1.0470756537552464,-1.6720284498292108,-3.5753489036619843,-4.800156581537669,-5.33551894647614,-4.064899461290936,0.7623473997991933,2.5574212911088647,0.8459023367198304,2.0045445973760945,3.136643814492678,3.345946232882267,2.0521940013266176,-3.8558668257229938,-2.375576678608324,-3.9783310022601723,-5.07179028814751,-2.0527757197536594,2.8835579503107693,6.737152692402528,3.8962839422557063,3.5211237238724933,0.5669741748546072,1.8495769555971495,1.7653056627573482,0.9166263873377628,0.5642029579598098,-3.522809030801398,-4.514953468454813,-2.0073983955073165
2015-10-30,-0.8309397872806602,-0.8333255357510184,-1.4362475948318532,-4.816410824563415,0.2923335916174084,4.669408095277058,0.25014852700300655,-0.1048255788466636,-2.634201742772679,1.431452938780594,-3.1046313093247164,-4.175400016743323,-0.9654499591256166,-1.2635998856600064,-1.7389796831126696,-1.7021366918446714,-0.8335853790529824,-1.3385274318196247,-1.1649770864724704,0.41633399308834257,0.13104394930115615,0.18024589002560562,-4.816410824563415,0.46978981974573014,0.9996247846919454,0.22419783983016653,-1.1825615516567298,0.12125784850178029,-0.34655777421062256,0.6634927338134984,0.533220532328513,-2.515380149849605,-0.18188784262103028,-3.0805987798074086,-3.7673363176535246
2015-11-30,-2.6071967613689098,-3.95210947342742,-0.12954651202546952,-0.4971303518290079,-5.800576039973339,0.9209747786734204,-3.972500471366584,-1.0793891603882604,-6.020799534240337,-5.456164084227775,2.140268807589291,-5.215555098360711,-7.744945422409074,-6.223467585573813,2.110414494629381,-1.8846126489447594,-0.13548281190578884,1.206254477076015,-7.499161237149371,-7.609940774421331,-8.10618435634263,-7.052399807657164,-0.4971303518290079,-6.538416435712537,-5.440182568834311,-4.449956813477622,-3.7035920905094217,-8.172079228103907,-8.17157879724625,-6.6864072772715755,-7.468682887125404,-5.364727902868587,-6.830783639547706,-6.139169679031345,-3.9884193498914775
2015-12-31,0.4087780170402418,-2.1167001426323164,-1.5413195491385787,-0.6892758790615489,-4.655297541488173,6.302962677900454,-1.898973556741959,7.922431158074166,-4.579949977448384,-1.5085956708358672,3.830791740501074,-5.71287143807039,-9.328391241036334,-8.928764896117166,-3.6477077038222707,-4.784721608506683,-6.8030244514484215,-6.488172046722266,-4.226055546508992,-7.949106878888939,-8.087301995129696,-6.406312292192126,-0.6892758790615489,-3.545171721969133,-4.849813829128898,-7.61638713218929,-3.2293395085148333,-3.698380195241809,-5.27923273947475,-5.351921266351969,-5.297434748617714,-4.426143311048185,-6.432076158237122,-4.112605974773522,-2.4538536964016826
2016-01-29,1.2968664261546972,1.2464667465733137,3.7060009355017325,-1.164575272211913,-0.038740238546833505,0.6060064707173434,-0.9159608448448068,-3.395226615383065,-1.1760405688422135,-3.793163052068135,3.9155491134379705,0.9826629771767055,-2.1580820010662927,-1.1447782998396963,-0.28729152218327525,-1.8899203685771935,-0.7997087848297304,0.6779971948541234,-0.06442486284782485,-4.589278693024978,-1.625416579744657,-1.1543055073482709,-1.164575272211913,0.9803236142602324,-1.6998469819614666,-2.277018397976524,0.708153486556099,-1.7029449972065065,-1.9740587672980516,-1.4099605502378603,-0.6602714126948164,-0.4541182868124051,0.5760622970573859,-0.4674718240378659,0.2940916997273929
2016-02-29,-3.6370033330914704,-5.571639290115312,-1.5630770705285701,-2.6910300651535612,-2.5316945027522593,1.4669875311654852,-4.402510213099913,1.2352761660536775,-5.2065284060755905,0.4503674130609941,-3.7579909042100144,-0.061067334965886885,2.7715439176656895,2.547631558884931,-0.39123249168546387,2.7058409222853794,3.828507510690749,2.8358999017691007,-4.623923210048997,-12.79375346635814,-10.939826880976225,-9.001602714865557,-2.6910300651535612,2.5125253525972635,7.097055393390299,5.098186324615278,4.066682718913768,0.863140018631491,3.2903391577682872,4.620530744017062,2.92333045827352,0.14805767982187767,-6.952581483733168,-4.082497943142521,1.567727020935481
2016-03-31,-0.45624661480311596,-1.902833760275999,-0.457849020293281,-1.763867967020388,-1.2150305741289433,4.271048810095444,1.1973460066363206,-0.19448046121958817,-0.9319493685412195,-1.455720076103817,0.7785028597274489,-8.062716510607034,-9.813046498482665,-8.052587039449051,-2.488839810235585,-6.753479949558581,-5.236838061743721,-4.169417579711498,-8.662372784932618,-6.882345637307821,-8.333039930389655,-8.64131909257455,-1.763867967020388,-7.71779440718704,-7.284814629498658,-5.944635133297952,-5.349738530610024,-6.992909555177832,-9.289650008068186,-8.582314694345493,-7.524536224955406,-6.988907676346178,-8.058509178112804,-7.738711254937137,-9.102187503500257
2016-04-29,2.4318420710913324,4.218501670333153,-4.056753755768007,-0.2554516233986039,3.555664336449236,2.717628130364645,0.8856262107154947,6.793844646576581,2.9927210985368267,2.3376171720678323,-0.939792619763907,-2.7831276449290137,-3.268068467679415,-3.0301827437521776,-4.014602120717432,-2.461926994383521,-3.719415260968545,-3.5514415088724087,0.3258328605577435,4.428837590336852,2.6921771968161776,1.2311911687265793,-0.2554516233986039,0.4407734053644728,-0.42126037165820773,-0.574220106223766,1.3577905690982823,-1.2244136465600743,-0.9653072706350678,-2.0128840658972567,-1.4305434656460552,-2.5563163006520107,2.1488331001403864,-0.12966421149595286,-0.06334092175743981
2016-05-31,0.08893431870047971,0.7465435613647191,-2.6080325615296927,-3.879339131079246,1.0775285564952046,4.0326992407139555,-1.1958398280690592,4.828306357585605,-0.7600964617182475,0.948963332337018,-0.9358837322572084,-6.561865242554387,-4.425632673246409,-5.00355146975503,-0.19715789334830536,0.09934219446735228,0.38117766816421683,1.4512367938939115,-0.5667218771106355,-0.09454985056032761,0.7654100184993096,0.14579245475541078,-3.879339131079246,-0.5184057762854523,0.7310473709886044,1.8373840494211826,1.3812812207184062,-2.253733501155206,-2.2971295691954894,-1.9076849231428845,-1.2519119564322578,-0.8310780430002476,0.6178861590001506,-1.3322849943155486,-2.07627040128463
2016-06-30,-8.292668796749062,-8.452068854168244,3.0755694367202997,1.9089741575952102,-1.451386404170829,2.729654171038523,-3.818884391117629,2.6888641722621758,-2.3177582633344396,-9.486914054358753,10.378436073794408,-10.582728817575068,-19.13209971269385,-16.02903257268024,-6.783051608483633,-13.637032808009444,-10.751411373195602,-9.012658867314947,-15.051941783631372,-6.06984374995507,-13.248167289436669,-14.845101392021565,1.9089741575952102,-8.642478470439992,-16.829966193622433,-14.506055736283264,-11.018070192783206,-12.806436818750464,-17.760508672194373,-15.730310977599643,-14.45574087286054,-11.531926988099723,-13.960050564173795,-12.38963186961195,-11.108733992931224
2016-07-29,0.7357933784144849,1.9249442639765322,1.1873943533254916,-2.1646207911986366,1.6996849689644824,3.556364242522513,1.9641133574699459,-4.858531537727228,0.45064657722373014,0.37811653766034714,-1.4708100067369416,-3.685853380712464,-4.56716448860196,-5.051594349095507,-0.16179355705810816,-2.2906584062649293,-3.0986683941260664,-1.3493346474355916,-1.446954162354853,0.0716222293719904,0.2323004039687343,-0.8057304082337712,-2.1646207911986366,-0.797062402880139,-1.1279032637124256,-1.2027028006553853,-0.7861639565095448,-2.8858997939345583,-3.746315841514848,-4.106430762207983,-3.245600343756517,-2.512032743892776,-0.0831853514344077,-3.767522499280967,-1.9621260098503344
2016-08-31,1.756032336066801,2.786757262386595,2.2249330601357338,-2.7015614093786064,1.7471621265479902,2.3311503099975552,-0.7743798007154005,-1.7027251852401573,1.771523725208074,-5.3540819165677105,2.817783822360015,-10.034650427891487,-14.728670948872459,-16.344569039821618,-6.404388136803892,-5.869108832420559,-9.657363851811496,-8.86657195091468,-10.439061802762815,0.4640639524278935,-1.9885189306105195,-6.606540698760958,-2.7015614093786064,-12.511446019007476,-7.2154029869884,-12.676065267458318,-12.913475866369588,-14.75951010736947,-13.969436238963144,-16.908137122974875,-16.20707555715887,-11.94058638307337,-5.792240326379797,-9.728727044746003,-12.874855898277833
2016-09-30,-2.464518436240137,-3.2950445099554835,1.135728138546492,-3.5201928279046166,-1.4209410456393539,7.681641802064455,-2.0476335301009625,-1.8674934585272742,-4.015868711178841,0.8246276311284279,1.6137383949355903,-4.742048203992268,-4.648632231344651,-3.7432047638107186,-4.164831090291179,-2.9634072428030183,-1.9422728581063096,-2.3638662788887026,-0.9448466442928415,-4.034080414712813,-5.26953082372948,-3.4210663516238413,-3.5201928279046166,0.08630962683327285,-1.0817426453830676,1.7783803484700977,0.8313474437121651,0.768170581399485,-1.1818148104704456,0.5431313755073793,0.595208330351576,0.8289121468538099,-5.9661658882788995,-2.4106798470837645,-0.3595824084789951
2016-10-31,-1.854117819066481,-0.16981768885895868,1.201731039881476,-3.410875717768034,1.9126985822454883,10.429783812459764,0.04263253981735617,-0.453522467732872,0.9492698976795647,-2.285364185193107,4.867854123323726,-9.951045783376026,-9.951538647284123,-10.67693598578236,-5.5457367257155035,-2.786553662209902,-4.353064811648583,-5.839368320013055,-4.184018480230514,-0.5171654700620872,-1.5123359345632723,-2.726770557662677,-3.410875717768034,-1.45638979224875,-2.8355069812869016,-4.725350944419002,-3.8263291362285985,-5.768079957463346,-7.0244812132172125,-7.633407382048956,-7.2376992218733545,-5.2767978943907,-3.370296232807186,-4.628846941809754,-7.093381072082176
2016-11-30,1.5401836184910989,0.4736585946078919,4.642893706152447,-0.06846536950932111,-1.7315023371080802,-2.7263022125786254,-3.2624705395586546,-3.3059753668892187,-0.5963882029357641,-1.2680666493836916,3.548159181026489,-12.022707375528462,-13.381627943315976,-12.42904402022765,-5.5710596036116735,-2.337352238913054,-0.41005571182950756,-4.221215221444247,-6.276286720646515,-3.7462686075953333,-6.0383399985285955,-5.352001046550128,-0.06846536950932111,-13.730592459509392,-2.5510111541910563,-3.3735499015725603,-9.518963842825888,-16.046860910392788,-11.244403355383893,-11.129091981079542,-14.458279957278602,-8.247756880597283,-5.883617168499895,-3.0622161829566124,-6.911006107763385
2016-12-30,-0.46099193224538026,-0.103368490644179,3.498087056632575,4.230749191665198,2.4002110773358343,-3.3195265285360525,-0.408412071826948,0.9033866230588199,0.08761265296400336,-4.722718009974616,7.114443668901462,-9.291677703617156,-11.650140416384405,-12.441738052177278,-6.296525818399346,-2.947809666419998,-4.559495559553322,-4.619502633301371,-4.654525442127052,2.5607120064072055,1.0783973756892984,-1.890820316356044,4.230749191665198,-11.307135586436308,-8.455043779146141,-9.29506584586243,-10.0955188032802,-14.01153130662031,-11.746345844846438,-12.519526147382841,-13.358745384783427,-6.0182389041814375,2.0459347371804895,-5.768954608638785,-4.650280204585114
2017-01-26,2.040469321972159,2.639276663882449,2.8709149571154415,-1.6523238807443583,2.692882065269429,7.075899303019038,-3.4941878736618373,5.40355044455339,-1.5597336261236696,3.027566225159376,4.554214669864115,-12.426568835809455,-8.132906441598315,-9.297617134169863,2.8038701432811965,4.169364978760544,3.4400713581687654,4.354692420449749,-0.006758336135674529,0.8178529037185771,1.3422807806764394,1.3239537408152708,-1.6523238807443583,2.7258892241229877,0.69494512361341,2.5081948477565934,3.7674418318464724,-3.1645482107046337,-3.687269346487366,-3.2693342171129793,-2.912540779859109,-3.1305265453812208,-0.6182331464915553,-1.4674933280239322,-2.684253871910585
2017-02-28,9.377909461255788,9.047392324261022,-0.4324165209518395,-1.0376495542491557,1.8576507179658424,4.4802928693580375,0.8282637642001246,10.42700084099038,0.05770245871742562,8.575962951257264,-1.7760322115500302,-8.087299908770785,-4.0937711216168235,-5.737306702215021,2.2526752611159386,2.100867786649292,1.4467239710146265,1.1683329094916726,1.5150519993120508,1.691918075741291,1.50845975295765,1.5356752611529374,-1.0376495542491557,1.209177601910163,2.061932961736016,-0.02387548841778549,1.4087999891473784,-0.6776173551324902,-1.6489163391168515,-2.3135437726843366,-2.275454667094675,0.16775573859644163,-1.271527421621706,0.6575715033546539,-0.3437375407546995
2017-03-31,5.750966132630548,5.516550470135803,0.3225606039467277,1.4408009168497113,1.645237071862215,0.7942165848305279,1.9488030703761563,7.174135401584296,1.9710654800416132,2.103263005900334,1.7046918301723912,-6.965995915384418,-5.648448255203145,-6.752713253328128,-4.894875547072757,-3.2251280490976586,-4.536850185190052,-5.8028855531257095,-1.4435745697312146,0.9923986820867132,1.63735948910324,0.6616565674063286,1.4408009168497113,-5.895082831634518,-2.3559262070791664,-5.241387354422466,-6.291942880504939,-6.20370373252125,-6.10918180110628,-7.5289709660988215,-7.590009502839629,-3.919538992176731,0.341137124600168,-0.1712073407028165,-4.1987758589441615
2017-04-28,1.6499928086248463,3.0663661535655313,-1.3828352200353131,0.27704119055785115,3.756819851966098,6.398748095824658,2.632111138454657,6.739519157027727,2.5106497542840827,-1.4503491959186776,-0.16065280752809544,-5.902388312578214,-6.646581361026446,-6.754269435472369,-4.949925570700586,-4.868116713074232,-5.637361031721102,-5.2007406927175985,-3.249068326702793,0.7176738505518891,-0.0872192685170489,-1.5915314591165728,0.27704119055785115,-6.01047225435395,-6.074719465076519,-6.7979915087340474,-6.51620227746417,-3.933385229320156,-6.320872077302602,-5.973777173479949,-5.110258320176568,-3.657004994957203,0.5296844475128178,-2.806122964065485,-4.388420956065996
2017-05-31,-6.052234047652086,-8.916708632350922,1.9792102548089552,2.462259279834633,-7.086076067336272,-1.3991584546342277,-7.281438680813131,4.224039460172089,-8.497062267653122,-2.9092843676649123,3.668002245510297,6.280884800444866,2.182670093658122,4.727909000910438,4.528869171377129,0.5478352770867283,2.41140526242057,2.4198033088473214,-4.308490180439681,-10.756828278246894,-11.153037192645794,-8.715334064865015,2.462259279834633,2.583149193255549,-0.7527847091197837,0.9655394330720197,1.6750778213723851,2.0080098159703907,0.10014531606447932,1.588097934174205,1.8429908369496806,1.3131321848391253,-11.643044169813441,-4.880393203171797,-1.7839523098466599
2017-06-30,-0.4864978129740052,2.9656912003627403,5.841076479052273,3.853641471560297,6.119216167889608,-8.26574505631305,5.226422866044536,-1.3876609336768915,5.994132605431391,-6.860135069810346,6.532215336097218,-2.135527654461958,-6.6273307846698355,-5.75591856472352,-5.449297350083615,-5.288746385960205,-4.736944459506836,-4.669804273109557,1.6730858998789626,7.877973240028205,5.253567060040055,2.581008502555231,3.853641471560297,-9.279120706158716,-7.6046302760913065,-8.247332897597744,-8.247529065774028,-8.693600482568959,-7.3035832148855695,-7.243517269626384,-7.604709306257437,-0.10549944721998056,3.3455892251750603,0.6610198040029698,1.525875112522239
2017-07-31,-1.8263826325629815,-2.3333999900978375,0.7470961111563169,-6.430857313164535,-1.9294552911646772,7.006825258344778,-3.1485559672376775,0.33814075096308094,-2.8773895605713067,4.420177033206633,-2.0365439994177446,-3.05150672780838,-3.0540237168413626,-1.6039920081626797,4.274977849403223,0.2571825064692753,3.541584420702083,2.82006457394081,-4.223269993404056,-2.434894333415487,-4.925957384344144,-5.195087248075492,-6.430857313164535,7.511143733385176,3.494375105814033,5.9090639376549206,6.424334056937627,3.160171060591414,-0.2607716179408923,1.413196954387216,2.32905470142198,-1.4829906829260282,-5.855425943843832,-4.223765590377993,-3.0569268017865263
2017-08-31,-2.572836661715604,-0.267457278150126,-0.32693467236514,-1.13820201787696,1.2717119584122387,2.135160807408838,-2.3193511817063053,0.42257136571045595,-0.17515520322016392,-3.876371324849999,-2.4635098414087784,-3.621023913345808,-7.5503851078004995,-6.1162793725657005,-6.021684310975203,-7.452921306876683,-7.359038279879796,-6.608492246710804,-5.504012975773953,-1.4284230752013107,-3.5653752768923903,-4.376103016689095,-1.13820201787696,-2.4098533025116193,-4.5842233244311315,-3.3276642321901657,-3.1949948535128585,-3.0009591338414983,-7.148337142603692,-6.099894925705447,-4.439803948608492,-6.2937896666947495,-3.593720000390902,-5.139263517743095,-5.917289565813457
2017-09-29,-0.6772968521303732,-0.5430427441536538,-2.051551007495046,0.427632131031527,-0.5218743778015785,11.561443758436454,-2.2686109778247197,12.036167791852504,-3.176730027497975,9.521991121971501,-1.5538217617396128,-3.1658197179267127,-8.412218965603095,-6.175696542791463,0.802093903332191,-11.515675812558703,-8.785983517219867,-3.1581105573030586,-8.309116964251501,-4.349253461777829,-7.166982921374672,-8.99130300547545,0.427632131031527,3.028203711520303,-7.528179900152355,-5.572136233917178,-1.4488471874856572,1.924880826058695,-7.651260328675533,-5.3430667809669306,-1.938473448380914,-3.483161853884489,-10.504931113099518,-9.56373482280861,-8.16191505913881
2017-10-31,0.3692918736228289,-0.16082548099393515,0.3474776220150837,3.450392689991668,-1.891092008729016,-2.4514285529399107,-1.4980226393899385,0.04737538950321803,-2.0819043710375196,-0.21578741205351354,4.850503190528577,-5.233018492854524,-6.491516075638557,-4.88254401333604,-3.772050531171258,-3.1152237200785535,-0.425976532597862,-1.6226265936590585,-0.9216702965194695,-0.5669310717529747,-1.3108108974645556,-0.6046596919458785,3.450392689991668,-6.563390738613868,-6.8863829001372165,-3.727722112037594,-5.520657652269657,-8.148304557906293,-7.117509308536613,-5.864137370866217,-7.024738538744469,-3.468844941935467,-3.2806327246074543,-0.7651936882303587,-1.1485460140024342
2017-11-30,5.081784523367169,1.9512396266180645,0.9692875242578745,-1.1598921202977654,-6.812205379984928,3.8658821371465715,0.962699302384753,4.490288029604994,-0.3530851458397041,6.363714052915511,1.1425064609564695,-0.4841732447204603,0.45102268373092896,0.3150599642663782,0.625838508993611,1.8636663898611323,0.8396865634480383,0.09263804668584544,-1.100041007664826,-3.251203697987264,-4.26224457047971,-2.3760847093973783,-1.1598921202977654,1.8821973143159199,2.2221878084796858,2.2188344723204825,2.1758925246672884,0.17600404773939216,-0.4789733891576084,-0.604332811663763,-0.5240275160636753,-0.6582432915719193,-3.0346140803868478,-0.5719741970738078,-0.142743746041722
