No,code,name,ipo_date,industry_zx,industry_sw,MKT_CAP_FLOAT,is_open1,PCT_CHG_NM,EP,EPcut,BP,SP,NCFP,OCFP,DP,G/PE,Sales_G_q,Profit_G_q,OCF_G_q,ROE_G_q,ROE_q,ROE_ttm,ROA_q,ROA_ttm,grossprofitmargin_q,grossprofitmargin_ttm,assetturnover_ttm,financial_leverage,debtequityratio,cashratio,currentratio,ln_capital,return_1m,wgt_return_1m,exp_wgt_return_1m,std_1m,return_3m,wgt_return_3m,exp_wgt_return_3m,std_3m,return_6m,wgt_return_6m,exp_wgt_return_6m,std_6m,return_12m,wgt_return_12m,exp_wgt_return_12m,std_12m,turn_1m,bias_turn_1m,turn_3m,bias_turn_3m,turn_6m,bias_turn_6m,turn_12m,bias_turn_12m,beta,HAlpha,DIF,DEA,MACD,RSI,PSY,BIAS,LNCAP_barra,MIDCAP_barra,BETA_barra,HSIGMA_barra,HALPHA_barra,DASTD_barra,CMRA_barra,STOM_barra,STOQ_barra,STOA_barra,RSTR_barra,MLEV_barra,BLEV_barra,DTOA_barra,BTOP_barra,ETOP_barra,CETOP_barra
1,000001.SZ,平安银行,1991-04-03,J66货币金融服务,J66货币金融服务,6858383.4194,True,-0.0155339805825243,,,0.13837940426031875,0.1440166241228624,2.913720247387089,1.4841714033190347,,,1.0135897626051964,0.22403802850296514,-0.09749177270779891,0.11031097879259115,-0.24266331751353543,-0.28442110430919487,,0.09036974850298078,,,0.0904934795465116,0.10656832331646703,0.1094041021386007,,,8.22352447208276,-0.2545883692681296,-0.30004718370583133,-0.1425368444411888,0.029980364896779826,-0.12156765002351318,-0.06317430432792515,-0.18321432011310645,0.21092755796333004,-0.02473356800323964,-0.008766944253632846,-0.13534024107836137,0.35456371406840975,0.09544939949850297,0.019339389223495027,-0.12087347554818877,0.6911882353047135,-0.05213967260809759,-0.36943892795139205,-0.03558987113016155,-0.38510711361450983,0.013138776604301022,-0.39432631297771725,0.12118735296546197,-0.11850552461423326,0.39185044816835674,1.518252023116069,-0.5249588838777166,3.2681186391531796,-2.1459159097666776,-0.45590143075145073,0.6609342565003846,-0.29723140974081974,8.22352447208276,0.09775676330681718,2.9151965334058287,0.9444157211235824,0.007909349792097798,0.40006480362213265,-0.027969863519881392,1.0252931773912746,1.1244672140424066,1.6489659298020967,-0.15490630168442762,,,0.15663328234740398,0.13837940426031875,,1.4841714033190347
2,000010.SZ,美丽生态,1995-10-27,C35专用设备制造业,C35专用设备制造业,264678.3541,True,0.0471063257065949,,,-1.1534194412021488,-0.7149892410588875,-0.19142511973160412,-0.3433630598057366,,,-0.41343959166816263,-1.3946370518197804,-2.138694614060683,-1.9034789719005931,-0.6925360092117459,-0.9356128190009793,,-1.1528983399477235,,,-0.5944337248123682,-0.6522593233983079,-0.6549662741228579,,,-0.021036118878036133,-0.36319348736492807,1.8618638430727585,1.8054633131915472,1.0538029572887126,1.5517068074196685,1.0487308773110606,1.754836421723655,0.6924680930509836,-0.8653154279399657,-0.4156286517013346,1.3122655173487066,0.5604477079297565,-1.0557818018770773,0.1885626384486975,0.9145873158077633,0.799527437524418,0.16684829945647733,-0.07146626601576224,-0.25261902175323714,-0.4130495714334808,-0.30427800266771565,-0.5487015510110236,0.13005341077522672,-0.05641839312023232,1.137779411981525,-2.743603475207748,1.6544614747064346,1.2375134854419667,0.7564221850603507,0.48232685567269157,-2.422761105795587,0.7705694196323123,-0.021036118878036133,-0.6056266852272779,-2.928408500005539,0.25298428609722734,0.06976822324535756,1.0404048691417183,0.3557653187591469,0.4070936059258428,0.1410637158175606,0.2463908521516372,-0.707697079150295,,,-0.7941382113690736,-1.1534194412021488,,-0.3433630598057366
3,000016.SZ,深康佳Ａ,1992-03-27,C39计算机、通信和其他电子设备制造业,C39计算机、通信和其他电子设备制造业,277760.6265,True,0.127659574468085,,,2.687087177987311,3.297911662443519,-0.527736543458763,2.734242867966722,,,-0.9095429810938271,0.1873011857409716,-0.19828235777668943,0.03759486776463982,-0.2921483034410432,-0.3040609061201584,,-0.6505897022610907,,,1.5704751609447858,2.3002469286929257,2.3131594865808673,,,-0.10772152632197701,-2.753397887509217,-1.4230551922985994,-1.334272056719585,-1.1770385929113278,-0.2786782508518869,-1.0923623943047331,-1.2579268890412056,-1.0985293790386164,-0.8874169511967145,-0.9715109241006271,-1.2264310474811317,-1.1695273954798058,-0.4852739221710978,-0.15226635651745457,-1.1695007524244077,-0.9822318907215624,-0.09816376786109138,1.1396964928638482,-1.0622562186539766,-0.04292348353653536,-1.0760619641710865,0.02086412327860348,-0.9517197156443074,0.8088954951963817,-0.22828885582577105,-0.7541298526310986,-1.1632462920397408,-0.5628170834289805,-1.3474451842194057,-2.853557367243917,-1.1670708470282471,-1.5270437495633344,-0.10772152632197701,-0.25630096081434406,-0.10252851422130216,-1.812285515101235,-0.5402114437928184,-1.1520625916046319,-0.23393085041754275,-0.17538125285110456,-0.795597089941405,-0.5103316155841252,-0.038073868193990223,,,2.02302068615891,2.687087177987311,,2.734242867966722
4,000017.SZ,深中华A,1992-03-31,C37铁路、船舶、航空航天和其他运输设备制造业,C37铁路、船舶、航空航天和其他运输设备制造业,195419.5316,True,0.42026825633383,,,-1.397901625987056,-0.6562890258161576,0.2657882587290385,0.4177888922793005,,,-0.8465443225432417,1.851827572003227,0.7572751152628819,0.04908824749647098,3.3971003029383007,3.5186483165065363,,0.6813761696539139,,,2.917064933217442,2.723804924028516,2.7322052293633874,,,-0.27448273239030707,-0.7746947187568778,-1.0590029940231431,-0.9301872387092512,-1.405172654989735,-1.1801406682253746,-1.5587603378533055,-1.446583698156686,-0.9868065338799185,-0.2466628102017322,-1.1657880604291782,-1.5566795331507985,-0.39355412134930673,0.05640733644602818,-1.2490973096791838,-1.5011321132162492,-1.3432440873944493,-1.7815095059075114,-0.662946892547758,-1.8813531026981605,-1.0592534189306022,-1.5112149973720477,-0.26456297629463726,-1.5443674092501687,-0.04876158931039782,0.5316772362924306,-3.914791616658663,-0.7382592225060942,-0.6316576614959422,-0.3373924897800494,-0.03697925816385867,0.19535364979346945,-0.6674902643797399,-0.27448273239030707,-0.1374219731651459,-3.5765034004567773,-1.6466715938146308,-0.5314492046352529,-0.8144961454382571,-0.4539649331893645,-2.1003140768741457,-2.216587691959071,-2.1815968554713434,-0.8491112636551043,,,2.1500585204387384,-1.397901625987056,,0.4177888922793005
5,000019.SZ,深粮控股,1992-10-12,C15酒、饮料和精制茶制造业,C15酒、饮料和精制茶制造业,201045.1373,True,0.1600000000000001,,,0.547317863040953,-0.08755690494742734,0.7374711527066516,-0.04656431416721233,,,-1.790194283299848,-1.7071104556492591,1.3023039241059902,-1.5930745266958621,-1.2239373289859128,-1.4857179806980279,,-1.9580526872171733,,,-1.0375226512232574,-0.009159773665985197,-0.004725186331551098,,,0.09799724274250853,0.6633035111501008,0.08330198150464055,1.1180499360002725,-0.04342119859181231,0.7741495533486271,-0.7106016361879938,0.10178462269242959,-0.9056558508375832,0.0453511615599495,-0.9240044784087769,-0.4768511488705664,-0.526643230029233,-0.12424944513279525,-1.0138685936687208,-0.8381301401258953,-0.7440315686325383,-0.8686870801956881,0.8392960096828356,-1.126431926878635,0.14096869948022894,-0.9089153696032757,0.8550667842634276,-1.1376167244875364,0.6712505221660324,0.5223573093068069,-0.38451779421455456,-0.22145383063613294,-0.5085244115473565,0.6537294295897217,0.6119014049108831,-0.39964312984484734,1.0826188681216704,0.09799724274250853,-0.21312822108399013,-0.16731311227645188,-0.9207743852709944,0.8712906531727017,-0.28214878030974394,-1.337985188942076,-0.48454649378936937,-0.8943842301656859,-0.7139242065467459,0.21297105102161942,,,0.24378293294210945,0.547317863040953,,-0.04656431416721233
6,000021.SZ,深科技,1994-02-02,C39计算机、通信和其他电子设备制造业,C39计算机、通信和其他电子设备制造业,843412.9792,True,-0.0030395136778117,,,1.1162370024161559,2.9608369054057113,-0.4469665108254351,0.17906520692428043,,,-0.9083014455694458,1.9291582851890536,-0.14906558766418657,-1.891618469906208,-0.025788636176907864,-1.0081450256035047,,-1.1070325627696909,,,1.4282846192943919,1.4161932165029667,1.4205687163058707,,,0.1684856445542477,-0.1768434826193603,-0.18383919962149203,-0.5019994143663957,0.16928139942278247,0.2885892514795734,-0.3868391843591071,-0.5241274424225358,-0.7231191859669606,-0.5656466014925202,-0.6584419755887608,-0.5273402304122963,-0.9498270073878429,-0.9379498618763207,-1.0387589242641961,-0.6321103158633367,-1.1930229970743136,-0.654255352991352,1.2068756564002343,-0.8618611458060342,0.9043110462670068,-1.0832160009430076,0.36342046323910554,-1.2649252243027171,0.08330899863186747,-0.7890106365291398,0.828773084525397,0.15550850079702444,0.5491292693551417,-1.0512144175884885,-0.29599479952486374,-1.3881748873136042,-0.6139404492995914,0.1684856445542477,-0.5976581329425347,0.16543577253528696,-1.646968754707084,-1.001013113862121,-0.951203269329826,-1.6001167607764737,-0.593437286139098,-0.6872453076991907,-1.255511371990492,-0.4496885982186492,,,1.4883161578876924,1.1162370024161559,,0.17906520692428043
7,000025.SZ,特力Ａ,1993-06-21,F51批发业,F51批发业,186645.6203,True,0.1577464788732394,,,-1.2993656808626446,-1.8056795324035457,-0.4909141025771633,0.046139776238009,,,-0.26275277823978566,2.2672569539734293,-0.2855929363823997,0.6548443530285867,-0.12472964343066706,-0.016558282098046075,,-0.1928876315107188,,,-1.3780309656535137,0.9823992668422872,0.9936208965847184,,,-0.22037323274609466,-0.44783466346203415,-0.8907632265438243,-0.06044023613781073,-0.7649198905205425,-1.1989227440514636,-1.1942602471953154,-0.7211297001695025,-0.49190379832493253,0.340657190751916,0.7274230663930984,-0.7348866554089705,1.1283494298163086,0.8419700981484303,-0.27952535342484613,-0.58343997751159,0.610905691361121,-1.423020111172226,-0.3049262881909446,-1.2582368700544435,-0.11530859635677043,-0.6340384160081479,1.8400965006825827,-1.0796341428942557,1.372187607603104,-0.25233931541342486,-1.6404280337161712,-0.7023814897135303,-0.856057971717808,0.346523593703893,0.1775415884641484,-0.846653773335153,0.13390879156008173,-0.22037323274609466,0.6510835173668641,-0.7980741200224462,0.008938737719311592,0.6087548771183726,0.6396726902436342,1.4132018877114687,-1.5975866137875274,-1.274437464322149,-0.9791980780376887,0.6249899134563274,,,0.9177330983782757,-1.2993656808626446,,0.046139776238009
8,000026.SZ,飞亚达,1993-06-03,F52零售业,F52零售业,267831.388,True,0.2280501710376283,,,0.2742592199205689,-0.04496986822414487,0.5680628448187766,-0.1210426746121361,,,0.5539318182272887,0.3238321862625596,0.3785723393625175,0.4511134545130517,0.3513682638518626,0.23866584438669106,,0.17437706808779035,,,-0.6722392004995492,-0.20179655904637459,-0.16358709137180125,,,-0.07913298846612073,-0.9794320320224211,-0.9154162492724341,-0.5681962960248018,-0.47394202091807625,-0.13216180635224278,-0.5072483770893079,-0.821278188044733,0.04435235047453099,0.402453549465409,-0.5918417061312176,-0.750147770846729,-0.6859572574108734,-0.3755222978879018,-0.6753965089932951,-0.6892128426019022,-1.165720425286081,-0.7504952611545561,-1.2000101398516598,-0.5654808163316343,-1.027217933581591,-0.6858620197189834,-1.3737751006848873,-0.290750926295898,-1.4283942717672906,-0.28488090643655295,1.9001213304948814,-0.5722879601714365,-0.108600199178223,-0.9946481590541314,-0.7013752519475573,-1.9973503316845198,-0.7172895838756915,-0.07913298846612073,-0.03801160560283444,1.34198705013441,-0.6364769707345329,-0.24437195600894746,-0.5131136158647573,-0.20706589217976093,-0.5428604404287485,-0.2308975215341571,0.19040007323039645,0.13388674064567524,,,0.1645359667564974,0.2742592199205689,,-0.1210426746121361
9,000027.SZ,深圳能源,1993-09-03,D44电力、热力生产和供应业,D44电力、热力生产和供应业,622927.4838,True,0.0896656534954407,,,2.171101863486879,0.1684909498275586,0.6179505290205004,0.7528300262090741,,,0.34015414596980065,0.30013470167911654,0.30261049372761284,0.48733713853041755,0.24144672854739566,-0.060915328683345586,,0.37581738522553076,,,-0.17176812768498276,-0.9973843305289006,-1.0012429194956292,,,0.058941882147993875,0.057518527952435436,-0.26522479883477573,-0.2943270836517938,-0.19221412386845363,-0.10862890593230923,-0.19167695184972477,-0.2951711353135073,-0.46196487391667984,0.23477256097892904,-0.12556009831560336,-0.24886436553588545,-0.6072510180010032,0.1831606875413504,-0.20986809723900554,-0.2433261891147738,-0.9761538868814672,-0.14507569261722075,0.31532773325016883,-0.03267905464280231,0.4899485201531507,0.1029313054267628,1.108886037620703,0.029820881639904886,0.9441993652177685,-0.32704266758971445,-0.46261314966592265,0.23636518104134027,0.39938903937395626,-0.448785333470139,0.23501746251577008,0.0759106344127326,-0.07449288214639047,0.058941882147993875,-0.8651209666103225,-0.6548290244803626,-1.4027374550125216,-0.08269475935832923,-0.72922647061896,-0.3451219829835708,0.30356545196438006,0.46435264573179114,0.42852858876092353,0.35985500946271604,,,-0.5580440451300228,2.171101863486879,,0.7528300262090741
10,000028.SZ,国药一致,1993-08-09,F51批发业,F51批发业,1131319.7882,True,0.038569706709522,,,-0.7988332893624608,0.6591231629032022,0.2086950637966,-0.3337526870113728,,,0.2114470658500391,0.4582293873683686,-1.2406931336407043,-0.6730473774983,0.6882612756525909,1.3016723391860743,,0.4151034001664913,,,1.5270001259376798,-0.3381463301696451,-0.3402287162425262,,,0.22772875927719324,-0.3877178622763554,-0.20057117335865673,0.03244329139635102,-0.0750834591233136,0.9493879857082558,-0.27436776604404234,-0.3044737045041352,0.017223528904374043,-0.27269696509613445,-0.4809899410056707,-0.36771479542794605,0.40218915260991234,0.1235344848803512,-0.47258806111564033,-0.38976453050623716,-0.16736071413064812,-0.674248703454122,-0.9492408741240165,-0.4616895196431978,-0.7984516368410475,-0.45836484740373157,-0.7583363299523401,-0.46925099222377387,-1.3200002404131304,-0.33258716967683233,-0.46734861253126514,1.8966848429720018,1.7464250081912283,-1.7227156212067825,-0.5793513406833715,-2.03752730942386,-0.1052188028351507,0.22772875927719324,-0.059621141275882826,-1.5942409796320305,0.26593346702407233,0.05184941735655294,0.05782678800283966,-0.37553985851881405,-1.422126482180543,-1.0245900115149746,-1.0992691203540945,0.2633018283298269,,,0.07247671553338239,-0.7988332893624608,,-0.3337526870113728
