,stock_wt,industry,sec_name,mkt_cap_float,turn,amt,close
000039.SZ,0.00781430596483469,C33金属制品业,中集集团,1839597.1123,0.0075349999999999,13850.5093,14.59
000060.SZ,0.010146934611053999,C32有色金属冶炼和压延加工业,中金岭南,2324273.3404,0.010808,25186.91599,10.51
000061.SZ,0.00758104310021276,L72商务服务业,农产品,2075506.7529,0.00248,5153.66129,12.27
000156.SZ,0.0019244186331309314,R87广播、电视、电影和录音制作业,华数传媒,1049440.5268,0.0083109999999999,8715.295170000001,19.19
000400.SZ,0.006006518764014725,C38电气机械和器材制造业,许继电气,1130504.7901,0.020429,23484.22751,15.33
000581.SZ,0.006589675925569553,C36汽车制造业,威孚高科,1540817.5604,0.005644,8699.66144,18.42
000728.SZ,0.01498713905195907,J67资本市场服务,国元证券,3287903.4,0.005561,18333.454810000003,16.74
000778.SZ,0.008105884545612105,C33金属制品业,新兴铸管,1854253.5231,0.005481,10201.10379,5.09
000800.SZ,0.007872621680990172,C36汽车制造业,一汽解放,1777398.3842,0.005091,9040.77058,12.59
000876.SZ,0.011488196082630103,C13农副食品加工业,新希望,2879360.9814,0.012513,36193.4234,16.66
000895.SZ,0.014345666174248761,C13农副食品加工业,双汇发展,3742051.3286,0.012626,48265.29644,20.59
002038.SZ,0.0067063073578805185,C27医药制造业,双鹭药业,1604601.5242,0.0223769999999999,35752.002720000004,28.3
002129.SZ,0.007930937397145656,C38电气机械和器材制造业,TCL中环,,,0.0,8.29
002202.SZ,0.017611346278955792,C34通用设备制造业,金风科技,3402191.7814,0.007451,25345.37036,15.77
002241.SZ,0.016095137658913242,C39计算机、通信和其他电子设备制造业,歌尔股份,3635756.2389,0.00803,29436.25136,28.67
002294.SZ,0.006064834480170206,C27医药制造业,信立泰,1285704.0,0.005056,6505.12594,28.0
002415.SZ,0.025833862256878865,C39计算机、通信和其他电子设备制造业,海康威视,9615119.5499,0.002012,19350.43992,30.47
600018.SH,0.012362931824962346,G55水上运输业,上港集团,11172793.2082,0.000403,4506.4246,4.91
600060.SH,0.008980620287944345,C39计算机、通信和其他电子设备制造业,海信视像,2208716.3027,0.008878,19706.8215,16.88
600066.SH,0.0060992407527019395,C36汽车制造业,宇通客车,3904046.1414,0.012405,48375.9278,20.51
600111.SH,0.008665132263543186,C32有色金属冶炼和压延加工业,北方稀土,2980392.0209,0.0222489999999999,66285.2061,13.43
600118.SH,0.014462297606559725,C39计算机、通信和其他电子设备制造业,中国卫星,3818257.4169,0.005504,21027.98,32.29
600150.SH,0.011896406095718483,C37铁路、船舶、航空航天和其他运输设备制造业,中国船舶,3129705.0651,0.004304,13520.1959,22.71
600252.SH,0.009388830301032726,C27医药制造业,中恒集团,1605285.221,0.004352,6996.0568,4.68
