,stock_wt,industry,sec_name,mkt_cap_float,turn,amt,close
000009.SZ,0.015207132847172993,S91综合,中国宝安,,,0.0,10.21
000039.SZ,0.013452463672499188,C33金属制品业,中集集团,1553792.9691,0.0029449999999999,4569.716640000001,12.62
000156.SZ,0.002339558899565076,R87广播、电视、电影和录音制作业,华数传媒,196028.4062,0.042495,8352.93003,27.88
000400.SZ,0.014037353397390455,C38电气机械和器材制造业,许继电气,1122898.3852,0.016705,18631.35931,28.34
000423.SZ,0.020471140371194414,C27医药制造业,东阿阿胶,2058768.8989,0.005695,11672.09649,31.49
000568.SZ,0.014037353397390455,C15酒、饮料和精制茶制造业,泸州老窖,2215202.581,0.003069,6804.42588,15.82
000596.SZ,0.002924448624456345,C15酒、饮料和精制茶制造业,古井贡酒,695848.7674,0.003918,2728.81396,18.14
000598.SZ,0.009943125323151572,D46水的生产和供应业,兴蓉环境,780461.0058,0.00683,5336.42882,4.51
000776.SZ,0.024454239397703956,J67资本市场服务,广发证券,5990322.9616,0.0034939999999999,20914.44768,10.12
000826.SZ,0.012867573947607916,N77生态保护和环境治理业,启迪环境,1780167.5054,0.004547,8119.93613,21.89
000839.SZ,0.007018676698695227,I63电信、广播电视和卫星传输服务,国安股份,1007968.6525,0.003457,3488.5325900000003,6.43
000869.SZ,0.004094228074238883,C15酒、饮料和精制茶制造业,张裕Ａ,1143174.6768,0.0020269999999999,2323.80648,25.21
000895.SZ,0.02865959651967218,C13农副食品加工业,双汇发展,4152595.5846,0.003418,14119.632199999998,34.27
000963.SZ,0.012282684222716648,F52零售业,华东医药,1376471.972,0.004308,5891.84593,49.17
002007.SZ,0.008773345873369035,C27医药制造业,华兰生物,1426477.0989,0.00558,7962.95476,24.76
002051.SZ,0.004094228074238883,E48土木工程建筑业,中工国际,1222633.3792,0.002903,3549.46665,16.0
002065.SZ,0.015792022572064263,I65软件和信息技术服务业,东华软件,2646889.4645,0.008793,23235.94673,40.08
002106.SZ,0.00526400752402142,C39计算机、通信和其他电子设备制造业,莱宝高科,706718.7005,0.009366,6645.5947,10.5
002236.SZ,0.019886250646303144,C39计算机、通信和其他电子设备制造业,大华股份,1689990.1224,0.020615,34286.25011,26.81
002269.SZ,0.002339558899565076,C18纺织服装、服饰业,美邦服饰,871335.0,0.002933,2576.1396,8.67
002344.SZ,0.007018676698695227,L72商务服务业,海宁皮城,1384271.8785,0.00771,10681.34126,12.57
002385.SZ,0.01052801504804284,C13农副食品加工业,大北农,1027899.9032,0.003784,3890.43183,11.22
002415.SZ,0.02807470679478091,C39计算机、通信和其他电子设备制造业,海康威视,5478279.6166,0.001872,10236.15922,18.02
002431.SZ,0.0035093383493476136,E48土木工程建筑业,棕榈股份,453014.0039,0.004469,2022.27828,17.66
002500.SZ,0.008188456148477767,J67资本市场服务,山西证券,1612665.6,0.003905,6297.36992,6.72
002570.SZ,0.01052801504804284,C14食品制造业,贝因美,1387563.8497,0.008785,12158.20157,13.61
002603.SZ,0.004094228074238883,C27医药制造业,以岭药业,259415.0,0.013909,3592.55606,30.7
002653.SZ,0.004679117799130152,C27医药制造业,海思科,322450.254,0.007343,2367.00699,18.05
002673.SZ,0.004679117799130152,J67资本市场服务,西部证券,763248.432,0.005314,4062.58375,11.1
600018.SH,0.025735147895215832,G55水上运输业,上港集团,10217075.6629,0.000914,9356.8192,4.49
600060.SH,0.009943125323151572,C39计算机、通信和其他电子设备制造业,海信视像,1368671.3582,0.009598,13135.171599999998,10.46
600068.SH,0.01052801504804284,E48土木工程建筑业,葛洲坝(退),1339184.2472,0.0016339999999999,2199.4508,3.84
600096.SH,0.004094228074238883,C26化学原料和化学制品制造业,云天化,373746.0112,0.0080369999999999,3006.1941,7.17
600100.SH,0.014622243122281725,C39计算机、通信和其他电子设备制造业,同方股份,,,0.0,8.6
600109.SH,0.01169779449782538,J67资本市场服务,国金证券,2528616.1057,0.03812,96200.0,19.54
600115.SH,0.007603566423586497,G56航空运输业,中国东航,1813255.8294,0.000753,1369.6361000000002,2.33
600160.SH,0.00526400752402142,C26化学原料和化学制品制造业,巨化股份,969184.1615,0.012189,11764.1313,5.41
600256.SH,0.025735147895215832,S91综合,广汇能源,2184019.9092,0.038638,85871.0885,7.17
600271.SH,0.012867573947607916,C39计算机、通信和其他电子设备制造业,航天信息,1847723.4,0.015549,28739.3522,20.01
600276.SH,0.027489817069889642,C27医药制造业,恒瑞医药,4846332.0876,0.001383,6704.1942,32.39
600309.SH,0.02164091982097695,C26化学原料和化学制品制造业,万华化学,3643534.0032,0.003005,10922.4615,16.85
600436.SH,0.007603566423586497,C27医药制造业,片仔癀,1241063.7195,0.003132,3885.54,77.14
600498.SH,0.006433786973803958,C39计算机、通信和其他电子设备制造业,烽火通信,1162726.3984,0.005471,6354.5688,12.04
600519.SH,0.08246945120966892,C15酒、饮料和精制茶制造业,贵州茅台,15906993.96,0.000888,14192.7539,153.22
600535.SH,0.02807470679478091,C27医药制造业,天士力,3872127.1098,0.002812,10889.12,37.49
600588.SH,0.009358235598260304,I65软件和信息技术服务业,用友网络,1772687.0484,0.021965,39593.0277,15.4
600637.SH,0.027489817069889642,I63电信、广播电视和卫星传输服务,东方明珠,,,0.0,32.03
600655.SH,0.008773345873369035,F52零售业,豫园股份,1069367.5501,0.0018459999999999,1978.1035,7.44
600690.SH,0.03030313664661665,C38电气机械和器材制造业,海尔智家,4094858.0897,0.011248,45354.4522,15.05
600703.SH,0.004454438401298886,C39计算机、通信和其他电子设备制造业,三安光电,3078228.5555,0.004951,15239.0278,22.81
600705.SH,0.013452463672499188,J69其他金融业,中航产融(退),1160897.1181,0.0125689999999999,14570.4372,15.59
600741.SH,0.01169779449782538,C36汽车制造业,华域汽车,2477288.9678,0.003705,9149.1011,9.59
600783.SH,0.004094228074238883,S91综合,鲁信创投,1136636.6419,0.006019,6779.7557,15.27
