,stock_wt,industry,sec_name,mkt_cap_float,turn,amt,close
000009.SZ,0.011211027361487148,S91综合,中国宝安,2135234.4054,0.054142,116169.88032,13.73
000156.SZ,0.0017060259028350005,R87广播、电视、电影和录音制作业,华数传媒,1189438.8461,0.034786,41992.58684,21.75
000538.SZ,0.022970420191742686,C27医药制造业,云南白药,6383504.7156,0.004007,25587.94793,61.3
000630.SZ,0.007798975555817145,C32有色金属冶炼和压延加工业,铜陵有色,2686487.0289,0.0115599999999999,31089.4553,2.81
000792.SZ,0.00968778994824161,C26化学原料和化学制品制造业,盐湖股份,3013708.8651,0.02046,61712.97335,19.24
000858.SZ,0.032694158542936905,C15酒、饮料和精制茶制造业,五粮液,10669662.1835,0.0069099999999999,73987.2632,28.11
000895.SZ,0.01383099571226947,C13农副食品加工业,双汇发展,3836556.7531,0.0065239999999999,25051.76071,21.11
002038.SZ,0.007067821597459288,C27医药制造业,双鹭药业,1347804.2914,0.0113169999999999,15405.46544,23.77
002236.SZ,0.014762160434382714,C39计算机、通信和其他电子设备制造业,大华股份,2405983.3678,0.034741,83268.60916,36.04
002241.SZ,0.01736490651099911,C39计算机、通信和其他电子设备制造业,歌尔股份,3143543.7824,0.0164139999999999,51883.10339,25.6
002304.SZ,0.027722920921068765,C15酒、饮料和精制茶制造业,洋河股份,8204691.3494,0.001521,12469.00858,66.8
002353.SZ,0.005788302170333037,C35专用设备制造业,杰瑞股份,,,0.0,17.59
002456.SZ,0.011454745347606432,C39计算机、通信和其他电子设备制造业,欧菲光,2176175.1298,0.071295,153804.37163,26.54
002673.SZ,0.01724304751793947,J67资本市场服务,西部证券,7553629.1132,0.074569,570372.1911,27.02
600011.SH,0.023214138177861974,D44电力、热力生产和供应业,华能国际,8368500.0,0.00153,12843.1248,7.97
600019.SH,0.02010673385484108,C31黑色金属冶炼和压延加工业,宝钢股份,8622746.3826,0.00248,21403.5528,5.25
600027.SH,0.010236155417010005,D44电力、热力生产和供应业,华电国际,3356131.753,0.004391,14728.5961,5.65
600100.SH,0.01511051513939572,C39计算机、通信和其他电子设备制造业,同方股份,2651928.0459,0.050424,132722.669,12.81
600104.SH,0.04109877329426047,C36汽车制造业,上汽集团,22117286.6578,0.002243,49541.5468,20.06
600252.SH,0.010175225920480185,C27医药制造业,中恒集团,1687607.54,0.012768,21639.8324,4.92
600309.SH,0.011211027361487148,C26化学原料和化学制品制造业,万华化学,3189443.712,0.007027,22540.1235,14.75
600315.SH,0.012734264774732683,C26化学原料和化学制品制造业,上海家化,2059522.9173,0.018931,39235.7271,30.69
600362.SH,0.00834734102458554,C32有色金属冶炼和压延加工业,江西铜业,2938550.3255,0.011049,32281.7651,14.16
600519.SH,0.08664174406540609,C15酒、饮料和精制茶制造业,贵州茅台,31108482.3192,0.001549,48319.6895,247.64
600674.SH,0.013648207222680004,D44电力、热力生产和供应业,川投能源,3763830.1104,0.0062039999999999,23414.4926,8.55
600690.SH,0.01840070795200608,C38电气机械和器材制造业,海尔智家,4651229.9779,0.004273,19931.7607,8.47
600718.SH,0.011150097864957326,I65软件和信息技术服务业,东软集团,2299284.0209,0.038641,90260.9396,18.73
600783.SH,0.005544584184213753,S91综合,鲁信创投,1835590.019,0.0205699999999999,38123.127,24.66
600795.SH,0.022848561198683042,D44电力、热力生产和供应业,国电电力,6052322.5363,0.003725,22532.5198,3.08
600827.SH,0.007494328073168038,F52零售业,百联股份,2183030.2403,0.008511,18669.8689,14.15
600886.SH,0.012160918212387037,D44电力、热力生产和供应业,国投电力,4682356.1094,0.008788,41465.5786,6.9
600900.SH,0.045270615921657334,D44电力、热力生产和供应业,长江电力,11968016.1374,0.001085,12985.7152,12.28
601158.SH,0.0030464748264910726,D46水的生产和供应业,重庆水务,3724800.0,0.003526,13245.7771,7.76
601377.SH,0.031561479202447514,J67资本市场服务,兴业证券,5886374.4014,0.022767,135570.6805,8.79
601390.SH,0.020870180446359746,E48土木工程建筑业,中国中铁,13759470.55,0.002893,40006.6992,8.05
601398.SH,0.011261558687462533,J66货币金融服务,工商银行,115663639.1792,0.000341,39475.2224,4.29
601555.SH,0.00021508112275027113,J67资本市场服务,东吴证券,3474531.0,0.033724,118064.9498,13.41
601618.SH,0.015232374132455363,E48土木工程建筑业,中国中冶,6820380.0,0.003907,26646.857900000003,4.2
601633.SH,0.00792083454887679,C36汽车制造业,长城汽车,5497288.848,0.002372,13076.9743,9.12
601800.SH,0.012917053264322147,E48土木工程建筑业,中国交建,14331627.2185,0.001596,22903.6895,12.2
601866.SH,0.010723591389248574,G55水上运输业,中远海发,3680506.0,0.0073839999999999,27066.069300000003,4.64
601991.SH,0.009383142465592504,D44电力、热力生产和供应业,大唐发电,4257597.36,0.0019089999999999,8162.084299999999,4.26
601998.SH,0.013221700746971253,J66货币金融服务,中信银行,19366434.5826,0.001501,29048.3179,6.07
600010.SH,0.014569162124800037,C31黑色金属冶炼和压延加工业,包钢股份,4659639.1508,0.003341,15618.689600000002,2.96
000503.SZ,0.011211027361487148,I64互联网和相关服务,国新健康,2141651.2425,0.023214,50199.42624,23.85
000883.SZ,0.0065194561286908955,D44电力、热力生产和供应业,湖北能源,2517998.5122,0.003513,8889.28407,4.71
000917.SZ,0.012673335278202861,I63电信、广播电视和卫星传输服务,电广传媒,1736355.8834,0.065301,113966.68742,16.35
002008.SZ,0.012368687795553755,C35专用设备制造业,大族激光,2183185.3191,0.0236189999999999,51535.4078,22.25
002465.SZ,0.015415162622044828,C39计算机、通信和其他电子设备制造业,海格通信,2369356.3113,0.017072,40658.23968,12.93
002470.SZ,0.006945962604399646,C26化学原料和化学制品制造业,金正大,,,0.0,15.59
600998.SH,0.0038994877779085723,F51批发业,九州通,2388784.4979,0.004517,10814.7252,16.7
601216.SH,0.00670224461828036,C26化学原料和化学制品制造业,君正集团,2856960.0,0.00773,22082.9636,7.75
000825.SZ,0.005788302170333037,C31黑色金属冶炼和压延加工业,太钢不锈,1936623.9884,0.003309,6429.23269,3.4
000898.SZ,0.005727372673803216,C31黑色金属冶炼和压延加工业,鞍钢股份,2496474.7191,0.002068,5161.047619999999,4.06
300024.SZ,0.01754769500058858,C34通用设备制造业,机器人,3584299.5511,0.0362409999999999,131275.31783,56.55
300027.SZ,0.01766955399364822,R87广播、电视、电影和录音制作业,华谊兄弟,2639696.3444,0.033968,90238.6734,27.96
300058.SZ,0.009748719444771433,L72商务服务业,蓝色光标,1522212.6516,0.0266259999999999,40810.99022,10.58
300070.SZ,0.016633752552641257,N77生态保护和环境治理业,碧水源,2588823.0382,0.011689,30369.58973,38.99
300124.SZ,0.01218589930596429,C38电气机械和器材制造业,汇川技术,2376895.5008,0.011441,27516.70647,38.23
300133.SZ,0.006275738142571609,R87广播、电视、电影和录音制作业,华策影视,1862451.3541,0.047308,88692.35037,26.6
300146.SZ,0.006214808646041787,C14食品制造业,汤臣倍健,1427834.0633,0.0819159999999999,117075.21529,33.2
600570.SH,0.01383099571226947,I65软件和信息技术服务业,恒生电子,3604275.4201,0.127729,472392.006,58.34
601727.SH,0.02010673385484108,C34通用设备制造业,上海电气,9289864.657,,0.0,9.43
300059.SZ,0.029611735313493225,I64互联网和相关服务,东方财富,5720261.0322,0.068867,396486.5663,44.3
600005.SH,0.002828037019359881,C31黑色金属冶炼和压延加工业,武钢股份(退),2937289.9285,0.00413,12084.9151,2.91
601919.SH,0.013526348229620361,G55水上运输业,中远海控,4650125.6834,0.0067459999999999,31419.7062,6.09
000539.SZ,0.00377762878484893,D44电力、热力生产和供应业,粤电力Ａ,1504252.497,0.004548,6840.770419999999,5.89
300144.SZ,0.010236155417010005,R88文化艺术业,宋城演艺,3566972.1729,0.017254,61507.17345,29.26
600350.SH,0.0026199683507823223,G54道路运输业,山东高速,2708686.3775,0.002116,5672.8472,5.63
603885.SH,0.002315320868133215,G56航空运输业,吉祥航空,345984.0,0.027204,9472.624,25.44
