,stock_wt,industry,sec_name,mkt_cap_float,turn,amt,close
000001.SZ,0.03844609088506559,J66货币金融服务,平安银行,19083492.3263,0.006808,129773.0595,11.28
000069.SZ,0.0033771373724686272,N78公共设施管理业,华侨城Ａ,5328077.1829,0.008606,45973.2216,8.7
000333.SZ,0.05113104477965659,C38电气机械和器材制造业,美的集团,25862639.0258,0.007329,189740.2408,41.0
000423.SZ,0.018722375608773444,C27医药制造业,东阿阿胶,4077516.5639,0.008208,33410.399,62.36
000858.SZ,0.049187709589885165,C15酒、饮料和精制茶制造业,五粮液,21062621.844,0.005011,105822.42620000002,55.49
000895.SZ,0.006813522769015652,C13农副食品加工业,双汇发展,7403008.9449,0.002594,19203.1389,22.44
000963.SZ,0.012619829128698556,F52零售业,华东医药,4100998.795,0.004937,20325.4963,47.24
002007.SZ,0.008887203611759547,C27医药制造业,华兰生物,2266381.6506,0.006886,15569.816,28.21
002065.SZ,0.01078314038226825,I65软件和信息技术服务业,东华软件,2795037.622,0.008215,23070.4192,10.0
002202.SZ,0.0034363853965470254,C34通用设备制造业,金风科技,3362930.6157,0.003551,11945.2699,11.99
002415.SZ,0.04527734000071098,C39计算机、通信和其他电子设备制造业,海康威视,23333348.01,0.004267,98562.5422,32.15
002450.SZ,0.006623929091964782,C29橡胶和塑料制品业,康得退(退),,,0.0,19.4
600008.SH,0.001587847045301039,D46水的生产和供应业,首创环保,3200887.7783,0.026257,83625.8833,6.64
600016.SH,0.030435661908478753,J66货币金融服务,民生银行,24823486.249,0.002297,56964.7464,8.4
600018.SH,0.006730575535305897,G55水上运输业,上港集团,14836377.1318,0.000458,6784.467500000001,6.52
600019.SH,0.015605929542249763,C31黑色金属冶炼和压延加工业,宝钢股份,18113575.5045,0.007761,139989.5411,8.2
600029.SH,0.0034837838158097425,G56航空运输业,南方航空,6158864.05,0.011833,72574.737,8.77
600030.SH,0.06261331184604994,J67资本市场服务,中信证券,17892128.2791,0.0124269999999999,221770.1006,18.23
600031.SH,0.011280823784526784,C35专用设备制造业,三一重工,5945923.8722,0.021217,126156.6528,7.83
600115.SH,0.011138628526738631,G56航空运输业,中国东航,6846323.006,0.010006,68674.6863,6.98
600271.SH,0.01196810086383619,C39计算机、通信和其他电子设备制造业,航天信息,3645606.6531,0.005467,19990.7288,19.74
600276.SH,0.0059840504319180945,C27医药制造业,恒瑞医药,15247494.3327,0.002302,34918.4309,54.14
600436.SH,0.009538931876621914,C27医药制造业,片仔癀,3299541.8215,0.005731,18947.2763,54.69
600637.SH,0.0039103695891742,I63电信、广播电视和卫星传输服务,东方明珠,3379897.4169,0.004526,15315.7753,21.1
600674.SH,0.012264340984228173,D44电力、热力生产和供应业,川投能源,4265674.1251,0.002342,10004.068,9.69
600688.SH,0.0016707942790107945,C25石油、煤炭及其他燃料加工业,上海石化,4719030.0,0.002305,10895.0333,6.46
600739.SH,0.006173644108968965,F51批发业,辽宁成大,2552007.3559,0.00978,24899.0785,18.7
600741.SH,0.018106196158358116,C36汽车制造业,华域汽车,6016802.6555,0.003358,20124.0728,20.99
600886.SH,0.012844971620196464,D44电力、热力生产和供应业,国投电力,5048801.3702,0.00814,41275.9173,7.44
600887.SH,0.014006232892133045,C14食品制造业,伊利股份,14069816.8858,0.018542,259978.751,23.32
600895.SH,0.0037444751217546894,S91综合,张江高科,2674586.8529,0.0070869999999999,18885.1113,17.27
601006.SH,0.007690393525375927,G53铁路运输业,大秦铁路,13588247.4228,0.002899,39428.4388,9.14
601166.SH,0.1236506262516145,J66货币金融服务,兴业银行,33627374.3655,0.004391,147848.5401,17.65
601318.SH,0.08542380111623277,J68保险业,中国平安,60695419.1823,0.00444,269450.10610000003,56.03
601668.SH,0.049024885259103985,E48土木工程建筑业,中国建筑,29701971.6137,0.009271,276874.4213,9.99
601766.SH,0.020333921863705844,C37铁路、船舶、航空航天和其他运输设备制造业,中国中车,22780186.1392,0.001248,28428.2489,9.94
601888.SH,0.00841321941913237,L72商务服务业,中国中免,5851569.2054,0.005855,34117.7049,29.97
601933.SH,0.0010190660141484278,F52零售业,永辉超市,4432541.3417,0.005717,25351.8122,6.81
000625.SZ,0.015582230332618408,C36汽车制造业,长安汽车,5174972.3468,0.006402,33165.3095,13.76
000917.SZ,0.006635778696780462,I63电信、广播电视和卫星传输服务,电广传媒,1140676.1174,0.009225,10524.4195,10.74
002292.SZ,0.000841321941913237,C24文教、工美、体育和娱乐用品制造业,奥飞娱乐,1165341.9391,0.010019,11604.3838,15.33
002470.SZ,0.007169010913486033,C26化学原料和化学制品制造业,金正大,2106726.5931,0.001971,4153.0934,8.17
300017.SZ,0.0061854937137846445,I65软件和信息技术服务业,网宿科技,1790073.0671,0.022764,40858.1271,11.26
300070.SZ,0.00548636702965956,N77生态保护和环境治理业,碧水源,3644164.258,0.017282,62954.1544,18.97
600373.SH,0.001410102973065848,R86新闻和出版业,中文传媒,3026972.1006,0.009882,29630.806,23.61
000415.SZ,0.0014456517875128863,L71租赁业,渤海租赁,2177794.4798,0.006076,13210.3595,6.99
300144.SZ,0.0015996966501167185,R88文化艺术业,宋城演艺,2212712.7878,0.004192,9285.99,19.2
600820.SH,0.0008738006197219481,E48土木工程建筑业,隧道股份,3184969.3432,0.009043,28704.1452,10.13
601211.SH,0.05261224538161651,J67资本市场服务,国泰海通,10213145.7753,0.00745,75713.7916,21.58
601718.SH,0.0013271557393560924,C18纺织服装、服饰业,际华集团,3413445.0,0.005974,20383.7892,8.85
002152.SZ,0.005450818215212522,C34通用设备制造业,广电运通,1546163.3234,0.009799,15221.7236,7.91
600816.SH,0.00587740398857698,J69其他金融业,建元信托,3224406.4787,0.007581,24502.592,12.91
600871.SH,0.0022277257053477267,B11开采专业及辅助性活动,石化油服,,,0.0,3.2
002466.SZ,0.02177957365121873,C32有色金属冶炼和压延加工业,天齐锂业,6884838.6975,0.035979,249467.3583,69.82
300033.SZ,0.005924802407839698,I65软件和信息技术服务业,同花顺,1586993.2789,0.02306,36729.444,60.2
300072.SZ,0.009195293336967215,C26化学原料和化学制品制造业,海新能科,4417099.0386,0.007912,35084.5361,32.24
600482.SH,0.004739841926271758,C37铁路、船舶、航空航天和其他运输设备制造业,中国动力,2334973.035,0.007023,16400.4687,25.69
601611.SH,0.0033771373724686277,E48土木工程建筑业,中国核建,1219562.4,0.0227519999999999,27662.7285,12.68
002044.SZ,0.002132928866822291,Q84卫生,美年健康,1759371.5528,0.003267,5742.145399999999,16.57
002508.SZ,0.010664644334111456,C38电气机械和器材制造业,老板电器,3651950.4592,0.004264,15591.6468,39.25
002555.SZ,0.0035904302591508582,I64互联网和相关服务,三七互娱,,,0.0,21.62
002558.SZ,0.005806306359682905,I64互联网和相关服务,巨人网络,1497161.1208,0.004872,7269.9546,43.03
002831.SZ,0.0003436385396547025,C22造纸和纸制品业,裕同科技,275988.98,0.008819,2428.3735,68.98
002839.SZ,0.0015996966501167183,J66货币金融服务,张家港行,276382.04,0.136647,37639.326400000005,15.29
002841.SZ,0.0016589446741951154,C39计算机、通信和其他电子设备制造业,视源股份,297715.5,0.02073,6103.7708,73.51
600919.SH,0.006398786600466873,J66货币金融服务,江苏银行,5093666.8687,0.007709,39213.7985,8.79
600977.SH,0.005640411892263392,R87广播、电视、电影和录音制作业,中国电影,1018695.0,0.00888,9038.5402,18.03
601997.SH,0.005924802407839698,J66货币金融服务,贵阳银行,1903179.5684,0.010185,19333.5039,15.76
603160.SH,0.00254766503537107,C39计算机、通信和其他电子设备制造业,汇顶科技,409815.0,0.02719,11099.4754,91.07
