,stock_wt,industry,sec_name,mkt_cap_float,turn,amt,close
000069.SZ,0.0027230111677926374,K70房地产业,华侨城Ａ,6362424.1364,0.013104,83614.7906,10.35
000423.SZ,0.015453375614688175,C27医药制造业,东阿阿胶,4292638.9098,0.006958,29914.1017,65.65
000651.SZ,0.050404430350659495,C38电气机械和器材制造业,格力电器,33398931.5711,0.0111759999999999,369624.8458,55.94
000709.SZ,0.008100096511788224,C31黑色金属冶炼和压延加工业,河钢股份,4289226.6817,0.007596,32728.437800000003,4.04
000725.SZ,0.01658495526018382,C39计算机、通信和其他电子设备制造业,京东方Ａ,20587181.1771,0.016632,343037.7557,6.08
000768.SZ,0.011432051105289765,C37铁路、船舶、航空航天和其他运输设备制造业,中航西飞,4346741.7147,0.004156,18288.7266,15.7
000895.SZ,0.005331127349602463,C13农副食品加工业,双汇发展,9200976.8037,0.0037259999999999,34326.7531,27.89
002007.SZ,0.00735327910289995,C27医药制造业,华兰生物,2170777.4619,0.007509,16375.8554,27.02
002065.SZ,0.007583069074865573,I65软件和信息技术服务业,东华软件,2196899.5709,0.049629,109864.7293,7.86
002241.SZ,0.016544877981524885,C39计算机、通信和其他电子设备制造业,歌尔股份,3808086.6964,0.0241489999999999,92591.934,14.0
002450.SZ,0.005905602279516523,C29橡胶和塑料制品业,康得退(退),5777636.084,0.008213,47549.754700000005,20.0
002456.SZ,0.01913001516613815,C39计算机、通信和其他电子设备制造业,欧菲光,4742930.208,0.02444,117217.1705,17.85
600008.SH,0.0012178868514178042,D46水的生产和供应业,首创环保,2492257.5021,0.00722,18090.042800000003,5.17
600009.SH,0.01837170825865159,G56航空运输业,上海机场,5127310.8255,0.003472,17616.595999999998,46.89
600016.SH,0.04637045374977664,J66货币金融服务,民生银行,26773903.0257,0.004187,111517.6651,9.06
600019.SH,0.006376671722046052,C31黑色金属冶炼和压延加工业,宝钢股份,22045546.7726,0.007336,159651.5713,9.98
600030.SH,0.05559768371708258,J67资本市场服务,中信证券,20895414.7593,0.025192,527374.6133000001,21.29
600036.SH,0.0012190494443039197,J66货币金融服务,招商银行,70014637.392,0.0032229999999999,220995.8335,33.94
600050.SH,0.013971230295509902,I63电信、广播电视和卫星传输服务,中国联通,14795224.2837,0.009425,139359.6415,6.98
600066.SH,0.015625718093662394,C36汽车制造业,宇通客车,4852954.7768,0.007588,36558.9828,21.92
600104.SH,0.006951146651960109,C36汽车制造业,上汽集团,39560305.5952,0.001925,76259.2534,34.39
600276.SH,0.013189944390826776,C27医药制造业,恒瑞医药,21320987.7146,0.003059,64802.52680000001,75.69
600436.SH,0.009306493864607749,C27医药制造业,片仔癀,4421711.8321,0.0060719999999999,26873.2114,73.29
600498.SH,0.0013501520517330938,C39计算机、通信和其他电子设备制造业,烽火通信,2670461.5503,0.013808,37997.543,26.22
600519.SH,0.06068753159612115,C15酒、饮料和精制茶制造业,贵州茅台,96041346.6012,0.004808,460199.47810000007,764.54
600795.SH,0.012764832942690381,D44电力、热力生产和供应业,国电电力,6130924.1276,0.003784,23281.2219,3.12
600887.SH,0.019152994163334713,C14食品制造业,伊利股份,20573788.8424,0.007607,155841.0835,34.1
600895.SH,0.0010800128682384301,S91综合,张江高科,2200687.8506,0.003185,7032.960799999999,14.21
601006.SH,0.007134978629532607,G53铁路运输业,大秦铁路,14346453.7888,0.008847,126651.1637,9.65
601166.SH,0.10369272484948758,J66货币金融服务,兴业银行,35589765.0509,0.010101,356831.3752,18.68
601318.SH,0.09766073808538996,J68保险业,中国平安,81331645.051,0.008629,695973.9461000001,75.08
601607.SH,0.002458752700032169,F52零售业,上海医药,4590045.888,0.003411,15626.46,23.87
601668.SH,0.04067282503791535,E48土木工程建筑业,中国建筑,30088483.7568,0.013512,406347.7664,10.12
601688.SH,0.027574796635874806,J67资本市场服务,华泰证券,10664253.5921,0.013156,140294.16569999998,19.59
601766.SH,0.0030102486327496687,C37铁路、船舶、航空航天和其他运输设备制造业,中国中车,26080333.8294,0.006427,167741.4389,11.38
601888.SH,0.012431637483340228,L72商务服务业,中国中免,10012294.5896,0.007826,77670.776,51.28
000625.SZ,0.012006526035203823,C36汽车制造业,长安汽车,4828971.2887,0.004137,20031.1135,12.84
002008.SZ,0.015246564639919113,C35专用设备制造业,大族激光,4895433.0782,0.018699,90802.5496,49.34
002292.SZ,0.000735327910289995,C24文教、工美、体育和娱乐用品制造业,奥飞娱乐,941117.6965,0.016427,15436.9846,12.33
300015.SZ,0.004067282503791535,Q84卫生,爱尔眼科,4189684.2254,0.0059609999999999,25055.0454,34.98
300024.SZ,0.008077117514591663,C34通用设备制造业,机器人,3028643.1728,0.016782,51013.0473,20.01
300027.SZ,0.0034468495794843512,R87广播、电视、电影和录音制作业,华谊兄弟,1956868.5213,0.044952,87549.7212,10.19
300070.SZ,0.004848568408474654,N77生态保护和环境治理业,碧水源,3119727.3353,0.020357,63848.9284,16.24
600373.SH,0.0009191598878624937,R86新闻和出版业,中文传媒,2291514.2616,0.005805,13306.1344,16.63
600570.SH,0.004446435957534812,I65软件和信息技术服务业,恒生电子,3181078.8718,0.0289299999999999,91709.0799,51.49
601919.SH,0.006721356679994486,G55水上运输业,中远海控,5528228.2345,0.008273,45395.0952,7.24
000415.SZ,0.0010455443724435864,L71租赁业,渤海租赁,,,0.0,5.84
300144.SZ,0.0013212923388023347,R88文化艺术业,宋城演艺,2126278.6946,0.009689,20982.6967,18.45
300315.SZ,0.006031986764097615,I64互联网和相关服务,掌趣科技,1601439.8636,0.0247,40503.9666,6.06
601718.SH,0.000873201893469369,C18纺织服装、服饰业,际华集团,2460766.0,0.003386,8367.3153,6.38
601985.SH,0.01677466795349051,D44电力、热力生产和供应业,中国核电,3214534.0,0.007203,23019.7041,7.6
600704.SH,0.00480261041408153,F51批发业,物产中大,941737.5644,0.011423,10844.4536,7.04
600816.SH,0.005147295372029965,J69其他金融业,建元信托,3239392.1014,0.003408,10978.7713,12.97
600871.SH,0.001803851279930144,B11开采专业及辅助性活动,石化油服,3191305.1637,0.008428,27180.022600000004,2.65
002174.SZ,0.0038489820304241935,I64互联网和相关服务,游族网络,1373657.4845,0.008326,11432.0865,23.81
002466.SZ,0.010214164253871958,C32有色金属冶炼和压延加工业,天齐锂业,5952483.4915,0.0154679999999999,91765.1085,52.42
300033.SZ,0.005285169355209339,I65软件和信息技术服务业,同花顺,1442793.0591,0.061576,91483.3923,54.73
300072.SZ,0.008571165954317754,C26化学原料和化学制品制造业,海新能科,5306298.7217,0.010018,53169.7544,38.57
600297.SH,0.009593731329564778,F52零售业,广汇汽车(退),1810575.2957,0.005245,9446.2876,7.57
600482.SH,0.010512891217427272,C37铁路、船舶、航空航天和其他运输设备制造业,中国动力,2190457.382,0.003508,7633.3529,24.1
002555.SZ,0.003217059607518728,I64互联网和相关服务,三七互娱,3038494.1223,0.008323,25262.2677,20.56
002831.SZ,0.0002412794705639046,C22造纸和纸制品业,裕同科技,703366.096,0.00516,3601.4839999999995,58.4
600522.SH,0.014649110712808493,C38电气机械和器材制造业,中天科技,2731012.9332,0.015226,41507.9507,12.0
600909.SH,0.0038489820304241926,J67资本市场服务,华安证券,2137282.0,0.012369,26786.734600000003,7.91
