,stock_wt,industry,sec_name,mkt_cap_float,turn,amt,close
000001.SZ,0.056420935075208525,J66货币金融服务,平安银行,20386177.5295,0.007177,146331.3702,12.05
000063.SZ,0.034608717906957805,C39计算机、通信和其他电子设备制造业,中兴通讯,11065002.7975,0.020352,225866.4923,32.24
000333.SZ,0.05293738459282375,C38电气机械和器材制造业,美的集团,34937865.4766,0.005013,175293.3198,54.95
000709.SZ,0.008026895917916265,C31黑色金属冶炼和压延加工业,河钢股份,4214908.3976,0.005049,21251.7027,3.97
000839.SZ,0.010877025627901025,I63电信、广播电视和卫星传输服务,国安股份,3064663.632,0.015571,47843.5079,7.82
000895.SZ,0.005514128500133782,C13农副食品加工业,双汇发展,8943652.9633,0.003038,27284.2541,27.11
000963.SZ,0.0006281918544456186,F52零售业,华东医药,4877098.0589,0.003385,16555.2232,56.18
002065.SZ,0.006921743581391561,I65软件和信息技术服务业,东华软件,2277955.6619,0.013404,30661.1426,8.15
002230.SZ,0.009527576459091913,I65软件和信息技术服务业,科大讯飞,6528540.6899,0.024744,162227.4834,55.19
002241.SZ,0.01273833482625842,C39计算机、通信和其他电子设备制造业,歌尔股份,4232416.3569,0.023355,98488.5714,15.56
002310.SZ,0.011516850664836379,E48土木工程建筑业,东方新能,3132863.263,0.016703,51838.1162,19.3
002450.SZ,0.005176766207931504,C29橡胶和塑料制品业,康得退(退),,,0.0,19.78
600008.SH,0.0011633182489733716,D46水的生产和供应业,首创环保,2395845.2196,0.008101,19473.2054,4.97
600009.SH,0.01048149742325008,G56航空运输业,上海机场,5343819.1521,0.0057799999999999,30883.6267,48.87
600016.SH,0.10016170123660731,J66货币金融服务,民生银行,25089452.1731,0.0025779999999999,64884.1695,8.49
600019.SH,0.007131140866206769,C31黑色金属冶炼和压延加工业,宝钢股份,22178085.1299,0.005925,130514.2111,10.04
600066.SH,0.013610823512988448,C36汽车制造业,宇通客车,5136338.9974,0.004961,25538.465,23.2
600109.SH,0.00948104372913298,J67资本市场服务,国金证券,2570705.4135,0.007261,18566.9114,8.5
600276.SH,0.033643163760309916,C27医药制造业,恒瑞医药,20416768.2594,0.002342,48133.3444,72.48
600332.SH,0.007270739056083573,C27医药制造业,白云山,2761500.1065,0.005955,16429.8064,25.78
600519.SH,0.062691220437175,C15酒、饮料和精制茶制造业,贵州茅台,91152224.7636,0.0038469999999999,352200.4686,725.62
600674.SH,0.010004536941170997,D44电力、热力生产和供应业,川投能源,4041164.9606,0.002038,8261.2246,9.18
600688.SH,0.001651911913542188,C25石油、煤炭及其他燃料加工业,上海石化,4294684.711,0.003573,15350.7907,5.86
600703.SH,0.008620188224892689,C39计算机、通信和其他电子设备制造业,三安光电,10457081.5154,0.009852,103496.6391,25.64
600741.SH,0.007759332720652386,C36汽车制造业,华域汽车,7530319.474,0.004741,36057.2129,26.27
600804.SH,0.001523946906155118,I63电信、广播电视和卫星传输服务,退市鹏博(退),,,0.0,12.52
600837.SH,0.05234932120380172,J67资本市场服务,海通证券(退),9791478.7278,0.003698,36323.5001,12.1
600887.SH,0.01938088202789637,C14食品制造业,伊利股份,19578282.9307,0.009068,179115.11229999998,32.45
600895.SH,0.001023720059096567,S91综合,张江高科,1875463.0451,0.002151,4031.6925,12.11
600900.SH,0.018543292888635543,D44电力、热力生产和供应业,长江电力,18950285.6176,0.001247,23674.6342,16.47
601006.SH,0.006968276311350497,G53铁路运输业,大秦铁路,13855849.6696,0.002058,28660.6316,9.32
601186.SH,0.025302171915170833,E48土木工程建筑业,中国铁建,12101414.266,0.001552,18797.4101,10.52
601288.SH,0.05143029978711275,J66货币金融服务,农业银行,121444836.3824,0.001355,164607.2271,4.13
601318.SH,0.07595192643853409,J68保险业,中国平安,73402134.6384,0.00722,535428.8636,67.76
601336.SH,0.02112698143829378,J68保险业,新华保险,10996521.6398,0.007042,77547.78349999999,52.73
601390.SH,0.0042926443387117375,E48土木工程建筑业,中国中铁,13965959.8011,0.001119,15634.347,7.62
601607.SH,0.012854666651155758,F52零售业,上海医药,4276607.48,0.002389,10252.9882,22.24
601766.SH,0.02285920359232675,C37铁路、船舶、航空航天和其他运输设备制造业,中国中车,23948988.4462,0.00261,62648.57659999999,10.45
000625.SZ,0.011691348402182385,C36汽车制造业,长安汽车,4509296.3981,0.00399,17865.360399999998,11.99
002008.SZ,0.014785774944451553,C35专用设备制造业,大族激光,5647508.1234,0.025647,144678.5655,56.92
