,stock_wt,industry,sec_name,mkt_cap_float,turn,amt,close
000060.SZ,0.0036622064468009082,C32有色金属冶炼和压延加工业,中金岭南,2370635.9578,0.034594,79199.71665,11.5
000333.SZ,0.03649983069049029,C38电气机械和器材制造业,美的集团,5838039.5557,0.005889,34361.91088,26.07
000423.SZ,0.01772660036099081,C27医药制造业,东阿阿胶,2935200.1464,0.010327,30117.15485,44.9
000538.SZ,0.023518459884878894,C27医药制造业,云南白药,5727451.213,0.004204,24048.79475,55.0
000568.SZ,0.01123269725844962,C15酒、饮料和精制茶制造业,泸州老窖,2775841.4637,0.009803,27454.51549,19.82
000581.SZ,0.006376895839432336,C36汽车制造业,威孚高科,1344992.2574,0.014217,19284.09979,16.08
000623.SZ,0.012695288047310248,C27医药制造业,吉林敖东,1801873.5422,0.0223459999999999,40299.3342,22.33
000750.SZ,0.009126566522490318,J67资本市场服务,国海证券,1896804.7924,0.017499,33106.64225,8.21
000776.SZ,0.02456508985338756,J67资本市场服务,广发证券,7576693.0739,0.010802,81339.92812,12.8
000826.SZ,0.01076466820601422,N77生态保护和环境治理业,启迪环境,2351848.5109,0.008086,18779.61314,27.94
000858.SZ,0.0332107565245005,C15酒、饮料和精制茶制造业,五粮液,8525101.8371,0.0046089999999999,39652.21805,22.46
000895.SZ,0.01316331709974565,C13农副食品加工业,双汇发展,3164143.9064,0.0026829999999999,8498.5944,17.41
000963.SZ,0.01111568999534077,F52零售业,华东医药,2922525.9194,0.006309,18158.88729,67.33
002038.SZ,0.007839486628292964,C27医药制造业,双鹭药业,1210018.6612,0.015963,19441.54158,21.34
002236.SZ,0.015561965993477079,C39计算机、通信和其他电子设备制造业,大华股份,2041649.1245,0.036942,75647.24557,30.9
002294.SZ,0.005674852260779235,C27医药制造业,信立泰,1197082.26,0.008792,10440.92109,26.07
002304.SZ,0.026677655988817852,C15酒、饮料和精制茶制造业,洋河股份,7039084.749,0.001663,11995.11541,57.31
002353.SZ,0.005674852260779235,C35专用设备制造业,杰瑞股份,997269.5754,0.027325,27820.26321,15.01
002415.SZ,0.024396014358195266,C39计算机、通信和其他电子设备制造业,海康威视,8753100.6103,0.006222,54031.034660000005,27.74
600011.SH,0.021704847306691713,D44电力、热力生产和供应业,华能国际,7234500.0,0.002076,14638.6503,6.89
600019.SH,0.01936470204451471,C31黑色金属冶炼和压延加工业,宝钢股份,8327109.3638,0.004044,33869.2329,5.07
600060.SH,0.00836601931228279,C39计算机、通信和其他电子设备制造业,海信视像,1685323.8139,0.014027,23427.5908,12.88
600100.SH,0.015152440572596104,C39计算机、通信和其他电子设备制造业,同方股份,2194413.5275,0.025124,55113.9037,10.6
600104.SH,0.021932426433438432,C36汽车制造业,上汽集团,20209863.631,0.001675,33190.558399999994,18.33
600109.SH,0.01532795146725938,J67资本市场服务,国金证券,3225509.0355,0.0216869999999999,68913.2223,11.37
