,stock_wt,industry,sec_name,mkt_cap_float,turn,amt,close
000009.SZ,0.009857223592498002,S91综合,中国宝安,2383470.4992,0.092531,225697.12539,16.0
000060.SZ,0.009127058881942594,C32有色金属冶炼和压延加工业,中金岭南,2362390.2675,0.0227899999999999,54364.139,11.46
000069.SZ,0.018923435415227646,N78公共设施管理业,华侨城Ａ,2542883.1493,0.013841,35351.69093,8.17
000333.SZ,0.02042149001305048,C38电气机械和器材制造业,美的集团,6272477.482,0.012845,80423.84135999999,28.01
000338.SZ,0.015090070684811755,C36汽车制造业,潍柴动力,1880860.6268,0.011443,21539.64807,8.99
000400.SZ,0.007179952987128174,C38电气机械和器材制造业,许继电气,1419685.2285,0.017491,25016.16072,19.25
000581.SZ,0.009248753000368495,C36汽车制造业,威孚高科,1907078.5739,0.017254,33124.91934,22.8
000598.SZ,0.007545035342405877,D46水的生产和供应业,兴蓉环境,2350154.0398,0.0483769999999999,114139.37869,7.87
000623.SZ,0.012169411842590126,C27医药制造业,吉林敖东,2168283.8903,0.031784,68761.37121,27.48
000709.SZ,0.009674682414859151,C31黑色金属冶炼和压延加工业,河钢股份,3450489.8113,0.012785,44339.66811,3.25
000728.SZ,0.004966336972961021,J67资本市场服务,国元证券,4344589.2,0.02995,130511.50281,22.12
000778.SZ,0.01034400006620161,C33金属制品业,新兴铸管,2767776.2832,0.033832,94307.05718,7.6
000800.SZ,0.00870112946745194,C36汽车制造业,一汽解放,2442334.5549,0.024415,58916.30049000001,17.3
000826.SZ,0.012534494197867828,N77生态保护和环境治理业,启迪环境,3223618.1646,0.0124459999999999,39686.47633,38.3
000831.SZ,0.006267247098933914,C32有色金属冶炼和压延加工业,中国稀土,1304133.0085,0.034666,45551.91543,17.5
000878.SZ,0.005172000033100805,C32有色金属冶炼和压延加工业,云南铜业,1538201.6642,0.031518,48821.13265,10.86
000895.SZ,0.012777882434719633,C13农副食品加工业,双汇发展,3429488.5419,0.004183,14413.313870000002,18.87
000960.SZ,0.005172000033100805,C32有色金属冶炼和压延加工业,锡业股份,1307783.4674,0.0268129999999999,35270.302130000004,11.36
000970.SZ,0.007788423579257681,C39计算机、通信和其他电子设备制造业,中科三环,1508323.2,0.018297,27749.33999,14.16
000999.SZ,0.00669317651342457,C27医药制造业,华润三九,2569505.5292,0.006923,17818.50752,26.28
002007.SZ,0.007484188283192927,C27医药制造业,华兰生物,2043178.1766,0.013026,26518.734470000003,40.7
002038.SZ,0.007727576520044729,C27医药制造业,双鹭药业,1667603.0378,0.015517,25987.95183,29.41
002051.SZ,0.00486776473703605,E48土木工程建筑业,中工国际,1866993.5103,0.008113,15142.552720000002,24.42
002065.SZ,0.00979637653328505,I65软件和信息技术服务业,东华软件,2986770.8729,0.022653,67893.06081,22.15
002202.SZ,0.015211764803237658,C34通用设备制造业,金风科技,3370144.5848,0.024286,82486.42854000001,15.69
002230.SZ,0.008982242881015765,I65软件和信息技术服务业,科大讯飞,3388565.4646,0.040672,138632.7187,37.35
002294.SZ,0.00578047062523031,C27医药制造业,信立泰,1311418.08,0.00808,10605.07012,28.56
002344.SZ,0.004989458855461951,L72商务服务业,海宁皮城,1590404.9902,0.0137939999999999,21953.87017,14.42
002385.SZ,0.011135011835969965,C13农副食品加工业,大北农,1878031.4695,0.017666,32821.36658,12.2
002456.SZ,0.008275200052961286,C39计算机、通信和其他电子设备制造业,欧菲光,1828511.8838,,0.0,22.3
002653.SZ,0.003346588256712285,C27医药制造业,海思科,853649.7425,0.0065969999999999,5656.86952,21.74
600029.SH,0.008295893103573733,G56航空运输业,南方航空,5941161.9,0.010455,61915.8529,8.46
600060.SH,0.007727576520044729,C39计算机、通信和其他电子设备制造业,海信视像,2056932.481,0.017948,37221.9713,15.72
600068.SH,0.014481600092682248,E48土木工程建筑业,葛洲坝(退),3223443.7804,0.010433,33776.821500000005,7.77
600100.SH,0.018740894237588793,C39计算机、通信和其他电子设备制造业,同方股份,3527623.2555,0.036215,128080.2301,17.04
600109.SH,0.016063623632218967,J67资本市场服务,国金证券,4229757.2312,0.034189,144933.4554,14.91
600150.SH,0.017828188349394532,C37铁路、船舶、航空航天和其他运输设备制造业,中国船舶,5311265.2227,0.014941,79462.0363,38.54
600271.SH,0.021783247198236322,C39计算机、通信和其他电子设备制造业,航天信息,,,0.0,55.91
