,stock_wt,industry,sec_name,mkt_cap_float,turn,amt,close
000826.SZ,0.004485534934803872,N77生态保护和环境治理业,启迪环境,1233969.9282,0.005753,7064.8268,10.39
000895.SZ,0.013176258870986371,C13农副食品加工业,双汇发展,7782396.6488,0.002528,19699.167,23.59
000963.SZ,0.014465850164742488,F52零售业,华东医药,3445568.2086,0.0052759999999999,18327.9946,26.46
002065.SZ,0.007793616949221728,I65软件和信息技术服务业,东华软件,1951365.8441,0.004775,9291.751,6.95
002304.SZ,0.03504324167815525,C15酒、饮料和精制茶制造业,洋河股份,11783658.8012,0.004268,49840.3849,94.72
002310.SZ,0.006447956468780565,E48土木工程建筑业,东方新能,1070235.6894,0.02044,21972.8784,6.96
002415.SZ,0.05768453995344462,C39计算机、通信和其他电子设备制造业,海康威视,20368600.3854,0.002072,42286.6449,25.76
002456.SZ,0.012671636190820937,C39计算机、通信和其他电子设备制造业,欧菲光,2451793.7194,0.018398,44554.017,9.19
600008.SH,0.00454160412148892,D46水的生产和供应业,首创环保,1653470.6445,0.002251,3714.9044,3.43
600009.SH,0.028034593342524197,G56航空运输业,上海机场,5550486.1912,0.006109,33373.7236,50.76
600011.SH,0.015816822032828887,D44电力、热力生产和供应业,华能国际,7749000.0,0.001591,12162.3212,7.38
600018.SH,0.00975603848319842,G55水上运输业,上港集团,12003963.4687,0.000261,3121.6126,5.18
600066.SH,0.0086907239361825,C36汽车制造业,宇通客车,2623517.9793,0.002665,6999.7651,11.85
600104.SH,0.018281731527874663,C36汽车制造业,上汽集团,30679655.4296,0.0033489999999999,102500.8079,26.67
600219.SH,0.00947569254977318,C32有色金属冶炼和压延加工业,南山铝业,2065128.6402,0.002354,4872.1144,2.11
600271.SH,0.015979718205238788,C39计算机、通信和其他电子设备制造业,航天信息,4227352.5536,0.007011,29928.3076,22.89
600309.SH,0.027529970662358762,C26化学原料和化学制品制造业,万华化学,7652501.8272,0.0067069999999999,51227.9296,27.99
600436.SH,0.014241573418002291,C27医药制造业,片仔癀,5227743.6247,0.004864,25225.659,86.65
600498.SH,0.00913927742966289,C39计算机、通信和其他电子设备制造业,烽火通信,3138460.4634,0.016834,52119.0693,28.47
600518.SH,0.01827855485932578,C27医药制造业,康美药业,4055339.8007,0.011251,45604.2635,9.21
600519.SH,0.1120155818512565,C15酒、饮料和精制茶制造业,贵州茅台,74116926.3978,0.005069,370515.049,590.01
600535.SH,0.011101698963639581,C27医药制造业,天士力,2904319.1597,0.002204,6375.0487,19.2
600637.SH,0.01009245360330871,I63电信、广播电视和卫星传输服务,东方明珠,3496448.2058,0.002551,8882.927099999999,10.24
600690.SH,0.017340517366084916,C38电气机械和器材制造业,海尔智家,8444902.7769,0.004794,40598.6106,13.85
600705.SH,0.011942736763915307,J69其他金融业,中航产融(退),3805962.1248,0.002004,7610.261,4.24
600741.SH,0.01386105112306303,C36汽车制造业,华域汽车,5274376.7918,0.003031,16043.679500000002,18.4
600887.SH,0.017929427218927717,C14食品制造业,伊利股份,13804348.6427,0.0077569999999999,106809.9476,22.88
601238.SH,0.003868773881268339,C36汽车制造业,广汽集团,6254062.8535,0.00043,2693.6546,10.29
601398.SH,0.038927154239828544,J66货币金融服务,工商银行,142624860.4331,0.000414,59287.1422,5.29
601601.SH,0.028161870396299256,J68保险业,中国太保,17873088.1,0.002359,42274.2324,28.43
601628.SH,0.020857737446838002,J68保险业,中国人寿,42459177.67,0.000254,10829.9127,20.39
601633.SH,0.004317327374748725,C36汽车制造业,长城汽车,3375528.24,0.001265,4252.2987,5.6
601888.SH,0.022386744167739267,L72商务服务业,中国中免,11753902.7749,0.004755,55538.0294,60.2
601998.SH,0.01009245360330871,J66货币金融服务,中信银行,17388314.4111,0.000611,10583.3772,5.45
601901.SH,0.013064120497616275,J67资本市场服务,方正证券,4371245.8407,0.002348,10198.2917,5.31
002470.SZ,0.005494780295134743,C26化学原料和化学制品制造业,金正大,1722691.7093,0.0018859999999999,3245.223,6.32
002475.SZ,0.021698775247113725,C39计算机、通信和其他电子设备制造业,立讯精密,5779352.0501,0.00609,35225.8864,14.06
600867.SH,0.012391290257395694,C27医药制造业,通化东宝,2715700.9241,0.009092,24335.5316,13.9
002153.SZ,0.005326572735079598,I65软件和信息技术服务业,石基信息,1257647.8876,0.0073209999999999,9157.6886,25.96
300024.SZ,0.0086907239361825,C34通用设备制造业,机器人,2001025.5956,0.003795,7648.7256,13.22
300124.SZ,0.012391290257395694,C38电气机械和器材制造业,汇川技术,2704168.7219,0.00624,16650.575399999998,20.14
600398.SH,0.008186101256017065,C18纺织服装、服饰业,海澜之家,3809858.7196,0.002067,7852.521000000001,8.48
601727.SH,0.010428868723419001,C34通用设备制造业,上海电气,4935116.727,0.000571,2800.6934,4.94
603288.SH,0.029828807316445747,C14食品制造业,海天味业,18578541.0592,0.000951,17432.0906,68.8
000166.SZ,0.003939981748358343,J67资本市场服务,申万宏源,8151444.5116,0.0014199999999999,11562.7398,4.07
002736.SZ,0.012839843750876082,J67资本市场服务,国信证券,6863400.0,0.000905,6239.3564,8.37
600958.SH,0.01917566184628655,J67资本市场服务,东方证券,4524856.3504,0.004212,19008.6217,7.97
601021.SH,0.005494780295134743,G56航空运输业,春秋航空,2545261.245,0.0032129999999999,8163.6158,31.81
000415.SZ,0.004149119814693581,L71租赁业,渤海租赁,1277236.0897,0.003814,4904.867899999999,3.6
002739.SZ,0.008802862309552599,R87广播、电视、电影和录音制作业,万达电影,3733549.8934,0.008208,30221.458,21.83
