,stock_wt,industry,sec_name,mkt_cap_float,turn,amt,close
000039.SZ,0.003925643690105069,C33金属制品业,中集集团,2814513.4078,0.040022,114991.67702,22.67
000338.SZ,0.019050917907862834,C36汽车制造业,潍柴动力,3272153.5265,0.06979,232836.79681000003,31.28
000423.SZ,0.009121348574067665,C27医药制造业,东阿阿胶,2726664.5934,0.034467,94817.67141,41.71
000568.SZ,0.009814109225262673,C15酒、饮料和精制茶制造业,泸州老窖,3436154.6408,0.017793,61925.79807,24.54
000581.SZ,0.012123311395912712,C36汽车制造业,威孚高科,2987542.4209,0.029094,88317.66602,35.24
000623.SZ,0.015587114651887774,C27医药制造业,吉林敖东,2891045.1871,0.064014,189558.25865,36.64
000651.SZ,0.015150263368862799,C38电气机械和器材制造业,格力电器,13073634.2272,0.02451,330201.76062,43.78
000709.SZ,0.009814109225262673,C31黑色金属冶炼和压延加工业,河钢股份,4597114.1178,0.048061,222372.56066,4.33
000826.SZ,0.004502944232767579,N77生态保护和环境治理业,启迪环境,,,0.0,28.68
000831.SZ,0.013277912481237733,C32有色金属冶炼和压延加工业,中国稀土,2463528.3198,0.057975,142832.89295,33.09
000839.SZ,0.009814109225262673,I63电信、广播电视和卫星传输服务,国安股份,3012932.7373,0.040073,120670.39505,19.22
000858.SZ,0.017549936496940303,C15酒、饮料和精制茶制造业,五粮液,8798118.9236,0.021846,195195.62098,23.18
000876.SZ,0.004156563907170073,C13农副食品加工业,新希望,3577597.3778,0.031481,115316.46306,20.7
002001.SZ,0.005773005426625102,C27医药制造业,新和成,1845582.0796,0.035809,65908.1448,17.2
002236.SZ,0.010968710310587692,C39计算机、通信和其他电子设备制造业,大华股份,2413194.4808,0.06856,162510.2848,36.55
002310.SZ,0.00519570488396259,E48土木工程建筑业,东方新能,1297853.7566,0.044238,57731.5338,23.52
002353.SZ,0.010968710310587692,C35专用设备制造业,杰瑞股份,2300752.9247,0.091919,213293.19452,38.45
600000.SH,0.1091098025632144,J66货币金融服务,浦发银行,23563065.0914,0.033107,799039.5333,15.79
600008.SH,0.0046184043413000815,D46水的生产和供应业,首创环保,3304400.0,0.0287639999999999,95657.8532,15.02
600030.SH,0.0908671054150791,J67资本市场服务,中信证券,32211719.6994,0.068981,2290184.2679000003,32.82
600089.SH,0.021360120078512873,C38电气机械和器材制造业,特变电工,4562080.6128,0.060139,278317.6231,14.41
600111.SH,0.007504907054612628,C32有色金属冶炼和压延加工业,北方稀土,4021199.0632,0.067755,273955.9949,27.18
600143.SH,0.005080244775430089,C29橡胶和塑料制品业,金发科技,2191360.0,0.026021,57238.1147,8.56
600150.SH,0.01516082876826244,C37铁路、船舶、航空航天和其他运输设备制造业,中国船舶,6204285.4262,0.042426,265791.9531,45.02
600177.SH,0.004272024015702575,C18纺织服装、服饰业,雅戈尔,4214975.9386,0.036169,152723.1446,18.93
600221.SH,0.0114305507447177,G56航空运输业,海航控股,,,0.0,4.36
600252.SH,0.01039140976792518,C27医药制造业,中恒集团,2151834.3777,0.041602,90713.3498,19.71
600271.SH,0.015009814109225262,C39计算机、通信和其他电子设备制造业,航天信息,,,0.0,49.59
600352.SH,0.01535619443482277,C26化学原料和化学制品制造业,浙江龙盛,4484330.1408,0.064584,297160.8881,29.31
600588.SH,0.015587114651887774,I65软件和信息技术服务业,用友网络,5314821.1078,0.0410879999999999,220901.7604,45.65
600637.SH,0.006003925643690102,I63电信、广播电视和卫星传输服务,东方明珠,,,0.0,49.87
600642.SH,0.0021937420621175384,D45燃气生产和供应业,申能股份,3587006.193,0.018656,67971.4133,7.88
600655.SH,0.0011546010853250215,F52零售业,豫园股份,2111425.9827,0.0253,53847.0955,14.69
600688.SH,0.0013855213023900243,C25石油、煤炭及其他燃料加工业,上海石化,1306980.0,0.051879,69171.5843,5.48
600703.SH,0.013855213023900243,C39计算机、通信和其他电子设备制造业,三安光电,5039424.6102,0.064526,312649.1726,21.26
600705.SH,0.004156563907170073,J69其他金融业,中航产融(退),5203130.8962,0.115723,590710.9406000001,23.9
600739.SH,0.010160489550860179,F51批发业,辽宁成大,3810269.8063,0.058144,228671.2927,27.92
600783.SH,0.004041103798637571,S91综合,鲁信创投,2661828.8353,0.021669,58631.537,35.76
600795.SH,0.024246622791825424,D44电力、热力生产和供应业,国电电力,7749757.9255,0.039534,310960.74,4.35
600827.SH,0.008659508139937652,F52零售业,百联股份,,,0.0,18.37
600832.SH,0.003117422930377555,N78公共设施管理业,东方明珠(退),,,0.0,16.29
600839.SH,0.012700611938575223,C39计算机、通信和其他电子设备制造业,四川长虹,2775218.6876,0.040007,112672.4484,6.02
600875.SH,0.01189239117884771,C34通用设备制造业,东方电气,4327283.0975,0.045599,198979.9669,21.67
600887.SH,0.018358157256667822,C14食品制造业,伊利股份,9279136.0682,0.023436,221069.62940000003,30.85
601006.SH,0.0006927606511950118,G53铁路运输业,大秦铁路,16398071.0146,0.015499,258473.2679,11.03
601117.SH,0.010968710310587692,E48土木工程建筑业,中国化学,4814608.0,0.041112,202008.4533,9.76
601166.SH,0.09259900704306662,J66货币金融服务,兴业银行,29705776.263,0.031192,945371.6006,18.36
601186.SH,0.028287726590462994,E48土木工程建筑业,中国铁建,19075655.3845,0.033526,653465.5514,18.59
601231.SH,0.0006927606511950014,C39计算机、通信和其他电子设备制造业,环旭电子,3787893.9109,0.007298,27803.9022,37.44
601318.SH,0.07089250663895624,J68保险业,中国平安,42377383.5162,0.044886,1956828.2636,78.24
601333.SH,0.009814109225262673,G53铁路运输业,广深铁路,2724378.234,0.024112,66723.1138,4.82
601668.SH,0.0018473617365200314,E48土木工程建筑业,中国建筑,22897419.74,0.058285,1380007.0018,7.67
601866.SH,0.008428587922872648,G55水上运输业,中远海发,4204026.25,0.024106,103537.1455,5.3
601989.SH,0.02432652834985325,C37铁路、船舶、航空航天和其他运输设备制造业,中国重工(退),18029686.9662,0.047861,874383.4554,10.04
000625.SZ,0.0009236808682600157,C36汽车制造业,长安汽车,,,0.0,20.29
600010.SH,0.0049647846668975865,C31黑色金属冶炼和压延加工业,包钢股份,9319278.3015,0.049662,466259.3059,5.92
000027.SZ,0.0021937420621175323,D44电力、热力生产和供应业,深圳能源,1287064.0164,0.055006,71336.90523,13.43
000503.SZ,0.006119385752222607,I64互联网和相关服务,国新健康,,,0.0,46.03
002008.SZ,0.003001962821845053,C35专用设备制造业,大族激光,1984118.3325,0.085573,169340.66446,20.75
002292.SZ,0.0009236808682600162,C24文教、工美、体育和娱乐用品制造业,奥飞娱乐,1410174.72,0.031333,44421.80756,43.98
002400.SZ,0.009814109225262673,L72商务服务业,省广集团,2188121.1497,0.033912,74918.03044999999,40.98
002410.SZ,0.007504907054612631,I65软件和信息技术服务业,广联达,1938083.7022,0.021415,41868.89547,41.5
600023.SH,0.0034638032559750607,D44电力、热力生产和供应业,浙能电力,577950.6177,0.064376,37860.8578,7.31
600583.SH,0.0023092021706500408,B11开采专业及辅助性活动,海油工程,5150346.0624,0.074115,389960.8307,12.72
600633.SH,0.007043066620482624,R86新闻和出版业,浙数文化,2525577.8184,0.037335,94896.7956,22.27
600867.SH,0.008082207597275142,C27医药制造业,通化东宝,2062520.8629,0.02386,49835.5119,20.13
601179.SH,0.001591452368349995,C38电气机械和器材制造业,中国西电,3524813.0,0.032007,113345.36370000002,8.09
000559.SZ,0.008659508139937652,C36汽车制造业,万向钱潮,3306998.8565,0.03997,134177.56978,17.33
002153.SZ,0.0021937420621175358,I65软件和信息技术服务业,石基信息,1987622.8355,0.029071,56014.1117,121.9
300015.SZ,0.0011546010853250204,Q84卫生,爱尔眼科,1852618.8475,0.016142,29950.840470000003,35.85
300058.SZ,0.0032328830389100585,L72商务服务业,蓝色光标,2386521.0561,0.065047,155974.58776,36.45
300133.SZ,0.00519570488396259,R87广播、电视、电影和录音制作业,华策影视,1766713.0021,0.027082,48370.64321,37.99
300251.SZ,0.0012700611938575234,R87广播、电视、电影和录音制作业,光线传媒,1722690.5928,0.046787,81700.651,32.43
000166.SZ,0.047338644498325824,J67资本市场服务,申万宏源,5617578.4722,0.084409,487020.88731,17.26
