,stock_wt,industry,sec_name,mkt_cap_float,turn,amt,close
000039.SZ,0.010656767693978752,C32有色金属冶炼和压延加工业,中集集团,2646149.4171,0.0151309999999999,40621.1239,21.0
000060.SZ,0.010656767693978752,C32有色金属冶炼和压延加工业,中金岭南,2892175.8685,0.025212,74711.72463,14.03
000061.SZ,0.008174225219813248,L72商务服务业,农产品,2843987.4838,0.0205169999999999,59904.57248,17.69
000100.SZ,0.02161628447017281,C39计算机、通信和其他电子设备制造业,TCL科技,3832047.1666,0.013482,52208.37558,4.26
000156.SZ,0.0027247417399377492,R87广播、电视、电影和录音制作业,华数传媒,1793728.4668,0.019538,35557.71671,32.8
000338.SZ,0.014895254844993029,C36汽车制造业,潍柴动力,2021036.0017,0.0079969999999999,16251.151139999998,9.66
000400.SZ,0.007447627422496514,C38电气机械和器材制造业,许继电气,1432960.2073,0.032584,47096.99716,19.43
000581.SZ,0.009082472466459164,C36汽车制造业,威孚高科,2071020.4162,0.012613,26372.2125,24.76
000598.SZ,0.008658623751357735,D46水的生产和供应业,兴蓉环境,2126187.6446,0.008977,19248.28474,7.12
000623.SZ,0.013139310168144257,C27医药制造业,吉林敖东,2497446.7592,0.0273689999999999,69491.99603000001,30.95
000750.SZ,0.011201716041966302,J67资本市场服务,国海证券,2968811.3985,0.024343,73709.98186999999,12.85
000778.SZ,0.009748520447332836,C33金属制品业,新兴铸管,2363535.2735,0.009347,22244.88494,6.49
000800.SZ,0.007992575770484064,C36汽车制造业,一汽解放,2311041.4257,0.017559,40642.58083,16.37
000826.SZ,0.012533812003713644,N77生态保护和环境治理业,启迪环境,3335012.0975,0.013574,45243.58022,39.62
000831.SZ,0.007810926321154881,C32有色金属冶炼和压延加工业,中国稀土,1542603.0443,0.024702,38588.74214,20.7
000878.SZ,0.005146734397660193,C32有色金属冶炼和压延加工业,云南铜业,1961702.8591,0.0316619999999999,63963.29928,13.85
000895.SZ,0.012473262187270583,C13农副食品加工业,双汇发展,3709372.6094,0.003539,13178.34522,20.41
000960.SZ,0.0058127823785338656,C32有色金属冶炼和压延加工业,锡业股份,1549539.214,0.018003,28134.40818,13.46
000970.SZ,0.007992575770484064,C39计算机、通信和其他电子设备制造业,中科三环,1494475.6,0.01963,29730.02212,14.03
000999.SZ,0.006539380175850598,C27医药制造业,华润三九,2669235.1959,0.0078739999999999,21025.70515,27.3
002001.SZ,0.00557058311276162,C27医药制造业,新和成,1871363.8962,0.009315,17747.68867,17.44
002007.SZ,0.007508177238939575,C27医药制造业,华兰生物,2208841.272,0.0152719999999999,34012.28161,44.0
002051.SZ,0.005691682745647742,E48土木工程建筑业,中工国际,1936566.1595,0.012279,23869.70829,25.33
002065.SZ,0.010898966959750997,I65软件和信息技术服务业,东华软件,,,0.0,25.1
002129.SZ,0.007992575770484064,C38电气机械和器材制造业,TCL中环,2806029.9143,0.017961,50639.52087,12.22
002294.SZ,0.006357730726521415,C27医药制造业,信立泰,1383050.16,0.006071,8460.317200000001,30.12
002353.SZ,0.00775037650471182,C35专用设备制造业,杰瑞股份,1686255.951,0.016554,28257.22568,25.38
002385.SZ,0.010838417143307934,C13农副食品加工业,大北农,1857620.2596,0.009668,18232.35368,12.21
002415.SZ,0.026823568684276062,C39计算机、通信和其他电子设备制造业,海康威视,10851446.647,0.003222,35248.4088,34.39
002570.SZ,0.004662335866115704,C14食品制造业,贝因美,1520799.0016,0.015635,23937.38735,14.93
002653.SZ,0.0030880406385961155,C27医药制造业,海思科,859539.6901,0.005372,4659.0539100000005,21.89
600008.SH,0.00666047980873672,D46水的生产和供应业,首创环保,2241800.0,0.005515,12457.4562,10.19
600060.SH,0.008355874669142432,C39计算机、通信和其他电子设备制造业,海信视像,2573782.5637,0.0168019999999999,43356.6737,19.67
600100.SH,0.01979978997688098,C39计算机、通信和其他电子设备制造业,同方股份,3742924.2053,0.030986,117586.6307,18.08
600109.SH,0.01828604456580445,J67资本市场服务,国金证券,4573017.2077,0.015484,71603.08410000001,16.12
600111.SH,0.004029590284285722,C32有色金属冶炼和压延加工业,北方稀土,3111325.103,0.01112,34865.593,14.02
600118.SH,0.017075048236943228,C39计算机、通信和其他电子设备制造业,中国卫星,5030308.7803,0.010502,53057.7867,42.54
600166.SH,0.006781579441622843,C36汽车制造业,福田汽车,1778522.1228,0.008846,15885.7802,6.33
600316.SH,0.006721029625179781,C37铁路、船舶、航空航天和其他运输设备制造业,洪都航空,1673745.271,0.01394,23517.3864,23.34
600415.SH,0.016287900623183436,L72商务服务业,小商品城,5002313.8277,0.0077649999999999,39263.9,9.19
600549.SH,0.005388933663432437,C32有色金属冶炼和压延加工业,厦门钨业,1667645.694,0.013496,22871.187100000003,18.81
600597.SH,0.00605498164430611,C14食品制造业,光明乳业,1949088.7983,0.0052549999999999,10215.0471,15.92
600637.SH,0.025040376590027925,I63电信、广播电视和卫星传输服务,东方明珠,5988078.0375,0.00716,42978.1649,37.89
600648.SH,0.004662335866115704,F51批发业,外高桥,2455697.5962,0.010963,27149.1578,26.27
600674.SH,0.015137454110765275,D44电力、热力生产和供应业,川投能源,4736703.1565,0.0072419999999999,34399.090000000004,10.76
600688.SH,0.009203572099345286,C25石油、煤炭及其他燃料加工业,上海石化,1895400.0,0.009928,19038.5342,6.48
600703.SH,0.02367497822923689,C39计算机、通信和其他电子设备制造业,三安光电,5755278.9057,0.005607,32551.7662,24.28
600741.SH,0.01075061990946551,C36汽车制造业,华域汽车,4355275.4951,0.004319,18909.9871,16.86
600804.SH,0.016651199521841804,I63电信、广播电视和卫星传输服务,退市鹏博(退),3228571.1773,0.023067,76068.9752,23.72
600809.SH,0.002845841372823871,C15酒、饮料和精制茶制造业,山西汾酒,1668489.6086,0.012439,20760.5625,19.27
600827.SH,0.00884027320068692,F52零售业,百联股份,2756943.4908,0.0074719999999999,20782.0332,17.87
600839.SH,0.014592505762777723,C39计算机、通信和其他电子设备制造业,四川长虹,2669188.7378,0.011427,30637.7164,5.79
600875.SH,0.010656767693978752,C34通用设备制造业,东方电气,2721775.2016,0.006694,18327.9408,13.63
601098.SH,0.011020066592637118,R86新闻和出版业,中南传媒,4292440.0,0.006328,26958.2224,23.9
601158.SH,0.0033907897208114214,D46水的生产和供应业,重庆水务,4478400.0,0.001816,8168.9927,9.33
601231.SH,0.001937594126177955,C39计算机、通信和其他电子设备制造业,环旭电子,3146385.4967,0.003493,11112.4252,14.46
601336.SH,0.0033802962554357724,J68保险业,新华保险,10888078.7941,0.0109159999999999,120208.7881,52.21
601398.SH,0.049502502433024606,J66货币金融服务,工商银行,123482393.3429,0.000363,44965.619300000006,4.58
601555.SH,0.013381509433916501,J67资本市场服务,东吴证券,4163737.0,0.017032,71735.0746,16.07
601628.SH,0.02870061299401096,J68保险业,中国人寿,58951413.43,0.00058,34443.4853,28.31
601888.SH,0.01277601126948589,L72商务服务业,中国中免,5790066.2257,0.004155,24197.7522,59.31
603000.SH,0.008416424485585492,I64互联网和相关服务,人民网,2522081.2987,0.011733,29935.7998,22.81
000027.SZ,0.008113675403370187,D44电力、热力生产和供应业,深圳能源,1410211.9887,0.0127509999999999,18121.12781,9.81
000883.SZ,0.00884027320068692,D44电力、热力生产和供应业,湖北能源,3282486.3832,0.0047199999999999,15577.14101,6.14
002008.SZ,0.01319985998458732,C35专用设备制造业,大族激光,2540344.6253,0.021502,55356.08039,25.89
002465.SZ,0.006639287372981677,C39计算机、通信和其他电子设备制造业,海格通信,,,0.0,16.69
002470.SZ,0.007629276871825698,C26化学原料和化学制品制造业,金正大,2741681.1748,0.00622,17156.81367,20.34
600023.SH,0.013987007598347112,D44电力、热力生产和供应业,浙能电力,2237712.191,0.0059209999999999,13263.5321,7.49
600583.SH,0.013078760351701196,B11开采专业及辅助性活动,海油工程,3623867.709,0.004359,15898.001,8.95
600998.SH,0.003814638435912849,F51批发业,九州通,2803603.3628,0.008136,23210.2955,19.6
601179.SH,0.008779723384243857,C38电气机械和器材制造业,中国西电,2967117.0,0.0031769999999999,9509.8867,6.81
601216.SH,0.008537524118471614,C26化学原料和化学制品制造业,君正集团,4220928.0,0.005441,23215.1769,11.45
601929.SH,0.007810926321154881,I63电信、广播电视和卫星传输服务,吉视传媒,1922475.1367,0.009515,18434.4186,6.18
002153.SZ,0.010051269529548141,I65软件和信息技术服务业,石基信息,2462108.6805,0.027456,68165.61837000001,151.0
300024.SZ,0.023977727311452195,C34通用设备制造业,机器人,4341724.4784,0.015092,66393.8801,68.5
300027.SZ,0.02421992657722444,R87广播、电视、电影和录音制作业,华谊兄弟,3837649.3113,0.026861,104199.92922,41.48
300124.SZ,0.013442059250359562,C38电气机械和器材制造业,汇川技术,2931056.4358,0.012827,38053.49567,47.2
300133.SZ,0.008961372833573041,R87广播、电视、电影和录音制作业,华策影视,2082994.2004,0.014403,30474.39243,29.79
300146.SZ,0.006176081277192231,C14食品制造业,汤臣倍健,1299115.279,0.039917,52057.08618,38.5
600373.SH,0.009748520447332836,R86新闻和出版业,中文传媒,2785165.8787,0.0060319999999999,17083.8351,23.49
600398.SH,0.012897110902372014,C18纺织服装、服饰业,海澜之家,2137582.3703,0.013539,29048.8744,13.96
600570.SH,0.018985394945721813,I65软件和信息技术服务业,恒生电子,3766758.1825,0.028457,108806.7736,60.97
603288.SH,0.00605498164430611,C14食品制造业,海天味业,952541.1,0.008482,8153.7698,35.35
300003.SZ,0.013139310168144257,C35专用设备制造业,乐普医疗,2648371.9585,0.007125,18994.8949,38.6
002736.SZ,0.006633232391337353,J67资本市场服务,国信证券,4335242.7495,0.009765,42723.84836,19.75
300002.SZ,0.009566870998003654,I65软件和信息技术服务业,神州泰岳,1497286.2696,0.022979,34940.31056,13.1
300059.SZ,0.04108607794743911,I64互联网和相关服务,东方财富,6718401.3883,0.029986,204951.27639,52.03
000539.SZ,0.004238487151014277,D44电力、热力生产和供应业,粤电力Ａ,1877123.2348,0.002528,4792.53179,7.35
601021.SH,0.00890082301712998,G56航空运输业,春秋航空,1220000.0,0.018243,22188.0841,61.0
