,stock_wt,industry,sec_name,mkt_cap_float,turn,amt,close
600031.SH,0.001986989946777056,C35专用设备制造业,三一重工,6462270.7419,0.012263,78401.8884,8.51
600068.SH,0.0054997043169722065,E48土木工程建筑业,葛洲坝(退),5240236.6949,0.01426,74464.2817,11.38
600104.SH,0.0007720892605438707,C36汽车制造业,上汽集团,33231057.8198,0.0018559999999999,61794.2704,30.14
600115.SH,0.0002325925493008484,G56航空运输业,中国东航,6640344.8067,0.002868,18962.7133,6.77
600170.SH,0.009639266706091072,E48土木工程建筑业,上海建工,3197002.2358,0.002969,9473.1675,3.89
600271.SH,0.013128326434062688,C39计算机、通信和其他电子设备制造业,航天信息,3549572.4353,0.004611,16341.664,19.22
600276.SH,0.035990538143110595,C27医药制造业,恒瑞医药,14419499.6275,0.00243,34952.802899999995,51.2
600309.SH,0.008823181549379066,C26化学原料和化学制品制造业,万华化学,8988392.9641,0.027673,238869.3472,34.64
600369.SH,0.008988764044943821,J67资本市场服务,西南证券,3364485.0379,0.005744,19280.6248,5.96
600436.SH,0.010467179183914845,C27医药制造业,片仔癀,3409345.5537,0.007835,26375.6588,56.51
600637.SH,0.011247782377291547,I63电信、广播电视和卫星传输服务,东方明珠,4562527.2298,0.002139,9739.2491,20.93
600674.SH,0.012300413956238914,D44电力、热力生产和供应业,川投能源,4402140.48,0.002936,12945.7903,10.0
600688.SH,0.0016439976345357782,C25石油、煤炭及其他燃料加工业,上海石化,4989315.0,0.008738,43659.749,6.83
600690.SH,0.026079243051448854,C38电气机械和器材制造业,海尔智家,8560753.4287,0.004027,34511.6633,14.04
600739.SH,0.006020106445890006,F51批发业,辽宁成大,2598407.4897,0.018174,47186.5771,19.04
600741.SH,0.021703134240094624,C36汽车制造业,华域汽车,6119996.984,0.005351,32700.17,21.35
600887.SH,0.014914251921939682,C14食品制造业,伊利股份,12446840.5812,0.007237,90371.6378,20.63
600895.SH,0.003465405085748079,S91综合,张江高科,2617285.3395,0.004748,12358.7392,16.9
600999.SH,0.022353636901241872,J67资本市场服务,招商证券,8782525.817,0.005768,50473.7143,17.91
601006.SH,0.007403903015966885,G53铁路运输业,大秦铁路,13008442.5546,0.0026829999999999,35022.8358,8.75
601117.SH,0.0078060319337670036,E48土木工程建筑业,中国化学,3852673.0,0.008519,32655.9314,7.81
601288.SH,0.07640449438202249,J66货币金融服务,农业银行,109094514.0384,0.000542,59398.3709,3.71
601601.SH,0.05758722649319929,J68保险业,中国太保,21481653.9,0.003589,77125.1362,34.17
601618.SH,0.015257244234180962,E48土木工程建筑业,中国中冶,8346846.0,0.003925,32518.9275,5.14
601628.SH,0.025547013601419283,J68保险业,中国人寿,57472942.8,0.00121,70011.09449999999,27.6
601633.SH,0.009107037256061504,C36汽车制造业,长城汽车,7836047.7,0.002624,20555.4809,13.0
601766.SH,0.025582495564754587,C37铁路、船舶、航空航天和其他运输设备制造业,中国中车,23101033.8313,0.002025,46736.4141,10.08
601800.SH,0.013778829095209938,E48土木工程建筑业,中国交建,19382938.4513,0.0020169999999999,39093.985700000005,16.5
601888.SH,0.008953282081608517,L72商务服务业,中国中免,5640701.8466,0.00424,24003.0371,28.89
601933.SH,0.0010408042578356012,F52零售业,永辉超市,4445559.0842,0.015155,67003.962,6.83
601988.SH,0.04429331756357186,J66货币金融服务,中国银行,82620081.8196,0.001622,134255.9267,3.92
601998.SH,0.010940272028385573,J66货币金融服务,中信银行,21216934.0979,0.001511,31993.5021,6.65
000625.SZ,0.0014751017506920816,C36汽车制造业,长安汽车,5381820.8054,0.008152,43780.8465,14.31
002292.SZ,0.001005322294500296,C24文教、工美、体育和娱乐用品制造业,奥飞娱乐,1092365.5359,0.009503,10420.7722,14.37
002470.SZ,0.006741573033707867,C26化学原料和化学制品制造业,金正大,2215944.4301,0.004843,10695.4603,8.15
600023.SH,0.012655233589591959,D44电力、热力生产和供应业,浙能电力,7534782.2534,0.001205,9074.2821,5.54
600583.SH,0.0022471910112359557,B11开采专业及辅助性活动,海油工程,2816403.0076,0.007075,19862.0064,6.37
300017.SZ,0.003075103489059726,I65软件和信息技术服务业,网宿科技,1624589.6724,0.0224319999999999,36409.7361,10.24
600373.SH,0.0014665878178592552,R86新闻和出版业,中文传媒,2938509.1294,0.005598,16472.197099999998,22.92
002736.SZ,0.018509757539917213,J67资本市场服务,国信证券,3125764.8989,0.011343,35337.759399999995,14.24
600958.SH,0.018356002365464225,J67资本市场服务,东方证券,5120641.641,0.026416,133828.6372,16.38
601788.SH,0.016558249556475464,J67资本市场服务,光大证券,5973342.5248,0.00391,23368.9991,15.29
000415.SZ,0.0014192785334121824,L71租赁业,渤海租赁,2177794.4798,0.006902,15066.3837,6.99
002195.SZ,0.007983441750443528,I65软件和信息技术服务业,岩山科技,1442529.5884,0.12429,178758.3506,7.85
002739.SZ,0.008125369603784745,R87广播、电视、电影和录音制作业,万达电影,,,0.0,52.04
300144.SZ,0.001726788882318155,R88文化艺术业,宋城演艺,2256005.4169,0.006182,13945.8932,19.67
600021.SH,0.0005322294500295713,D44电力、热力生产和供应业,上海电力,2473538.5811,0.002386,5885.044400000001,11.56
601718.SH,0.0013128326434062687,C18纺织服装、服饰业,际华集团,3479014.0,0.012977,44868.7948,9.02
002152.SZ,0.005736250739207571,C34通用设备制造业,广电运通,1573529.0451,0.004633,7263.145299999999,8.05
600816.SH,0.005700768775872266,J69其他金融业,建元信托,3594051.838,0.015204,53804.21800000001,14.39
002174.SZ,0.002259018332347724,I64互联网和相关服务,游族网络,1769789.364,0.010844,19246.7308,30.73
002466.SZ,0.01690124186871674,C32有色金属冶炼和压延加工业,天齐锂业,6505903.734,0.036503,236380.0721,66.0
601127.SH,0.002010644589000592,C36汽车制造业,赛力斯,348840.0,0.015816,5505.864299999999,19.38
002044.SZ,0.0023418095801301013,Q84卫生,美年健康,1675490.833,0.0033789999999999,5685.6725,15.78
002508.SZ,0.011709047900650506,C38电气机械和器材制造业,老板电器,3750576.3824,0.006082,22816.2353,40.31
002555.SZ,0.006031933767001774,I64互联网和相关服务,三七互娱,1514992.2863,0.016966,25744.338,24.33
002831.SZ,0.00037847427557658196,C22造纸和纸制品业,裕同科技,281138.1339,0.009793,2767.1903,69.81
002841.SZ,0.0018923713778829098,C39计算机、通信和其他电子设备制造业,视源股份,271107.0,0.0101889999999999,2766.6795,66.94
600909.SH,0.006209343583678298,J67资本市场服务,华安证券,771200.0,0.021026,16190.0734,9.64
601881.SH,0.004316972205795388,J67资本市场服务,中国银河,717000.0,0.037683,26981.5891,11.95
601966.SH,0.0030751034890597285,C29橡胶和塑料制品业,玲珑轮胎,769474.4,0.010286,7911.242,19.51
603160.SH,0.002779420461265524,C39计算机、通信和其他电子设备制造业,汇顶科技,416925.0,0.011807,4931.9575,92.65
