,stock_wt,industry,sec_name,mkt_cap_float,turn,amt,close
000333.SZ,0.01880603498743516,C38电气机械和器材制造业,美的集团,,,0.0,21.35
000538.SZ,0.022203736776997444,C27医药制造业,云南白药,6500371.5481,0.005932,38318.27722,62.42
000581.SZ,0.006537439740707472,C36汽车制造业,威孚高科,1471388.7561,0.01262,18355.39186,17.59
000783.SZ,0.00879373988905435,J67资本市场服务,长江证券,4775563.6274,0.02266,107028.35396,10.07
000895.SZ,0.014370588258852459,C13农副食品加工业,双汇发展,3898348.7615,0.004869,18889.73982,21.45
000963.SZ,0.011779170703977427,F52零售业,华东医药,2852642.2609,0.013621,38285.06055,65.72
000999.SZ,0.005948481205508601,C27医药制造业,华润三九,2234141.1966,0.005154,11401.79531,22.85
002038.SZ,0.008186523639264313,C27医药制造业,双鹭药业,1618209.4523,0.01117,18031.73664,28.54
002294.SZ,0.0061840646195881485,C27医药制造业,信立泰,1212235.2,0.009163,11001.08166,26.4
002304.SZ,0.028741176517704917,C15酒、饮料和精制茶制造业,洋河股份,8430132.492,0.003062,25751.59129,68.33
002415.SZ,0.026208654816349774,C39计算机、通信和其他电子设备制造业,海康威视,9966720.2309,0.005467,54012.914560000005,21.11
600011.SH,0.02214484092347756,D44电力、热力生产和供应业,华能国际,7885500.0,0.001011,7909.7791,7.51
600018.SH,0.011249108022298442,G55水上运输业,上港集团,11923714.1366,0.001581,18748.042800000003,5.24
600019.SH,0.019376735808042868,C31黑色金属冶炼和压延加工业,宝钢股份,8688443.4979,0.00291,25122.0037,5.29
600060.SH,0.009364440709662053,C39计算机、通信和其他电子设备制造业,海信视像,2098803.8801,0.01439,29921.3544,16.04
600085.SH,0.013487150456054154,C27医药制造业,同仁堂,3771543.2205,0.009082,33994.9153,27.5
600104.SH,0.004207911307338999,C36汽车制造业,上汽集团,22370874.6902,0.002244,50100.3562,20.29
600276.SH,0.038635679909045956,C27医药制造业,恒瑞医药,8956781.343,0.003564,31720.1352,45.94
600309.SH,0.01230923338565641,C26化学原料和化学制品制造业,万华化学,3438112.2048,0.007057,24231.7153,15.9
600332.SH,0.008304315346304086,C27医药制造业,白云山,2473742.6371,0.0118149999999999,28953.2001,23.87
600352.SH,0.015018442647571219,C26化学原料和化学制品制造业,浙江龙盛,2662140.7182,0.0106509999999999,28081.3376,8.7
600372.SH,0.0070675024223864555,C37铁路、船舶、航空航天和其他运输设备制造业,中航机载,3293153.0199,0.0046229999999999,15046.175700000002,18.72
600519.SH,0.08893273881502956,C15酒、饮料和精制茶制造业,贵州茅台,33222663.2166,0.004295,141866.8247,264.47
600600.SH,0.005712897791429052,C15酒、饮料和精制茶制造业,青岛啤酒,2061992.0472,0.011519,23363.1126,29.63
