,stock_wt,industry,sec_name,mkt_cap_float,turn,amt,close
000063.SZ,0.02523152959652649,C39计算机、通信和其他电子设备制造业,中兴通讯,3540122.8692,0.00868,31025.83401,12.64
000069.SZ,0.01963093835885355,N78公共设施管理业,华侨城Ａ,1443626.7453,0.008043,11643.62739,4.61
000333.SZ,0.031178549158179174,C38电气机械和器材制造业,美的集团,3093921.1338,0.047201,149592.57873,45.08
000528.SZ,0.005196424859696528,C35专用设备制造业,柳工,657039.2337,0.008121,5388.192300000001,5.84
000581.SZ,0.017321416198988426,C36汽车制造业,威孚高科,1405010.4197,0.003887,5491.21091,22.9
000596.SZ,0.0028869026998314044,C15酒、饮料和精制茶制造业,古井贡酒,687025.9881,0.006581,4557.90153,17.91
000598.SZ,0.010970230259359339,D46水的生产和供应业,兴蓉环境,875639.1772,0.008437,7401.851240000001,5.06
000623.SZ,0.013857132959190744,C27医药制造业,吉林敖东,1195031.5847,0.005159,6199.00073,15.47
000651.SZ,0.01784105868495808,C38电气机械和器材制造业,格力电器,8361392.3792,0.0090759999999999,76655.01154,28.0
000686.SZ,0.008660708099494213,J67资本市场服务,东北证券,1334690.4292,0.02239,29576.81835,15.8
000709.SZ,0.008660708099494213,C31黑色金属冶炼和压延加工业,河钢股份,982250.157,0.011735,11595.79178,1.93
000783.SZ,0.017321416198988426,J67资本市场服务,长江证券,1941999.3103,0.004916,9578.33122,8.19
000826.SZ,0.014434513499157023,N77生态保护和环境治理业,启迪环境,1719049.9022,0.005908,10265.80449,27.48
000933.SZ,0.005196424859696528,C32有色金属冶炼和压延加工业,神火股份,716469.4992,0.00324,2335.57052,3.77
000963.SZ,0.011547610799325618,F52零售业,华东医药,1259176.5162,0.006119,7710.898239999999,44.98
002007.SZ,0.009238088639460495,C27医药制造业,华兰生物,1490426.5973,0.004468,6655.03223,25.87
002038.SZ,0.013279752419224463,C27医药制造业,双鹭药业,1458862.6116,0.007811,11588.12621,38.9
002230.SZ,0.01963093835885355,I65软件和信息技术服务业,科大讯飞,1529617.536,0.007063,10795.36311,45.0
002236.SZ,0.020785699438786113,C39计算机、通信和其他电子设备制造业,大华股份,1786308.026,0.006998,12494.42473,28.59
002241.SZ,0.024827363218550082,C39计算机、通信和其他电子设备制造业,歌尔股份,3040898.4986,0.006861,20814.46845,25.6
002294.SZ,0.006928566479595372,C27医药制造业,信立泰,837986.6808,0.007607,6455.9212800000005,29.2
002310.SZ,0.008660708099494213,E48土木工程建筑业,东方新能,690124.2782,0.039713,27753.79995,23.0
002344.SZ,0.0075059470195616524,L72商务服务业,海宁皮城,1465764.4155,0.005566,8126.863,13.31
002353.SZ,0.02136307997875239,C35专用设备制造业,杰瑞股份,1862649.5364,0.004496,8460.054769999999,60.2
002415.SZ,0.031178549158179174,C39计算机、通信和其他电子设备制造业,海康威视,5304987.0204,0.003355,17731.067619999998,17.45
002422.SZ,0.012124991339291898,C27医药制造业,科伦药业,956017.016,0.007049,6732.278630000001,40.3
002431.SZ,0.004041663779763967,E48土木工程建筑业,棕榈股份,412227.3523,0.0147649999999999,6204.48369,16.07
002450.SZ,0.01847617727892099,C29橡胶和塑料制品业,康得退(退),1855199.7918,0.004834,9013.70521,19.86
002570.SZ,0.012124991339291898,C14食品制造业,贝因美,1029425.6406,0.027945,28709.78161,26.39
002603.SZ,0.004619044319730248,C27医药制造业,以岭药业,266411.5905,0.015417,4087.41636,31.53
002653.SZ,0.005196424859696528,C27医药制造业,海思科,335312.5356,0.009037,3043.48994,18.77
002673.SZ,0.005196424859696528,J67资本市场服务,西部证券,701589.1356,0.005464,3839.90882,11.16
600009.SH,0.014434513499157023,G56航空运输业,上海机场,1374499.831,0.00398,5529.9949,12.57
600060.SH,0.010392849719393056,C39计算机、通信和其他电子设备制造业,海信视像,1473349.856,0.008437,12538.168,11.26
600062.SH,0.008083327559527934,C27医药制造业,华润双鹤,1102229.7877,0.003868,4282.7877,19.28
600109.SH,0.012702371879258179,J67资本市场服务,国金证券,2409561.5091,0.018893,45861.1915,18.62
600111.SH,0.026381054599888803,C32有色金属冶炼和压延加工业,北方稀土,2961898.6477,0.008315,24737.574,20.02
600252.SH,0.013279752419224463,C27医药制造业,中恒集团,1400712.0784,0.007594,10644.5991,12.83
