,stock_wt,industry,sec_name,mkt_cap_float,turn,amt,close
000069.SZ,0.020111821728812197,N78公共设施管理业,华侨城Ａ,1737988.8148,0.0288189999999999,49391.78478,5.55
000100.SZ,0.020111821728812197,C39计算机、通信和其他电子设备制造业,TCL科技,,,0.0,2.43
000156.SZ,0.002366096673977906,R87广播、电视、电影和录音制作业,华数传媒,206926.6856,0.073545,15105.781330000002,29.43
000400.SZ,0.014196580043867434,C38电气机械和器材制造业,许继电气,1366371.3256,0.023424,32030.306300000004,22.99
000423.SZ,0.020465123228379102,C27医药制造业,东阿阿胶,2421619.5622,0.008542,20598.22738,37.04
000568.SZ,0.013605055875372958,C15酒、饮料和精制茶制造业,泸州老窖,2701090.8842,0.012872,34511.457890000005,19.29
000581.SZ,0.018928773391823247,C36汽车制造业,威孚高科,1737595.6468,0.00895,15509.589129999998,25.61
000630.SZ,0.007689814190428193,C32有色金属冶炼和压延加工业,铜陵有色,1511138.122,0.022564,33667.30932,10.63
000686.SZ,0.008281338358922672,J67资本市场服务,东北证券,1415785.5439,0.03891,54290.53759,8.38
000728.SZ,0.011238959201395053,J67资本市场服务,国元证券,2152653.6,0.0152059999999999,32484.18392,10.96
000750.SZ,0.007689814190428193,J67资本市场服务,国海证券,589022.3646,0.050959,29766.88394,10.04
000826.SZ,0.013605055875372958,N77生态保护和环境治理业,启迪环境,1762276.3747,0.007421,13018.44607,21.67
000869.SZ,0.004140669179461336,C15酒、饮料和精制茶制造业,张裕Ａ,1228425.3072,0.0069799999999999,8514.99638,27.09
000876.SZ,0.009464386695911623,C13农副食品加工业,新希望,1462964.2455,0.006395,9314.9167,13.62
000895.SZ,0.027801635919240394,C13农副食品加工业,双汇发展,4593664.9726,0.006384,29041.39496,37.91
000999.SZ,0.008281338358922672,C27医药制造业,华润三九,2012193.6904,0.0081599999999999,16291.91217,20.58
002001.SZ,0.007689814190428193,C27医药制造业,新和成,1563379.7035,0.0064059999999999,9988.53369,14.57
002007.SZ,0.008872862527417147,C27医药制造业,华兰生物,1587215.0273,0.013464,21452.07034,27.55
002038.SZ,0.014196580043867434,C27医药制造业,双鹭药业,1545071.7898,0.009433,14655.58329,41.0
002051.SZ,0.005915241684944764,E48土木工程建筑业,中工国际,1296755.5278,0.0036209999999999,4671.809520000001,16.97
002065.SZ,0.017745725054834294,I65软件和信息技术服务业,东华软件,,,0.0,17.14
002129.SZ,0.007689814190428193,C38电气机械和器材制造业,TCL中环,1467680.6419,,0.0,20.29
002236.SZ,0.018928773391823247,C39计算机、通信和其他电子设备制造业,大华股份,1630804.4782,0.03514,56673.10809,24.7
002241.SZ,0.02425249090827353,C39计算机、通信和其他电子设备制造业,歌尔股份,3089600.3886,0.009843,30074.751160000003,26.01
002294.SZ,0.007098290021933717,C27医药制造业,信立泰,852909.7313,0.008819,7511.17999,29.72
002344.SZ,0.008281338358922672,L72商务服务业,海宁皮城,1491093.177,0.014077,20764.42372,13.54
002353.SZ,0.01833724922332877,C35专用设备制造业,杰瑞股份,2047215.4195,0.025183,51511.53599,38.6
002385.SZ,0.010647435032900575,C13农副食品加工业,大北农,1189139.1037,0.02386,27804.46221,12.98
002415.SZ,0.02425249090827353,C39计算机、通信和其他电子设备制造业,海康威视,5941326.7665,0.006105,35413.40318,18.89
002456.SZ,0.016562676717845344,C39计算机、通信和其他电子设备制造业,欧菲光,1615822.0987,0.016109,25924.05223,22.42
002603.SZ,0.004140669179461336,C27医药制造业,以岭药业,1666340.0,0.005965,9940.02772,30.16
