,stock_wt,industry,sec_name,mkt_cap_float,turn,amt,close
000060.SZ,0.006297376093294461,C32有色金属冶炼和压延加工业,中金岭南,2120810.1086,0.016071,34263.666470000004,10.29
000069.SZ,0.0072303206997084545,N78公共设施管理业,华侨城Ａ,,,0.0,7.88
000333.SZ,0.026472303206997082,C38电气机械和器材制造业,美的集团,6722279.6891,0.01165,79407.56755,30.03
000425.SZ,0.010495626822157433,C35专用设备制造业,徐工机械,2693278.1157,0.046007,125293.13417,11.87
000630.SZ,0.00816326530612245,C32有色金属冶炼和压延加工业,铜陵有色,2010002.0054,0.012863,26035.76096,14.14
000709.SZ,0.011078717201166181,C31黑色金属冶炼和压延加工业,河钢股份,2381376.5738,0.013536,32574.4751,3.43
000728.SZ,0.0033819241982507575,J67资本市场服务,国元证券,6186915.0,0.033563,212400.4556,31.5
000768.SZ,0.01749271137026239,C37铁路、船舶、航空航天和其他运输设备制造业,中航西飞,5755913.3874,0.025451,148970.40595,24.6
000776.SZ,0.05306122448979592,J67资本市场服务,广发证券,12963248.3062,0.01078,141718.7986,21.9
000778.SZ,0.004431486880466472,C33金属制品业,新兴铸管,1977657.0268,0.01046,20879.37566,5.43
000826.SZ,0.004431486880466472,N77生态保护和环境治理业,启迪环境,2413084.0253,0.013573,33235.24094,28.75
000869.SZ,0.003498542274052478,C15酒、饮料和精制茶制造业,张裕Ａ,1531790.5824,0.00481,7415.79896,33.78
000878.SZ,0.006997084548104956,C32有色金属冶炼和压延加工业,云南铜业,1871053.7739,0.007756,14615.62302,13.21
000895.SZ,0.005597667638483966,C13农副食品加工业,双汇发展,3926002.2516,0.007942,31366.52758,32.4
000963.SZ,0.00816326530612245,F52零售业,华东医药,2315625.4922,0.006181,14321.957440000002,53.35
002202.SZ,0.0010495626822157444,C34通用设备制造业,金风科技,3137230.2978,0.013908,44072.68823,14.67
002294.SZ,0.004664723032069971,C27医药制造业,信立泰,1082219.002,0.018113,19853.22677,37.71
002304.SZ,0.01749271137026239,C15酒、饮料和精制茶制造业,洋河股份,6744797.561,0.002629,17786.546739999998,76.71
002344.SZ,0.00641399416909621,L72商务服务业,海宁皮城,1724344.8488,0.0085,14879.33425,15.68
002415.SZ,0.018658892128279883,C39计算机、通信和其他电子设备制造业,海康威视,8399146.371,0.005336,45523.88253,26.66
002500.SZ,0.011078717201166181,J67资本市场服务,山西证券,3359434.037,0.012308,42114.23607,13.5
