,stock_wt,industry,sec_name,mkt_cap_float,turn,amt,close
000568.SZ,0.016861619856151543,C15酒、饮料和精制茶制造业,泸州老窖,14145500.098,0.011663,163207.16100000002,96.88
000596.SZ,0.006155781566008448,C15酒、饮料和精制茶制造业,古井贡酒,4795000.0,0.012999,61830.4602,125.0
000895.SZ,0.010688675264614669,C13农副食品加工业,双汇发展,7376610.5423,0.004251,31255.682,22.36
000963.SZ,0.010856560216414901,F52零售业,华东医药,5006132.8909,0.012263,61847.7625,28.61
002294.SZ,0.00419712379500576,C27医药制造业,信立泰,2308233.5451,0.0038529999999999,8932.256,22.07
002304.SZ,0.03161833258904339,C15酒、饮料和精制茶制造业,洋河股份,13980544.2572,0.009103,127748.7573,111.98
002415.SZ,0.05193241175687127,C39计算机、通信和其他电子设备制造业,海康威视,24964828.9761,0.0064259999999999,161474.3543,30.92
600000.SH,0.005649328628077755,J66货币金融服务,浦发银行,31701045.6781,0.000905,28709.9396,11.28
600009.SH,0.03587141803464923,G56航空运输业,上海机场,9190669.1168,0.009094,84049.9756,84.05
600031.SH,0.03721449764905107,C35专用设备制造业,三一重工,11231146.5599,0.009176,103529.5637,13.47
600104.SH,0.027978027217508403,C36汽车制造业,上汽集团,28850609.6054,0.0029349999999999,84678.1768,25.08
600271.SH,0.01152810002361582,C39计算机、通信和其他电子设备制造业,航天信息,3957570.3229,0.008206,32531.0805,21.36
600276.SH,0.09323210989972795,C27医药制造业,恒瑞医药,35253339.599,0.006535,229127.6981,80.05
600436.SH,0.012247207233826815,C27医药制造业,片仔癀,6015675.9009,0.005102,30937.0338,99.71
600519.SH,0.07815286861518884,C15酒、饮料和精制茶制造业,贵州茅台,143457788.76,0.003574,509387.7152,1142.0
600688.SH,0.004700778650406451,C25石油、煤炭及其他燃料加工业,上海石化,3092759.297,0.00097,2990.7387,4.22
600690.SH,0.027701017047038017,C38电气机械和器材制造业,海尔智家,9701059.7494,0.007104,69016.215,15.91
600741.SH,0.016396763625822503,C36汽车制造业,华域汽车,7859740.8921,0.003848,30373.0054,24.93
600809.SH,0.007946554385210906,C15酒、饮料和精制茶制造业,山西汾酒,6645385.4416,0.006832,45328.2173,76.75
600887.SH,0.06580025429587691,C14食品制造业,伊利股份,17358438.1116,0.014317,247006.661,28.65
601006.SH,0.021153503926829034,G53铁路运输业,大秦铁路,11506896.614,0.001623,18636.803,7.74
601238.SH,0.004644816999806375,C36汽车制造业,广汽集团,7136931.8522,0.001617,11611.8044,11.73
601628.SH,0.02227273693883057,J68保险业,中国人寿,60075884.05,0.000427,25664.9933,28.85
601888.SH,0.03973277192605453,L72商务服务业,中国中免,18642236.4941,0.004482,83574.1,95.48
601988.SH,0.03519987822744831,J66货币金融服务,中国银行,74400226.7406,0.000341,25377.3061,3.53
601998.SH,0.008170400987611213,J66货币金融服务,中信银行,17834986.7079,0.000524,9350.6396,5.59
600867.SH,0.008618094192411826,C27医药制造业,通化东宝,3543207.9966,0.007968,28359.3257,17.42
601216.SH,0.004924625252806758,C26化学原料和化学制品制造业,君正集团,2489215.1301,0.002604,6542.8291,2.95
300015.SZ,0.01701234178242335,Q84卫生,爱尔眼科,8487992.9241,0.00777,66339.67929999999,33.78
600398.SH,0.007275014578009984,C18纺织服装、服饰业,海澜之家,3717225.6011,0.001562,5806.7542,8.41
600570.SH,0.020537925770228185,I65软件和信息技术服务业,恒生电子,5967380.2336,0.026136,158287.9432,74.3
603288.SH,0.03643103454065,C14食品制造业,海天味业,30965135.2218,0.002897,88408.3527,114.67
300003.SZ,0.011805110194086206,C35专用设备制造业,乐普医疗,4079052.222,0.013086,53218.0917,26.92
002736.SZ,0.015109645662020737,J67资本市场服务,国信证券,10594400.0,0.0022389999999999,24036.7012,12.92
601919.SH,0.008170400987611213,G55水上运输业,中远海控,3504774.5299,0.001893,6654.4212,4.59
002739.SZ,0.006099819915408371,R87广播、电视、电影和录音制作业,万达电影,2773891.9278,0.008501,23860.678,15.75
300144.SZ,0.008562132541811752,R88文化艺术业,宋城演艺,3106399.4839,0.005225,16262.8582,26.42
600061.SH,0.010296943710414131,J67资本市场服务,国投资本,5513631.9742,0.004793,26932.2388,13.21
600704.SH,0.004253085445605837,F51批发业,物产中大,2282541.681,0.002773,6368.5744,5.3
300033.SZ,0.008841940794812136,I65软件和信息技术服务业,同花顺,2353876.7647,0.038702,93339.6744,89.06
002508.SZ,0.0053163568070072964,C38电气机械和器材制造业,老板电器,2338186.8533,0.011268,26661.6016,25.01
