,stock_wt,industry,sec_name,mkt_cap_float,turn,amt,close
000538.SZ,0.025884828782382203,C27医药制造业,云南白药,9867193.2743,0.004365,43031.5567,94.75
000568.SZ,0.020821642493081067,C15酒、饮料和精制茶制造业,泸州老窖,8442872.5211,0.007274,60137.31189999999,60.23
000895.SZ,0.012686410590046665,C13农副食品加工业,双汇发展,8250858.0086,0.004079,32985.5955,25.01
002294.SZ,0.009102357374024513,C27医药制造业,信立泰,4248916.992,0.0056689999999999,23955.2944,40.62
002304.SZ,0.032654707079312936,C15酒、饮料和精制茶制造业,洋河股份,13932448.0498,0.005495,77901.5217,112.16
002415.SZ,0.07645980194180589,C39计算机、通信和其他电子设备制造业,海康威视,30442201.663,0.003226,98182.5507,38.5
600011.SH,0.014449992331263914,D44电力、热力生产和供应业,华能国际,6573000.0,0.000874,5686.4876,6.26
600018.SH,0.010638380180891149,G55水上运输业,上港集团,15860360.2161,0.000963,15220.7805,6.97
600104.SH,0.034797174446223954,C36汽车制造业,上汽集团,36730461.1124,0.001664,60454.0671,31.93
600271.SH,0.014165543663325647,C39计算机、通信和其他电子设备制造业,航天信息,4317846.3391,0.0155129999999999,67148.1599,23.38
600276.SH,0.0737859844631862,C27医药制造业,恒瑞医药,23515339.6012,0.00542,126664.8945,83.48
600369.SH,0.006200980961054199,J67资本市场服务,西南证券,2354010.5047,0.001664,3923.334,4.17
600372.SH,0.004152950551898684,C37铁路、船舶、航空航天和其他运输设备制造业,中航机载,2564859.5636,0.012075,30889.2708,14.58
600415.SH,0.00728188589921961,L72商务服务业,小商品城,2732493.5164,0.0013969999999999,3816.0985,5.02
600519.SH,0.0712919181780385,C15酒、饮料和精制茶制造业,贵州茅台,83226872.8434,0.00461,386668.0412,662.53
600637.SH,0.010809049381654107,I63电信、广播电视和卫星传输服务,东方明珠,2694306.8508,0.002399,6481.2934000000005,16.82
600674.SH,0.008234052168737996,D44电力、热力生产和供应业,川投能源,3891492.1843,0.001486,5749.8781,8.84
600688.SH,0.004380509486249296,C25石油、煤炭及其他燃料加工业,上海石化,4265369.457,0.001768,7498.6019,5.82
600804.SH,0.010809049381654107,I63电信、广播电视和卫星传输服务,退市鹏博(退),1980950.919,0.008265,15928.8709,13.83
600827.SH,0.004380509486249296,F52零售业,百联股份,1569004.7734,0.001371,2157.7855,10.17
600895.SH,0.005233855490064094,S91综合,张江高科,2019491.1732,0.003348,6753.6846000000005,13.04
601006.SH,0.02469014437704149,G53铁路运输业,大秦铁路,12324570.146,0.002189,26872.7803,8.29
601018.SH,0.010524600713715842,G55水上运输业,宁波港,6553600.0,0.0007679999999999,5009.8804,5.12
601111.SH,0.011833064586231864,G56航空运输业,中国国航,11064372.6665,0.0061519999999999,68693.48860000001,11.71
601186.SH,0.013520414084441655,E48土木工程建筑业,中国铁建,11399716.2905,0.001355,15413.6475,9.91
