,stock_wt,industry,sec_name,mkt_cap_float,turn,amt,close
000009.SZ,0.00507673183935687,S91综合,中国宝安,2069183.9573,0.008827,18225.8286,9.76
000063.SZ,0.022188919480941927,C39计算机、通信和其他电子设备制造业,中兴通讯,5398712.0488,0.010666,57474.0653,15.8
000069.SZ,0.002811370949941333,N78公共设施管理业,华侨城Ａ,4591367.9715,0.005897,26923.71,7.5
000333.SZ,0.02085293741795327,C38电气机械和器材制造业,美的集团,20286958.2933,0.003312,67101.0959,31.86
000538.SZ,0.02416384948709906,C27医药制造业,云南白药,7984355.7608,0.002358,18865.4029,76.67
000728.SZ,0.013475992983189862,J67资本市场服务,国元证券,3963553.8,0.011231,44355.4295,20.18
000778.SZ,0.0028346054206020055,C33金属制品业,新兴铸管,2061919.3135,0.017848,36455.9702,5.66
000783.SZ,0.020446334181391516,J67资本市场服务,长江证券,4903633.5482,0.002657,13011.3999,10.34
000895.SZ,0.007818399377316187,C13农副食品加工业,双汇发展,7083003.6563,0.0016719999999999,11856.9035,21.47
000963.SZ,0.011164163152452979,F52零售业,华东医药,3374382.37,0.0028439999999999,9620.1013,77.74
002065.SZ,0.0028926915972536903,I65软件和信息技术服务业,东华软件,2887395.4108,0.008428,24259.0267,21.1
002202.SZ,0.006094579491078223,C34通用设备制造业,金风科技,3637578.049,0.004105,14880.8696,16.86
002304.SZ,0.02608069331660452,C15酒、饮料和精制茶制造业,洋河股份,9986491.1831,0.002623,26242.8466,81.04
002450.SZ,0.005448483369927625,C29橡胶和塑料制品业,康得退(退),5216948.4845,0.015022,77936.21949999999,18.14
002456.SZ,0.015334750636043636,C39计算机、通信和其他电子设备制造业,欧菲光,3440646.4125,0.025535,89482.5261,33.47
002500.SZ,0.007667375318021818,J67资本市场服务,山西证券,3255862.6511,0.006936,22504.5106,11.51
002673.SZ,0.016089870932515484,J67资本市场服务,西部证券,5515658.8603,0.005536,30502.6169,19.73
600000.SH,0.08910419498367779,J66货币金融服务,浦发银行,34040719.9861,0.0005899999999999,20066.1656,16.59
600008.SH,0.0012430441803459613,D46水的生产和供应业,首创环保,,,0.0,4.33
600018.SH,0.010095377502062061,G55水上运输业,上港集团,13448311.1732,0.000897,12074.1899,5.91
600036.SH,0.10400739543077278,J66货币金融服务,招商银行,40102667.97,0.000804,32345.16,19.44
600104.SH,0.00645918284366687,C36汽车制造业,上汽集团,28423910.7696,0.00125,35445.9276,25.78
600111.SH,0.00444940113151872,C32有色金属冶炼和压延加工业,北方稀土,4679389.008,0.005937,27776.161700000004,12.88
600153.SH,0.007353709964102744,F51批发业,建发股份,3158413.3904,0.005247,16516.5138,11.14
600271.SH,0.008050744083922909,C39计算机、通信和其他电子设备制造业,航天信息,3776729.2067,0.00218,8227.2649,20.45
600276.SH,0.008166916437226265,C27医药制造业,恒瑞医药,11809251.044,0.001748,20650.226,50.39
600498.SH,0.008015892377931901,C39计算机、通信和其他电子设备制造业,烽火通信,2623635.9986,0.006059,15847.8183,26.35
600519.SH,0.012430441803459608,C15酒、饮料和精制茶制造业,贵州茅台,44552311.1748,0.002187,97578.8668,354.66
600637.SH,0.012511762450771968,I63电信、广播电视和卫星传输服务,东方明珠,5157639.4772,0.003116,16069.585,23.66
600674.SH,0.01196575239024617,D44电力、热力生产和供应业,川投能源,3891492.1843,0.0025859999999999,10060.0061,8.84
600688.SH,0.001835523182193102,C25石油、煤炭及其他燃料加工业,上海石化,4894350.0,0.00419,20430.4249,6.7
600690.SH,0.018994179765099505,C38电气机械和器材制造业,海尔智家,5991135.6622,0.0179299999999999,108693.1984,10.91
600705.SH,0.0060177279011140936,J69其他金融业,中航产融(退),4837779.9752,0.0043,20823.8911,6.35
600887.SH,0.011268718270426003,C14食品制造业,伊利股份,10896264.7066,0.007425,81004.4325,18.06
600900.SH,0.018448169704573712,D44电力、热力生产和供应业,长江电力,12640486.0996,0.002661,33680.0697,12.97
600999.SH,0.02358298772058226,J67资本市场服务,招商证券,7933637.4804,0.001368,10845.3116,16.83
601006.SH,0.007539585729388121,G53铁路运输业,大秦铁路,10347286.8777,0.001088,11266.6331,6.96
601099.SH,0.009804946618803642,J67资本市场服务,太平洋,3459687.9416,0.0114809999999999,39754.8127,5.34
601111.SH,0.01190766621359449,G56航空运输业,中国国航,6732433.4356,0.002665,17934.6851,7.9
601390.SH,0.03780248376491363,E48土木工程建筑业,中国中铁,16568540.2364,0.002495,41181.1022,9.04
601601.SH,0.04357624972409067,J68保险业,中国太保,17187837.8,0.001907,32804.7795,27.34
601628.SH,0.02637112419986292,J68保险业,中国人寿,53454001.51,0.000348,18569.8422,25.67
601633.SH,0.008596754144448705,C36汽车制造业,长城汽车,7890297.261,0.002864,22588.2631,13.09
601766.SH,0.03374806863462633,C37铁路、船舶、航空航天和其他运输设备制造业,中国中车,23651058.4464,0.001824,43044.2159,10.32
601800.SH,0.014870061222830192,E48土木工程建筑业,中国交建,21121529.2942,0.003163,65737.28719999999,17.98
601928.SH,0.0024163849487099064,R86新闻和出版业,凤凰传媒,2717953.2,0.002411,6538.9549,10.68
601988.SH,0.005008740909101077,J66货币金融服务,中国银行,77561709.4633,0.000401,31159.8967,3.68
601998.SH,0.01318556209993146,J66货币金融服务,中信银行,22014563.1993,0.00077,16922.4231,6.9
603000.SH,0.0053439282519546,I64互联网和相关服务,人民网,1892943.0879,0.01087,20544.9103,17.12
600010.SH,0.005529804017239978,C31黑色金属冶炼和压延加工业,包钢股份,4895769.5131,0.005412,26605.9635,3.11
000917.SZ,0.009409960617572231,I63电信、广播电视和卫星传输服务,电广传媒,1558092.5039,0.0297549999999999,45325.5885,14.67
002008.SZ,0.007504734023397112,C35专用设备制造业,大族激光,2381567.1495,0.010655,25584.382,24.05
002292.SZ,0.0013824510043099945,C24文教、工美、体育和娱乐用品制造业,奥飞娱乐,1481533.242,0.012883,18978.4629,21.99
002470.SZ,0.007202685904808374,C26化学原料和化学制品制造业,金正大,2088673.3797,0.011185,23107.0896,7.71
600867.SH,0.012778958863369695,C27医药制造业,通化东宝,2921557.2682,0.003142,9166.6581,21.43
000559.SZ,0.008829098851055426,C36汽车制造业,万向钱潮,2892133.404,0.0038129999999999,11039.5766,12.63
300015.SZ,0.0015218578282740274,Q84卫生,爱尔眼科,2498752.6289,0.002002,4954.158600000001,31.75
300017.SZ,0.014173027103010025,I65软件和信息技术服务业,网宿科技,,,0.0,49.0
300024.SZ,0.0011429581197211595,C34通用设备制造业,机器人,3136987.9866,0.0036309999999999,11384.4025,20.72
300027.SZ,0.008817481615725091,R87广播、电视、电影和录音制作业,华谊兄弟,2047787.0791,0.0148399999999999,30094.913900000003,10.76
300070.SZ,0.005738914253186027,N77生态保护和环境治理业,碧水源,3290305.1503,0.006177,20278.6219,16.38
300146.SZ,0.005053497368696197,C14食品制造业,汤臣倍健,1010853.0023,0.008905,9035.952,11.6
002736.SZ,0.022944039777413775,J67资本市场服务,国信证券,3347465.9205,0.0034799999999999,11661.8658,15.25
300059.SZ,0.00048792388387411574,I64互联网和相关服务,东方财富,4377541.9168,0.007858,34393.832500000004,16.53
601021.SH,0.003949860012314267,G56航空运输业,春秋航空,756400.0,0.013257,10017.2638,37.82
000415.SZ,0.001591561240256044,L71租赁业,渤海租赁,2224528.2669,0.0044529999999999,9893.218,7.14
002195.SZ,0.005866703841819724,I65软件和信息技术服务业,岩山科技,1221775.2211,0.07618,93450.3039,11.68
300144.SZ,0.0014753888869526832,R88文化艺术业,宋城演艺,2394662.5904,0.007889,18965.7275,21.27
601608.SH,0.0041822047189209914,C35专用设备制造业,中信重工,2422358.5839,0.006233,14993.8314,5.66
601718.SH,0.0016380301815773883,C18纺织服装、服饰业,际华集团,3556154.0,0.009353,33255.5734,9.22
000977.SZ,0.007318858258111735,C39计算机、通信和其他电子设备制造业,浪潮信息,2108102.622,0.0124,26067.1741,21.18
002027.SZ,0.005111583545347879,L72商务服务业,分众传媒,4375944.6769,0.034173,148209.402,12.35
002183.SZ,0.005924790018471404,L72商务服务业,怡亚通,2393942.7558,0.024735,59284.475300000006,11.41
300085.SZ,0.0032528258924941046,I65软件和信息技术服务业,银之杰,681943.195,0.020086,13636.7213,20.73
600871.SH,0.003020481185887383,B11开采专业及辅助性活动,石化油服,1107604.9999,0.009559,10561.7078,3.93
000008.SZ,0.004414549425527713,C37铁路、船舶、航空航天和其他运输设备制造业,神州高铁,1747731.478,0.003191,5579.2134,8.76
002085.SZ,0.01057168415060584,C36汽车制造业,万丰奥威,3214639.4245,0.001419,4552.494000000001,18.25
002131.SZ,0.0056343591352130025,I64互联网和相关服务,利欧股份,1383053.0946,0.009904,13665.792,14.49
002466.SZ,0.012720872686718015,C32有色金属冶炼和压延加工业,天齐锂业,3604293.1554,0.013844,49802.1829,36.56
002797.SZ,0.004066032365617631,J67资本市场服务,第一创业,661599.0,0.043571,28851.3288,30.21
300072.SZ,0.006935489492210643,C26化学原料和化学制品制造业,海新能科,4213367.203,0.00486,20519.7682,47.2
600754.SH,0.0006040962371774765,H61住宿业,锦江酒店,1389576.9792,0.007882,11028.5542,31.07
601877.SH,0.004588807955482755,C38电气机械和器材制造业,正泰电器,2654725.3721,0.0045889999999999,12175.3821,20.12
