,stock_wt,industry,sec_name,mkt_cap_float,turn,amt,close
000001.SZ,0.042511871351261735,J66货币金融服务,平安银行,14589811.4596,0.0101889999999999,147286.02956999998,12.36
000060.SZ,0.0046774900233282415,C32有色金属冶炼和压延加工业,中金岭南,2774814.6717,0.034701,95948.60076,13.46
000063.SZ,0.0009473397515601528,C39计算机、通信和其他电子设备制造业,中兴通讯,6717880.5149,0.0222279999999999,149910.27015,19.98
000069.SZ,0.004819590986062263,N78公共设施管理业,华侨城Ａ,2925716.2305,0.041675,120605.45911999998,9.4
000156.SZ,0.002368349378900375,R87广播、电视、电影和录音制作业,华数传媒,373087.1467,0.027452,10323.79487,31.53
000333.SZ,0.019455990147666587,C38电气机械和器材制造业,美的集团,7504426.8778,0.014316,106029.85594,33.15
000425.SZ,0.0069274219332835976,C35专用设备制造业,徐工机械,2596865.1897,0.0189009999999999,48326.46832,11.02
000729.SZ,0.0032683221428825154,C15酒、饮料和精制茶制造业,燕京啤酒,2228293.5373,0.014332,31334.083250000003,8.88
000776.SZ,0.03422264852511042,J67资本市场服务,广发证券,11039478.5804,0.010364,113428.98377,18.65
000826.SZ,0.0046774900233282415,N77生态保护和环境治理业,启迪环境,3284266.7622,0.019594,63646.87843,39.06
000831.SZ,0.00769713548142622,C32有色金属冶炼和压延加工业,中国稀土,1315311.2914,0.047854,62983.429,17.65
000895.SZ,0.0062879676009804965,C13农副食品加工业,双汇发展,3538545.9645,0.014533,50652.80903,19.47
000960.SZ,0.007105048136701125,C32有色金属冶炼和压延加工业,锡业股份,1694592.662,0.033219,57051.90266,14.72
000970.SZ,0.008999727639821426,C39计算机、通信和其他电子设备制造业,中科三环,1789536.0,0.0451419999999999,81466.43545,16.8
000999.SZ,0.0060984996506684664,C27医药制造业,华润三九,2955715.0273,0.014433,41944.73121,30.23
002007.SZ,0.006572169526448541,C27医药制造业,华兰生物,2568675.0716,0.020076,50904.141350000005,44.49
002051.SZ,0.0019195552245649915,E48土木工程建筑业,中工国际,1743138.904,0.016891,29186.74423,22.8
002065.SZ,0.011190450815304273,I65软件和信息技术服务业,东华软件,3350979.83,0.022359,74843.00971,25.05
002129.SZ,0.009295771312183973,C38电气机械和器材制造业,TCL中环,2742134.192,0.036566,99259.35114,17.21
002304.SZ,0.016045567042050044,C15酒、饮料和精制茶制造业,洋河股份,7742870.3992,0.005362,40936.973580000005,63.04
002450.SZ,0.004476180326121709,C29橡胶和塑料制品业,康得退(退),4990209.9254,0.045212,222223.00827,34.92
002456.SZ,0.010657572205051688,C39计算机、通信和其他电子设备制造业,欧菲光,1981106.4741,0.059966,118844.07584,27.49
002570.SZ,0.005091951164635807,C14食品制造业,贝因美,1604638.7883,0.033093,51911.83447,15.74
002653.SZ,0.0029604367236254693,C27医药制造业,海思科,2675828.79,0.0147249999999999,38660.41034,24.77
600008.SH,0.0006512960791976033,D46水的生产和供应业,首创环保,2411200.0,0.021304,50910.8586,10.96
600009.SH,0.015571897166269968,G56航空运输业,上海机场,3090164.2979,0.023636,71751.24399999999,28.26
600015.SH,0.034577900931945474,J66货币金融服务,华夏银行,8423612.5552,0.008222,68594.4613,10.82
