,stock_wt,industry,sec_name,mkt_cap_float,turn,amt,close
000338.SZ,0.022417933985791207,C36汽车制造业,潍柴动力,3755797.623,0.012271,45840.2998,8.85
000423.SZ,0.010898391081253659,C27医药制造业,东阿阿胶,2684125.3199,0.004223,11326.1564,41.05
000425.SZ,0.0060471953414064986,C35专用设备制造业,徐工机械,2279901.5243,0.012228,28122.2851,3.26
000568.SZ,0.017900466180090207,C15酒、饮料和精制茶制造业,泸州老窖,6230269.2938,0.0100229999999999,62106.7415,42.67
000651.SZ,0.04901960784313725,C38电气机械和器材制造业,格力电器,24923980.8481,0.007936,196367.9969,41.75
000703.SZ,0.00909140395897326,C28化学纤维制造业,恒逸石化,2939759.1186,0.006268,18507.4541,12.93
000858.SZ,0.059348233297396864,C15酒、饮料和精制茶制造业,五粮液,22888498.6355,0.013892,310340.2259,60.3
000895.SZ,0.014060618545244355,C13农副食品加工业,双汇发展,8247558.975,0.003269,26687.9641,25.0
000963.SZ,0.011576011252108808,F52零售业,华东医药,3454683.4684,0.0051649999999999,17784.1644,26.53
002001.SZ,0.007736163617262961,C27医药制造业,新和成,3194950.9312,0.005083,16202.5605,15.06
002007.SZ,0.011011327776396185,C27医药制造业,华兰生物,2697366.9806,0.0085209999999999,22946.0838,33.61
002236.SZ,0.012366568118106483,C39计算机、通信和其他电子设备制造业,大华股份,2267206.1094,0.0309149999999999,70216.79669999999,12.36
002294.SZ,0.005251556324127411,C27医药制造业,信立泰,2074249.728,0.003616,7513.811299999999,19.83
002310.SZ,0.005590366409554985,E48土木工程建筑业,东方新能,922616.9736,0.023757,22039.6889,6.0
002415.SZ,0.05714596774211764,C39计算机、通信和其他电子设备制造业,海康威视,24248337.5955,0.005155,124028.8654,30.03
002450.SZ,0.009769024129828408,C29橡胶和塑料制品业,康得退(退),1361415.6131,0.000641,873.1119000000001,4.21
002456.SZ,0.010503112648254822,C39计算机、通信和其他电子设备制造业,欧菲光,2670560.9501,0.041505,111319.992,10.01
600031.SH,0.0273871485720623,C35专用设备制造业,三一重工,7081207.6141,0.007618,54328.9746,9.12
600050.SH,0.02891179395648639,I63电信、广播电视和卫星传输服务,中国联通,11255392.6857,0.002888,32425.9516,5.31
600068.SH,0.010503112648254822,E48土木工程建筑业,葛洲坝(退),2841147.6632,0.00447,12684.9906,6.17
600271.SH,0.015359390539383394,C39计算机、通信和其他电子设备制造业,航天信息,4493293.6447,0.006048,27265.4723,24.33
600276.SH,0.07002075098836547,C27医药制造业,恒瑞医药,21670931.7429,0.005041,108821.746,59.05
600309.SH,0.027613021962347353,C26化学原料和化学制品制造业,万华化学,8940221.856,0.007497,67089.1768,32.7
600518.SH,0.016545225838379907,C27医药制造业,康美药业,2571464.1081,0.017864,46199.8317,5.84
600519.SH,0.0628080489530881,C15酒、饮料和精制茶制造业,贵州茅台,86627400.288,0.002921,251537.49700000003,689.6
600674.SH,0.00703552166701616,D44电力、热力生产和供应业,川投能源,4005947.8368,0.002372,9525.7827,9.1
600688.SH,0.006606796665837711,C25石油、煤炭及其他燃料加工业,上海石化,3781667.766,0.0007599999999999,2873.513,5.16
600703.SH,0.01665816253352243,C39计算机、通信和其他电子设备制造业,三安光电,4000934.8544,0.009333,37478.4181,9.81
600741.SH,0.017448719399520106,C36汽车制造业,华域汽车,6371655.1717,0.001806,11566.8881,20.21
600809.SH,0.00547742971441246,C15酒、饮料和精制茶制造业,山西汾酒,3458197.9744,0.009849,33795.9883,39.94
600887.SH,0.08357315440546847,C14食品制造业,伊利股份,14604222.2837,0.005855,84696.7113,24.18
601117.SH,0.0036253346807819963,E48土木工程建筑业,中国化学,2673686.0,0.002857,7664.114599999999,5.42
601318.SH,0.04382861445117718,J68保险业,中国平安,68224121.0084,0.006391,433669.0723,62.98
601888.SH,0.02592405368649089,L72商务服务业,中国中免,10640991.7148,0.005814,61615.9751,54.5
002008.SZ,0.015585263929668445,C35专用设备制造业,大族激光,3135886.1355,0.018398,57557.5926,31.57
300251.SZ,0.004009252677559636,R87广播、电视、电影和录音制作业,光线传媒,2251185.7949,0.017152,38130.5487,8.18
600570.SH,0.015415858886954657,I65软件和信息技术服务业,恒生电子,3853250.9077,0.017034,66023.5428,62.37
002027.SZ,0.023095554156646353,L72商务服务业,分众传媒,7984766.8723,0.010636,85772.6739,5.44
000938.SZ,0.0038398476348458486,C39计算机、通信和其他电子设备制造业,紫光股份,884000.768,0.011361,10127.1222,30.64
002466.SZ,0.012084226380250172,C32有色金属冶炼和压延加工业,天齐锂业,3055732.4242,0.0167429999999999,51976.0275,26.9
002555.SZ,0.003613974244560799,I64互联网和相关服务,三七互娱,1697308.0273,0.014271,24479.1066,10.66
002558.SZ,0.00705854344640781,I64互联网和相关服务,巨人网络,825602.3929,0.0056079999999999,4638.9753,19.33
600977.SH,0.006437391623123923,R87广播、电视、电影和录音制作业,中国电影,844675.0,0.013776,11491.9806,14.95
603858.SH,0.006719733360980234,C27医药制造业,步长制药,1018157.5083,0.010169,10331.1439,23.89
002460.SZ,0.010333707605541033,C32有色金属冶炼和压延加工业,赣锋锂业,1556286.9312,0.038212,61207.849,19.44
002601.SZ,0.004517467805700999,C26化学原料和化学制品制造业,龙佰集团,854397.4936,0.005999,5166.2455,12.11
300136.SZ,0.010164302562827245,C39计算机、通信和其他电子设备制造业,信维通信,1835574.8024,0.065373,120721.1406,22.66
600390.SH,0.0022022655552792368,J69其他金融业,五矿资本,368206.5653,0.008224,3032.2562000000003,7.17
601878.SH,0.005816239799840035,J67资本市场服务,浙商证券,913632.2302,0.016789,15477.848499999998,7.56
