,stock_wt,industry,sec_name,mkt_cap_float,turn,amt,close
000060.SZ,0.00649651274034533,C32有色金属冶炼和压延加工业,中金岭南,1723451.0845,0.003895,6693.530199999999,4.83
000063.SZ,0.016526216620176715,C39计算机、通信和其他电子设备制造业,中兴通讯,5013617.5145,0.033739,170700.5944,14.6
000100.SZ,0.006358034442459008,C39计算机、通信和其他电子设备制造业,TCL科技,3518379.1545,0.00484,17020.009400000003,3.0
000423.SZ,0.013163986342278696,C27医药制造业,东阿阿胶,3425610.8528,0.002454,8421.0707,52.39
000568.SZ,0.023763559760736862,C15酒、饮料和精制茶制造业,泸州老窖,7699933.3818,0.003128,24132.7895,54.93
000839.SZ,0.006895421417384078,I63电信、广播电视和卫星传输服务,国安股份,1920313.529,0.004951,9501.6929,4.9
000858.SZ,0.07864199633049608,C15酒、饮料和精制茶制造业,五粮液,27386487.1734,0.003939,108038.5795,72.15
000876.SZ,0.0071233692328347906,C13农副食品加工业,新希望,2723430.9204,0.001852,5015.866599999999,6.52
000895.SZ,0.01396180369635619,C13农副食品加工业,双汇发展,8323436.5277,0.001962,16441.807999999997,25.23
000963.SZ,0.01874870782082117,F52零售业,华东医药,6029093.275,0.003415,20492.674,46.3
002065.SZ,0.008662016987127106,I65软件和信息技术服务业,东华软件,2543509.9247,0.005897,14957.359099999998,9.11
002202.SZ,0.013733855880905477,C34通用设备制造业,金风科技,3909851.1894,0.003231,12525.0445,13.94
002294.SZ,0.008320095263951036,C27医药制造业,信立泰,3534488.064,0.004392,15616.5272,33.79
002304.SZ,0.010745059539220177,C15酒、饮料和精制茶制造业,洋河股份,15943560.1569,0.002569,41350.5972,128.35
002385.SZ,0.004672930216739623,C13农副食品加工业,大北农,940030.6909,0.0029449999999999,2765.304,4.15
002415.SZ,0.07311426180581629,C39计算机、通信和其他电子设备制造业,海康威视,27342632.0391,0.003366,91686.4027,34.58
600029.SH,0.015842373173824576,G56航空运输业,南方航空,4979058.85,0.005797,28786.3637,7.09
600104.SH,0.018702548388192408,C36汽车制造业,上汽集团,36672943.9481,0.00114,41419.5294,31.88
600276.SH,0.08921706535879331,C27医药制造业,恒瑞医药,25219835.5248,0.003604,91489.9474,68.87
600415.SH,0.0062685649248946165,L72商务服务业,小商品城,2384127.8091,0.000982,2334.1907,4.38
600436.SH,0.018007877420606354,C27医药制造业,片仔癀,6947197.6732,0.006019,41752.4299,115.15
600519.SH,0.0339082078989587,C15酒、饮料和精制茶制造业,贵州茅台,91255232.9832,0.001647,149935.3469,726.44
600688.SH,0.004444982401288909,C25石油、煤炭及其他燃料加工业,上海石化,3957559.29,0.00151,5941.858,5.4
600690.SH,0.029758017437552,C38电气机械和器材制造业,海尔智家,10505824.8986,0.0033989999999999,35606.0657,17.23
600703.SH,0.025074259699578466,C39计算机、通信和其他电子设备制造业,三安光电,7720458.3887,0.004515,34983.5438,18.93
600741.SH,0.019945433851937415,C36汽车制造业,华域汽车,6684699.2818,0.001986,13187.0402,23.32
600887.SH,0.0904382957800705,C14食品制造业,伊利股份,15952228.0643,0.006553,104266.5905,26.44
601006.SH,0.026043037915243997,G53铁路运输业,大秦铁路,13305778.3844,0.001764,23485.9958,8.95
601111.SH,0.014189751511806905,G56航空运输业,中国国航,7322706.0773,0.0035759999999999,26079.3846,7.75
601238.SH,0.0038181259087994484,C36汽车制造业,广汽集团,6442164.0683,0.000604,3875.0729,10.63
601888.SH,0.03350832887125486,L72商务服务业,中国中免,13712235.7455,0.004768,65459.5854,70.23
601933.SH,0.015614425358373865,F52零售业,永辉超市,6215195.173,0.002162,13408.3006,7.64
601939.SH,0.01234794243683507,J66货币金融服务,建设银行,6725153.9818,0.010327,69061.4061,7.01
002470.SZ,0.005755682340130511,C26化学原料和化学制品制造业,金正大,1817801.9488,0.002025,3674.3255,7.03
600867.SH,0.018349799143782423,C27医药制造业,通化东宝,4299840.1367,0.0266199999999999,113717.9487,21.79
601216.SH,0.006040617109443902,C26化学原料和化学制品制造业,君正集团,2818297.8083,0.001842,5183.135700000001,3.34
300017.SZ,0.008320095263951036,I65软件和信息技术服务业,网宿科技,1629438.3984,0.017799,28832.944,10.15
300027.SZ,0.00547074757081712,R87广播、电视、电影和录音制作业,华谊兄弟,1152228.7662,0.010243,11832.1231,6.0
600373.SH,0.00376113895493677,R86新闻和出版业,中文传媒,1711401.5111,0.00189,3219.0323,12.42
600398.SH,0.012195208126613162,C18纺织服装、服饰业,海澜之家,5216091.9498,0.002238,11518.6008,11.61
603288.SH,0.03179872025537451,C14食品制造业,海天味业,19088564.0626,0.000959,18181.3546,70.78
601919.SH,0.00039411249904418343,G55水上运输业,中远海控,3443689.135,0.001953,6688.8322,4.51
002027.SZ,0.009242714046987805,L72商务服务业,分众传媒,7382782.1937,0.01417,104980.2828,10.6
600704.SH,0.004786904124464981,F51批发业,物产中大,725030.909,0.0065239999999999,4731.6212,5.42
600816.SH,0.00843406917167639,J69其他金融业,建元信托,3518399.3877,0.007691,26908.434,7.53
002085.SZ,0.006553499694208008,C36汽车制造业,万丰奥威,1927725.4189,0.004718,9177.2695,9.12
002797.SZ,0.0075792648637362185,J67资本市场服务,第一创业,1168335.4495,0.01163,13569.0786,6.09
300033.SZ,0.004444982401288909,I65软件和信息技术服务业,同花顺,1017837.3837,0.007486,7627.445900000001,38.61
600482.SH,0.008092147448500321,C37铁路、船舶、航空航天和其他运输设备制造业,中国动力,1647842.0056,0.002019,3317.0925,18.13
002508.SZ,0.007750225725324254,C38电气机械和器材制造业,老板电器,2689592.179,0.004854,13071.9212,28.78
002555.SZ,0.005584721478542476,I64互联网和相关服务,三七互娱,1320829.7121,0.0090049999999999,11995.1154,11.17
002558.SZ,0.007693238771461575,I64互联网和相关服务,巨人网络,893085.6718,0.062695,53316.9243,20.91
600522.SH,0.011511364680261022,C38电气机械和器材制造业,中天科技,2482611.3195,0.009401,23198.273800000003,9.09
600682.SH,0.004900878032190336,F52零售业,南京新百,1225955.2726,0.049927,59335.6132,14.07
002601.SZ,0.004217034585838195,C26化学原料和化学制品制造业,龙佰集团,969042.9828,0.009008,8740.6094,13.8
002608.SZ,0.0019375564313310635,D44电力、热力生产和供应业,江苏国信,419304.7315,0.004234,1774.0143,7.78
300136.SZ,0.012879051572965304,C39计算机、通信和其他电子设备制造业,信维通信,2636810.5408,0.010526,27663.2784,34.27
601212.SH,0.0018235825236057066,C32有色金属冶炼和压延加工业,白银有色,813375.4852,0.003786,3080.0135,4.14
601878.SH,0.0016526216620176718,J67资本市场服务,浙商证券,930551.3456,0.010135,9423.8373,7.7
300408.SZ,0.013106999388416016,C39计算机、通信和其他电子设备制造业,三环集团,3978164.7179,0.008364,33129.8629,24.22
600438.SH,0.0071233692328347906,C13农副食品加工业,通威股份,1969996.8376,0.009356,18507.079,7.08
601108.SH,0.0023934520622324903,J67资本市场服务,财通证券,395977.0,0.024304,9591.406,11.03
601360.SH,0.0062685649248946165,I64互联网和相关服务,三六零,1060874.3053,0.009918,10513.9143,26.71
601838.SH,0.001880569477468385,J66货币金融服务,成都银行,342080.2019,0.16599,56868.2271,9.47
