,stock_wt,industry,sec_name,mkt_cap_float,turn,amt,close
000039.SZ,0.002815590737183693,C33金属制品业,中集集团,1757688.6769,0.003375,5924.1197,13.94
000069.SZ,0.0031138524678175593,N78公共设施管理业,华侨城Ａ,4236302.1817,0.003519,14839.5701,6.92
000156.SZ,0.0014793781839439754,R87广播、电视、电影和录音制作业,华数传媒,1901796.981,0.005412,10237.7278,19.14
000826.SZ,0.002302580560493444,N77生态保护和环境治理业,启迪环境,2946108.9905,0.010794,31567.8779,34.78
000895.SZ,0.007468473735072,C13农副食品加工业,双汇发展,7554764.0303,0.003567,26827.5309,22.9
000963.SZ,0.008971712857466684,F52零售业,华东医药,3194681.5338,0.004815,15383.8802,73.6
000999.SZ,0.006800367458452141,C27医药制造业,华润三九,2628171.3508,0.006492,16942.6045,26.88
002304.SZ,0.027440079218315656,C15酒、饮料和精制茶制造业,洋河股份,8582911.0428,0.001308,11251.5832,69.65
002415.SZ,0.030363044178527542,C39计算机、通信和其他电子设备制造业,海康威视,11568364.4599,0.002349,27179.4316,24.54
002450.SZ,0.006311218220212601,C29橡胶和塑料制品业,康得退(退),5064523.8595,0.007076,35983.1636,17.61
600000.SH,0.040885718035290286,J66货币金融服务,浦发银行,33384117.7922,0.0007149999999999,23763.507,16.27
600008.SH,0.0013720039609157828,D46水的生产和供应业,首创环保,2043940.3886,0.0029249999999999,5960.757299999999,4.24
600009.SH,0.0049392142592968175,G56航空运输业,上海机场,2964414.5123,0.001997,5932.0692,27.11
600011.SH,0.020043188298595783,D44电力、热力生产和供应业,华能国际,7507500.0,0.000309,2313.2902,7.15
600018.SH,0.005309058805282811,G55水上运输业,上港集团,11787183.0587,0.000417,4904.6675000000005,5.18
600036.SH,0.12586645032749139,J66货币金融服务,招商银行,36843294.7502,0.000625,23049.1027,17.86
600050.SH,0.021594149297891885,I63电信、广播电视和卫星传输服务,中国联通,10873853.9506,0.00452,49112.3569,5.13
600060.SH,0.0069776314395726775,C39计算机、通信和其他电子设备制造业,海信视像,2233577.446,0.008875,19760.3686,17.07
600104.SH,0.024886958804089768,C36汽车制造业,上汽集团,26108541.7775,0.001715,44845.8307,23.68
600276.SH,0.040437753508343416,C27医药制造业,恒瑞医药,10811024.6239,0.002486,26896.5926,46.14
600309.SH,0.0026843555757047922,C26化学原料和化学制品制造业,万华化学,4514954.8954,0.005239,23721.9837,20.88
600362.SH,0.007874109688734058,C32有色金属冶炼和压延加工业,江西铜业,3031936.4587,0.0072219999999999,21811.8365,14.61
600372.SH,0.006800367458452141,C37铁路、船舶、航空航天和其他运输设备制造业,中航机载,3381111.1668,0.001986,6695.446000000001,19.22
600519.SH,0.013099655209439384,C15酒、饮料和精制茶制造业,贵州茅台,39940809.051,0.0034699999999999,139496.7912,317.95
600582.SH,0.0004533578305634771,C35专用设备制造业,天地科技,1301163.6168,0.003676,4756.6646,4.69
600588.SH,0.010856726995072716,I65软件和信息技术服务业,用友网络,3323792.9932,0.0039489999999999,13028.7544,22.76
600642.SH,0.0017895703838031948,D45燃气生产和供应业,申能股份,2676598.5298,0.003418,9159.7781,5.88
600648.SH,0.00445006502105728,F51批发业,外高桥,1879865.9559,0.0019,3565.5808,20.11
600688.SH,0.0017537789761271308,C25石油、煤炭及其他燃料加工业,上海石化,4302645.0,0.003007,12924.2876,5.89
600690.SH,0.02099762583662415,C38电气机械和器材制造业,海尔智家,5480433.9055,0.005945,32654.3438,9.98
600703.SH,0.002662187694513864,C39计算机、通信和其他电子设备制造业,三安光电,4615600.941,0.002117,9728.3635,12.17
600783.SH,0.0048914923823954,S91综合,鲁信创投,1823680.2703,0.012974,23526.5784,24.5
600837.SH,0.004867631443944684,J67资本市场服务,海通证券(退),13173989.561,0.002127,27924.9714,16.28
600875.SH,0.0018372922607046132,C34通用设备制造业,东方电气,1940987.1577,0.003204,6207.6715,9.72
600895.SH,0.0010260203533804984,S91综合,张江高科,2851137.4616,0.003347,9553.4532,18.41
600999.SH,0.03382288025388038,J67资本市场服务,招商证券,8461603.8486,0.0061519999999999,51711.0684,17.95
