,stock_wt,industry,sec_name,mkt_cap_float,turn,amt,close
000839.SZ,0.005132701676536448,I63电信、广播电视和卫星传输服务,国安股份,1497060.7512,0.018563,27296.4565,3.82
000858.SZ,0.05617136441512922,C15酒、饮料和精制茶制造业,五粮液,19886043.8394,0.010508,206863.792,52.39
000963.SZ,0.015628788251026714,F52零售业,华东医药,4444340.2478,0.0058189999999999,25523.5401,34.13
002007.SZ,0.01141881946015974,C27医药制造业,华兰生物,3032029.8878,0.01161,34883.2324,37.78
002065.SZ,0.008073912749607897,I65软件和信息技术服务业,东华软件,1996289.3743,0.005916,11704.6844,7.11
002202.SZ,0.010726769795907634,C34通用设备制造业,金风科技,3145997.3393,0.0057079999999999,17895.1315,11.02
002236.SZ,0.012053198319057502,C39计算机、通信和其他电子设备制造业,大华股份,2446968.4061,0.028715,68692.6468,13.34
002304.SZ,0.032007296971659875,C15酒、饮料和精制茶制造业,洋河股份,12462911.0927,0.006079,75674.2028,100.18
002310.SZ,0.0064591301996863165,E48土木工程建筑业,东方新能,1273809.8153,0.023621,29866.3864,8.31
002385.SZ,0.004267639596221316,C13农副食品加工业,大北农,,,0.0,3.38
002415.SZ,0.05369151978489251,C39计算机、通信和其他电子设备制造业,海康威视,21483496.6021,0.004271,90287.4031,27.17
600019.SH,0.038638862879355675,C31黑色金属冶炼和压延加工业,宝钢股份,14851930.4136,0.001944,28702.0976,6.72
600066.SH,0.008535279192442633,C36汽车制造业,宇通客车,2492895.5651,0.00426,10515.0339,11.26
600100.SH,0.006034962885377574,C39计算机、通信和其他电子设备制造业,同方股份,2993537.9405,0.001352,4028.2442,10.1
600104.SH,0.017935043757146853,C36汽车制造业,上汽集团,28586030.6496,0.001095,31178.3756,24.85
600196.SH,0.015340434224255002,C27医药制造业,复星医药,5318891.4774,0.0048649999999999,25704.8267,27.84
600271.SH,0.015801800667089742,C39计算机、通信和其他电子设备制造业,航天信息,4552391.4568,0.006586,29863.2327,24.65
