,stock_wt,industry,sec_name,mkt_cap_float,turn,amt,close
000100.SZ,0.01112075180742429,C39计算机、通信和其他电子设备制造业,TCL科技,2262295.6548,0.032575,72755.25379,2.78
000538.SZ,0.0375164783916628,C27医药制造业,云南白药,5963552.0,0.008149,47765.6191,85.9
000596.SZ,0.003463059543845796,C15酒、饮料和精制茶制造业,古井贡酒,738044.6684,0.011604,8498.95838,19.24
000728.SZ,0.010966355222178356,J67资本市场服务,国元证券,1779474.6,0.009614,16846.2522,9.06
000729.SZ,0.004496205641093145,C15酒、饮料和精制茶制造业,燕京啤酒,1679468.9365,0.004731,7787.740089999999,6.72
000858.SZ,0.03289906566653506,C15酒、饮料和精制茶制造业,五粮液,5795792.0263,0.004024,23271.22084,15.27
000869.SZ,0.004040236134486763,C15酒、饮料和精制茶制造业,张裕Ａ,1213461.1008,0.004971,6004.13711,26.76
000895.SZ,0.034630595438457965,C13农副食品加工业,双汇发展,5109861.5641,0.004576,23358.55143,42.17
000963.SZ,0.011543531812819322,F52零售业,华东医药,1257496.8676,0.016049,19923.25352,44.92
002007.SZ,0.010389178631537389,C27医药制造业,华兰生物,1567048.935,0.008121,12637.0963,27.2
002038.SZ,0.016738121128588013,C27医药制造业,双鹭药业,1549244.5883,0.037544,58852.60492,41.31
002065.SZ,0.01616094453794705,I65软件和信息技术服务业,东华软件,2958191.4179,0.0187,53603.735400000005,45.7
002106.SZ,0.006926119087691592,C39计算机、通信和其他电子设备制造业,莱宝高科,784808.4478,0.027574,21750.8091,13.58
002269.SZ,0.0023087063625638646,C18纺织服装、服饰业,美邦服饰,1087410.0,0.004433,4837.87651,10.82
002294.SZ,0.0013558816679937501,C27医药制造业,信立泰,872715.8504,0.00862,7425.09301,30.41
002304.SZ,0.015006591356665117,C15酒、饮料和精制茶制造业,洋河股份,4457819.2933,0.004827,21386.93939,50.97
002353.SZ,0.021355533853715747,C35专用设备制造业,杰瑞股份,2186911.4491,0.0136789999999999,28896.21689,70.68
002415.SZ,0.030013182713330235,C39计算机、通信和其他电子设备制造业,海康威视,6685195.6778,0.004187,27643.60958,21.99
002653.SZ,0.005771765906409661,C27医药制造业,海思科,361037.0988,0.013024,4665.73373,20.21
600011.SH,0.024241416806920577,D44电力、热力生产和供应业,华能国际,5050500.0,0.001726,8736.413700000001,4.81
600018.SH,0.026550123169484442,G55水上运输业,上港集团,9928648.4624,0.001143,11276.7046,4.73
600104.SH,0.03476642482172636,C36汽车制造业,上汽集团,11737875.5476,0.002302,26831.4976,12.7
600109.SH,0.013852238175383185,J67资本市场服务,国金证券,2654141.0608,0.059806,157338.8944,20.51
600271.SH,0.013275061584742221,C39计算机、通信和其他电子设备制造业,航天信息,2094271.2,0.032528,69146.9787,22.68
600276.SH,0.030013182713330235,C27医药制造业,恒瑞医药,4911758.7279,0.006999,33453.0838,36.11
600309.SH,0.025395769988202508,C26化学原料和化学制品制造业,万华化学,3788410.4294,0.0123869999999999,45440.8868,17.52
600369.SH,0.012697884994101254,J67资本市场服务,西南证券,2078686.333,0.010291,20951.9879,8.95
600372.SH,0.010966355222178356,C37铁路、船舶、航空航天和其他运输设备制造业,中航机载,2053936.1343,0.008007,16376.0719,22.75
600436.SH,0.008080472268973526,C27医药制造业,片仔癀,1390686.3873,0.006475,8906.7936,86.44
600519.SH,0.0646437781517882,C15酒、饮料和精制茶制造业,贵州茅台,15574776.36,0.004038,62693.1554,150.02
600535.SH,0.03289906566653506,C27医药制造业,天士力,4635397.8312,0.006483,30049.6109,44.88
600582.SH,0.004617412725127729,C35专用设备制造业,天地科技,1088886.24,0.011569,12494.5704,8.97
600600.SH,0.017315297719228982,C15酒、饮料和精制茶制造业,青岛啤酒,2840719.3846,0.004681,13034.403,40.82
600637.SH,0.0323218890758941,I63电信、广播电视和卫星传输服务,东方明珠,2956889.9491,0.029611,84411.6445,35.39
600642.SH,0.011543531812819322,D45燃气生产和供应业,申能股份,2048417.2422,0.004917,10050.2178,4.5
600655.SH,0.008657648859614491,F52零售业,豫园股份,1076554.16,0.004784,5135.2464,7.49
600674.SH,0.012120708403460289,D44电力、热力生产和供应业,川投能源,2179349.5592,0.004161,9013.7088,10.58
600688.SH,0.007503295678332559,C25石油、煤炭及其他燃料加工业,上海石化,605880.0,0.139286,84279.42569999999,3.74
600690.SH,0.04040236134486762,C38电气机械和器材制造业,海尔智家,4965525.5905,0.0069479999999999,33634.9964,18.25
600694.SH,0.009234825450255458,F52零售业,大商股份,779823.0237,0.010153,7850.9671,26.55
600718.SH,0.01616094453794705,I65软件和信息技术服务业,东软集团,2027985.6927,0.085209,179464.437,16.52
600741.SH,0.010966355222178356,C36汽车制造业,华域汽车,2348128.9591,0.009735,22680.2645,9.09
600809.SH,0.0051945893157686945,C15酒、饮料和精制茶制造业,山西汾酒,1408735.1288,0.003357,4706.2809,16.27
600893.SH,0.015583767947306084,C37铁路、船舶、航空航天和其他运输设备制造业,航发动力,2503746.2186,0.013445,33087.4349,23.05
600997.SH,0.003463059543845796,C25石油、煤炭及其他燃料加工业,开滦股份,554353.36,0.003527,1944.7875,4.49
601006.SH,0.050791539976405016,G53铁路运输业,大秦铁路,10109418.2139,0.003006,30654.9312,6.8
601018.SH,0.010389178631537389,G55水上运输业,宁波港,2867200.0,0.001344,3822.342,2.24
601099.SH,0.010389178631537389,J67资本市场服务,太平洋,1167473.1469,0.02975,33941.2806,7.06
601139.SH,0.0028858829532048304,D45燃气生产和供应业,深圳燃气,1407484.0768,0.005075,7124.2086,7.39
601158.SH,0.005771765906409661,D46水的生产和供应业,重庆水务,2644800.0,0.001495,3927.6935,5.51
601186.SH,0.015006591356665117,E48土木工程建筑业,中国铁建,4026530.691,0.002166,8671.721000000001,4.02
