,stock_wt,industry,sec_name,mkt_cap_float,turn,amt,close
000061.SZ,0.008065527498839901,L72商务服务业,农产品,2315060.473,0.009063,21248.44407,14.4
000069.SZ,0.020982500109763946,N78公共设施管理业,华侨城Ａ,2455734.1552,0.032306,75838.8989,7.89
000156.SZ,0.0024863656199431276,R87广播、电视、电影和录音制作业,华数传媒,327530.9933,0.044417,13815.95596,27.68
000338.SZ,0.016676842572789268,C36汽车制造业,潍柴动力,1970823.9271,0.02486,47262.30629,9.42
000581.SZ,0.009157102649058835,C36汽车制造业,威孚高科,1980359.1349,0.027149,52703.86333,23.36
000598.SZ,0.008004884434938849,D46水的生产和供应业,兴蓉环境,1890276.3751,0.028086,51285.81289,6.33
000623.SZ,0.012310541971913532,C27医药制造业,吉林敖东,1951297.6931,0.038724,74801.47818,24.73
000725.SZ,0.02310500734630077,C39计算机、通信和其他电子设备制造业,京东方Ａ,7169531.3412,0.029946,214791.33346,3.07
000729.SZ,0.007641026051532537,C15酒、饮料和精制茶制造业,燕京啤酒,1894551.3746,0.017172,31664.08058,7.55
000792.SZ,0.008065527498839901,C26化学原料和化学制品制造业,盐湖股份,2868035.8274,0.007288,20529.68224,18.31
000876.SZ,0.011643468269001962,C13农副食品加工业,新希望,,,0.0,18.99
000895.SZ,0.011825397460705116,C13农副食品加工业,双汇发展,3269554.789,0.010479,33233.09517,17.99
002001.SZ,0.005397232687193617,C27医药制造业,新和成,1634224.3199,0.017299,27275.26101,15.23
002007.SZ,0.00335307628921676,C27医药制造业,华兰生物,1960009.5335,0.016831,32435.68902,39.17
002038.SZ,0.008429385882246213,C27医药制造业,双鹭药业,1588220.3703,0.03943,62794.87191,28.01
002051.SZ,0.005397232687193617,E48土木工程建筑业,中工国际,1498487.8297,0.0131119999999999,19282.39402,19.6
002142.SZ,0.01576719661427349,J66货币金融服务,宁波银行,4302324.0226,0.034521,142164.4279,12.47
002202.SZ,0.01576719661427349,C34通用设备制造业,金风科技,3307853.8308,0.0246519999999999,79005.09427,15.4
002304.SZ,0.01746520240350294,C15酒、饮料和精制茶制造业,洋河股份,6827826.2293,0.004988,33182.59651,55.59
002344.SZ,0.005700448006698876,L72商务服务业,海宁皮城,1479010.466,0.016293,23684.92856,13.41
002456.SZ,0.010430606990980923,C39计算机、通信和其他电子设备制造业,欧菲光,1467077.803,0.035568,51307.41084,20.39
002500.SZ,0.01067317924658513,J67资本市场服务,山西证券,2560635.2771,0.024328,61128.70452000001,10.29
002653.SZ,0.0032747254506568014,C27医药制造业,海思科,799462.2243,0.020529,16169.59926,20.36
600008.SH,0.006488807837412551,D46水的生产和供应业,首创环保,2103200.0,0.022569,45752.3865,9.56
600009.SH,0.016676842572789268,G56航空运输业,上海机场,2980816.6582,0.018122,54611.1389,27.26
600011.SH,0.027228735691572296,D44电力、热力生产和供应业,华能国际,9513000.0,0.006573,59649.189300000005,9.06
600018.SH,0.011218966821694598,G55水上运输业,上港集团,17840060.8456,0.010051,167864.7445,7.84
600019.SH,0.02055799866245659,C31黑色金属冶炼和压延加工业,宝钢股份,9378263.2085,0.009201,84083.5766,5.71
600027.SH,0.010551893118783027,D44电力、热力生产和供应业,华电国际,4371881.3632,0.013019,55149.55529999999,7.36
600060.SH,0.009399674904663041,C39计算机、通信和其他电子设备制造业,海信视像,1943094.6147,0.033335,64144.05039999999,14.85
600109.SH,0.018556777553721874,J67资本市场服务,国金证券,3582953.3085,0.048243,168376.16019999998,12.63
600150.SH,0.016616199508888214,C37铁路、船舶、航空航天和其他运输设备制造业,中国船舶,5220309.4612,0.037936,202692.9758,37.88
600166.SH,0.006731380093016758,C36汽车制造业,福田汽车,1708280.3328,0.027938,46420.556,6.08
600316.SH,0.0075803829876314845,C37铁路、船舶、航空航天和其他运输设备制造业,洪都航空,1647929.1486,0.0542809999999999,87642.7205,22.98
600372.SH,0.010491250054881973,C37铁路、船舶、航空航天和其他运输设备制造业,中航机载,4654745.1339,0.036411,159479.7497,26.46
600415.SH,0.009540973243552497,L72商务服务业,小商品城,4768255.6182,0.019825,92334.5666,8.76
600600.SH,0.007944241371037795,C15酒、饮料和精制茶制造业,青岛啤酒,2334790.185,0.009323,21280.3013,33.55
600637.SH,0.02880545535299964,I63电信、广播电视和卫星传输服务,东方明珠,4670037.1076,0.0270849999999999,123789.8743,29.55
600642.SH,0.011643468269001962,D45燃气生产和供应业,申能股份,3514173.58,0.0198479999999999,70683.8785,7.72
600648.SH,0.0040024422174694246,F51批发业,外高桥,2322022.394,0.025577,62036.9522,24.84
600674.SH,0.015585267422570331,D44电力、热力生产和供应业,川投能源,4824745.9661,0.020602,96635.659,10.96
600741.SH,0.008328111965531454,C36汽车制造业,华域汽车,3631979.4461,0.011588,40858.8144,14.06
600783.SH,0.0046088728564799425,S91综合,鲁信创投,1492440.3845,0.027669,41039.2505,20.05
600809.SH,0.002971510131151542,C15酒、饮料和精制茶制造业,山西汾酒,1360247.6259,0.012192,16160.209,15.71
600875.SH,0.011764754396804064,C34通用设备制造业,东方电气,2603958.0799,0.025886,66451.58739999999,13.04
600893.SH,0.019223851256633447,C37铁路、船舶、航空航天和其他运输设备制造业,航发动力,6472146.7321,0.057425,358698.8367,47.41
601006.SH,0.037295484299146905,G53铁路运输业,大秦铁路,14970859.0314,0.007719,108777.7686,10.07
601018.SH,0.018859992873227135,G55水上运输业,宁波港,,,0.0,8.16
601098.SH,0.009642247160267249,R86新闻和出版业,中南传媒,3320804.0,0.009758,31620.4654,18.49
