,stock_wt,industry,sec_name,mkt_cap_float,turn,amt,close
000001.SZ,0.05276218880553691,J66货币金融服务,平安银行,22012256.363,0.009723,210829.5393,12.82
000100.SZ,0.012388672226202872,C39计算机、通信和其他电子设备制造业,TCL科技,5190240.9681,0.027955,143904.354,4.06
000338.SZ,0.0230514417111569,C36汽车制造业,潍柴动力,5028949.3596,0.028723,143085.5673,11.85
000568.SZ,0.0017015268459025026,C15酒、饮料和精制茶制造业,泸州老窖,9721381.0541,0.015903,154715.40600000002,66.58
000651.SZ,0.0577481302719501,C38电气机械和器材制造业,格力电器,28183500.2596,0.013332,373599.9148,47.21
000703.SZ,0.004098034081983449,C28化学纤维制造业,恒逸石化,3485422.064,0.013209,45184.8608,15.33
000768.SZ,0.009892198936787826,C37铁路、船舶、航空航天和其他运输设备制造业,中航西飞,4720510.8184,0.0113809999999999,53132.2325,17.05
000826.SZ,0.0026068050132616936,N77生态保护和环境治理业,启迪环境,1836581.4259,0.0572959999999999,103067.546,15.49
000858.SZ,0.06042922320816878,C15酒、饮料和精制茶制造业,五粮液,36059799.971,0.015148,542605.2479000001,95.0
000963.SZ,0.008913224128314001,F52零售业,华东医药,4758023.7981,0.0103089999999999,48423.4813,32.63
002007.SZ,0.010757339465206555,C27医药制造业,华兰生物,3611885.3595,0.029384,104477.0126,45.0
002202.SZ,0.008492037292110146,C34通用设备制造业,金风科技,4153744.2185,,0.0,14.55
002415.SZ,0.03998648002714671,C39计算机、通信和其他电子设备制造业,海康威视,28317988.6605,0.0055179999999999,154402.04080000002,35.07
002450.SZ,0.0013204776486391114,C29橡胶和塑料制品业,康得退(退),1917623.4171,0.0382949999999999,72298.0292,5.93
002594.SZ,0.007661047047707949,C36汽车制造业,比亚迪,6109702.2527,0.0112369999999999,68088.87830000001,53.49
600009.SH,0.018281785376848388,G56航空运输业,上海机场,6795955.8074,0.00993,66605.2404,62.15
600011.SH,0.0025840381572506746,D44电力、热力生产和供应业,华能国际,6888000.0,0.003014,20554.0095,6.56
600019.SH,0.00782041503978508,C31黑色金属冶炼和压延加工业,宝钢股份,15979085.8468,0.003448,54683.3587,7.23
600027.SH,0.007228476783498584,D44电力、热力生产和供应业,华电国际,3050143.9711,0.007009,21207.6841,4.36
600031.SH,0.015492845515498538,C35专用设备制造业,三一重工,10655831.7027,0.021424,223149.5785,12.78
600036.SH,0.1219165139390076,J66货币金融服务,招商银行,69973379.5032,0.005643,392401.4336,33.92
600050.SH,0.009550696096622537,I63电信、广播电视和卫星传输服务,中国联通,14392488.9522,0.011473,162882.9455,6.79
600153.SH,0.00018213484808815312,F51批发业,建发股份,2455283.659,0.009119,22027.1671,8.66
600271.SH,0.015766047787630768,C39计算机、通信和其他电子设备制造业,航天信息,5174856.3791,0.017176,88255.4242,27.93
600276.SH,0.00014798456407162652,C27医药制造业,恒瑞医药,28810411.9496,0.0066869999999999,190907.8898,65.42
600332.SH,0.010529670905096362,C27医药制造业,白云山,4177599.075,0.01725,71524.5152,39.0
600352.SH,0.012874657074231334,C26化学原料和化学制品制造业,浙江龙盛,5595730.7992,0.104577,574581.7326,17.2
600362.SH,0.00269787243730577,C32有色金属冶炼和压延加工业,江西铜业,3237385.9518,0.0102099999999999,32717.360200000003,15.6
600406.SH,0.016847473448154175,I65软件和信息技术服务业,国电南瑞,5389816.4601,0.012608,67136.4997,21.11
600688.SH,0.0012066433685840154,C25石油、煤炭及其他燃料加工业,上海石化,3935572.8495,0.002379,9271.7567,5.37
600705.SH,0.004758272906303004,J69其他金融业,中航产融(退),5305008.5277,0.012997,67459.4418,5.91
600837.SH,0.04378066410918985,J67资本市场服务,海通证券(退),11353260.0455,0.035968,398843.291,14.03
600886.SH,0.016392136327933793,D44电力、热力生产和供应业,国投电力,5632399.378,0.006831,38032.6102,8.3
600887.SH,0.02252780402290346,C14食品制造业,伊利股份,17581840.8056,0.0141419999999999,248196.6438,29.11
601006.SH,9.106742404407699e-05,G53铁路运输业,大秦铁路,12398904.1035,0.0036109999999999,44532.0699,8.34
601186.SH,0.02606805013261694,E48土木工程建筑业,中国铁建,13240235.5705,0.010827,141507.5807,11.51
601318.SH,0.09496055642196091,J68保险业,中国平安,83519843.2796,0.0131949999999999,1087004.8907,77.1
