,stock_wt,industry,sec_name,mkt_cap_float,turn,amt,close
000069.SZ,0.01414197124937245,N78公共设施管理业,华侨城Ａ,4254667.6536,0.001522,6469.0007,6.95
000333.SZ,0.02546866378672265,C38电气机械和器材制造业,美的集团,18961658.8079,0.005392,102271.4703,29.9
000568.SZ,0.014313043482227762,C15酒、饮料和精制茶制造业,泸州老窖,4722569.7366,0.003261,15377.0775,33.69
000876.SZ,0.010378382126555587,C13农副食品加工业,新希望,2779196.7712,0.0026989999999999,7502.075900000001,8.04
000895.SZ,0.012830417464148394,C13农副食品加工业,双汇发展,7059910.4912,0.002897,20643.2509,21.4
000963.SZ,0.010834574747503087,F52零售业,华东医药,3314048.0313,0.001503,5005.7172,76.35
002304.SZ,0.026345123859718038,C15酒、饮料和精制茶制造业,洋河股份,8653151.6644,0.000944,8211.809799999999,70.22
002415.SZ,0.02702941279113928,C39计算机、通信和其他电子设备制造业,海康威视,12558578.4104,0.002338,29369.6912,26.13
600000.SH,0.02244899558097905,J66货币金融服务,浦发银行,34348502.2644,0.000419,14434.3272,16.74
600018.SH,0.010264333971318712,G55水上运输业,上港集团,12151265.9331,0.000792,9651.8293,5.34
600019.SH,0.019388186390268684,C31黑色金属冶炼和压延加工业,宝钢股份,,,0.0,6.8
600104.SH,0.01708612437681237,C36汽车制造业,上汽集团,27960836.9711,0.001207,33772.862,25.36
600271.SH,0.013685778628424952,C39计算机、通信和其他电子设备制造业,航天信息,3824746.2541,0.002092,8030.288,20.71
600276.SH,0.03968875802243235,C27医药制造业,恒瑞医药,11209297.0319,0.001471,16597.7003,47.83
600309.SH,0.014427091637464638,C26化学原料和化学制品制造业,万华化学,5282583.721,0.004553,24151.6302,24.43
600372.SH,0.006044552227554353,C37铁路、船舶、航空航天和其他运输设备制造业,中航机载,3593969.8823,0.003629,12998.9875,20.43
600498.SH,0.008154443099436534,C39计算机、通信和其他电子设备制造业,烽火通信,2481252.7167,0.00261,6466.0254,24.92
600519.SH,0.10401191757602965,C15酒、饮料和精制茶制造业,贵州茅台,43265964.6276,0.003011,130326.2151,344.42
600648.SH,0.004561926209474984,F51批发业,外高桥,1898561.7883,0.002018,3830.1202,20.31
600674.SH,0.01186100814463496,D44电力、热力生产和供应业,川投能源,3891492.1843,0.00217,8447.764500000001,8.84
600688.SH,0.008724683875620906,C25石油、煤炭及其他燃料加工业,上海石化,4967400.0,0.003926,19493.7762,6.8
600690.SH,0.018646873381228998,C38电气机械和器材制造业,海尔智家,5551822.3231,0.002801,15615.4643,10.11
600741.SH,0.01248827299843777,C36汽车制造业,华域汽车,4758405.1492,0.003568,16974.5288,16.6
600783.SH,0.004162757666145923,S91综合,鲁信创投,1808048.7251,0.0133529999999999,24157.6192,24.29
600893.SH,0.015795669500307134,C37铁路、船舶、航空航天和其他运输设备制造业,航发动力,4746595.5371,0.002368,11233.6066,34.71
600999.SH,0.023151775513085546,J67资本市场服务,招商证券,7900639.5824,0.001527,12069.93,16.76
601006.SH,0.026060003471625848,G53铁路运输业,大秦铁路,10614889.1246,0.001932,20439.3876,7.14
601018.SH,0.012374224843200894,G55水上运输业,宁波港,6617600.0,0.001121,7413.7871,5.17
601111.SH,0.005174395767079276,G56航空运输业,中国国航,6459727.2711,0.001493,9642.9855,7.58
601390.SH,0.020564593111537043,E48土木工程建筑业,中国中铁,16238635.6742,0.0017,27617.561200000004,8.86
601601.SH,0.049019607843137254,J68保险业,中国太保,18244003.4,0.000945,17246.336,29.02
601607.SH,0.013970899016517137,F52零售业,上海医药,4213150.6244,0.006459,27083.7073,21.91
601618.SH,0.014084947171754012,E48土木工程建筑业,中国中冶,8200695.0,0.007291,59722.6829,5.05
601633.SH,0.008268491254673408,C36汽车制造业,长城汽车,6968054.724,0.001806,12636.1771,11.56
601766.SH,0.05548442752273949,C37铁路、船舶、航空航天和其他运输设备制造业,中国中车,22917692.293,0.001621,37168.7256,10.0
601800.SH,0.014370067559846201,E48土木工程建筑业,中国交建,18607620.9132,0.001307,24252.8005,15.84
601818.SH,0.01442448372943106,J66货币金融服务,光大银行,16242626.676,0.001394,22702.371,4.08
601888.SH,0.01311553785224058,L72商务服务业,中国中免,4466287.8069,0.004687,20918.1285,45.75
601998.SH,0.012146128532727144,J66货币金融服务,中信银行,22269804.5118,0.000904,20146.5851,6.98
000027.SZ,0.00507514290804092,D44电力、热力生产和供应业,深圳能源,2771179.6263,0.004383,12058.2665,6.99
002470.SZ,0.007698250478489036,C26化学原料和化学制品制造业,金正大,2023656.3095,0.002617,5313.5327,7.47
002475.SZ,0.010891598825121524,C39计算机、通信和其他电子设备制造业,立讯精密,3811406.8971,0.0015559999999999,5927.0553,20.34
600867.SH,0.01351470639556964,C27医药制造业,通化东宝,2846575.6304,0.002665,7602.132799999999,20.88
601216.SH,0.007299081935159974,C26化学原料和化学制品制造业,君正集团,3797107.8255,0.001603,6075.2756,4.5
002252.SZ,0.014198995326990888,C27医药制造业,上海莱士,8215735.1571,0.000424,3474.1375,22.32
300015.SZ,0.007470154168015287,Q84卫生,爱尔眼科,2411394.6629,0.00151,3652.8056,30.64
300017.SZ,0.0052782317085353254,I65软件和信息技术服务业,网宿科技,2456147.8554,0.014478,35484.0466,48.53
300027.SZ,0.01140481552368746,R87广播、电视、电影和录音制作业,华谊兄弟,1996402.0873,0.0077659999999999,15401.558,10.49
300146.SZ,0.005360263296133106,C14食品制造业,汤臣倍健,970239.0503,0.004972,4828.7259,11.28
600373.SH,0.006899913391830913,R86新闻和出版业,中文传媒,2726967.2418,0.002252,6123.6554,21.27
002736.SZ,0.02372201628926992,J67资本市场服务,国信证券,3323320.2647,0.002983,9875.7352,15.14
300002.SZ,0.007869322711344348,I65软件和信息技术服务业,神州泰岳,1016993.5143,0.005108,5205.3459,9.22
300144.SZ,0.007527178245633725,R88文化艺术业,宋城演艺,2324860.4838,0.004756,11015.6003,20.65
600021.SH,0.006443720770883415,D44电力、热力生产和供应业,上海电力,2702490.6816,0.0041449999999999,11218.0172,12.63
601872.SH,0.006500744848501853,G55水上运输业,招商轮船,2388786.4354,0.0034549999999999,8261.3783,5.06
002027.SZ,0.005417287373751543,L72商务服务业,分众传媒,4801137.6819,0.001187,5691.2788,13.55
002152.SZ,0.006671817081357165,C34通用设备制造业,广电运通,1677747.5118,0.00273,4570.7792,13.04
600074.SH,0.007983370866581223,C39计算机、通信和其他电子设备制造业,退市保千(退),1226183.3316,0.011422,13644.53,13.54
600816.SH,0.012146128532727144,J69其他金融业,建元信托,2864297.4247,0.029678,85713.0753,25.23
000008.SZ,0.004790022519948733,C37铁路、船舶、航空航天和其他运输设备制造业,神州高铁,1304404.7912,0.002669,3479.7381,8.71
002085.SZ,0.011176719213213712,C36汽车制造业,万丰奥威,3316803.3076,0.000528,1741.2985,18.83
002131.SZ,0.00632967261564654,I64互联网和相关服务,利欧股份,1352509.479,0.014498,19586.2356,14.17
002466.SZ,0.011975056299871835,C32有色金属冶炼和压延加工业,天齐锂业,3414022.7564,0.007486,25422.0743,34.63
300072.SZ,0.016993175130294316,C26化学原料和化学制品制造业,海新能科,4225864.4786,0.003033,12815.3794,47.34
600482.SH,0.00655776892612029,C37铁路、船舶、航空航天和其他运输设备制造业,中国动力,1636471.382,0.002946,4811.2325,31.21
600754.SH,0.0029082279585403025,H61住宿业,锦江酒店,1355586.6829,0.002564,3476.7256,30.31
601877.SH,0.004904070675185607,C38电气机械和器材制造业,正泰电器,2597989.1937,0.001771,4612.1753,19.69
