,stock_wt,industry,sec_name,mkt_cap_float,turn,amt,close
000039.SZ,0.0039475211889005,C33金属制品业,中集集团,2487995.0901,0.010939,27199.22173,20.04
000060.SZ,0.005108556832694764,C32有色金属冶炼和压延加工业,中金岭南,2178519.2272,0.017488,38365.14902,10.57
000333.SZ,0.005224660397074185,C38电气机械和器材制造业,美的集团,7042388.2458,0.008907,62872.385010000005,31.46
000425.SZ,0.011029838616045513,C35专用设备制造业,徐工机械,3181277.6825,0.034243,109302.22586,13.5
000538.SZ,0.013119702774875189,C27医药制造业,云南白药,6485623.1382,0.0049559999999999,32155.59574,62.28
000776.SZ,0.0179960524788111,J67资本市场服务,广发证券,13993205.0209,0.012646,178485.5074,23.64
000826.SZ,0.004760246139556485,N77生态保护和环境治理业,启迪环境,2340062.0043,0.019673,46023.47301,27.88
000869.SZ,0.0034831069313827935,C15酒、饮料和精制茶制造业,张裕Ａ,1568974.368,0.005082,7976.53693,34.6
000878.SZ,0.006385696040868455,C32有色金属冶炼和压延加工业,云南铜业,1936207.8039,0.0141599999999999,27467.34985,13.67
000895.SZ,0.004411935446418205,C13农副食品加工业,双汇发展,3939331.2716,0.006796,26804.00163,32.51
000960.SZ,0.01044932079414838,C32有色金属冶炼和压延加工业,锡业股份,2182713.8613,0.015826,34439.66944,18.96
000963.SZ,0.008127249506559853,F52零售业,华东医药,2316493.5805,0.00711,16383.13886,53.37
002051.SZ,0.005805178218971323,E48土木工程建筑业,中工国际,2206853.2495,0.02487,55082.124,28.88
002142.SZ,0.009288285150354117,J66货币金融服务,宁波银行,4222547.6433,0.015134,64270.6655,14.7
002236.SZ,0.0009288285150354098,C39计算机、通信和其他电子设备制造业,大华股份,1830198.386,0.030428,55852.27609,27.72
002294.SZ,0.00522466039707419,C27医药制造业,信立泰,1089106.6329,0.008053,8802.109359999999,37.95
002304.SZ,0.017415534656913968,C15酒、饮料和精制茶制造业,洋河股份,7067485.6988,0.00297,20850.59457,80.38
