,stock_wt,industry,sec_name,mkt_cap_float,turn,amt,close
000039.SZ,0.0027672896977087775,C33金属制品业,中集集团,1774086.6532,0.002698,4775.98067,14.07
000069.SZ,0.0030721605966088973,N78公共设施管理业,华侨城Ａ,4285276.7734,0.002562,10975.36885,7.0
000728.SZ,0.01618160924931404,J67资本市场服务,国元证券,4016584.5,0.015948,64026.51846000001,20.45
000826.SZ,0.00607396637039469,N77生态保护和环境治理业,启迪环境,2811424.8819,0.003891,10889.44963,33.19
000895.SZ,0.007504514434464482,C13农副食品加工业,双汇发展,4287364.5736,0.0034289999999999,14729.89348,23.59
000963.SZ,0.00887643347951502,F52零售业,华东医药,2981992.1382,0.003283,9795.3165,68.7
002304.SZ,0.02761426795806852,C15酒、饮料和精制茶制造业,洋河股份,8267444.3914,0.002676,22158.06684,67.09
002415.SZ,0.02990079969981942,C39计算机、通信和其他电子设备制造业,海康威视,11535365.8653,0.001792,20787.89934,24.47
002450.SZ,0.006062240566590839,C29橡胶和塑料制品业,康得退(退),5188078.5675,0.006382,33124.29335,18.08
600008.SH,0.0013015642222274336,D46水的生产和供应业,首创环保,2019837.318,0.003547,7155.3343,4.19
600009.SH,0.0047841279519711035,G56航空运输业,上海机场,2949105.8427,0.001237,3648.4835,26.97
600011.SH,0.019757979409488518,D44电力、热力生产和供应业,华能国际,7392000.0,0.000504,3734.7735,7.04
600018.SH,0.0109049975375812,G55水上运输业,上港集团,11650651.9808,0.000333,3873.3017,5.12
600027.SH,0.00826669168171478,D44电力、热力生产和供应业,华电国际,3358379.8126,0.001335,4485.091399999999,4.95
600036.SH,0.12523158462512604,J66货币金融服务,招商银行,37132099.9722,0.0004089999999999,15206.5854,18.0
600050.SH,0.00016416125325391037,I63电信、广播电视和卫星传输服务,中国联通,8796587.5039,0.001341,11887.2124,4.15
600068.SH,0.013132900260312844,E48土木工程建筑业,葛洲坝(退),3281523.8486,0.0068379999999999,22261.866,7.91
600104.SH,0.02413170422832485,C36汽车制造业,上汽集团,24090863.0844,0.0006169999999999,14888.8936,21.85
600153.SH,0.00888815928331887,F51批发业,建发股份,3144237.3878,0.004431,13937.3207,11.09
600271.SH,0.010588400834877228,C39计算机、通信和其他电子设备制造业,航天信息,4075909.6854,0.00234,9549.6151,22.07
600276.SH,0.03169484768180859,C27医药制造业,恒瑞医药,10321318.4804,0.000755,7806.986699999999,44.05
600309.SH,0.0022630801341431955,C26化学原料和化学制品制造业,万华化学,4445760.1843,0.004038,17874.6456,20.56
600406.SH,0.009591707511549915,I65软件和信息技术服务业,国电南瑞,3599789.8785,0.005743,20382.1197,16.32
600519.SH,0.010710672188093247,C15酒、饮料和精制茶制造业,贵州茅台,37423388.6598,0.0023569999999999,88047.78020000001,297.91
600582.SH,0.0026265800520625677,C35专用设备制造业,天地科技,1262322.9119,0.0046029999999999,5766.7078,4.55
600588.SH,0.012487981051101051,I65软件和信息技术服务业,用友网络,3303347.8694,0.007049,23307.5964,22.62
600600.SH,0.0020118249390848157,C15酒、饮料和精制茶制造业,青岛啤酒,2213701.2157,0.001923,4279.6814,31.81
600637.SH,0.021575478999085386,I63电信、广播电视和卫星传输服务,东方明珠,5384348.9047,0.002721,14690.3574,24.7
600642.SH,0.0017940479819891651,D45燃气生产和供应业,申能股份,2635630.185,0.001509,3976.7193,5.79
600688.SH,0.0017588705705776128,C25石油、煤炭及其他燃料加工业,上海石化,4302645.0,0.00137,5913.6962,5.89
600690.SH,0.020871930770854336,C38电气机械和器材制造业,海尔智家,5568296.5733,0.001854,10331.3984,10.14
600837.SH,0.057515067657887955,J67资本市场服务,海通证券(退),12874580.7074,0.001197,15443.3093,15.91
600875.SH,0.0019230318238315208,C34通用设备制造业,东方电气,1917024.3533,0.003202,6135.769,9.6
600887.SH,0.009837949391430779,C14食品制造业,伊利股份,,,0.0,16.11
600895.SH,0.006050514762786989,S91综合,张江高科,2823261.0497,0.003274,9245.7589,18.23
600999.SH,0.03400483103116718,J67资本市场服务,招商证券,8256528.6061,0.001962,16142.7232,17.19
601098.SH,0.004537886072090241,R86新闻和出版业,中南传媒,3204064.0,0.001137,3640.7949,17.84
601099.SH,0.019933866466546282,J67资本市场服务,太平洋,3187577.654,0.035172,111373.5589,4.92
601111.SH,0.012429352032081798,G56航空运输业,中国国航,6169976.9714,0.002762,17115.4641,7.24
601328.SH,0.07837527262493843,J66货币金融服务,交通银行,21705727.8003,0.000781,16971.9231,5.53
601333.SH,0.0067892404024295855,G53铁路运输业,广深铁路,2306112.696,0.001911,4403.7387,4.08
