No,code,name,ipo_date,industry_zx,industry_sw,MKT_CAP_FLOAT,is_open1,PCT_CHG_NM,EP,EPcut,BP,SP,NCFP,OCFP,DP,G/PE,Sales_G_q,Profit_G_q,OCF_G_q,ROE_G_q,ROE_q,ROE_ttm,ROA_q,ROA_ttm,grossprofitmargin_q,grossprofitmargin_ttm,assetturnover_ttm,financial_leverage,debtequityratio,cashratio,currentratio,ln_capital,return_1m,wgt_return_1m,exp_wgt_return_1m,std_1m,return_3m,wgt_return_3m,exp_wgt_return_3m,std_3m,return_6m,wgt_return_6m,exp_wgt_return_6m,std_6m,return_12m,wgt_return_12m,exp_wgt_return_12m,std_12m,turn_1m,bias_turn_1m,turn_3m,bias_turn_3m,turn_6m,bias_turn_6m,turn_12m,bias_turn_12m,beta,HAlpha,DIF,DEA,MACD,RSI,PSY,BIAS,LNCAP_barra,MIDCAP_barra,BETA_barra,HSIGMA_barra,HALPHA_barra,DASTD_barra,CMRA_barra,STOM_barra,STOQ_barra,STOA_barra,RSTR_barra,MLEV_barra,BLEV_barra,DTOA_barra,BTOP_barra,ETOP_barra,CETOP_barra
1,000001.SZ,平安银行,1991-04-03,J66货币金融服务,J66货币金融服务,6906317.6863,TRUE,-0.0194664744051911,0.13042230743146307,0.11762630124095748,0.8329862557267805,0.4174145343740869,5077.724822352883,17893.05060520836,0.7644,2.5851788089834886,40.525,19.8216,21.7919,-1.6305,4.4676,17.3552,,0.9008,,,0.0216,19.5507,18.5507,,,15.747947157365495,0.1384111384111381,0.0003475124473684208,0.00012391296003880095,0.028626148865887747,0.401209677419355,0.0002254140859649121,7.916249212784894e-05,0.024988841520108374,0.1864649260341735,0.00011850463416666661,5.204414116364342e-05,0.02818589999174287,0.6768349589914966,0.00013593314449152535,3.732140869493905e-05,0.030031893199360112,0.01802147368421052,0.5844072242210352,0.019058035087719284,0.6755393594085648,0.017676374999999987,0.5540669280880168,0.01709162288135592,0.502656843796744,0.02575136586919487,1.5385240051879836,43.90648224254403,28.05375987105398,31.7054447429801,48.66423119031545,55.0,9.725292074518467,15.747947157365495,2.41885362843663,5.314510478929451,0.015882908098052036,0.004310572047366309,0.22346093010300352,0.4936525035609935,-0.9872957245331494,-0.9785349796743803,-1.0797865058128562,0.13801275646425937,,,0.9488510303030956,0.8329862557267805,0.13042230743146307,17893.05060520836
2,000007.SZ,全新好,1992-04-13,H61住宿业,H61住宿业,270408.6893,TRUE,-0.0354223433242506,0.010369453249838496,0.001965531650759619,0.08767853541774438,0.05976821884731013,-834.8312796654757,-1051.8637233199574,,6.070896988814471,-64.7106,585.4597,-100.2928,254.5222,15.0649,17.9685,6.8066,6.9559,78.8612,76.4347,0.1519,1.9271,0.9271,0.0288,1.4791,12.507689757619836,0.0640000000000002,0.00012101428947368428,-3.3067302994714826e-06,0.01857339263913363,0.002054794520548,3.541626949152555e-05,1.1127412937954186e-05,0.02051158429988375,-0.0787153652392945,4.819845901639513e-06,1.2321377401768665e-05,0.025557273472697283,-0.095797280593325,1.675799911894289e-05,8.738270101829324e-06,0.030748741172290782,0.01584905263157894,-0.2712722368061591,0.017087050847457614,-0.2143499909365424,0.020323991803278676,-0.06551783060753613,0.02263810572687223,0.04088342267343381,0.0271167377697464,1.1560346561276755,1.3381443928724934,1.3315654724655557,0.013157840813875499,36.78606436402825,65.0,0.40491387001578305,12.507689757619836,-0.5918981314533572,2.8117735900292398,0.027747092939600777,0.0043360878391869705,0.19511702784220508,0.5602274135404817,-1.1106417645203588,-1.054559270842397,-0.8161624316678429,-0.005303490555537482,,,0.4810748484657802,0.08767853541774438,0.010369453249838496,-1051.8637233199574
3,000008.SZ,神州高铁,1992-05-07,H61住宿业,H61住宿业,140088.2304,TRUE,0.0634920634920637,0.01941905941843801,0.013552339133734484,0.19321058021137238,0.19189806374853677,203.13703246802598,453.27858888819145,,-0.7575608107845689,-8.4922,-39.0112,-18.6396,2519.304,1.1683,4.1323,3.6742,3.6797,44.0564,44.4723,0.3699,1.1113,0.1113,1.9737,3.0755,11.850027720230871,-0.0052301255230127,0.00039809941578947393,-5.2680195979405824e-05,0.036378005439803775,0.0370774263904034,0.00025192857966101694,2.832151223643919e-05,0.028303421751614335,0.5167464114832534,0.0004781535942622948,4.976214963680732e-05,0.03526981149551723,0.6921708185053381,0.0002693601436440676,6.453180653171997e-05,0.029204366036373212,0.030133052631578932,0.8350848355700027,0.027447644067796595,0.6715450643772767,0.03628160655737703,1.2095280825874646,0.02220436864406778,0.35223273527331833,0.0540487854827227,0.8002822779453114,0.09704830546264276,1.5932250241199204,-2.9923534373145553,28.989454186823583,35.0,-7.160638453653524,11.850027720230871,0.3389263877378355,2.0014499525797076,0.02530122611226484,0.007067516947788259,0.2490838059686844,0.6138444993918896,-0.49409493255482445,-0.5343901970622742,-0.8209086921878849,0.34124233145526417,,,0.10013866919322906,0.19321058021137238,0.01941905941843801,453.27858888819145
4,000009.SZ,中国宝安,1991-06-25,S91综合,S91综合,1224011.4126,TRUE,0.0030737704918031,0.03336391692384686,0.012973836960385687,0.26634705020641897,0.32,219.17231611873297,-258.53300159277507,0.2646,28.674521644841104,5.2747,859.4471,-229.2536,359.4598,8.8819,13.18,5.2342,4.4617,33.0266,36.986,0.2113,2.7213,1.7213,0.2883,1.3697,14.017644066030547,-0.0600571973307914,-6.569589473684315e-06,-3.713852932641173e-05,0.0220868820821501,-0.0689329556185082,4.945901525423737e-05,-1.216647988292929e-05,0.020997448580317546,0.1452719125492345,6.801225084745766e-05,3.6869664102368913e-07,0.026210122395561697,0.2822908998293911,0.00011884792801724132,9.10483193245265e-06,0.026052232262807937,0.021489473684210517,-0.06723392417639962,0.019975983050847437,-0.13292807469973855,0.026232033898305075,0.13862031614910664,0.022885193965517234,-0.006651680568523832,0.005120778125137089,1.6402987931988464,-0.7420054578776174,0.0018368779967454507,-1.4876846717487258,33.78523734131213,65.0,-5.069080055841737,14.017644066030547,-0.6153540058742074,4.540208858365401,0.023959872196928845,-0.0007908466870393879,0.1931270988809504,0.35145647791904777,-0.8144175163610876,-0.8649714023167108,-0.7961546345987993,0.06354526704138728,114195.24391454711,28.58330262989305,0.6325313582983602,0.26634705020641897,0.03336391692384686,-258.53300159277507
5,000010.SZ,美丽生态,1995-10-27,C35专用设备制造业,C35专用设备制造业,226160.2703,TRUE,-0.0827250608272507,0.0030847298162272213,0.00014800312262908247,0.12764708134948494,0.06703131703131703,915.5952858824999,4.782580503985405,,0.2816574253302589,182.1749,91.307,110.8275,111.4322,0.1938,3.448,1.2899,0.7452,32.05,32.5169,0.3182,1.6458,0.6458,1.104,2.4099,12.328999187538317,0.1779661016949152,0.0019493577176470567,7.745485821508094e-05,0.053256591544486656,0.3672131147540984,0.0010971459542857135,0.0003317538778416018,0.034717658249253776,0.3974404789118491,0.0008777457372093017,0.00044325579669927956,0.02622595489507597,1.2357174417979784,0.0005693186461538457,0.0003299677730146377,0.021659566647973586,0.0854800588235294,1.3493833124058106,0.06806222857142857,0.8706616047256244,0.07076383720930234,0.9449141770545157,0.0466027564102564,0.2808570762498295,0.04813715288043729,0.44710225774882306,5.694284610081922,6.26372342887314,-1.1388776375824357,40.70063065046375,60.0,1.9372975615718349,12.328999187538317,-0.3918270728332405,0.6096912514361132,0.02060270294475515,0.008977243841491473,0.256364854155148,0.4253089366919614,0.4340993944260965,-0.13631613297429354,-1.0569509165118727,0.3439448712720473,378.6472159768633,1.280095828735882,0.39240328600956664,0.12764708134948494,0.0030847298162272213,4.782580503985405
6,000016.SZ,深康佳Ａ,1992-03-27,C39计算机、通信和其他电子设备制造业,C39计算机、通信和其他电子设备制造业,227367.7698,TRUE,0.1022099447513813,0.015458889402467547,0.010043538740439806,0.8930963650977941,4.512635379061372,-397.6468984359419,1360.2527574681983,0.2639,-0.21512745081367862,-2.52,-13.9161,114.5329,142.4532,0.0252,1.3655,0.7447,0.3291,16.508,16.7165,0.8905,3.7666,2.7666,0.1665,1.1058,12.334324116744195,0.0890804597701147,0.00036717373684210506,0.0001220509541481599,0.024507073997119197,0.0557103064066852,0.00012314022203389834,7.612958551789478e-05,0.01927199840276252,0.0924888289351657,0.0001039396713114755,4.9125761233507884e-05,0.01990178135161477,0.1734139273748076,0.00011910386428571437,3.473165614040885e-05,0.020757514666235658,0.03164021052631578,1.1423387881749063,0.02069088135593219,0.4009665850191171,0.017291639344262283,0.17080604275795586,0.016018012605042,0.08456957594244718,0.00725561045385164,1.0709552687686614,0.9764536077656913,0.5017319519374723,0.949443311656438,49.76544892274462,60.0,6.103023516237389,12.334324116744195,-0.3983665900795785,3.41270116957984,0.01696174750893894,0.002351727056762628,0.1623818028193967,0.22294025221679126,-0.48924608109325307,-0.8157733132358973,-1.1031498440919705,0.08761927753599565,39348.2093237249,5.086881569436831,0.7345114406456275,0.8930963650977941,0.015458889402467547,1360.2527574681983
7,000018.SZ,神城A退(退),1992-06-16,C17纺织业,C17纺织业,88751.2032,TRUE,0.0682819383259911,0.0035682413672644543,,0.07806766905553734,0.00757469023304292,-32.44087391188193,10.727291313861228,,1.0097559287222377,14.9145,282.9842,253.5818,91.7087,3.1015,-0.5995,-0.289,-0.4276,78.2665,65.2248,0.0457,1.3729,0.3729,1.5227,1.5608,11.393592264428863,-0.1308593750000001,-4.3039068421052426e-05,-1.737527306493351e-05,0.01575875960077837,0.052009456264775,3.8221764406779715e-05,-8.31698504080816e-06,0.018561053088530365,0.0906862745098038,4.393947295081963e-05,-1.0934007782712217e-06,0.02362392365546699,0.3204747774480712,3.6278806355932154e-05,3.7514530059867405e-06,0.020777396100631746,0.005914052631578938,0.07227035695775452,0.006738440677966087,0.22173924400336253,0.0063321721311475265,0.1480791420638332,0.005438377118644052,-0.01397384542341007,0.02345255938808572,1.2895390209077071,-0.6063454152903596,-0.09733008726904982,-1.0180306560426196,17.785421564924,35.0,-10.27773577297243,11.393592264428863,1.2908808954822832,2.2571148922185547,0.022147497874542107,0.004147699164335538,0.1606822853687032,0.49223829831970944,-2.108033684352075,-1.9864671787331898,-2.1871725441061516,0.16850325521288465,6987.3137035203035,10.31942273658767,0.2716025425359313,0.07806766905553734,0.0035682413672644543,10.727291313861228
8,000019.SZ,深粮控股,1992-10-12,C15酒、饮料和精制茶制造业,C15酒、饮料和精制茶制造业,152856.5297,TRUE,0.0372340425531914,0.02279134749283782,0.03939629123314331,0.5117445371270661,0.25180671316697306,-2090.2290456978376,-318.6690219323259,2.6525,42.14241401394375,70.7258,1849.0532,-105.5125,-36.2109,6.4128,7.4831,4.7885,5.9383,14.8849,15.0173,0.2805,1.253,0.253,1.004,2.7622,11.93725504606632,-0.0804878048780486,-1.1321910526315346e-05,-1.461998682898742e-05,0.015598804911961693,-0.0182291666666666,4.6031854237288145e-05,-5.489274031022062e-06,0.017742589358989706,0.0147814010714109,3.459731721311473e-05,1.0275924654000247e-06,0.019420977380208742,-0.0416650303849718,3.957089911111111e-05,5.020642469737156e-06,0.01966004450054563,0.008955736842105225,-0.19020161639792676,0.010014305084745741,-0.09448343408236992,0.00916604918032785,-0.17118468964506117,0.01016741777777776,-0.08063863119095949,0.0011917043633544273,1.0993019836579063,-0.42505032550211475,-0.13821361033729337,-0.5736734303296427,29.545938560674458,50.0,-6.306306306306306,11.93725504606632,0.18507804955583837,3.1766429009619737,0.020363691472215145,-3.105585960450443e-05,0.14662372769817275,0.1801260921761473,-1.645910287651558,-1.60464335955917,-1.6298347627765621,-0.028594396462065828,5746.338482620957,2.082182272512887,0.20191918127298644,0.5117445371270661,0.02279134749283782,-318.6690219323259
9,000020.SZ,深华发Ａ,1992-04-28,C39计算机、通信和其他电子设备制造业,C39计算机、通信和其他电子设备制造业,40486.8611,TRUE,0.0885668276972624,,0.001828905188091925,0.1585188003297191,0.3545093590470788,-293.29823291422844,-82.5760963179383,,,-8.9005,-761.4629,-477.741,-87.0537,-0.4119,0.384,2.5256,0.1553,13.1727,13.0274,0.6535,2.512,1.512,0.2858,1.5903,10.60873278317601,-0.0642750373692077,1.8515736842105528e-05,-4.4972436653503905e-05,0.020979138827129592,-0.0157232704402515,0.00010359525932203359,-1.3725054495776867e-05,0.01943135990541134,0.0245499181669395,0.00021249220819672115,1.771731541167477e-05,0.02104099269096215,-0.0264385692068428,0.0001592093529411764,3.462028199884121e-05,0.021247112702986317,0.03410699999999998,0.05042771223093534,0.04304849152542372,0.3258078537556419,0.03235609016393441,-0.0034968256475351733,0.025713306722689067,-0.20808133360874226,0.005008001369062902,1.4268244285654623,-0.22584766468408368,0.06208687400838632,-0.57586907738494,30.995341154133488,55.0,-6.371522584504936,10.60873278317601,2.41885362843663,3.5894986850350943,0.021944133915491763,0.0011121048915450887,0.16515785918197481,0.1996149894475682,-0.3571006265330734,-0.006457698956718726,-0.6458339493714892,0.023505237772483787,93223.69382021003,60.09034889677381,0.6019072632410783,0.1585188003297191,,-82.5760963179383
10,000021.SZ,深科技,1994-02-02,C39计算机、通信和其他电子设备制造业,C39计算机、通信和其他电子设备制造业,702396.8767,TRUE,0.026266416510319,0.022197361177703195,0.011931038596909862,0.6095330976472022,1.923076923076923,-222.96429729499803,659.5585486465217,0.3365,2.701745156535791,-14.9644,121.7147,342.8327,30.5581,1.3744,4.3834,0.3428,0.867,1.763,1.7138,0.6771,2.84,1.84,0.8688,1.1943,13.46225387468154,-0.1319218241042344,-3.6527663157894786e-05,-2.024268106579967e-05,0.023173448126270316,-0.0111317254174396,6.137988947368422e-05,-1.0795356720855424e-05,0.023795753521690336,0.2951894711148806,9.371732749999995e-05,-5.687665823046728e-07,0.027446763402714725,0.1097785302291403,5.5421094915254276e-05,7.346161552703387e-06,0.023934924459680557,0.008858473684210525,0.2843865552171163,0.011645333333333324,0.6884522207267849,0.012875733333333325,0.8668474244463498,0.009019059322033887,0.30766980259515164,0.007222876333207049,1.7773333615768616,-2.7266661940597743,-0.46691134121095734,-4.519509705697634,24.229359776983618,40.0,-9.152889040395438,13.46225387468154,-0.9634779180866689,3.98916436707625,0.017029014497580115,5.7043701802137186e-05,0.1920514590141884,0.36149999406776234,-1.7133457174974953,-1.4687519984432391,-1.7201065362209405,0.05083771016070344,3563.043584990063,1.6831939415282746,0.6478879722515275,0.6095330976472022,0.022197361177703195,659.5585486465217
