,20131231,20140130,20140228,20140331,20140430,20140530,20140630,20140731,20140829,20140930,20141031,20141128,20141231,20150130,20150227,20150331,20150430,20150529,20150630,20150731,20150831,20150930,20151030,20151130,20151231,20160129,20160229,20160331,20160429,20160531,20160630,20160729,20160831,20160930,20161031,20161130,20161230,20170126,20170228,20170331,20170428,20170531,20170630,20170731,20170831,20170929,20171031,20171130,20171229,20180131,20180228,20180330,20180427,20180531,20180629,20180731,20180831,20180928,20181031,20181130,20181228,20190131,20190228,20190329,20190430,20190531,20190628,20190731,20190830,20190930,20191031,20191129
000001.SZ,,,,,,,,,,,,,,,,,,,0.042511871351261735,,,,,,0.04141351813176381,,,,,,,,,,0.041313974333099864,,,,,0.046845255842755895,0.04700969356212164,0.04785422142596151,0.04577173270254288,0.03844609088506559,,0.051269445517435126,0.05048690006955716,,,0.056420935075208525,,,0.049019607843137254,,,,,,,,,,0.05276218880553691,0.05168677022932813,0.017812712056095886,,,,,,,
000009.SZ,,,,,0.015207132847172993,,,,,,,,,,,,,0.003800023750148438,,,,0.009857223592498002,,,0.005458515283842795,,0.011211027361487148,,,,,,,,0.0009616183680980149,,,0.00507673183935687,0.012464308053658274,0.0007339281209146576,,,,,,0.0034647844459271223,0.0031532575933225135,0.002904530837588317,,,,,,,,,,,,,,,,,,,,,,,,
000039.SZ,,,,,0.013452463672499188,,,0.004833252779120349,0.004857906242409522,0.004969705800216127,0.005153974370155099,,,0.0039475211889005,0.003925643690105069,,0.01131760781510603,,,,0.011887946312309779,,0.010837460140188975,0.010656767693978752,0.009374406683121322,,,0.00781430596483469,,,,0.0028306526093579455,0.0027672896977087775,0.002815590737183693,,0.002763595484566022,,,,,0.003207857501137332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000060.SZ,,,,0.00987595796792289,,,,,,0.009651647057395062,,,0.006297376093294461,0.005108556832694764,,,,,0.0046774900233282415,,0.010532843623859959,0.009127058881942594,0.010163945668199831,0.010656767693978752,,0.0036622064468009082,,0.010146934611053999,,0.009136101984832893,,,,,0.0006766944071800817,,,,0.0105775091281045,,,,,,,,0.008567122652446095,,,,0.008269838086836267,,0.008296202067828365,0.007653738868701433,0.00649651274034533,0.0023020257826887654,,,,,,,,,,,,,,,,
000061.SZ,,,,,,,,,,,,,,,,0.012759752096244985,,,,0.008065527498839901,,,,0.008174225219813248,,,,0.00758104310021276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000063.SZ,,,0.02523152959652649,,,,,,,,,,,,,0.026734718677846634,,,0.0009473397515601528,,,,,,,,,,,0.008249015953402312,,,,,,,,0.022188919480941927,,,,,,,,,,,,0.034608717906957805,,,,,0.016526216620176715,,,,,,,,,,,,,,,,,
000069.SZ,,,0.01963093835885355,0.020332854639841243,,,0.020111821728812197,0.004470758820686322,0.004372115618168569,0.0042509015408152126,0.0042474841210668095,0.0043467761410287365,0.0072303206997084545,,,,0.003931379556826306,0.004275026718916993,0.004819590986062263,0.020982500109763946,0.020264944749999566,0.018923435415227646,,,0.003904025061704955,,,,,,,0.0030825327144279324,0.0030721605966088973,0.0031138524678175593,0.0029917015896382656,0.0029977984917326345,0.01414197124937245,0.002811370949941333,,0.002855439095433591,0.003254517246608421,0.003512452705649391,0.0037492607924305152,0.0033771373724686272,0.0031032082217318973,0.0028795168030340277,0.0029329932761418967,0.0029506345016770204,0.0027230111677926374,,,,,,,,,,,,,,,,,,,,,,,
000100.SZ,,0.01112075180742429,,,,0.02198721651346924,0.020111821728812197,,,,0.01754267444102839,,,,,,,,,,,,,0.02161628447017281,,,,,,,,,,,,,,,,,,,,,0.014218121320102419,,,,,,,,0.0009534871126566619,0.013120695203488172,0.006358034442459008,,,,,,,,0.012388672226202872,,,,,,0.006565041727393456,,,0.0185705605684949
000156.SZ,,,,,0.002339558899565076,0.0023769963798345125,0.002366096673977906,0.00048332527791203475,0.00048579062424095217,0.0004856785536492673,0.000432363912844279,0.00036223134508572803,,,,,0.0011913271384322137,0.0017812611328820805,0.002368349378900375,0.0024863656199431276,,,,0.0027247417399377492,,,0.0017060259028350005,0.0019244186331309314,,0.001709335210065509,,,,0.0014793781839439754,,0.0014637687947913255,,,,,,,,,0.004660711968000378,,,,,,,,,,,,,,,,,,,,,,,,,,,
000157.SZ,,,,,,,,,,,,0.015455204056991063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000333.SZ,0.03810877299131589,,0.031178549158179174,,,0.03624919479247632,,,,,,,0.026472303206997082,0.005224660397074185,,,0.007981891827495828,,0.019455990147666587,,0.03663889691684573,0.02042149001305048,,,0.019365862920068345,0.03649983069049029,,,0.01880603498743516,,0.018350824285182317,0.0010914804553032768,,,0.022544608407631214,0.02289334395053633,0.02546866378672265,0.02085293741795327,0.04393096831664374,0.03233870782780211,0.052247249991251306,0.05368866467863415,0.027486694263749264,0.05113104477965659,0.02154546849004731,0.051684227504907,0.03895200556457223,0.03730939016378326,,0.05293738459282375,0.03960910243397875,,,,,,,,,,,,,,,,0.0033908489748506205,,0.014033900090639212,,0.01984869460522779,
000338.SZ,,,,,,,,,,,,0.021733880705143684,,,0.019050917907862834,0.0034026005589986646,,0.016625103906899422,,0.016676842572789268,,0.015090070684811755,,0.014895254844993029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021778969414653526,,,,,0.022417933985791207,0.015505333534538215,0.0230514417111569,,0.02770866319837141,,,,,,,0.028245044217950325
000400.SZ,,,,0.015104406303882064,0.014037353397390455,,0.014196580043867434,,0.013966480446927375,,,,,,,,,,,,,0.007179952987128174,0.007776030722056497,0.007447627422496514,,,,0.006006518764014725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000423.SZ,,,,0.021494732047832168,0.020471140371194414,0.020204469228593362,0.020465123228379102,,0.020646101530240466,,,,,,0.009121348574067665,0.013367359338923317,,,,,0.016076445531154674,,0.01647049026955274,,0.012417073027361825,0.01772660036099081,,,,0.017034409507204556,,,,,0.01929172652048485,,,,0.017610123305168573,0.020412375862938925,,0.02133402482290402,,0.018722375608773444,,,0.017099466728495247,0.01596339369071357,0.015453375614688175,,,,0.01624672904949721,0.01634332209557298,0.013163986342278696,0.012638572924565777,,,,,0.010898391081253659,,,,0.009273919927618186,0.009364635051658732,,,,,,
000425.SZ,,,,0.00987595796792289,,,,0.010874818753020783,0.010930289045421421,,,,0.010495626822157433,0.011029838616045513,,0.0035241220075343275,0.010721944245889922,0.0036812730079562998,0.0069274219332835976,,,,,,,,,,,,,,,,0.0026691606052612516,,,,,,,,0.00892962743938498,,,0.008310800529081949,,,,,,,0.006904859846036324,0.008977317770807696,,0.009422507492868236,,,,,0.0060471953414064986,0.008507645537456327,,,,0.001231591397703003,,,0.009150966621068067,,,0.009618883168711427
000528.SZ,,,0.005196424859696528,,,0.005942490949586282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000536.SZ,0.004104021706757096,,,,,,,,,0.007309462232421473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000538.SZ,0.03986763943706893,0.0375164783916628,,0.03543726094372331,,0.03684344388743494,,,,,,,,0.013119702774875189,,,0.01179413867047892,,,,0.022943736382757873,,,,0.02284269982912474,0.023518459884878894,0.022970420191742686,,0.022203736776997444,,,,,,,,,0.02416384948709906,0.023727925881964144,,,,,,,,,,,,0.02366884693818656,0.025884828782382203,,,,0.007695988155851662,,,,,,,,,,,,,,,0.019833624226488655,0.02007177354858281
000568.SZ,0.01582979801177737,,,0.014523467599886602,0.014037353397390455,0.01366772918404845,0.013605055875372958,,0.013966480446927375,,,,,,0.009814109225262673,0.010936930368209988,,0.008906305664410403,,,0.010779225930850834,,,,,0.01123269725844962,,,,,0.013987258295590669,,,,0.01584889532605986,,0.014313043482227762,,0.012238463939841971,,,,0.019172087522176234,,0.01910301943339902,0.021128161908440732,,0.021034796740470946,,,0.020817178632380952,0.020821642493081067,0.023217843287047436,0.02629893731576357,0.023763559760736862,,0.01747729861881011,,,,0.017900466180090207,,0.0017015268459025026,,,0.021929900011319416,,0.016861619856151543,,,,
000581.SZ,0.02052010853378548,,0.017321416198988426,0.003706388931491062,,,0.018928773391823247,0.016916384726921217,,,,,,,0.012123311395912712,0.012759752096244985,,0.005225032656454105,,0.009157102649058835,0.004133001663904322,0.009248753000368495,0.009061831077672135,0.009082472466459164,,0.006376895839432336,,0.006589675925569553,0.006537439740707472,0.006188972312306152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000596.SZ,0.0029314440762550683,0.003463059543845796,0.0028869026998314044,0.0023237548159818567,0.002924448624456345,0.0023769963798345125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0061584531936282605,0.006155781566008448,,0.005943319176013788,0.005723417276786727,
000598.SZ,0.011725776305020273,,0.010970230259359339,,0.009943125323151572,0.010102234614296681,,,0.004857906242409522,,,0.004829751267809708,,,,0.004496293595819662,,,,0.008004884434938849,,0.007545035342405877,,0.008658623751357735,0.00011866337573571356,,,,,0.006778398246811501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000623.SZ,,,0.013857132959190744,,,,,,,,,0.01931900507123883,,,0.015587114651887774,0.016405395552314985,,0.014250089063056644,,0.012310541971913532,0.01250390207978697,0.012169411842590126,0.01316414649796966,0.013139310168144257,,0.012695288047310248,,,,,,,,,0.01132572744648771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000630.SZ,,,,,,,0.007689814190428193,,0.006315278115132376,,,,0.00816326530612245,,,,,,,,,,,,,,0.007798975555817145,,,,,,,,0.01199055002196289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007605218769225879,,,,,0.0014393544438651758,
000651.SZ,,,0.01784105868495808,0.001963572819504662,,,,0.007612373127114545,,,0.029655005533521107,0.03730982854382999,,,0.015150263368862799,0.027463847369060636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.050404430350659495,,,,0.03784278005731293,0.019897882061500265,,,,,,,0.04901960784313725,0.04901960784313725,0.0577481302719501,0.03683886190495199,0.05375480660484053,0.021550011691604976,,,,,,0.03978992803963379
000686.SZ,,,0.008660708099494213,,,,0.008281338358922672,,,,,,,,,,,0.013656335352095952,,,0.009424123242401015,,,,0.012400322764381999,,,,,,,,,,,,,,,,,,,,,0.007784059650478164,,0.00662740171275112,,,,,,,,,,,,,,,,,,,,,,,,
000703.SZ,,,,0.00290469351997732,,0.0023769963798345125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00909140395897326,,0.004098034081983449,0.004436778739773281,,,,,0.0006965894347404474,0.006609859644351782,,
000709.SZ,,,0.008660708099494213,,,,,0.009666505558240696,0.009715812484819043,,,0.010866940352571842,0.011078717201166181,,0.009814109225262673,,,0.010687566797292483,,,,0.009674682414859151,,,,,,,,,,0.0001439314886114221,,,0.008725796303111608,,,,,,,,,,,,0.009042429863204268,,0.008100096511788224,0.008026895917916265,,,,,,,,,,,,,,0.0068083561224142435,,,,,,,,
000725.SZ,,,,,,,,,,,,0.025959913064477175,,,,,,,,0.02310500734630077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01658495526018382,,,,,,,0.04699969306322898,,,,,,0.03375255451788228,,0.025656155321297683,0.015364420435728072,,,,,,,0.04131115719278954
000728.SZ,,0.010966355222178356,,,,,0.011238959201395053,,,,0.017282273448065356,,0.0033819241982507575,,,,0.018465570645699314,0.016625103906899422,,,,0.004966336972961021,,,0.016078887412189102,,,0.01498713905195907,,,,0.014752977582670648,0.01618160924931404,,0.017392233447698646,,,0.013475992983189862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007650112201645624,
000729.SZ,,0.004496205641093145,,,,,,,0.010323050765120233,,,0.009659502535619416,,,,,,0.007718798242489016,0.0032683221428825154,0.007641026051532537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000750.SZ,0.008794332228765205,,,,,0.008319487329420797,0.007689814190428193,,,,,,,,,,,,,,,,0.010225174256562481,0.011201716041966302,0.010917030567685589,0.009126566522490318,,,,,,,,,,,,,,,,0.005940176326641507,,,,0.009305755522000211,,,,,,,,,,,,,,,,,,,,,,,,,,
