No,code,name,ipo_date,industry_zx,industry_sw,MKT_CAP_FLOAT,is_open1,PCT_CHG_NM,liq_barra_con_equal_ortho,mom_con_equal_ortho
1,000001.SZ,平安银行,1991-04-03,J66货币金融服务,J66货币金融服务,6906317.6863,True,-0.0194664744051911,0.797346478484201,1.244009808961988
4,000009.SZ,中国宝安,1991-06-25,S91综合,S91综合,1224011.4126,True,0.0030737704918031,1.0794227907760146,-0.4109717043993033
13,000027.SZ,深圳能源,1993-09-03,D44电力、热力生产和供应业,D44电力、热力生产和供应业,552967.9356,True,-0.0209059233449477,0.17986377108842508,0.07884363428753799
21,000039.SZ,中集集团,1994-04-08,C33金属制品业,C33金属制品业,1561598.4463,True,0.1530448717948718,0.03159713404856057,0.013758451534471403
27,000059.SZ,华锦股份,1997-01-30,C25石油、煤炭及其他燃料加工业,C25石油、煤炭及其他燃料加工业,608656.7281,True,0.1434511434511434,-0.12531629750126844,0.3945217711990403
28,000060.SZ,中金岭南,1997-01-23,C32有色金属冶炼和压延加工业,C32有色金属冶炼和压延加工业,1349970.3539,True,0.009104704097117,-0.3558502654679505,-0.10106967982064251
29,000061.SZ,农产品,1997-01-10,L72商务服务业,L72商务服务业,1201383.7879,True,-0.0307867730900798,0.3780510690826911,1.446445689465939
31,000063.SZ,中兴通讯,1997-11-18,C39计算机、通信和其他电子设备制造业,C39计算机、通信和其他电子设备制造业,4250747.156,True,0.0723684210526316,0.3894171014828375,-0.0832223753415877
35,000069.SZ,华侨城Ａ,1997-09-10,N78公共设施管理业,N78公共设施管理业,1859865.7621,True,-0.0871021775544389,0.7679873798088046,-0.22673436712875247
43,000100.SZ,TCL科技,2004-01-30,C39计算机、通信和其他电子设备制造业,C39计算机、通信和其他电子设备制造业,2010074.1858,True,-0.0288065843621398,1.8432444055918111,1.924276995546593
46,000156.SZ,华数传媒,2000-09-06,R87广播、电视、电影和录音制作业,R87广播、电视、电影和录音制作业,152039.1659,True,0.0645716745587603,0.41525992859076377,1.1230104891435768
47,000157.SZ,中联重科,2000-10-12,C35专用设备制造业,C35专用设备制造业,3587833.2646,True,0.0052631578947368,0.3432062444361592,0.44293523375016153
51,000333.SZ,美的集团,2013-09-18,C38电气机械和器材制造业,C38电气机械和器材制造业,3321778.6796,True,0.0031407035175878,-0.8820217278371852,1.671885703684255
52,000338.SZ,潍柴动力,2007-04-30,C36汽车制造业,C36汽车制造业,1920026.88,True,0.0630816959669078,0.32808250373338343,-0.059098612519486116
66,000422.SZ,湖北宜化,1996-08-15,C26化学原料和化学制品制造业,C26化学原料和化学制品制造业,566190.9286,True,0.0244648318042814,0.7254506123878357,-0.05421923827525449
67,000423.SZ,东阿阿胶,1996-07-29,C27医药制造业,C27医药制造业,2801468.635,True,-0.0753825382538254,1.006795585847072,0.34198889659765463
68,000425.SZ,徐工机械,1996-08-28,C35专用设备制造业,C35专用设备制造业,1618919.6107,True,0.010126582278481,-0.7162315130158179,-0.156347731135061
84,000528.SZ,柳工,1993-11-18,C35专用设备制造业,C35专用设备制造业,723867.5033,True,0.0320121951219511,-0.32042615867404955,-0.2246592146011007
90,000538.SZ,云南白药,1993-12-15,C27医药制造业,C27医药制造业,7190974.577,True,9.616309260507272e-05,-0.6704157988734262,0.10064158321339821
91,000539.SZ,粤电力Ａ,1993-11-26,D44电力、热力生产和供应业,D44电力、热力生产和供应业,1010491.628,True,-0.0139165009940357,-0.7391488845053729,-0.31169330642273707
108,000568.SZ,泸州老窖,1994-05-09,C15酒、饮料和精制茶制造业,C15酒、饮料和精制茶制造业,2805986.7239,True,0.0432595573440641,0.3000253600511079,0.06699553263112022
112,000581.SZ,威孚高科,1998-09-24,C36汽车制造业,C36汽车制造业,1569439.5867,True,0.0785463071512309,0.3632204696102226,0.08981639428296578
122,000596.SZ,古井贡酒,1996-09-27,C15酒、饮料和精制茶制造业,C15酒、饮料和精制茶制造业,695465.1683,False,0.179260893546608,-1.1764392810501494,0.1974255687612847
137,000623.SZ,吉林敖东,1996-10-28,C27医药制造业,C27医药制造业,1333306.086,True,0.043173862310385,0.7397310499995666,0.33111515613682563
138,000625.SZ,长安汽车,1997-06-10,C36汽车制造业,C36汽车制造业,3882102.9372,True,-0.017384105960265,-0.04493188610570609,0.538456845391075
141,000630.SZ,铜陵有色,1996-11-20,C32有色金属冶炼和压延加工业,C32有色金属冶炼和压延加工业,1511138.122,True,-0.0027932960893854,0.19937147080398748,-0.0911355646651012
149,000651.SZ,格力电器,1996-11-18,C38电气机械和器材制造业,C38电气机械和器材制造业,9197531.6171,True,0.0196078431372548,0.9453928885764358,0.6676583390747641
167,000686.SZ,东北证券,1997-02-27,J67资本市场服务,J67资本市场服务,1334690.4292,True,0.0044025157232705,-0.19056269745807958,-0.5998983378471631
175,000703.SZ,恒逸石化,1997-03-28,C28化学纤维制造业,C28化学纤维制造业,238854.7313,True,-0.0551643192488263,0.5224906857066784,1.9121192784753167
179,000709.SZ,河钢股份,1997-04-16,C31黑色金属冶炼和压延加工业,C31黑色金属冶炼和压延加工业,966982.0199,True,0.036842105263158,1.1010548255410404,-0.026824111039348716
189,000725.SZ,京东方Ａ,2001-01-12,C39计算机、通信和其他电子设备制造业,C39计算机、通信和其他电子设备制造业,2537915.5545,True,-0.0046296296296297,1.4196458856586214,0.8333343844470658
192,000728.SZ,国元证券,1997-06-16,J67资本市场服务,J67资本市场服务,1820720.7,True,0.0396570203644157,-0.9000615808847393,-0.09745519094447151
193,000729.SZ,燕京啤酒,1997-07-16,C15酒、饮料和精制茶制造业,C15酒、饮料和精制茶制造业,1738689.1111,True,0.0469416785206258,-0.45161855921977123,0.24854624444936377
199,000750.SZ,国海证券,1997-07-09,J67资本市场服务,J67资本市场服务,548359.4838,True,0.0593517239286784,1.2675299933072024,0.7486596957412661
209,000768.SZ,中航西飞,1997-06-26,C37铁路、船舶、航空航天和其他运输设备制造业,C37铁路、船舶、航空航天和其他运输设备制造业,2117520.982,True,0.1776315789473685,-0.28209400026550113,-0.30788340744757836
210,000776.SZ,广发证券,1997-06-11,J67资本市场服务,J67资本市场服务,6836781.6409,True,0.0784982935153582,-0.669955891865015,-0.14385118768681732
212,000778.SZ,新兴铸管,1997-06-06,C33金属制品业,C33金属制品业,1096028.0102,True,0.114337568058076,0.2318394903367665,-0.10615875682619866
215,000783.SZ,长江证券,1997-07-31,J67资本市场服务,J67资本市场服务,2359327.6114,True,0.0040080160320641,0.2370340319730001,1.0203661809160485
220,000792.SZ,盐湖股份,1997-09-04,C26化学原料和化学制品制造业,C26化学原料和化学制品制造业,939495.2266,True,0.0559610705596105,0.3054203773687013,-0.6702056649935217
222,000800.SZ,一汽解放,1997-06-18,C36汽车制造业,C36汽车制造业,1871984.3189,True,-0.0677200902934537,0.2401376877547512,-0.21236673567199607
227,000807.SZ,云铝股份,1998-04-08,C32有色金属冶炼和压延加工业,C32有色金属冶炼和压延加工业,607944.564,True,-0.0328282828282827,-0.8253482645131662,0.06364446667977433
247,000839.SZ,国安股份,1997-10-31,I63电信、广播电视和卫星传输服务,I63电信、广播电视和卫星传输服务,1028347.4899,True,0.0135135135135135,-0.6696516751595416,0.0890480919373658
252,000858.SZ,五粮液,1998-04-27,C15酒、饮料和精制茶制造业,C15酒、饮料和精制茶制造业,6190528.3529,True,0.0371517027863776,0.7744534292453786,-0.11003020773551479
258,000869.SZ,张裕Ａ,2000-10-26,C15酒、饮料和精制茶制造业,C15酒、饮料和精制茶制造业,1310501.712,True,0.0090655509065551,-0.7849939127239337,0.0009876800243252756
260,000876.SZ,新希望,1998-03-11,C13农副食品加工业,C13农副食品加工业,1269620.9532,True,0.0631665299425758,-0.07147905204595095,0.06870166362694266
261,000878.SZ,云南铜业,1998-06-02,C32有色金属冶炼和压延加工业,C32有色金属冶炼和压延加工业,1281827.7671,True,-0.0132158590308369,-0.7828532724102638,-0.12281553595213707
264,000883.SZ,湖北能源,1998-05-19,D44电力、热力生产和供应业,D44电力、热力生产和供应业,550733.8435,True,0.0579883828726586,-0.0283958126206455,-0.5770402182817793
