No,code,name,ipo_date,industry_zx,industry_sw,MKT_CAP_FLOAT,is_open1,PCT_CHG_NM,liq_barra_con_equal_ortho,mom_con_equal_ortho
1,000001.SZ,平安银行,1991-04-03,J66货币金融服务,J66货币金融服务,16038254.1891,True,-0.0337197049525817,0.03711868312508637,-0.24952547142595677
2,000008.SZ,神州高铁,1992-05-07,C37铁路、船舶、航空航天和其他运输设备制造业,C37铁路、船舶、航空航天和其他运输设备制造业,1747731.478,True,0.0011454753722794,-0.6244222347826662,-0.3176036851598935
3,000009.SZ,中国宝安,1991-06-25,S91综合,S91综合,2069183.9573,True,-0.0623721881390592,0.9546796011961922,-0.23475970951132627
11,000027.SZ,深圳能源,1993-09-03,D44电力、热力生产和供应业,D44电力、热力生产和供应业,2794966.5759,True,0.0128022759601706,-0.9994047252981024,-0.0421365438245145
18,000039.SZ,中集集团,1994-04-08,C33金属制品业,C33金属制品业,2126280.1028,True,-0.0573770491803276,-0.33095908211378106,-0.06486257613832808
24,000060.SZ,中金岭南,1997-01-23,C32有色金属冶炼和压延加工业,C32有色金属冶炼和压延加工业,2547594.462,True,-0.0445969125214409,0.3565725707634997,-1.2657606655449984
25,000061.SZ,农产品,1997-01-10,L72商务服务业,L72商务服务业,1990926.7152,True,-0.0629787234042553,-0.5627891718977489,-0.18607584892162848
27,000063.SZ,中兴通讯,1997-11-18,C39计算机、通信和其他电子设备制造业,C39计算机、通信和其他电子设备制造业,5398712.0488,True,0.0768253968253969,0.16591017028174015,0.05284316100567177
31,000069.SZ,华侨城Ａ,1997-09-10,N78公共设施管理业,N78公共设施管理业,4591367.9715,True,-0.0201342281879194,-0.524927912671546,0.2622946076615313
39,000100.SZ,TCL科技,2004-01-30,C39计算机、通信和其他电子设备制造业,C39计算机、通信和其他电子设备制造业,3276493.8403,True,-0.0221606648199446,-0.10362603169306486,0.36158003337165695
41,000156.SZ,华数传媒,2000-09-06,R87广播、电视、电影和录音制作业,R87广播、电视、电影和录音制作业,1782562.0606,True,-0.0599001663893511,-0.5137271054419938,-0.23162885540385958
42,000157.SZ,中联重科,2000-10-12,C35专用设备制造业,C35专用设备制造业,3032535.1404,True,-0.0103519668737058,-0.025930889146152908,0.21176162886798633
45,000166.SZ,申万宏源,2015-01-26,J67资本市场服务,J67资本市场服务,4605429.737,True,-0.0312499999999998,-0.44963493888573836,0.08999920530856181
47,000333.SZ,美的集团,2013-09-18,C38电气机械和器材制造业,C38电气机械和器材制造业,20286958.2933,True,0.0396503278176709,0.24881742358881342,-0.0964682300156694
48,000338.SZ,潍柴动力,2007-04-30,C36汽车制造业,C36汽车制造业,2433706.6449,True,-0.02088772845953,0.22554050314013246,-0.15127463911532846
57,000415.SZ,渤海租赁,1996-07-16,L71租赁业,L71租赁业,2224528.2669,True,-0.0069637883008355,-1.0954787837055526,-0.30465077726396683
64,000423.SZ,东阿阿胶,1996-07-29,C27医药制造业,C27医药制造业,3707427.6647,True,0.1571705768213087,0.6444215524822976,0.14836997969820384
65,000425.SZ,徐工机械,1996-08-28,C35专用设备制造业,C35专用设备制造业,2846381.2285,True,0.0099255583126551,0.20930921246479095,1.5834372108778725
70,000503.SZ,国新健康,1992-11-30,I64互联网和相关服务,I64互联网和相关服务,3828982.589,True,-0.1957186544342506,-0.4866149035457807,-1.333433567242425
88,000538.SZ,云南白药,1993-12-15,C27医药制造业,C27医药制造业,7984355.7608,True,0.1141361256544502,-0.4053348158549848,0.15912665967329676
100,000555.SZ,神州信息,1994-04-08,I65软件和信息技术服务业,I65软件和信息技术服务业,1918816.3951,True,-0.0888991248272684,0.41059637208896105,-0.05772204265799383
102,000559.SZ,万向钱潮,1994-01-10,C36汽车制造业,C36汽车制造业,2892133.404,True,-0.0552050473186119,-0.5035216609644412,-0.22935935859769074
107,000568.SZ,泸州老窖,1994-05-09,C15酒、饮料和精制茶制造业,C15酒、饮料和精制茶制造业,5241225.3622,True,0.1128989712476917,-0.24337097682430264,-0.35106647741684704
133,000623.SZ,吉林敖东,1996-10-28,C27医药制造业,C27医药制造业,2444761.3078,True,0.0286968264686022,1.1130920367954995,-0.1391334066525574
134,000625.SZ,长安汽车,1997-06-10,C36汽车制造业,C36汽车制造业,6111431.7323,True,-0.0301167793484942,0.4791428203530885,0.2670757039674825
137,000630.SZ,铜陵有色,1996-11-20,C32有色金属冶炼和压延加工业,C32有色金属冶炼和压延加工业,3174082.5339,True,-0.0537313432835822,0.4815297441330915,-0.4647718540632889
144,000651.SZ,格力电器,1996-11-18,C38电气机械和器材制造业,C38电气机械和器材制造业,16387047.1378,True,0.1544064093226511,0.708617736766959,0.21353441423016317
162,000686.SZ,东北证券,1997-02-27,J67资本市场服务,J67资本市场服务,2583831.2554,True,-0.0363489499192245,0.41907956626523957,-0.11564308806909568
173,000709.SZ,河钢股份,1997-04-16,C31黑色金属冶炼和压延加工业,C31黑色金属冶炼和压延加工业,4151207.0113,True,-0.0719794344473007,0.34647124204913327,-0.5477763381273557
174,000712.SZ,锦龙股份,1997-04-15,J67资本市场服务,J67资本市场服务,1807086.6,True,0.0885489105238757,0.06865402511509394,-1.3701084881887695
181,000725.SZ,京东方Ａ,2001-01-12,C39计算机、通信和其他电子设备制造业,C39计算机、通信和其他电子设备制造业,7857327.6312,True,0.0584615384615385,0.8328179010173834,0.11096877961586588
184,000728.SZ,国元证券,1997-06-16,J67资本市场服务,J67资本市场服务,3963553.8,True,0.0219123505976095,0.08694862847863244,-0.031032337931330423
189,000738.SZ,航发控制,1997-06-26,C37铁路、船舶、航空航天和其他运输设备制造业,C37铁路、船舶、航空航天和其他运输设备制造业,2889310.0042,True,-0.033044846577498,-0.03512183808268805,-0.31621845776112156
191,000750.SZ,国海证券,1997-07-09,J67资本市场服务,J67资本市场服务,2858135.1688,True,-0.0561299852289511,0.16892178926412255,0.35826572717016114
202,000768.SZ,中航西飞,1997-06-26,C37铁路、船舶、航空航天和其他运输设备制造业,C37铁路、船舶、航空航天和其他运输设备制造业,6431521.2086,True,0.0331236897274633,0.16433561681526015,-0.27716032304546506
203,000776.SZ,广发证券,1997-06-11,J67资本市场服务,J67资本市场服务,10406114.3937,True,-0.0333710407239818,-0.3873521376540943,-0.15561768523974168
205,000778.SZ,新兴铸管,1997-06-06,C33金属制品业,C33金属制品业,2061919.3135,True,-0.0337477797513321,0.7785501935922187,0.9017488526194251
208,000783.SZ,长江证券,1997-07-31,J67资本市场服务,J67资本市场服务,4903633.5482,True,-0.0531914893617021,-0.43451370150248403,-0.18228398229022044
213,000792.SZ,盐湖股份,1997-09-04,C26化学原料和化学制品制造业,C26化学原料和化学制品制造业,3409868.2128,True,-0.0128824476650564,-0.24482287525529373,-0.1869375454704488
