No,code,name,ipo_date,industry_zx,industry_sw,MKT_CAP_FLOAT,is_open1,PCT_CHG_NM,liq_barra_con_equal_ortho,mom_con_equal_ortho
1,000001.SZ,平安银行,1991-04-03,J66货币金融服务,J66货币金融服务,5902665.7635,True,0.1384111384111381,0.8943102462337832,-0.6245606397896315
4,000009.SZ,中国宝安,1991-06-25,S91综合,S91综合,1278632.6116,True,-0.0600571973307914,0.9273777325474859,-0.021074963139115426
12,000027.SZ,深圳能源,1993-09-03,D44电力、热力生产和供应业,D44电力、热力生产和供应业,520384.0364,True,0.0452898550724638,0.058574409248271925,0.10366820768500029
19,000039.SZ,中集集团,1994-04-08,C33金属制品业,C33金属制品业,1621944.1276,True,-0.0600444773906598,0.13051775894610462,-0.23284195473882202
25,000059.SZ,华锦股份,1997-01-30,C25石油、煤炭及其他燃料加工业,C25石油、煤炭及其他燃料加工业,557034.9543,True,0.0764331210191082,-0.16479093944460022,-0.08376227774521355
26,000060.SZ,中金岭南,1997-01-23,C32有色金属冶炼和压延加工业,C32有色金属冶炼和压延加工业,1438594.3618,True,-0.065620542082739,-0.35722935526441346,-0.05500612163531576
27,000061.SZ,农产品,1997-01-10,L72商务服务业,L72商务服务业,1007082.5374,True,0.1675531914893617,0.35125515995073675,-0.2676428728651243
29,000063.SZ,中兴通讯,1997-11-18,C39计算机、通信和其他电子设备制造业,C39计算机、通信和其他电子设备制造业,4648379.6304,True,-0.1608623548922056,0.407567213595592,-0.140768225399348
33,000069.SZ,华侨城Ａ,1997-09-10,N78公共设施管理业,N78公共设施管理业,1805691.6242,True,-0.0264026402640262,0.6454029816388256,-0.558074606568665
40,000100.SZ,TCL科技,2004-01-30,C39计算机、通信和其他电子设备制造业,C39计算机、通信和其他电子设备制造业,1847719.7757,True,0.0782608695652176,1.521636954361193,0.18707226440397662
43,000156.SZ,华数传媒,2000-09-06,R87广播、电视、电影和录音制作业,R87广播、电视、电影和录音制作业,195835.141,True,-0.2091785833056203,0.49732563012491227,-0.5396611183484454
44,000157.SZ,中联重科,2000-10-12,C35专用设备制造业,C35专用设备制造业,3531479.8626,True,-0.0017421602787456,0.46417737506638407,0.001840447953822627
48,000333.SZ,美的集团,2013-09-18,C38电气机械和器材制造业,C38电气机械和器材制造业,2967638.6385,True,0.0757946210268947,-3.311015579474062,1.3641717417329133
49,000338.SZ,潍柴动力,2007-04-30,C36汽车制造业,C36汽车制造业,1951271.4119,True,-0.0345926555385134,0.49213075023044983,-0.0791312599978245
62,000422.SZ,湖北宜化,1996-08-15,C26化学原料和化学制品制造业,C26化学原料和化学制品制造业,606383.4945,True,-0.0689655172413793,0.681206317065391,-0.20124429091041632
63,000423.SZ,东阿阿胶,1996-07-29,C27医药制造业,C27医药制造业,2641945.1001,True,0.017814726840855,0.8543706687661081,-0.31988796113189805
64,000425.SZ,徐工机械,1996-08-28,C35专用设备制造业,C35专用设备制造业,1701098.2711,True,-0.0607866507747317,-0.6051600003087518,-0.2983776159874504
81,000528.SZ,柳工,1993-11-18,C35专用设备制造业,C35专用设备制造业,757174.2902,True,-0.0725462304409674,-0.14227398030027189,-0.19345008468010452
87,000538.SZ,云南白药,1993-12-15,C27医药制造业,C27医药制造业,8126814.8675,True,-0.1105195362816658,-0.570566932025611,-0.016183366318908293
88,000539.SZ,粤电力Ａ,1993-11-26,D44电力、热力生产和供应业,D44电力、热力生产和供应业,964741.0228,True,0.0409836065573772,-0.9548527556981048,0.05416594911197556
101,000562.SZ,宏源证券(退),1994-02-02,J67资本市场服务,J67资本市场服务,2920335.7042,True,-0.0214285714285713,0.236476360893647,-1.9213912621951053
106,000568.SZ,泸州老窖,1994-05-09,C15酒、饮料和精制茶制造业,C15酒、饮料和精制茶制造业,2954407.1794,True,-0.0438931297709923,0.13678958883809564,0.17017513598578163
110,000581.SZ,威孚高科,1998-09-24,C36汽车制造业,C36汽车制造业,1447344.7948,True,0.0236094437775109,0.38658525643921016,-0.3246501241100422
120,000596.SZ,古井贡酒,1996-09-27,C15酒、饮料和精制茶制造业,C15酒、饮料和精制茶制造业,696615.9656,True,-0.0136017410228509,-0.9820570680597397,-0.9847703753813009
135,000623.SZ,吉林敖东,1996-10-28,C27医药制造业,C27医药制造业,1326353.7368,True,-0.0108882521489969,0.7018163908203706,-0.44543296016987227
136,000625.SZ,长安汽车,1997-06-10,C36汽车制造业,C36汽车制造业,3489150.1093,True,0.0914285714285714,0.09782781996123324,-0.42300019367094177
139,000630.SZ,铜陵有色,1996-11-20,C32有色金属冶炼和压延加工业,C32有色金属冶炼和压延加工业,1647609.6739,True,-0.088336192109777,0.23017826354861928,0.13447330283644598
147,000651.SZ,格力电器,1996-11-18,C38电气机械和器材制造业,C38电气机械和器材制造业,7931377.914,True,0.1649016641452343,0.6185935049245516,-0.2841476652357411
164,000686.SZ,东北证券,1997-02-27,J67资本市场服务,J67资本市场服务,1305124.502,True,0.0057288351368554,-0.24100354930070947,-1.553478688435939
172,000703.SZ,恒逸石化,1997-03-28,C28化学纤维制造业,C28化学纤维制造业,218577.097,True,0.0823389021479712,0.32644773757590084,-0.49070219178071206
176,000709.SZ,河钢股份,1997-04-16,C31黑色金属冶炼和压延加工业,C31黑色金属冶炼和压延加工业,992428.9151,True,-0.0306122448979592,0.9581759884327443,0.173628508946786
187,000725.SZ,京东方Ａ,2001-01-12,C39计算机、通信和其他电子设备制造业,C39计算机、通信和其他电子设备制造业,2456794.966,True,0.028169014084507,0.7651366904576726,-0.009984041478647954
190,000728.SZ,国元证券,1997-06-16,J67资本市场服务,J67资本市场服务,1848218.1,True,-0.0262605042016806,-0.9527438410170594,0.0709649226415826
191,000729.SZ,燕京啤酒,1997-07-16,C15酒、饮料和精制茶制造业,C15酒、饮料和精制茶制造业,1606287.7637,True,0.0625954198473282,-0.4683426109856499,0.6421320348752839
198,000750.SZ,国海证券,1997-07-09,J67资本市场服务,J67资本市场服务,567680.875,True,-0.0471622701838529,1.3706358381119155,1.060432289679092
207,000768.SZ,中航西飞,1997-06-26,C37铁路、船舶、航空航天和其他运输设备制造业,C37铁路、船舶、航空航天和其他运输设备制造业,2241530.498,True,-0.0793489318413021,-0.30769409087814653,-0.08644284805232243
208,000776.SZ,广发证券,1997-06-11,J67资本市场服务,J67资本市场服务,7014360.3848,True,-0.0366972477064221,-0.6228537037773746,-0.0027458832516179046
210,000778.SZ,新兴铸管,1997-06-06,C33金属制品业,C33金属制品业,990640.7015,True,0.1,0.058485832835233675,0.10548236259882593
212,000783.SZ,长江证券,1997-07-31,J67资本市场服务,J67资本市场服务,2162519.3784,True,0.0596379126730564,-0.26197987641501186,0.38349523306526684
217,000792.SZ,盐湖股份,1997-09-04,C26化学原料和化学制品制造业,C26化学原料和化学制品制造业,1070493.6396,True,-0.1520833333333332,0.5870572623151573,0.008513872298276937
220,000800.SZ,一汽解放,1997-06-18,C36汽车制造业,C36汽车制造业,1873396.0718,True,0.002267573696145,0.1680050714412985,-0.6689563569972361
225,000807.SZ,云铝股份,1998-04-08,C32有色金属冶炼和压延加工业,C32有色金属冶炼和压延加工业,640265.6674,True,-0.0504807692307692,-0.9879756774166542,0.6358826608250239
246,000839.SZ,国安股份,1997-10-31,I63电信、广播电视和卫星传输服务,I63电信、广播电视和卫星传输服务,1213324.6299,True,-0.1600512163892447,-0.49438279345726643,-0.4851466398521355
251,000858.SZ,五粮液,1998-04-27,C15酒、饮料和精制茶制造业,C15酒、饮料和精制茶制造业,6831974.8836,True,-0.097399003873824,0.7587502430690234,0.39821437487242395
