No,code,name,ipo_date,industry_zx,industry_sw,MKT_CAP_FLOAT,is_open1,PCT_CHG_NM,liq_barra_con_equal_ortho,mom_con_equal_ortho
1,000001.SZ,平安银行,1991-04-03,J66货币金融服务,J66货币金融服务,15492821.6363,True,0.2663775505417072,0.24588799343601822,0.12545419482939538
3,000009.SZ,中国宝安,1991-06-25,S91综合,S91综合,2487747.3335,True,0.2622673434856175,0.5519298694383827,0.31138183047514534
11,000027.SZ,深圳能源,1993-09-03,D44电力、热力生产和供应业,D44电力、热力生产和供应业,1287064.0164,True,0.0799999999999998,0.6821766724337557,0.6910209089441777
17,000039.SZ,中集集团,1994-04-08,C33金属制品业,C33金属制品业,2814513.4078,True,0.1267543859649123,0.06719865734804494,-0.018507454061441213
25,000060.SZ,中金岭南,1997-01-23,C32有色金属冶炼和压延加工业,C32有色金属冶炼和压延加工业,2628446.2901,True,0.393430099312452,0.05446067469004112,-0.20736899493535857
26,000061.SZ,农产品,1997-01-10,L72商务服务业,L72商务服务业,2426208.7261,True,0.2808398950131232,-0.3207827130463801,-0.9112096332136277
27,000063.SZ,中兴通讯,1997-11-18,C39计算机、通信和其他电子设备制造业,C39计算机、通信和其他电子设备制造业,6123390.9674,True,0.3740626378473752,0.6326255882948302,-0.06594590900144473
36,000100.SZ,TCL科技,2004-01-30,C39计算机、通信和其他电子设备制造业,C39计算机、通信和其他电子设备制造业,4824691.8373,True,-0.0036812661902224,1.1234030587921964,0.761543359098388
39,000156.SZ,华数传媒,2000-09-06,R87广播、电视、电影和录音制作业,R87广播、电视、电影和录音制作业,579805.5879,True,-0.0795454545454544,0.24621250355640384,0.4517677794637216
40,000157.SZ,中联重科,2000-10-12,C35专用设备制造业,C35专用设备制造业,4583048.3349,True,0.0536193029490617,0.42233517905762047,0.41415738286463843
43,000166.SZ,申万宏源,2015-01-26,J67资本市场服务,J67资本市场服务,5617578.4722,True,0.040045766590389,0.05687519702746298,-0.2057015564892637
45,000333.SZ,美的集团,2013-09-18,C38电气机械和器材制造业,C38电气机械和器材制造业,7375927.9306,True,0.1110389742815145,-0.29652270962068966,-0.2687366127467258
46,000338.SZ,潍柴动力,2007-04-30,C36汽车制造业,C36汽车制造业,3272153.5265,True,-0.0106750392464678,0.9588417754747782,0.4413291127853471
47,000400.SZ,许继电气,1997-04-18,C38电气机械和器材制造业,C38电气机械和器材制造业,1617122.2528,True,-0.0387700534759358,1.6772129447032142,1.0938101059505638
56,000423.SZ,东阿阿胶,1996-07-29,C27医药制造业,C27医药制造业,2726664.5934,True,0.232394366197183,0.7800550357633247,0.023303865081265196
57,000425.SZ,徐工机械,1996-08-28,C35专用设备制造业,C35专用设备制造业,3605448.0401,True,-0.0429407937540663,0.19450923717968188,0.0022988990146528276
77,000538.SZ,云南白药,1993-12-15,C27医药制造业,C27医药制造业,6940699.7778,True,0.0217647058823531,-0.3794707119592249,0.06937518245831392
90,000559.SZ,万向钱潮,1994-01-10,C36汽车制造业,C36汽车制造业,3306998.8565,True,0.0191899034269782,1.0185769803516092,0.9512000394717265
96,000568.SZ,泸州老窖,1994-05-09,C15酒、饮料和精制茶制造业,C15酒、饮料和精制茶制造业,3436154.6408,True,0.0468431771894091,-0.06321585175669214,-0.15881077395287652
100,000581.SZ,威孚高科,1998-09-24,C36汽车制造业,C36汽车制造业,2987542.4209,True,0.0139625802848366,0.5307699215039525,-0.047516280932583796
108,000598.SZ,兴蓉环境,1996-05-29,D46水的生产和供应业,D46水的生产和供应业,1538425.3529,True,0.183741648106904,1.6157004159219641,0.8540861503201347
119,000623.SZ,吉林敖东,1996-10-28,C27医药制造业,C27医药制造业,2891045.1871,True,0.0599571734475377,1.1390154476390233,-0.004378707367437229
126,000651.SZ,格力电器,1996-11-18,C38电气机械和器材制造业,C38电气机械和器材制造业,13073634.2272,True,0.2751677852348992,-0.13881336450982246,-0.15721904869737335
142,000686.SZ,东北证券,1997-02-27,J67资本市场服务,J67资本市场服务,3519190.0811,True,0.1212950296397628,0.2953580515254859,-0.1329559142341727
152,000709.SZ,河钢股份,1997-04-16,C31黑色金属冶炼和压延加工业,C31黑色金属冶炼和压延加工业,4597114.1178,True,0.2316513761467888,0.8112032771644461,0.3770922790153678
160,000725.SZ,京东方Ａ,2001-01-12,C39计算机、通信和其他电子设备制造业,C39计算机、通信和其他电子设备制造业,4636814.9408,True,0.102439024390244,0.9810287526255803,1.488844333288988
163,000729.SZ,燕京啤酒,1997-07-16,C15酒、饮料和精制茶制造业,C15酒、饮料和精制茶制造业,2295414.6193,True,0.1357758620689653,-0.9291047594745,-0.0966173844218921
170,000750.SZ,国海证券,1997-07-09,J67资本市场服务,J67资本市场服务,3681213.0081,True,0.0341142058181522,0.22043745436116136,-0.2984082765811196
179,000768.SZ,中航西飞,1997-06-26,C37铁路、船舶、航空航天和其他运输设备制造业,C37铁路、船舶、航空航天和其他运输设备制造业,6729211.683,True,0.2683284457478008,0.35909104919671875,-0.19499639777287425
180,000776.SZ,广发证券,1997-06-11,J67资本市场服务,J67资本市场服务,16514823.1846,True,-0.0153577661431064,-0.6661492960796666,-0.3355153104721331
182,000778.SZ,新兴铸管,1997-06-06,C33金属制品业,C33金属制品业,2287235.0144,True,0.2259083728278041,0.48377401925725894,-0.03887079055491041
185,000783.SZ,长江证券,1997-07-31,J67资本市场服务,J67资本市场服务,7530878.8881,True,0.0807147258163893,0.0674420121603843,-0.4214931274359704
