No,code,name,ipo_date,industry_zx,industry_sw,MKT_CAP_FLOAT,is_open1,PCT_CHG_NM,liq_barra_con_equal_ortho,mom_con_equal_ortho
1,000001.SZ,平安银行,1991-04-03,J66货币金融服务,J66货币金融服务,12476885.69,True,-0.0121722846441947,-0.022665570149136435,-0.12529918238981405
3,000009.SZ,中国宝安,1991-06-25,S91综合,S91综合,2127458.6064,True,-0.0946327683615818,1.374462691611037,0.26798832542037776
13,000027.SZ,深圳能源,1993-09-03,D44电力、热力生产和供应业,D44电力、热力生产和供应业,2691889.7944,True,-0.0606060606060605,-0.13258468008622756,-0.18730099928896732
19,000039.SZ,中集集团,1994-04-08,C33金属制品业,C33金属制品业,1839597.1123,True,-0.0343897505057314,0.07646083578229518,-0.3526707268445151
27,000060.SZ,中金岭南,1997-01-23,C32有色金属冶炼和压延加工业,C32有色金属冶炼和压延加工业,2324273.3404,True,-0.0898148148148147,0.19662880152554207,-0.7455454780191451
28,000061.SZ,农产品,1997-01-10,L72商务服务业,L72商务服务业,2075506.7529,True,0.0047581284694686,-0.5703405220034359,-0.3761287297792704
30,000063.SZ,中兴通讯,1997-11-18,C39计算机、通信和其他电子设备制造业,C39计算机、通信和其他电子设备制造业,4823064.7002,True,-0.056810403832991,0.3981597876528188,-0.17310785495730008
34,000069.SZ,华侨城Ａ,1997-09-10,N78公共设施管理业,N78公共设施管理业,4069257.9864,True,-0.0250368188512517,-0.12690749992767314,0.06945277579335155
42,000100.SZ,TCL科技,2004-01-30,C39计算机、通信和其他电子设备制造业,C39计算机、通信和其他电子设备制造业,3093859.0974,True,-0.0502793296089386,0.6066497613238084,-0.04463141817802327
44,000156.SZ,华数传媒,2000-09-06,R87广播、电视、电影和录音制作业,R87广播、电视、电影和录音制作业,1049440.5268,True,-0.0357862903225806,0.1431271798901266,-0.5957601574426237
45,000157.SZ,中联重科,2000-10-12,C35专用设备制造业,C35专用设备制造业,2681203.3229,True,-0.0458715596330274,0.35256115127657794,-0.0032126298990524382
47,000166.SZ,申万宏源,2015-01-26,J67资本市场服务,J67资本市场服务,4471485.5396,True,-0.0023364485981309,-0.3626416240320872,-0.10439055460824606
49,000333.SZ,美的集团,2013-09-18,C38电气机械和器材制造业,C38电气机械和器材制造业,7193762.4044,True,-0.0176432322655369,0.37966481331543916,0.21273795855155053
50,000338.SZ,潍柴动力,2007-04-30,C36汽车制造业,C36汽车制造业,1682104.4983,True,-0.0257668711656442,0.4161643750817726,-0.04774047125314071
51,000400.SZ,许继电气,1997-04-18,C38电气机械和器材制造业,C38电气机械和器材制造业,1130504.7901,True,-0.1165344722391701,0.5231631160999312,0.14502929151846167
64,000423.SZ,东阿阿胶,1996-07-29,C27医药制造业,C27医药制造业,3005173.1364,True,-0.010456679470764,1.261371204540282,-0.3066554531229544
65,000425.SZ,徐工机械,1996-08-28,C35专用设备制造业,C35专用设备制造业,2375562.2416,True,-0.064139941690962,0.5037155950117115,-0.17403472100050016
69,000503.SZ,国新健康,1992-11-30,I64互联网和相关服务,I64互联网和相关服务,2611287.972,True,0.3257448945430199,-0.33962756521099174,1.6125282072057838
85,000538.SZ,云南白药,1993-12-15,C27医药制造业,C27医药制造业,6295217.2394,True,0.0067741935483871,-0.43667550274230227,0.37190537239741045
86,000539.SZ,粤电力Ａ,1993-11-26,D44电力、热力生产和供应业,D44电力、热力生产和供应业,1437850.8588,True,-0.0738137082601055,-1.197949053774474,-0.12002053843768304
96,000559.SZ,万向钱潮,1994-01-10,C36汽车制造业,C36汽车制造业,3501251.6904,True,-0.059837298401439,0.5617775471036303,-0.3736827702894002
105,000581.SZ,威孚高科,1998-09-24,C36汽车制造业,C36汽车制造业,1540817.5604,True,-0.0693121693121692,-0.07393198046523097,-0.16858304671363683
114,000598.SZ,兴蓉环境,1996-05-29,D46水的生产和供应业,D46水的生产和供应业,1633461.5753,True,-0.0427807486631016,0.6271551056045089,-0.20573294080999086
125,000623.SZ,吉林敖东,1996-10-28,C27医药制造业,C27医药制造业,2006026.7022,True,-0.0031421838177533,1.379712149214067,0.07647740506605423
126,000625.SZ,长安汽车,1997-06-10,C36汽车制造业,C36汽车制造业,5423423.8811,True,-0.0954460386774797,0.4880855901414154,0.1055013634990274
129,000630.SZ,铜陵有色,1996-11-20,C32有色金属冶炼和压延加工业,C32有色金属冶炼和压延加工业,2629124.3165,True,-0.075268817204301,0.30121514037733244,0.5435277435776731
152,000686.SZ,东北证券,1997-02-27,J67资本市场服务,J67资本市场服务,2565016.9502,True,-0.0173638516179951,-0.04256086546221341,-0.2919687195758972
164,000709.SZ,河钢股份,1997-04-16,C31黑色金属冶炼和压延加工业,C31黑色金属冶炼和压延加工业,3397407.2726,True,-0.1388888888888889,1.026291083518245,0.30289087337398096
166,000712.SZ,锦龙股份,1997-04-15,J67资本市场服务,J67资本市场服务,1607503.5,True,-0.0168281489036205,-0.56434444281354,-0.9599549507643242
173,000725.SZ,京东方Ａ,2001-01-12,C39计算机、通信和其他电子设备制造业,C39计算机、通信和其他电子设备制造业,5742785.595,True,-0.0246913580246912,1.3701075527767022,0.0342525280405665
176,000728.SZ,国元证券,1997-06-16,J67资本市场服务,J67资本市场服务,3287903.4,True,-0.0069605568445475,-0.5794030401970367,-0.3972631466051548
177,000729.SZ,燕京啤酒,1997-07-16,C15酒、饮料和精制茶制造业,C15酒、饮料和精制茶制造业,1789159.1127,True,0.0824324324324323,-0.5286758875048829,-0.3163438403476334
181,000738.SZ,航发控制,1997-06-26,C37铁路、船舶、航空航天和其他运输设备制造业,C37铁路、船舶、航空航天和其他运输设备制造业,3069175.853,True,-0.1002162941600577,0.4313471990709665,-0.11255788189896639
184,000750.SZ,国海证券,1997-07-09,J67资本市场服务,J67资本市场服务,2571429.6393,True,0.0113471115260024,0.1447350679406953,0.6931889963849346
192,000768.SZ,中航西飞,1997-06-26,C37铁路、船舶、航空航天和其他运输设备制造业,C37铁路、船舶、航空航天和其他运输设备制造业,4630911.1606,True,-0.0382059800664451,0.011327417578876564,-0.08701134675910235
193,000776.SZ,广发证券,1997-06-11,J67资本市场服务,J67资本市场服务,9358399.8046,True,0.0098219766728053,-0.4898174155257698,-0.1458461488749865
195,000778.SZ,新兴铸管,1997-06-06,C33金属制品业,C33金属制品业,1854253.5231,True,-0.0269749518304432,0.8130863838937867,-0.3866909258681642
198,000783.SZ,长江证券,1997-07-31,J67资本市场服务,J67资本市场服务,4443597.9333,True,0.0489583333333334,-0.8046973973390953,-0.21251851045194017
203,000792.SZ,盐湖股份,1997-09-04,C26化学原料和化学制品制造业,C26化学原料和化学制品制造业,2753692.4343,True,0.0181618051733625,0.07219429431691472,-0.3569120143510745
205,000800.SZ,一汽解放,1997-06-18,C36汽车制造业,C36汽车制造业,1777398.3842,True,0.0367187499999999,-0.3772938101900726,-0.3982957689978533
219,000825.SZ,太钢不锈,1998-10-21,C31黑色金属冶炼和压延加工业,C31黑色金属冶炼和压延加工业,1936665.1773,True,-0.0782608695652173,-0.6634445021631835,-0.06349745979130554
222,000831.SZ,中国稀土,1998-09-11,C32有色金属冶炼和压延加工业,C32有色金属冶炼和压延加工业,1416392.642,True,0.0787878787878788,0.7386209100023718,-1.1535187038148662
230,000858.SZ,五粮液,1998-04-27,C15酒、饮料和精制茶制造业,C15酒、饮料和精制茶制造业,10779736.9624,True,-0.0312903225806451,0.8333286866072162,0.22079115127159177
238,000876.SZ,新希望,1998-03-11,C13农副食品加工业,C13农副食品加工业,2879360.9814,True,0.004670169293637,0.9423981624829563,0.2076124681224342
242,000883.SZ,湖北能源,1998-05-19,D44电力、热力生产和供应业,D44电力、热力生产和供应业,2379000.7175,True,0.0063829787234044,-0.9782772601536093,-0.13205261790040107
248,000895.SZ,双汇发展,1998-12-10,C13农副食品加工业,C13农副食品加工业,3742051.3286,True,-0.0055632823365785,0.08242585355791193,-0.027133895798893304
249,000898.SZ,鞍钢股份,1997-12-25,C31黑色金属冶炼和压延加工业,C31黑色金属冶炼和压延加工业,2551815.2917,True,-0.0894117647058823,-1.356882513274369,-0.10991472690026624
279,000963.SZ,华东医药,2000-01-27,F52零售业,F52零售业,2981992.1382,True,-0.0644839857651246,0.035556757841677444,0.3074751863674278
294,000999.SZ,华润三九,2000-03-09,C27医药制造业,C27医药制造业,2107034.6953,True,0.0306720793865586,-1.1926385977396714,0.048656054528271306
300,002007.SZ,华兰生物,2004-06-25,C27医药制造业,C27医药制造业,2344963.9303,True,-0.0068027210884352,0.9480129498169367,0.5743786018067704
301,002008.SZ,大族激光,2004-06-25,C35专用设备制造业,C35专用设备制造业,2148367.2925,True,0.0336724646348371,0.9827150763366513,-0.16037468293195833
327,002038.SZ,双鹭药业,2004-09-09,C27医药制造业,C27医药制造业,1604601.5242,True,-0.0279291553133514,-0.01741477286339399,1.399277159855789
400,002142.SZ,宁波银行,2007-07-19,J66货币金融服务,J66货币金融服务,4837265.1551,True,0.0434173669467787,-0.18928593133411675,-0.19885026631260821
410,002153.SZ,石基信息,2007-08-13,I65软件和信息技术服务业,I65软件和信息技术服务业,1328560.3661,True,-0.0561067596991954,-1.1116890483267383,-0.8298070035694989
444,002195.SZ,岩山科技,2007-12-12,I65软件和信息技术服务业,I65软件和信息技术服务业,1081566.3571,True,0.0347028320702034,0.4438908668516637,-0.7182621437521034
448,002202.SZ,金风科技,2007-12-26,C34通用设备制造业,C34通用设备制造业,3402191.7814,True,-0.0621118012422361,1.0349166289941627,-0.020463594999111122
469,002236.SZ,大华股份,2008-05-20,C39计算机、通信和其他电子设备制造业,C39计算机、通信和其他电子设备制造业,2369976.8281,True,-0.0840799448656099,0.6640513719247803,0.21368096709994527
473,002241.SZ,歌尔股份,2008-05-22,C39计算机、通信和其他电子设备制造业,C39计算机、通信和其他电子设备制造业,3635756.2389,True,-0.0816119200812731,0.11536611586642251,0.30837797655825283
482,002252.SZ,上海莱士,2008-06-23,C27医药制造业,C27医药制造业,7536410.4013,True,0.0013493253373313,-0.7067232425202727,0.4294084337181211
510,002292.SZ,奥飞娱乐,2009-09-10,C24文教、工美、体育和娱乐用品制造业,C24文教、工美、体育和娱乐用品制造业,2235900.2148,True,-0.1058756741413567,1.1606920744922384,-0.716285854792403
511,002294.SZ,信立泰,2009-09-10,C27医药制造业,C27医药制造业,1285704.0,True,-0.0472753518585348,0.16682635173534843,0.09896829655109346
518,002304.SZ,洋河股份,2009-11-06,C15酒、饮料和精制茶制造业,C15酒、饮料和精制茶制造业,8341303.3482,True,-0.0459368891371126,-1.162381509044374,-0.21314191273845193
578,002385.SZ,大北农,2010-04-09,C13农副食品加工业,C13农副食品加工业,1586812.3921,True,0.1403733011742272,0.43034544149421217,-0.5972193859836399
588,002399.SZ,海普瑞,2010-05-06,C27医药制造业,C27医药制造业,2299528.1418,True,-0.0727394060727393,-0.9490998559841074,0.0038729659077882395
598,002410.SZ,广联达,2010-05-25,I65软件和信息技术服务业,I65软件和信息技术服务业,1138132.3548,True,-0.0629522431259045,-0.4003176892563583,-0.09606287894955419
603,002415.SZ,海康威视,2010-05-28,C39计算机、通信和其他电子设备制造业,C39计算机、通信和其他电子设备制造业,9615119.5499,True,0.0309877309636839,-0.47617531102191657,0.18734286683274254
610,002422.SZ,科伦药业,2010-06-03,C27医药制造业,C27医药制造业,1144714.1147,True,-0.071069182389937,0.23709863865307307,0.18535125452638723
630,002450.SZ,康得退(退),2010-07-16,C29橡胶和塑料制品业,C29橡胶和塑料制品业,4862727.6815,True,-0.0665157090291536,0.6901100024750518,0.240556659507544
636,002456.SZ,欧菲光,2010-08-03,C39计算机、通信和其他电子设备制造业,C39计算机、通信和其他电子设备制造业,2091459.0484,True,0.101132075471698,1.019474738726808,0.34004811606655505
643,002465.SZ,海格通信,2010-08-31,C39计算机、通信和其他电子设备制造业,C39计算机、通信和其他电子设备制造业,2160239.2021,True,-0.0339850744475022,0.4398200760019096,-0.49816331708833816
648,002470.SZ,金正大,2010-09-08,C26化学原料和化学制品制造业,C26化学原料和化学制品制造业,2155892.128,True,-0.0671737268571549,-0.813742164358451,-0.1637494174619552
653,002475.SZ,立讯精密,2010-09-15,C39计算机、通信和其他电子设备制造业,C39计算机、通信和其他电子设备制造业,3517588.4051,True,-0.0059274755927474,-0.8981020990382322,0.00281434157640148
671,002500.SZ,山西证券,2010-11-15,J67资本市场服务,J67资本市场服务,3013536.7546,True,0.1440743609604957,-0.32027591385993903,0.3336846248595102
737,002594.SZ,比亚迪,2011-06-30,C36汽车制造业,C36汽车制造业,4815399.422,True,-0.0699844479004664,0.9481078878502459,0.5582996265132737
795,002673.SZ,西部证券,2012-05-03,J67资本市场服务,J67资本市场服务,6600339.8728,True,-0.0259214256784123,0.3717318336097747,0.03555257118863009
