No,code,name,ipo_date,industry_zx,industry_sw,MKT_CAP_FLOAT,is_open1,PCT_CHG_NM,liq_barra_con_equal_ortho,mom_con_equal_ortho
1,000001.SZ,平安银行,1991-04-03,J66货币金融服务,J66货币金融服务,6412287.1563,True,0.0477814401069993,0.9110740178123287,-0.134455298932408
18,000039.SZ,中集集团,1994-04-08,C33金属制品业,C33金属制品业,1553792.9691,True,0.0682539682539684,0.06151652722549805,-0.2890441303511505
25,000060.SZ,中金岭南,1997-01-23,C32有色金属冶炼和压延加工业,C32有色金属冶炼和压延加工业,1158288.372,True,0.2077420721695506,-0.6111094881561541,0.044283804422432405
26,000061.SZ,农产品,1997-01-10,L72商务服务业,L72商务服务业,1552709.3568,True,-0.0212501611063836,0.08103209190370109,-0.15115733215346813
27,000063.SZ,中兴通讯,1997-11-18,C39计算机、通信和其他电子设备制造业,C39计算机、通信和其他电子设备制造业,3682960.1052,True,0.0069071373752878,0.7031464603948229,0.35988400962869027
31,000069.SZ,华侨城Ａ,1997-09-10,N78公共设施管理业,N78公共设施管理业,1484336.3932,True,-0.0167714884696016,0.9206090604621552,1.3142792697018746
39,000100.SZ,TCL科技,2004-01-30,C39计算机、通信和其他电子设备制造业,C39计算机、通信和其他电子设备制造业,1912381.8513,True,-0.0297872340425534,1.344930046826383,0.07331487235260026
43,000156.SZ,华数传媒,2000-09-06,R87广播、电视、电影和录音制作业,R87广播、电视、电影和录音制作业,196028.4062,True,-0.0229565217391304,0.5713680161195112,-0.4709898124633848
44,000157.SZ,中联重科,2000-10-12,C35专用设备制造业,C35专用设备制造业,2836454.5705,True,-0.0199115044247786,0.16793088805248674,0.240009933565269
48,000333.SZ,美的集团,2013-09-18,C38电气机械和器材制造业,C38电气机械和器材制造业,2988915.0154,True,0.09585933068633,0.9406483882086566,0.5337208079406286
49,000338.SZ,潍柴动力,2007-04-30,C36汽车制造业,C36汽车制造业,1691567.6629,True,0.0154109589041093,0.678150778452721,0.32226739443233154
50,000400.SZ,许继电气,1997-04-18,C38电气机械和器材制造业,C38电气机械和器材制造业,1122898.3852,True,0.0586010250742949,0.9574130925750397,0.03552337185356255
