No,code,name,ipo_date,industry_zx,industry_sw,MKT_CAP_FLOAT,is_open1,PCT_CHG_NM,liq_barra_con_equal_ortho,mom_con_equal_ortho
1,000001.SZ,平安银行,1991-04-03,J66货币金融服务,J66货币金融服务,18973122.6842,True,0.0440191387559807,0.20347512315347538,0.7620508419804397
28,000060.SZ,中金岭南,1997-01-23,C32有色金属冶炼和压延加工业,C32有色金属冶炼和压延加工业,1634245.5418,True,-0.0360360360360361,0.07259423451764827,-0.10066047500636632
31,000063.SZ,中兴通讯,1997-11-18,C39计算机、通信和其他电子设备制造业,C39计算机、通信和其他电子设备制造业,6284447.5477,True,0.0071386079714454,0.9354610305214122,1.1601615615807912
42,000100.SZ,TCL科技,2004-01-30,C39计算机、通信和其他电子设备制造业,C39计算机、通信和其他电子设备制造业,3295548.4747,True,-0.0985401459854014,0.40445079355647956,0.34168970325946757
47,000157.SZ,中联重科,2000-10-12,C35专用设备制造业,C35专用设备制造业,2328448.0993,True,-0.0798898071625344,0.47532455481685465,0.10557705058805475
50,000166.SZ,申万宏源,2015-01-26,J67资本市场服务,J67资本市场服务,9012653.6369,True,0.0229357798165135,-0.8291964817826283,-0.1332257533922648
52,000338.SZ,潍柴动力,2007-04-30,C36汽车制造业,C36汽车制造业,3685305.3552,True,-0.08769036254027,1.2398434545158046,0.5843552453598974
61,000415.SZ,渤海租赁,1996-07-16,L71租赁业,L71租赁业,1387220.3086,True,0.0205128205128204,-0.2809847881772486,-0.44222311930538016
67,000423.SZ,东阿阿胶,1996-07-29,C27医药制造业,C27医药制造业,3103908.1348,True,-0.1446938330791021,0.5920186805379777,0.21166442725620616
68,000425.SZ,徐工机械,1996-08-28,C35专用设备制造业,C35专用设备制造业,2762457.3684,True,-0.1308900523560208,0.965420642154658,0.02749737982172548
73,000503.SZ,国新健康,1992-11-30,I64互联网和相关服务,I64互联网和相关服务,1804834.9856,True,-0.1992252351964581,-0.948700911175539,-0.2892671188580213
105,000559.SZ,万向钱潮,1994-01-10,C36汽车制造业,C36汽车制造业,1640877.0269,True,-0.1349480968858132,-0.8104625788157859,-0.09914088937664295
112,000568.SZ,泸州老窖,1994-05-09,C15酒、饮料和精制茶制造业,C15酒、饮料和精制茶制造业,6936960.2565,True,-0.144911255897551,0.2749688773544602,0.31073882006970627
141,000623.SZ,吉林敖东,1996-10-28,C27医药制造业,C27医药制造业,1837330.6764,True,-0.03030303030303,0.3522158233533019,0.06607779730855184
142,000625.SZ,长安汽车,1997-06-10,C36汽车制造业,C36汽车制造业,2737921.416,True,-0.0936170212765957,0.0578050030822668,0.8393673192168363
146,000630.SZ,铜陵有色,1996-11-20,C32有色金属冶炼和压延加工业,C32有色金属冶炼和压延加工业,2093762.4576,True,-0.0187793427230046,0.07787936852583432,0.013346488695059888
154,000651.SZ,格力电器,1996-11-18,C38电气机械和器材制造业,C38电气机械和器材制造业,23998659.4034,True,0.0034273662008965,1.4252500275963678,0.050238353798186086
185,000709.SZ,河钢股份,1997-04-16,C31黑色金属冶炼和压延加工业,C31黑色金属冶炼和压延加工业,3461107.7266,True,0.0127795527156548,0.4480207640782629,0.645706666511646
195,000723.SZ,美锦能源,1997-05-15,C25石油、煤炭及其他燃料加工业,C25石油、煤炭及其他燃料加工业,386004.2551,True,0.0603686299011625,0.8476493944058912,-1.316741212281791
196,000725.SZ,京东方Ａ,2001-01-12,C39计算机、通信和其他电子设备制造业,C39计算机、通信和其他电子设备制造业,10665820.6622,True,-0.0894039735099337,1.1487400911472978,-0.3549204994615658
199,000728.SZ,国元证券,1997-06-16,J67资本市场服务,J67资本市场服务,2029897.35,True,0.0876132930513593,-0.14718046794086537,0.038217628483161764
217,000768.SZ,中航西飞,1997-06-26,C37铁路、船舶、航空航天和其他运输设备制造业,C37铁路、船舶、航空航天和其他运输设备制造业,4396581.337,True,-0.0567240280433395,0.053810333771733276,-0.16675692879594647
218,000776.SZ,广发证券,1997-06-11,J67资本市场服务,J67资本市场服务,8198218.6776,True,-0.0868285504047092,0.3330505450356643,-0.014809854858572585
223,000783.SZ,长江证券,1997-07-31,J67资本市场服务,J67资本市场服务,2819990.0286,True,0.0383064516129032,-0.49677603010486504,0.024688564214047443
228,000792.SZ,盐湖股份,1997-09-04,C26化学原料和化学制品制造业,C26化学原料和化学制品制造业,2496909.1955,True,-0.1244239631336405,-0.10480928002986833,0.4248081057486028
248,000826.SZ,启迪环境,1998-02-25,N77生态保护和环境治理业,N77生态保护和环境治理业,1603329.5507,True,-0.1543832428238943,0.030283343835734326,-0.2753137394240418
256,000839.SZ,国安股份,1997-10-31,I63电信、广播电视和卫星传输服务,I63电信、广播电视和卫星传输服务,1516655.7872,True,-0.143250688705234,0.510072997815239,-0.7052599024562674
261,000858.SZ,五粮液,1998-04-27,C15酒、饮料和精制茶制造业,C15酒、饮料和精制茶制造业,25792263.3878,True,-0.2414933837429111,0.92733696822619,-0.06781437087175826
269,000876.SZ,新希望,1998-03-11,C13农副食品加工业,C13农副食品加工业,2559535.3417,True,-0.0197693574958813,-0.026364771301180367,-0.29332795859038585
282,000895.SZ,双汇发展,1998-12-10,C13农副食品加工业,C13农副食品加工业,8626946.6879,True,-0.1016341171781586,-0.44087084737237714,-0.5246396549340596
283,000898.SZ,鞍钢股份,1997-12-25,C31黑色金属冶炼和压延加工业,C31黑色金属冶炼和压延加工业,3775482.6905,True,0.0103806228373704,-0.7325274263003944,-0.4316726854600384
306,000938.SZ,紫光股份,1999-11-04,C39计算机、通信和其他电子设备制造业,C39计算机、通信和其他电子设备制造业,1215501.056,True,-0.1556855761892648,0.3264733286345812,0.13470292872954354
317,000959.SZ,首钢股份,1999-12-16,C31黑色金属冶炼和压延加工业,C31黑色金属冶炼和压延加工业,1290438.8348,True,-0.0261282660332541,-0.7788094472899482,0.04821581549563356
320,000963.SZ,华东医药,2000-01-27,F52零售业,F52零售业,5466551.5267,True,-0.1051442910915934,0.1877626872470468,-0.3000821304792609
342,001965.SZ,招商公路,2017-12-25,G54道路运输业,G54道路运输业,473272.433,True,-0.0083732057416267,0.34195233734524766,0.1603013185763535
