No,code,name,ipo_date,industry_zx,industry_sw,MKT_CAP_FLOAT,is_open1,PCT_CHG_NM,liq_barra_con_equal_ortho,mom_con_equal_ortho
1,000001.SZ,平安银行,1991-04-03,J66货币金融服务,J66货币金融服务,18440601.8755,True,0.0130718954248365,-0.09053095468445826,-0.229965478505993
2,000008.SZ,神州高铁,1992-05-07,C37铁路、船舶、航空航天和其他运输设备制造业,C37铁路、船舶、航空航天和其他运输设备制造业,1749587.8133,True,-0.1226277372262772,-0.030083310559967713,-0.4415408186273149
24,000060.SZ,中金岭南,1997-01-23,C32有色金属冶炼和压延加工业,C32有色金属冶炼和压延加工业,2071790.824,True,0.004250797024442,0.4433121392900776,-1.2072405907149737
27,000063.SZ,中兴通讯,1997-11-18,C39计算机、通信和其他电子设备制造业,C39计算机、通信和其他电子设备制造业,10353463.566,True,0.0158987670343933,0.7840614812189458,-1.3315297275775522
38,000100.SZ,TCL科技,2004-01-30,C39计算机、通信和其他电子设备制造业,C39计算机、通信和其他电子设备制造业,4069943.9896,True,-0.0740740740740738,0.6320467558160002,-0.6771216150728178
42,000157.SZ,中联重科,2000-10-12,C35专用设备制造业,C35专用设备制造业,2621060.5627,True,-0.0070921985815601,0.6528222555293226,-0.024317478898386646
45,000166.SZ,申万宏源,2015-01-26,J67资本市场服务,J67资本市场服务,9953975.2389,True,-0.0682730923694779,-0.2665659181768827,0.5219297891988818
47,000333.SZ,美的集团,2013-09-18,C38电气机械和器材制造业,C38电气机械和器材制造业,34670824.4666,True,-0.0219530658591975,0.4079534289606166,0.06623038307694107
48,000338.SZ,潍柴动力,2007-04-30,C36汽车制造业,C36汽车制造业,3564464.4443,True,-0.0178147268408551,0.8481907971557286,0.41073376262438255
63,000423.SZ,东阿阿胶,1996-07-29,C27医药制造业,C27医药制造业,4031091.9846,True,-0.0397718011409943,1.0418531607993382,-0.27007293919107145
64,000425.SZ,徐工机械,1996-08-28,C35专用设备制造业,C35专用设备制造业,2727490.6121,True,0.0150753768844222,1.055414894893921,-0.4597535336141404
69,000503.SZ,国新健康,1992-11-30,I64互联网和相关服务,I64互联网和相关服务,3545853.5948,True,-0.0783410138248846,-0.7211352961875056,-0.523615731144279
86,000538.SZ,云南白药,1993-12-15,C27医药制造业,C27医药制造业,10309785.057,True,-0.010443864229765,-0.24582526138716052,-0.2697808963111931
