No,code,name,ipo_date,industry_zx,industry_sw,MKT_CAP_FLOAT,is_open1,PCT_CHG_NM,liq_barra_con_equal_ortho,mom_con_equal_ortho
1,000001.SZ,平安银行,1991-04-03,J66货币金融服务,J66货币金融服务,17479311.2149,True,-0.1079489695780175,-0.047716350950596564,-0.1768552057934673
2,000008.SZ,神州高铁,1992-05-07,C37铁路、船舶、航空航天和其他运输设备制造业,C37铁路、船舶、航空航天和其他运输设备制造业,1427295.3214,True,-0.0979209568826623,-0.2127886150275941,-0.1518177442198134
24,000060.SZ,中金岭南,1997-01-23,C32有色金属冶炼和压延加工业,C32有色金属冶炼和压延加工业,1950688.4118,True,-0.1776649746192893,0.36171546191029785,-0.37817698237812225
37,000100.SZ,TCL科技,2004-01-30,C39计算机、通信和其他电子设备制造业,C39计算机、通信和其他电子设备制造业,3647386.3902,True,-0.0645161290322582,0.4731565797322317,0.04305073327145645
41,000157.SZ,中联重科,2000-10-12,C35专用设备制造业,C35专用设备制造业,2596157.3744,True,-0.0237529691211402,0.4916530284461029,-0.021495015629062267
43,000166.SZ,申万宏源,2015-01-26,J67资本市场服务,J67资本市场服务,9293047.3056,True,-0.0514990759331233,-0.6496008398720048,0.2404982592919201
45,000333.SZ,美的集团,2013-09-18,C38电气机械和器材制造业,C38电气机械和器材制造业,33754229.2828,True,0.0013422818791946,0.4381216918468618,0.19257024232667835
46,000338.SZ,潍柴动力,2007-04-30,C36汽车制造业,C36汽车制造业,3767285.0604,True,0.0092272202998846,1.1414253152446892,0.35439587017079316
59,000423.SZ,东阿阿胶,1996-07-29,C27医药制造业,C27医药制造业,3924511.6126,True,-0.0939552113150361,0.4641199875891728,0.2740680527462174
60,000425.SZ,徐工机械,1996-08-28,C35专用设备制造业,C35专用设备制造业,2874355.4912,True,0.0119331742243435,0.7590170076429255,0.12155499135409085
65,000503.SZ,国新健康,1992-11-30,I64互联网和相关服务,I64互联网和相关服务,3368785.6206,True,-0.1098039215686274,-0.4374353658111827,-0.19608998784053777
83,000538.SZ,云南白药,1993-12-15,C27医药制造业,C27医药制造业,11882287.6263,True,-0.0286077558804831,-0.3985122975603894,-0.06714360035630751
97,000559.SZ,万向钱潮,1994-01-10,C36汽车制造业,C36汽车制造业,2219038.3954,True,-0.1510611735330836,-0.29858868986402154,0.013075178828518498
102,000568.SZ,泸州老窖,1994-05-09,C15酒、饮料和精制茶制造业,C15酒、饮料和精制茶制造业,9686244.2505,True,-0.1007683215130025,-0.09231334742134278,-0.8095066097080796
129,000623.SZ,吉林敖东,1996-10-28,C27医药制造业,C27医药制造业,2138030.9836,True,-0.052846051099635,0.6788827825313597,-0.43572390116745613
130,000625.SZ,长安汽车,1997-06-10,C36汽车制造业,C36汽车制造业,3813533.4009,True,-0.1080277502477699,0.34466222459144796,-0.08752353677119122
133,000630.SZ,铜陵有色,1996-11-20,C32有色金属冶炼和压延加工业,C32有色金属冶炼和压延加工业,2409262.9891,True,-0.1087984395318596,0.32754689800722486,-0.14074605627847314
140,000651.SZ,格力电器,1996-11-18,C38电气机械和器材制造业,C38电气机械和器材制造业,28355449.5628,True,0.0122370115929584,1.2777200631768804,-0.07934103237573958
158,000686.SZ,东北证券,1997-02-27,J67资本市场服务,J67资本市场服务,1675764.2871,True,-0.0956324290267225,-0.11185501263606973,0.1413585055626887
170,000709.SZ,河钢股份,1997-04-16,C31黑色金属冶炼和压延加工业,C31黑色金属冶炼和压延加工业,3333705.8863,True,-0.0291832925708841,0.3742902610590898,-0.011298580124662653
180,000725.SZ,京东方Ａ,2001-01-12,C39计算机、通信和其他电子设备制造业,C39计算机、通信和其他电子设备制造业,13950524.0871,True,-0.1106566523515634,1.1239432682105837,-0.007269430389766839
183,000728.SZ,国元证券,1997-06-16,J67资本市场服务,J67资本市场服务,2460035.25,True,-0.1179976162097735,-0.08282827580742956,0.12769482929006298
188,000738.SZ,航发控制,1997-06-26,C37铁路、船舶、航空航天和其他运输设备制造业,C37铁路、船舶、航空航天和其他运输设备制造业,1606190.5733,True,-0.0599435825105783,-0.16069417536276653,0.11155050230630285
190,000750.SZ,国海证券,1997-07-09,J67资本市场服务,J67资本市场服务,1660922.2072,True,-0.0984848484848484,-0.3976560702458107,0.2130598553504461
199,000768.SZ,中航西飞,1997-06-26,C37铁路、船舶、航空航天和其他运输设备制造业,C37铁路、船舶、航空航天和其他运输设备制造业,4391041.702,True,0.0278950684307182,0.09404174571959789,-0.15377641359198113
200,000776.SZ,广发证券,1997-06-11,J67资本市场服务,J67资本市场服务,8458667.5021,True,-0.0700770847932724,0.20981802459401974,0.10080196579902466
204,000783.SZ,长江证券,1997-07-31,J67资本市场服务,J67资本市场服务,3505634.663,True,-0.1394611727416798,-0.4496981634489225,0.17566317043298363
209,000792.SZ,盐湖股份,1997-09-04,C26化学原料和化学制品制造业,C26化学原料和化学制品制造业,3379616.8108,True,-0.1174551386623165,-0.2885111457889361,-0.14444992690316028
227,000826.SZ,启迪环境,1998-02-25,N77生态保护和环境治理业,N77生态保护和环境治理业,2391930.1593,True,-0.1380670611439842,0.18401364250758934,0.01744401535073667
235,000839.SZ,国安股份,1997-10-31,I63电信、广播电视和卫星传输服务,I63电信、广播电视和卫星传输服务,2500326.5949,True,-0.2527646129541865,0.5135767998237298,-0.12303457679834276
240,000858.SZ,五粮液,1998-04-27,C15酒、饮料和精制茶制造业,C15酒、饮料和精制茶制造业,29978998.7104,True,-0.0333248537267871,0.40547431837251446,-0.8345202511188776
248,000876.SZ,新希望,1998-03-11,C13农副食品加工业,C13农副食品加工业,2978230.4391,True,-0.1070422535211265,0.3874706660878169,-0.7040624614680744
260,000895.SZ,双汇发展,1998-12-10,C13农副食品加工业,C13农副食品加工业,9666139.1304,True,-0.0781849912739962,-0.36243473997510034,-0.25575983877106895
261,000898.SZ,鞍钢股份,1997-12-25,C31黑色金属冶炼和压延加工业,C31黑色金属冶炼和压延加工业,3726289.2187,True,-0.0606470007267577,-0.36150543125551443,0.1446291959678534
283,000938.SZ,紫光股份,1999-11-04,C39计算机、通信和其他电子设备制造业,C39计算机、通信和其他电子设备制造业,1386918.4,True,-0.048776781644127,0.4370932177488965,0.3633664496912383
292,000959.SZ,首钢股份,1999-12-16,C31黑色金属冶炼和压延加工业,C31黑色金属冶炼和压延加工业,1148045.5841,True,0.0592783505154639,-0.6611305007447263,-0.049037013581268156
295,000963.SZ,华东医药,2000-01-27,F52零售业,F52零售业,6724457.3806,True,-0.0262598678472759,0.30463155625578575,-0.37842280968083286
321,002007.SZ,华兰生物,2004-06-25,C27医药制造业,C27医药制造业,2896732.0583,True,-0.0751454051958124,0.6474041419120571,0.6774664664457161
322,002008.SZ,大族激光,2004-06-25,C35专用设备制造业,C35专用设备制造业,5460952.8545,True,-0.0122562674094709,0.8005298349563076,0.09283954569584131
338,002027.SZ,分众传媒,2004-08-04,L72商务服务业,L72商务服务业,7249288.4909,True,-0.0563246864054832,0.4747365248206684,1.0742162227873413
353,002044.SZ,美年健康,2005-05-18,Q84卫生,Q84卫生,3267856.4947,True,-0.037165029701368,-0.1018753055716661,-0.2448189819695425
372,002074.SZ,国轩高科,2006-10-18,C38电气机械和器材制造业,C38电气机械和器材制造业,1545687.4605,True,-0.1217988757026858,0.6765941540917034,-0.6485831214207792
423,002142.SZ,宁波银行,2007-07-19,J66货币金融服务,J66货币金融服务,7642907.0998,True,-0.056745801968732,-0.6369886650459642,0.0006958965521928736
431,002153.SZ,石基信息,2007-08-13,I65软件和信息技术服务业,I65软件和信息技术服务业,1447554.6565,True,0.02800300922372,-0.03884549698590467,1.791319212620789
447,002174.SZ,游族网络,2007-09-25,I64互联网和相关服务,I64互联网和相关服务,1210387.5066,True,-0.0487571701720842,-0.02278407291719281,0.38927319391793724
470,002202.SZ,金风科技,2007-12-26,C34通用设备制造业,C34通用设备制造业,4526900.875,True,-0.1881824020552345,0.14330697575147733,-0.24231750665995105
490,002230.SZ,科大讯飞,2008-05-12,I65软件和信息技术服务业,I65软件和信息技术服务业,6572494.9189,True,-0.148207171314741,1.0597638445191313,0.13837493377502363
493,002236.SZ,大华股份,2008-05-20,C39计算机、通信和其他电子设备制造业,C39计算机、通信和其他电子设备制造业,4127086.5941,True,-0.0485232067510548,0.31319957131432763,-0.11335327029540716
496,002241.SZ,歌尔股份,2008-05-22,C39计算机、通信和其他电子设备制造业,C39计算机、通信和其他电子设备制造业,3074709.6877,True,-0.0982300884955752,-0.217835316826274,-0.1924505417922674
533,002292.SZ,奥飞娱乐,2009-09-10,C24文教、工美、体育和娱乐用品制造业,C24文教、工美、体育和娱乐用品制造业,910586.7087,True,-0.2527196652719666,0.35428752942697095,0.05085087315277613
535,002294.SZ,信立泰,2009-09-10,C27医药制造业,C27医药制造业,4475902.464,True,-0.1073487031700288,-0.42756009650148386,-0.2932999261328071
541,002304.SZ,洋河股份,2009-11-06,C15酒、饮料和精制茶制造业,C15酒、饮料和精制茶制造业,17847843.5788,True,-0.0414942861597444,-0.713863452615734,-0.8014765175182111
605,002385.SZ,大北农,2010-04-09,C13农副食品加工业,C13农副食品加工业,1239028.4047,True,-0.2449725776965264,0.42369182632845104,-0.5346637209275572
630,002411.SZ,必康退(退),2010-05-25,C27医药制造业,C27医药制造业,1003925.7388,True,-0.1632713315618539,0.7225654309140962,0.8312226871883852
634,002415.SZ,海康威视,2010-05-28,C39计算机、通信和其他电子设备制造业,C39计算机、通信和其他电子设备制造业,30956160.9118,True,-0.0408163265306121,-0.14697759875468286,0.006639593696946652
643,002426.SZ,胜利精密,2010-06-08,C39计算机、通信和其他电子设备制造业,C39计算机、通信和其他电子设备制造业,881332.9508,True,-0.1448931116389548,-0.6011462858666132,0.20636526818616055
663,002450.SZ,康得退(退),2010-07-16,C29橡胶和塑料制品业,C29橡胶和塑料制品业,5485628.6527,True,0.0,1.008252137471111,-0.8648834573690933
668,002456.SZ,欧菲光,2010-08-03,C39计算机、通信和其他电子设备制造业,C39计算机、通信和其他电子设备制造业,4862499.8771,True,-0.0751146788990826,-0.12433378346057622,-0.29660768911251056
670,002460.SZ,赣锋锂业,2010-08-10,C32有色金属冶炼和压延加工业,C32有色金属冶炼和压延加工业,3280945.792,True,-0.0872959545777147,0.9121897237156558,-0.8883524286395846
