No,code,name,ipo_date,industry_zx,industry_sw,MKT_CAP_FLOAT,is_open1,PCT_CHG_NM,liq_barra_con_equal_ortho,mom_con_equal_ortho
1,000001.SZ,平安银行,1991-04-03,J66货币金融服务,J66货币金融服务,5807019.5011,True,0.1099947117927022,0.34518096908974893,0.16804115010037307
4,000009.SZ,中国宝安,1991-06-25,S91综合,S91综合,1070817.1439,False,0.307459677419355,1.040556944436619,0.7633161872190267
19,000039.SZ,中集集团,1994-04-08,C33金属制品业,C33金属制品业,1411350.0153,True,0.1625794732061762,-0.25029672431244626,-0.39466585021092504
26,000059.SZ,华锦股份,1997-01-30,C25石油、煤炭及其他燃料加工业,C25石油、煤炭及其他燃料加工业,647072.9318,True,0.0893854748603351,-0.1948580521826262,-1.2752424678730045
27,000060.SZ,中金岭南,1997-01-23,C32有色金属冶炼和压延加工业,C32有色金属冶炼和压延加工业,1789170.6125,True,0.0669014084507042,-0.20990396606332135,-0.10069356791205471
28,000061.SZ,农产品,1997-01-10,L72商务服务业,L72商务服务业,746535.7849,True,0.3512014787430682,0.04690262490844349,-0.08700906965886414
30,000063.SZ,中兴通讯,1997-11-18,C39计算机、通信和其他电子设备制造业,C39计算机、通信和其他电子设备制造业,3174329.1084,True,0.0352459016393442,0.06876362877802333,0.22906682679574988
34,000069.SZ,华侨城Ａ,1997-09-10,N78公共设施管理业,N78公共设施管理业,1793814.5785,True,0.0935374149659864,1.0209158979462152,0.16150863023460132
42,000100.SZ,TCL科技,2004-01-30,C39计算机、通信和其他电子设备制造业,C39计算机、通信和其他电子设备制造业,2266526.0389,True,0.0,1.555739764554148,1.1014338590495503
47,000157.SZ,中联重科,2000-10-12,C35专用设备制造业,C35专用设备制造业,4749464.1921,True,-0.0407608695652174,0.5557401302243798,-0.3360610387710382
51,000338.SZ,潍柴动力,2007-04-30,C36汽车制造业,C36汽车制造业,1821204.5647,True,0.0686456400742117,0.46920471233245487,-0.4456711560853961
64,000422.SZ,湖北宜化,1996-08-15,C26化学原料和化学制品制造业,C26化学原料和化学制品制造业,761015.0359,True,0.0688863375430539,0.5320398577337986,-1.8782574391403069
65,000423.SZ,东阿阿胶,1996-07-29,C27医药制造业,C27医药制造业,2737397.7071,True,0.0558083832335329,0.8375992364701474,-1.9616803894064199
66,000425.SZ,徐工机械,1996-08-28,C35专用设备制造业,C35专用设备制造业,2083229.0422,True,0.0469061876247505,-0.3991788362193328,-0.21355856699889164
82,000527.SZ,美的电器(退),1993-11-12,C38电气机械和器材制造业,C38电气机械和器材制造业,4724549.3194,True,-0.0532060027285129,0.08893045685688328,1.777984072019652
83,000528.SZ,柳工,1993-11-18,C35专用设备制造业,C35专用设备制造业,883740.0807,True,0.0489335006273525,-0.22358847828914766,-0.3510873642172177
89,000538.SZ,云南白药,1993-12-15,C27医药制造业,C27医药制造业,5914954.9523,True,0.0465116279069766,-0.46067870134637773,0.011236283723173757
100,000559.SZ,万向钱潮,1994-01-10,C36汽车制造业,C36汽车制造业,753759.9694,True,0.5139823331816977,-0.14045447164528257,0.33772547142654497
103,000562.SZ,宏源证券(退),1994-02-02,J67资本市场服务,J67资本市场服务,3134203.7963,True,0.0934240362811791,-0.5653395339252872,1.330784423511758
108,000568.SZ,泸州老窖,1994-05-09,C15酒、饮料和精制茶制造业,C15酒、饮料和精制茶制造业,3413512.8396,True,0.1131678586453512,0.2929789515974203,0.21184793409213162
112,000581.SZ,威孚高科,1998-09-24,C36汽车制造业,C36汽车制造业,1465546.5322,True,0.1900849858356941,-0.014506173388241894,-0.8314700983116097
121,000596.SZ,古井贡酒,1996-09-27,C15酒、饮料和精制茶制造业,C15酒、饮料和精制茶制造业,927926.2229,True,0.1350174216027875,-1.656472653864741,0.08975405892319904
136,000623.SZ,吉林敖东,1996-10-28,C27医药制造业,C27医药制造业,1274510.075,True,0.1322314049586774,0.1853245451706929,-0.7959669478647315
137,000625.SZ,长安汽车,1997-06-10,C36汽车制造业,C36汽车制造业,3560288.1213,True,-0.0477064220183485,-0.3823942275992096,-0.028127277309946686
139,000630.SZ,铜陵有色,1996-11-20,C32有色金属冶炼和压延加工业,C32有色金属冶炼和压延加工业,2145162.207,True,0.05015531037476,0.6095445557673119,-0.2051992764008453
147,000651.SZ,格力电器,1996-11-18,C38电气机械和器材制造业,C38电气机械和器材制造业,7708123.5322,True,0.0295698924731182,0.8077133426755286,-0.591823181802491
161,000686.SZ,东北证券,1997-02-27,J67资本市场服务,J67资本市场服务,1201907.4022,True,0.0343766033863519,-1.0755282482100976,0.16633767595737217
169,000703.SZ,恒逸石化,1997-03-28,C28化学纤维制造业,C28化学纤维制造业,221210.556,True,0.1263803680981596,0.16114664380436772,-0.47594348586393725
173,000709.SZ,河钢股份,1997-04-16,C31黑色金属冶炼和压延加工业,C31黑色金属冶炼和压延加工业,1155290.3802,True,0.0177777777777778,0.8983044639644508,0.036841246993189775
184,000725.SZ,京东方Ａ,2001-01-12,C39计算机、通信和其他电子设备制造业,C39计算机、通信和其他电子设备制造业,2758101.3799,True,0.1446808510638295,0.5494125081888861,0.014967182502851117
187,000728.SZ,国元证券,1997-06-16,J67资本市场服务,J67资本市场服务,1932674.4,True,0.0703517587939699,-1.1367338837987688,-0.4894940558913914
188,000729.SZ,燕京啤酒,1997-07-16,C15酒、饮料和精制茶制造业,C15酒、饮料和精制茶制造业,1250539.9239,True,0.1269525355240812,-0.35880505612647323,0.6325474559521248
195,000750.SZ,国海证券,1997-07-09,J67资本市场服务,J67资本市场服务,536858.6557,True,0.1022036141700442,0.8820859124773326,0.5328461794034691
205,000768.SZ,中航西飞,1997-06-26,C37铁路、船舶、航空航天和其他运输设备制造业,C37铁路、船舶、航空航天和其他运输设备制造业,2257771.2149,True,0.2323125659978879,-0.045027066461851784,0.04235121750274596
