No,code,name,ipo_date,industry_zx,industry_sw,MKT_CAP_FLOAT,is_open1,PCT_CHG_NM,liq_barra_con_equal_ortho,mom_con_equal_ortho
1,000001.SZ,平安银行,1991-04-03,J66货币金融服务,J66货币金融服务,10849893.5015,True,0.1197119711971197,0.9055257920133754,0.14771110069830598
4,000009.SZ,中国宝安,1991-06-25,S91综合,S91综合,1932100.7734,True,0.0230414746543778,0.7881218628584387,-0.4806587498446984
13,000027.SZ,深圳能源,1993-09-03,D44电力、热力生产和供应业,D44电力、热力生产和供应业,695762.0819,True,0.2060857538035962,0.14360534666563776,-0.185119081713633
19,000039.SZ,中集集团,1994-04-08,C33金属制品业,C33金属制品业,2095676.503,True,0.0522344747533372,0.12909590143896477,1.1308493695856454
27,000060.SZ,中金岭南,1997-01-23,C32有色金属冶炼和压延加工业,C32有色金属冶炼和压延加工业,1566390.362,True,0.0690104166666667,-0.5311124585116836,-0.23830542380984998
28,000061.SZ,农产品,1997-01-10,L72商务服务业,L72商务服务业,1946105.2124,True,-0.0295608108108106,-0.47938526600252684,-0.5138666464975084
30,000063.SZ,中兴通讯,1997-11-18,C39计算机、通信和其他电子设备制造业,C39计算机、通信和其他电子设备制造业,4257961.1876,True,0.041860465116279,0.9017057466282996,0.45611436143731077
34,000069.SZ,华侨城Ａ,1997-09-10,N78公共设施管理业,N78公共设施管理业,1714967.7053,True,0.1639344262295081,0.6890557158405319,0.4355620029149398
40,000100.SZ,TCL科技,2004-01-30,C39计算机、通信和其他电子设备制造业,C39计算机、通信和其他电子设备制造业,2587306.0706,True,-0.0210210210210211,1.5088054203187982,2.070725787259663
44,000156.SZ,华数传媒,2000-09-06,R87广播、电视、电影和录音制作业,R87广播、电视、电影和录音制作业,211368.6783,True,-0.0406896551724137,0.37937557320791876,-0.2936665435533412
45,000157.SZ,中联重科,2000-10-12,C35专用设备制造业,C35专用设备制造业,3049190.6267,True,0.0530612244897958,0.1839155431801423,0.2821964023890567
49,000333.SZ,美的集团,2013-09-18,C38电气机械和器材制造业,C38电气机械和器材制造业,4678509.6738,True,0.0619596541786742,0.6602739159982145,0.41539866941703885
50,000338.SZ,潍柴动力,2007-04-30,C36汽车制造业,C36汽车制造业,1974142.9728,True,0.0791295746785361,0.623402900285706,0.27471674863969336
51,000400.SZ,许继电气,1997-04-18,C38电气机械和器材制造业,C38电气机械和器材制造业,1224920.0966,True,-0.036319612590799,1.1918076803216409,-0.42246038403565184
62,000423.SZ,东阿阿胶,1996-07-29,C27医药制造业,C27医药制造业,2233290.0335,True,0.0122270742358079,0.548821805855652,-0.2642458558982489
63,000425.SZ,徐工机械,1996-08-28,C35专用设备制造业,C35专用设备制造业,1774004.5372,True,0.1602272727272726,-0.8024526587404662,-0.07433266652464299
67,000503.SZ,国新健康,1992-11-30,I64互联网和相关服务,I64互联网和相关服务,2060834.2145,True,0.2308362369337979,-0.19867532573994462,-0.06133931771088738
82,000536.SZ,华映科技,1993-11-26,C39计算机、通信和其他电子设备制造业,C39计算机、通信和其他电子设备制造业,506065.6975,True,-0.0658476658476661,0.15017059597254656,-2.452597756307125
83,000538.SZ,云南白药,1993-12-15,C27医药制造业,C27医药制造业,5568180.3019,True,0.0473251028806585,0.20080722018839708,-0.012259941565334997
100,000568.SZ,泸州老窖,1994-05-09,C15酒、饮料和精制茶制造业,C15酒、饮料和精制茶制造业,2357980.6093,True,0.0743851229754049,0.2961280092534732,-0.18104758994331732
104,000581.SZ,威孚高科,1998-09-24,C36汽车制造业,C36汽车制造业,1904502.5305,True,-0.0376186997808617,0.8342394284039539,0.25583849316358626
113,000598.SZ,兴蓉环境,1996-05-29,D46水的生产和供应业,D46水的生产和供应业,986391.9586,True,0.0523560209424085,2.098962356862922,0.8709625337016994
125,000623.SZ,吉林敖东,1996-10-28,C27医药制造业,C27医药制造业,1693281.3787,True,0.2944619540747408,1.15162707369244,0.633931324802077
126,000625.SZ,长安汽车,1997-06-10,C36汽车制造业,C36汽车制造业,4962716.8982,True,-0.0120967741935482,0.26847976328962797,-0.2084235376119163
129,000630.SZ,铜陵有色,1996-11-20,C32有色金属冶炼和压延加工业,C32有色金属冶炼和压延加工业,1533799.2672,True,0.0792910447761194,-0.4803947012642682,-0.2525909602573304
136,000651.SZ,格力电器,1996-11-18,C38电气机械和器材制造业,C38电气机械和器材制造业,8480840.8418,True,0.0684303350970017,0.3281390528888629,0.6303887455498995
154,000686.SZ,东北证券,1997-02-27,J67资本市场服务,J67资本市场服务,1768887.1891,True,0.4079457364341083,0.2624909482349029,0.5062043720883047
165,000709.SZ,河钢股份,1997-04-16,C31黑色金属冶炼和压延加工业,C31黑色金属冶炼和压延加工业,1282523.8915,True,0.0444444444444442,1.5329926497648474,0.8966740624314734
172,000725.SZ,京东方Ａ,2001-01-12,C39计算机、通信和其他电子设备制造业,C39计算机、通信和其他电子设备制造业,3037516.4873,True,0.0264150943396228,0.8672171152016129,0.9617005018098096
175,000728.SZ,国元证券,1997-06-16,J67资本市场服务,J67资本市场服务,3260406.0,True,0.3414932680538556,-0.3103878977951747,0.1841969135200413
176,000729.SZ,燕京啤酒,1997-07-16,C15酒、饮料和精制茶制造业,C15酒、饮料和精制茶制造业,1722113.5709,True,0.0948905109489051,-0.42606368143955436,-0.03304967272023329
183,000750.SZ,国海证券,1997-07-09,J67资本市场服务,J67资本市场服务,2026283.9805,True,0.4865134865134863,0.2893653916907045,-0.6663220206142819
194,000768.SZ,中航西飞,1997-06-26,C37铁路、船舶、航空航天和其他运输设备制造业,C37铁路、船舶、航空航天和其他运输设备制造业,3739003.8996,True,-0.0619962802231864,-0.29974377056844476,-0.821603749498992
195,000776.SZ,广发证券,1997-06-11,J67资本市场服务,J67资本市场服务,6878216.6812,True,0.5294619982920579,-1.0377605943847934,-0.7278321769078604
197,000778.SZ,新兴铸管,1997-06-06,C33金属制品业,C33金属制品业,1624373.9115,True,0.1,0.3146998090735757,0.13142275059799058
200,000783.SZ,长江证券,1997-07-31,J67资本市场服务,J67资本市场服务,3310172.2065,True,0.4333333333333333,0.5306090907089428,-0.05291640628713229
206,000800.SZ,一汽解放,1997-06-18,C36汽车制造业,C36汽车制造业,1832456.7932,True,-0.0086206896551723,0.6630786622134942,0.6865316993254325
222,000826.SZ,启迪环境,1998-02-25,N77生态保护和环境治理业,N77生态保护和环境治理业,1902965.7208,True,0.0355004277159967,0.005910053901993497,0.22803662884883213
226,000831.SZ,中国稀土,1998-09-11,C32有色金属冶炼和压延加工业,C32有色金属冶炼和压延加工业,1832198.0039,True,-0.0237042989152269,0.4159135485925053,0.28743161030100495
229,000839.SZ,国安股份,1997-10-31,I63电信、广播电视和卫星传输服务,I63电信、广播电视和卫星传输服务,1392031.3583,True,0.0175054704595185,-0.041575015911813895,-0.35754278519943655
234,000858.SZ,五粮液,1998-04-27,C15酒、饮料和精制茶制造业,C15酒、饮料和精制茶制造业,6714353.9154,True,0.0284090909090908,0.1863563370115998,0.06161174208664599
240,000869.SZ,张裕Ａ,2000-10-26,C15酒、饮料和精制茶制造业,C15酒、饮料和精制茶制造业,1420239.2256,True,-0.0622222222222222,-1.3550464368559563,-0.22262084770650364
242,000876.SZ,新希望,1998-03-11,C13农副食品加工业,C13农副食品加工业,1471557.2807,True,0.0863095238095237,-0.694487901959498,0.128475602869449
243,000878.SZ,云南铜业,1998-06-02,C32有色金属冶炼和压延加工业,C32有色金属冶炼和压延加工业,1423473.9158,True,0.1915747241725174,-1.2466472173136784,-0.16946839709002143
246,000883.SZ,湖北能源,1998-05-19,D44电力、热力生产和供应业,D44电力、热力生产和供应业,3020508.5196,True,0.1380530973451326,0.5692177083984415,0.6856781743201174
251,000895.SZ,双汇发展,1998-12-10,C13农副食品加工业,C13农副食品加工业,3453427.9065,True,0.0273830155979202,-0.15209547755125163,-0.9417815042306621
263,000917.SZ,电广传媒,1999-03-25,I63电信、广播电视和卫星传输服务,I63电信、广播电视和卫星传输服务,1286796.2062,True,-0.0049396267837541,1.236043215947569,0.9972390906503356
285,000960.SZ,锡业股份,2000-02-21,C32有色金属冶炼和压延加工业,C32有色金属冶炼和压延加工业,1818928.2178,True,0.0435060780550224,-0.5665288061324838,-0.7102161129847699
287,000963.SZ,华东医药,2000-01-27,F52零售业,F52零售业,2586469.0362,True,-0.0994999137782376,-1.6454722721463324,-0.4435460979481308
291,000970.SZ,中科三环,2000-04-20,C39计算机、通信和其他电子设备制造业,C39计算机、通信和其他电子设备制造业,1691537.6,True,0.0161190328580285,0.7904803560413349,-0.14823168465802072
303,000999.SZ,华润三九,2000-03-09,C27医药制造业,C27医药制造业,2119745.3454,True,-0.0331818181818182,-0.11005446222407039,-0.2320826414286933
306,002001.SZ,新和成,2004-06-25,C27医药制造业,C27医药制造业,1609519.2555,True,-0.0099075297225892,0.05059277936912701,-0.37435755126887427
309,002007.SZ,华兰生物,2004-06-25,C27医药制造业,C27医药制造业,2008863.3066,True,0.0789702053803875,0.6386926442347698,1.5795266130021632
333,002038.SZ,双鹭药业,2004-09-09,C27医药制造业,C27医药制造业,1607625.4836,True,-0.0189438787591759,0.4565526331238118,-0.2957776927466891
341,002051.SZ,中工国际,2006-06-19,E48土木工程建筑业,E48土木工程建筑业,1483971.264,True,0.236917221693625,-1.5833402648218704,-0.7602750780947078
380,002106.SZ,莱宝高科,2007-01-12,C39计算机、通信和其他电子设备制造业,C39计算机、通信和其他电子设备制造业,885082.1661,True,-0.0007570022710069,0.6501202579355937,-0.10232838295490573
398,002129.SZ,TCL中环,2007-04-20,C38电气机械和器材制造业,C38电气机械和器材制造业,1591373.7862,True,-0.0380194518125552,-0.1845287969581279,-0.5228335360363521
409,002142.SZ,宁波银行,2007-07-19,J66货币金融服务,J66货币金融服务,3300481.1171,True,0.197009674582234,-0.7032791312481581,0.3368350109597746
456,002202.SZ,金风科技,2007-12-26,C34通用设备制造业,C34通用设备制造业,2615427.8488,True,-0.0082169268693508,0.4852692660616711,0.18579824896089564
475,002230.SZ,科大讯飞,2008-05-12,I65软件和信息技术服务业,I65软件和信息技术服务业,1719262.3654,True,0.0336134453781511,0.9805320045154092,-0.17759323360918058
478,002236.SZ,大华股份,2008-05-20,C39计算机、通信和其他电子设备制造业,C39计算机、通信和其他电子设备制造业,1710694.0902,True,-0.0669745958429561,0.805763884357231,-0.40258304793035204
481,002241.SZ,歌尔股份,2008-05-22,C39计算机、通信和其他电子设备制造业,C39计算机、通信和其他电子设备制造业,3266859.6513,True,-0.0336225596529284,-0.015641652286776712,-0.17028485845993083
491,002252.SZ,上海莱士,2008-06-23,C27医药制造业,C27医药制造业,4773600.0,True,-0.0641183723797781,-1.9696874659385333,0.06426509291998073
505,002269.SZ,美邦服饰,2008-08-28,C18纺织服装、服饰业,C18纺织服装、服饰业,1156755.0,True,-0.0250215703192406,0.19325447423536427,0.2414522297057174
519,002292.SZ,奥飞娱乐,2009-09-10,C24文教、工美、体育和娱乐用品制造业,C24文教、工美、体育和娱乐用品制造业,1121278.08,True,-0.1386966551326414,-0.7090855978754419,-0.7723544081718356
521,002294.SZ,信立泰,2009-09-10,C27医药制造业,C27医药制造业,1041467.186,True,-0.0349514563106796,0.14869276129082137,0.1766789201831838
525,002304.SZ,洋河股份,2009-11-06,C15酒、饮料和精制茶制造业,C15酒、饮料和精制茶制造业,5311605.0145,True,-0.0013262599469495,-1.4231359694455428,-0.47439636377222133
528,002310.SZ,东方新能,2009-11-27,E48土木工程建筑业,E48土木工程建筑业,761773.2742,True,0.0141093474426805,0.12809259687110439,-1.9777384608025301
553,002344.SZ,海宁皮城,2010-01-26,L72商务服务业,L72商务服务业,1501103.7746,True,0.0014378145219264,-0.8200872800782997,-0.4594327974263206
561,002353.SZ,杰瑞股份,2010-02-05,C35专用设备制造业,C35专用设备制造业,1954401.249,True,-0.0764525993883791,0.3394115437391484,0.34131790793528793
589,002385.SZ,大北农,2010-04-09,C13农副食品加工业,C13农副食品加工业,1227228.9851,True,0.1439628482972137,0.3527536852750129,-0.11698308099163152
601,002399.SZ,海普瑞,2010-05-06,C27医药制造业,C27医药制造业,2204551.0,True,-0.0096834264432029,-0.9933982676669351,0.011218392173097072
602,002400.SZ,省广集团,2010-05-06,L72商务服务业,L72商务服务业,1304509.5259,True,-0.0783773139031114,-0.5058872378107317,-0.503458440719906
612,002410.SZ,广联达,2010-05-25,I65软件和信息技术服务业,I65软件和信息技术服务业,1126191.6522,True,-0.0292904290429042,-0.40528865167315636,-2.2284513491232536
615,002415.SZ,海康威视,2010-05-28,C39计算机、通信和其他电子设备制造业,C39计算机、通信和其他电子设备制造业,6322988.2845,True,-0.0416460089241448,-0.7866409001484052,0.05932848580950728
616,002416.SZ,爱施德,2010-05-28,F51批发业,F51批发业,1381273.7005,True,-0.0309704060564349,-1.7241207220553392,-0.8997633065808452
622,002422.SZ,科伦药业,2010-06-03,C27医药制造业,C27医药制造业,1120734.4092,True,0.0326776649746192,0.49701483810353464,0.043337960157180985
627,002429.SZ,兆驰股份,2010-06-10,C39计算机、通信和其他电子设备制造业,C39计算机、通信和其他电子设备制造业,1369874.1302,True,-0.0511627906976743,-1.5723543042904007,-0.3396886206545805
648,002456.SZ,欧菲光,2010-08-03,C39计算机、通信和其他电子设备制造业,C39计算机、通信和其他电子设备制造业,1548075.7663,True,0.0407218880148079,0.6289226172809561,-0.6256822038810286
658,002470.SZ,金正大,2010-09-08,C26化学原料和化学制品制造业,C26化学原料和化学制品制造业,1588007.2,True,0.0805243445692884,-1.0417229846609262,-0.20468471808586436
663,002475.SZ,立讯精密,2010-09-15,C39计算机、通信和其他电子设备制造业,C39计算机、通信和其他电子设备制造业,2478725.172,True,-0.0687402799377916,-1.620189545895011,-0.4586753478916769
683,002500.SZ,山西证券,2010-11-15,J67资本市场服务,J67资本市场服务,2051829.0,True,0.4616292798110979,-1.287508372852322,-0.6779445541301053
737,002570.SZ,贝因美,2011-04-12,C14食品制造业,C14食品制造业,1631846.134,True,-0.0224188790560472,0.09581798450812815,-0.2238503016565488
755,002594.SZ,比亚迪,2011-06-30,C36汽车制造业,C36汽车制造业,3253375.8053,True,-0.0623646600259852,-0.33405112665223413,-0.3478677219936622
763,002603.SZ,以岭药业,2011-07-28,C27医药制造业,C27医药制造业,1895075.0,True,-0.0537031572735321,0.30244798542693807,-0.16078395057353942
798,002653.SZ,海思科,2012-01-17,C27医药制造业,C27医药制造业,393550.0884,True,-0.103271028037383,-0.03591020520072265,0.007347621003766597
811,002673.SZ,西部证券,2012-05-03,J67资本市场服务,J67资本市场服务,1083675.2512,True,0.3405889884763127,-0.07314725375494688,0.7536105320034717
1134,600000.SH,浦发银行,1999-11-10,J66货币金融服务,J66货币金融服务,15221232.6746,True,0.2204724409448819,1.265404431493629,-0.0036667742262275066
1137,600008.SH,首创环保,2000-04-27,D46水的生产和供应业,D46水的生产和供应业,1674200.0,True,0.0236842105263157,-0.44586952258105167,0.17970924425150764
1138,600009.SH,上海机场,1998-02-18,G56航空运输业,G56航空运输业,1701449.2737,True,0.0842170929507173,0.4465887127797221,-0.4099473134158338
1139,600010.SH,包钢股份,2001-03-09,C31黑色金属冶炼和压延加工业,C31黑色金属冶炼和压延加工业,4423508.7884,True,0.1126760563380284,2.139212626788247,0.13895465905330961
1140,600011.SH,华能国际,2001-12-06,D44电力、热力生产和供应业,D44电力、热力生产和供应业,6804000.0,True,0.0277777777777779,-1.4746464173148488,-0.23734698032982476
1142,600015.SH,华夏银行,2003-09-12,J66货币金融服务,J66货币金融服务,5696189.0201,True,0.1568181818181817,-0.22592470632407535,-0.12297441631758319
1143,600016.SH,民生银行,2000-12-19,J66货币金融服务,J66货币金融服务,17456312.148,True,0.1507064364207222,0.267182335345308,-0.3548154432510266
1145,600019.SH,宝钢股份,2000-12-12,C31黑色金属冶炼和压延加工业,C31黑色金属冶炼和压延加工业,7308804.0767,True,0.1150442477876105,-0.7393027234068953,0.1374159617456548
1148,600023.SH,浙能电力,2013-12-19,D44电力、热力生产和供应业,D44电力、热力生产和供应业,480703.113,True,-0.0065573770491803,1.9010684689039021,1.6847547298197671
1150,600027.SH,华电国际,2005-02-03,D44电力、热力生产和供应业,D44电力、热力生产和供应业,2534304.2222,True,0.0753424657534245,-0.41091741069730325,0.39947675731863114
1151,600029.SH,南方航空,2003-07-25,G56航空运输业,G56航空运输业,2219157.4,True,0.2284866468842727,-0.3730824412810002,-0.5696913631008453
1152,600030.SH,中信证券,2003-01-06,J67资本市场服务,J67资本市场服务,13024056.0759,True,0.3065859197577592,0.41937332388687687,-0.7061659038133221
1153,600031.SH,三一重工,2003-07-03,C35专用设备制造业,C35专用设备制造业,4541036.2699,True,0.077049180327869,-0.5232819923707186,0.20338101439854905
1156,600036.SH,招商银行,2002-04-09,J66货币金融服务,J66货币金融服务,22279259.9833,True,0.136576239476146,-0.23941668371663063,-0.3468127808455981
1160,600050.SH,中国联通,2002-10-09,I63电信、广播电视和卫星传输服务,I63电信、广播电视和卫星传输服务,7694364.4914,True,0.0737704918032786,-0.4593916612542262,0.6226989664906951
1166,600058.SH,五矿发展,1997-05-28,F51批发业,F51批发业,1417065.9599,True,0.0155807365439093,-0.6239195579121574,0.8638996758060924
1168,600060.SH,海信视像,1997-04-22,C39计算机、通信和其他电子设备制造业,C39计算机、通信和其他电子设备制造业,1491668.5931,True,-0.0008779631255486,0.557982442405131,0.3555450687028935
1169,600062.SH,华润双鹤,1997-05-22,C27医药制造业,C27医药制造业,1240008.5112,True,-0.065924276169265,0.508428894180765,0.3130463422537206
1171,600066.SH,宇通客车,1997-05-08,C36汽车制造业,C36汽车制造业,2315447.8621,True,0.0021470746108429,0.03203361963499256,-0.023365713983751202
1172,600068.SH,葛洲坝(退),1997-05-26,E48土木工程建筑业,E48土木工程建筑业,1660030.4731,True,0.1987704918032786,-0.44133004783817265,-0.18520117597353658
1184,600085.SH,同仁堂,1997-06-25,C27医药制造业,C27医药制造业,2455771.2155,True,0.0577636459989399,-0.5232567562580523,0.13794114824834078
1187,600089.SH,特变电工,1997-06-18,C38电气机械和器材制造业,C38电气机械和器材制造业,3074101.5094,True,0.0670103092783505,0.9942788415368853,0.18953318578335007
1190,600096.SH,云天化,1997-07-09,C26化学原料和化学制品制造业,C26化学原料和化学制品制造业,467573.4618,True,0.0961968680089486,-0.1807869996090344,-0.5304274233211874
1193,600100.SH,同方股份,1997-06-27,C39计算机、通信和其他电子设备制造业,C39计算机、通信和其他电子设备制造业,2304134.2038,True,0.1187050359712229,0.7531035830239396,0.5219616264573474
1195,600104.SH,上汽集团,1997-11-25,C36汽车制造业,C36汽车制造业,16506965.1401,True,0.1137387387387385,-0.9047956555853657,0.2658644500419872
1197,600109.SH,国金证券,1997-08-07,J67资本市场服务,J67资本市场服务,3302470.9835,True,0.3304754481683554,0.47933939326669217,-0.08986262404716083
1199,600111.SH,北方稀土,1997-09-24,C32有色金属冶炼和压延加工业,C32有色金属冶炼和压延加工业,3254833.6788,True,0.0245901639344263,1.4000320224197162,0.5982857991241508
1201,600115.SH,中国东航,1997-11-05,G56航空运输业,G56航空运输业,2887201.3421,True,0.3341772151898734,-1.366341397206131,-0.4444508432457788
1204,600118.SH,中国卫星,1997-09-08,C39计算机、通信和其他电子设备制造业,C39计算机、通信和其他电子设备制造业,2723272.4779,True,-0.0546637744034708,0.9258518401541485,0.020223402619303
1219,600143.SH,金发科技,2004-06-23,C29橡胶和塑料制品业,C29橡胶和塑料制品业,1390080.0,True,0.1596330275229358,0.36288508990591284,0.3509766786605026
1223,600150.SH,中国船舶,1998-05-20,C37铁路、船舶、航空航天和其他运输设备制造业,C37铁路、船舶、航空航天和其他运输设备制造业,5566216.9783,True,-0.0470378845664887,0.6238199593497463,-0.02239796503583269
1226,600153.SH,建发股份,1998-06-16,F51批发业,F51批发业,2183104.4081,True,0.0625798212005108,0.5902172390247308,1.5099479263232332
1231,600166.SH,福田汽车,1998-06-02,C36汽车制造业,C36汽车制造业,1538088.7212,True,0.0065573770491802,0.1752110044592753,0.4600954085987068
1234,600170.SH,上海建工,1998-06-23,E48土木工程建筑业,E48土木工程建筑业,569625.3211,True,0.2245681381957771,-0.009107453308468794,0.8846258370574911
1236,600177.SH,雅戈尔,1998-11-19,C18纺织服装、服饰业,C18纺织服装、服饰业,1859220.7653,True,0.1628468033775634,-0.12810183380976636,0.004264001722594002
1247,600196.SH,复星医药,1998-08-07,C27医药制造业,C27医药制造业,3694521.1862,True,0.0431211498973307,1.1278477271640714,0.08503599165526295
1259,600216.SH,浙江医药,1999-10-21,C27医药制造业,C27医药制造业,1010992.023,True,-0.0200364298724954,0.5098956355927202,-0.032022272512841565
1261,600219.SH,南山铝业,1999-12-23,C32有色金属冶炼和压延加工业,C32有色金属冶炼和压延加工业,1351987.4422,True,0.1214285714285714,-0.2956008717815169,0.22177758929416663
1262,600221.SH,海航控股,1999-11-25,G56航空运输业,G56航空运输业,2704962.6991,True,0.1349206349206348,0.9184093085001295,0.7679630623910736
1277,600252.SH,中恒集团,2000-11-30,C27医药制造业,C27医药制造业,1585217.4107,True,0.0611535788742181,0.8236923784909909,0.3542788709547265
1281,600267.SH,海正药业,2000-07-25,C27医药制造业,C27医药制造业,1404833.254,True,0.0096269554753309,0.20791991086859368,-0.08628677517003885
1285,600271.SH,航天信息,2003-07-11,C39计算机、通信和其他电子设备制造业,C39计算机、通信和其他电子设备制造业,2317734.0,True,0.1061273528233879,0.5708384910723044,0.044754305678032714
1288,600276.SH,恒瑞医药,2000-10-18,C27医药制造业,C27医药制造业,5827867.7002,True,-0.0782945736434108,-1.166363513426461,0.11016736841286626
1309,600309.SH,万华化学,2001-01-05,C26化学原料和化学制品制造业,C26化学原料和化学制品制造业,3855442.8058,True,-0.009449694274597,-0.33461933722577214,0.1250369688675435
1312,600315.SH,上海家化,2001-03-15,C26化学原料和化学制品制造业,C26化学原料和化学制品制造业,2390347.6597,True,-0.0181412224392967,0.5299090112319464,-0.7462203448252545
1313,600316.SH,洪都航空,2000-12-15,C37铁路、船舶、航空航天和其他运输设备制造业,C37铁路、船舶、航空航天和其他运输设备制造业,2005769.2901,True,-0.0338372930165586,1.3419913494292384,1.6331731328970402
1324,600332.SH,白云山,2001-02-06,C27医药制造业,C27医药制造业,2824737.7386,True,-0.0315944158706833,0.9297879265951299,-0.1784092310386241
1336,600352.SH,浙江龙盛,2003-08-01,C26化学原料和化学制品制造业,C26化学原料和化学制品制造业,2275059.3379,True,-0.0040485829959515,1.6357847318992398,-0.03689657938642657
1340,600362.SH,江西铜业,2002-01-11,C32有色金属冶炼和压延加工业,C32有色金属冶炼和压延加工业,2874217.6559,True,0.1007194244604317,-0.30100772132174514,0.32879175788483034
1346,600372.SH,中航机载,2001-07-06,C37铁路、船舶、航空航天和其他运输设备制造业,C37铁路、船舶、航空航天和其他运输设备制造业,4844734.7313,True,-0.0557955363570913,-0.5608520011872364,-1.0518042012648086
1364,600406.SH,国电南瑞,2003-10-16,I65软件和信息技术服务业,I65软件和信息技术服务业,3639493.4433,True,-0.049367850692354,0.6845801442186361,0.1372744132019309
1368,600415.SH,小商品城,2002-05-09,L72商务服务业,L72商务服务业,1905124.9616,True,0.5112676056338028,-1.1958690371487926,-0.2128170893188698
1380,600436.SH,片仔癀,2003-06-16,C27医药制造业,C27医药制造业,1422058.8822,True,0.0024937655860348,-0.14280727632425827,-0.20812971779987863
1421,600518.SH,康美药业,2001-03-19,C27医药制造业,C27医药制造业,3509148.3149,True,-0.0225563909774436,1.1167444957812798,0.2516059684710413
1422,600519.SH,贵州茅台,2001-08-27,C15酒、饮料和精制茶制造业,C15酒、饮料和精制茶制造业,17892824.664,True,0.0016711659596349,-0.25879113374990453,0.23066981274919635
1432,600535.SH,天士力,2002-08-23,C27医药制造业,C27医药制造业,4258410.2624,True,-0.0129870129870129,-0.41665762274002627,0.11149373250358094
