No,code,name,ipo_date,industry_zx,industry_sw,MKT_CAP_FLOAT,is_open1,PCT_CHG_NM,liq_barra_con_equal_ortho,mom_con_equal_ortho
1,000001.SZ,平安银行,1991-04-03,J66货币金融服务,J66货币金融服务,30253568.4281,True,0.0037037037037037,0.005873599128837004,0.09427606190755597
32,000063.SZ,中兴通讯,1997-11-18,C39计算机、通信和其他电子设备制造业,C39计算机、通信和其他电子设备制造业,11071268.1881,True,0.04998428167243,0.887640669567657,0.9274801270331816
43,000100.SZ,TCL科技,2004-01-30,C39计算机、通信和其他电子设备制造业,C39计算机、通信和其他电子设备制造业,4506898.7303,True,-0.065340909090909,0.7223237248147119,0.5422897615992375
48,000157.SZ,中联重科,2000-10-12,C35专用设备制造业,C35专用设备制造业,3604976.9939,True,-0.0282392026578074,0.02881571560142722,0.005691360168069426
51,000166.SZ,申万宏源,2015-01-26,J67资本市场服务,J67资本市场服务,10771449.99,True,0.0063025210084035,-1.1772476083333343,-0.13994266960604523
53,000333.SZ,美的集团,2013-09-18,C38电气机械和器材制造业,C38电气机械和器材制造业,34611322.4314,True,0.054131054131054,0.7867729536654475,-0.12820486384585034
54,000338.SZ,潍柴动力,2007-04-30,C36汽车制造业,C36汽车制造业,4762930.1115,True,0.053907153427207,0.9333732262454557,-0.1772314955500961
59,000408.SZ,藏格矿业,1996-06-28,C26化学原料和化学制品制造业,C26化学原料和化学制品制造业,393415.9965,True,0.0188902007083826,-0.2664684213008932,0.2008103343579123
63,000415.SZ,渤海租赁,1996-07-16,L71租赁业,L71租赁业,1269967.9842,True,-0.0168067226890755,0.09071694814546222,-0.39664061447185534
69,000423.SZ,东阿阿胶,1996-07-29,C27医药制造业,C27医药制造业,1992987.57,True,0.1776666666666664,0.3398677200847793,-0.32945547307396805
70,000425.SZ,徐工机械,1996-08-28,C35专用设备制造业,C35专用设备制造业,3098330.9095,True,0.0044444444444442,0.6060368233850771,-0.03336330808938673
97,000538.SZ,云南白药,1993-12-15,C27医药制造业,C27医药制造业,4631185.16,True,0.1270998827972391,0.6829327304746651,0.09891170825246048
108,000553.SZ,安道麦A,1993-12-03,C26化学原料和化学制品制造业,C26化学原料和化学制品制造业,422692.2652,True,-0.0033333333333332,-0.6497581524572759,-0.21323975939392986
119,000568.SZ,泸州老窖,1994-05-09,C15酒、饮料和精制茶制造业,C15酒、饮料和精制茶制造业,12443017.324,True,-0.0118980169971673,0.22874496964457647,-0.5638122710868526
133,000596.SZ,古井贡酒,1996-09-27,C15酒、饮料和精制茶制造业,C15酒、饮料和精制茶制造业,4411400.0,True,-0.0431617264690588,-0.3368203012509874,-0.2220269401727042
150,000625.SZ,长安汽车,1997-06-10,C36汽车制造业,C36汽车制造业,2786812.8699,True,-0.0478723404255317,-0.44010984626603167,-0.4096334794892291
153,000629.SZ,钒钛股份,1996-11-15,C32有色金属冶炼和压延加工业,C32有色金属冶炼和压延加工业,1425374.5685,True,-0.0501672240802675,0.5383872330671597,0.0003815448718300085
154,000630.SZ,铜陵有色,1996-11-20,C32有色金属冶炼和压延加工业,C32有色金属冶炼和压延加工业,2074641.1409,True,-0.0045871559633027,0.1952058758258176,0.03526594465131572
162,000651.SZ,格力电器,1996-11-18,C38电气机械和器材制造业,C38电气机械和器材制造业,34207636.7467,True,0.0094582975064489,1.016614760531565,-0.047188808726685405
166,000661.SZ,长春高新,1996-12-18,C27医药制造业,C27医药制造业,6704991.3384,True,0.1557953535610001,0.6700998441706909,0.3865848335748091
190,000703.SZ,恒逸石化,1997-03-28,C28化学纤维制造业,C28化学纤维制造业,2969734.6182,True,0.1317034700315458,-0.39277969014160974,0.2843883576101808
